Dates,HES
2019-01-03,56.75
2019-08-15,55.439998626708984
2018-10-31,55.119998931884766
2019-09-16,57.150001525878906
2020-02-18,57.0
2020-05-07,55.65999984741211
2018-08-17,56.95000076293945
2019-12-04,57.630001068115234
2020-02-21,59.08000183105469
2018-12-17,59.02000045776367
2019-08-30,57.349998474121094
2018-11-15,57.349998474121094
2019-07-29,55.4900016784668
2019-06-27,55.34000015258789
2019-04-24,55.5
2018-07-10,56.91999816894531
2018-09-12,56.459999084472656
2019-02-19,53.959999084472656
2019-01-18,55.43000030517578
2020-02-24,53.209999084472656
2020-05-13,52.52000045776367
2019-12-10,52.290000915527344
2020-02-27,52.7400016784668
2019-12-13,53.869998931884766
2020-05-19,53.040000915527344
2019-03-06,54.880001068115234
2018-11-30,54.88999938964844
2019-08-13,52.27000045776367
2019-07-12,52.5099983215332
2019-06-10,50.369998931884766
2019-05-09,51.470001220703125
2018-07-25,51.400001525878906
2018-09-27,51.56999969482422
2018-10-29,50.5
2019-10-16,49.27000045776367
2019-12-16,47.279998779296875
2020-03-04,45.900001525878906
2020-05-22,43.400001525878906
2019-10-01,41.25
2019-12-19,36.43000030517578
2018-09-10,35.59000015258789
2019-05-24,39.060001373291016
2018-08-09,40.16999816894531
2019-04-22,40.08000183105469
2019-03-21,39.08000183105469
2019-01-16,40.599998474121094
2019-08-28,43.0
2018-11-13,45.099998474121094
2018-10-12,47.540000915527344
2019-06-25,48.599998474121094
2020-03-10,49.11000061035156
2020-05-28,50.20000076293945
2019-10-07,50.209999084472656
2020-03-13,51.41999816894531
2019-10-10,51.150001525878906
2020-03-16,50.560001373291016
2020-06-03,51.790000915527344
2018-11-28,51.5
2018-09-25,50.08000183105469
2018-07-23,50.369998931884766
2018-08-24,51.470001220703125
2019-07-10,51.04999923706055
2019-05-07,51.689998626708984
2019-04-05,51.279998779296875
2019-03-04,53.86000061035156
2019-01-31,54.40999984741211
2019-09-12,54.25
2019-12-31,54.290000915527344
2020-03-19,54.130001068115234
2020-01-03,52.0099983215332
2020-06-09,51.099998474121094
2019-02-15,51.34000015258789
2019-01-14,54.540000915527344
2018-07-06,55.36000061035156
2018-08-07,55.54999923706055
2018-10-10,57.290000915527344
2018-12-13,56.54999923706055
2019-08-26,57.349998474121094
2019-07-25,57.47999954223633
2019-05-22,57.0099983215332
2019-03-19,56.58000183105469
2020-01-06,57.20000076293945
2020-03-25,57.79999923706055
2020-06-12,57.11000061035156
2019-10-22,58.2599983215332
2020-01-09,58.0099983215332
2020-06-15,58.75
2019-10-25,56.0
2020-03-31,56.0
2020-06-18,54.2599983215332
2019-04-03,55.18000030517578
2018-08-22,56.099998474121094
2018-10-25,57.400001525878906
2019-01-29,57.7400016784668
2018-12-28,57.16999816894531
2018-11-26,58.279998779296875
2019-08-09,57.630001068115234
2019-07-08,57.439998626708984
2019-06-06,59.599998474121094
2019-09-10,57.959999084472656
2020-01-15,58.04999923706055
2020-04-03,60.15999984741211
2019-10-31,59.849998474121094
2020-04-06,59.540000915527344
2020-06-24,60.11000061035156
2018-11-09,60.40999984741211
2019-07-23,60.119998931884766
2019-06-21,59.29999923706055
2019-05-20,59.130001068115234
2019-04-18,60.869998931884766
2018-09-06,62.59000015258789
2018-10-08,61.88999938964844
2019-02-13,62.84000015258789
2018-12-11,62.22999954223633
2019-09-25,64.61000061035156
2020-01-21,65.25
2020-04-09,64.66000366210938
2019-11-06,65.73999786376953
2020-01-24,65.66000366210938
2020-01-27,66.26000213623047
2020-04-15,66.88999938964844
2018-12-26,65.76000213623047
2019-08-07,63.93000030517578
2019-06-04,62.75
2018-09-21,63.349998474121094
2018-07-19,63.70000076293945
2018-08-20,63.099998474121094
2018-10-23,61.18000030517578
2019-05-03,62.060001373291016
2019-04-01,61.119998931884766
2019-02-28,61.150001525878906
2019-11-12,62.209999084472656
2020-01-30,61.869998931884766
2019-11-15,62.36000061035156
2020-04-21,62.09000015258789
2019-04-16,63.36000061035156
2019-03-15,63.290000915527344
2019-02-11,65.45999908447266
2019-01-10,65.37000274658203
2019-08-22,64.97000122070312
2018-11-07,65.25
2018-08-03,63.93000030517578
2018-09-04,58.0
2019-06-19,58.540000915527344
2019-09-23,59.06999969482422
2019-11-18,57.2400016784668
2020-02-05,57.459999084472656
2020-04-24,55.58000183105469
2019-03-29,54.52000045776367
2019-11-21,54.380001068115234
2020-04-27,53.58000183105469
2020-02-11,54.31999969482422
2020-04-30,55.349998474121094
2019-05-01,56.41999816894531
2019-02-26,57.40999984741211
2019-01-25,56.630001068115234
2018-12-24,57.709999084472656
2019-09-06,56.97999954223633
2018-07-17,56.77000045776367
2018-09-19,57.5099983215332
2019-08-05,57.900001525878906
2019-10-08,60.310001373291016
2019-12-11,61.119998931884766
2019-11-27,60.93000030517578
2020-02-14,61.310001373291016
2020-05-06,62.9900016784668
2019-01-08,63.939998626708984
2018-12-07,62.599998474121094
2019-08-20,64.02999877929688
2018-11-05,62.08000183105469
2019-07-19,61.88999938964844
2018-10-04,62.0099983215332
2019-06-17,61.540000915527344
2019-05-16,60.810001373291016
2018-08-01,62.65999984741211
2019-03-13,62.189998626708984
2019-12-03,62.400001525878906
2020-02-20,61.7599983215332
2019-12-06,61.040000915527344
2020-05-12,59.369998931884766
2019-12-09,59.119998931884766
2020-02-26,59.36000061035156
2020-05-15,59.29999923706055
2019-03-28,59.630001068115234
2018-09-17,59.709999084472656
2018-08-16,59.56999969482422
2018-10-19,59.08000183105469
2019-04-29,58.65999984741211
2019-01-23,59.5099983215332
2019-09-04,61.970001220703125
2018-11-20,62.650001525878906
2019-07-02,61.0
2019-05-31,58.599998474121094
2019-12-12,56.9900016784668
2020-05-18,55.630001068115234
2019-09-27,58.150001525878906
2020-03-03,60.029998779296875
2020-05-21,59.72999954223633
2019-05-14,59.970001220703125
2018-08-31,58.72999954223633
2018-07-30,58.349998474121094
2018-10-02,59.31999969482422
2019-04-12,60.689998626708984
2019-03-11,62.310001373291016
2019-02-07,63.54999923706055
2019-07-17,63.849998474121094
2019-09-19,59.27000045776367
2019-10-21,59.15999984741211
2019-12-18,59.13999938964844
2020-03-06,59.7599983215332
2019-10-03,61.52000045776367
2020-03-09,61.529998779296875
2020-05-27,61.04999923706055
2019-12-24,63.470001220703125
2020-03-12,64.87999725341797
2018-12-20,63.34000015258789
2019-08-01,63.02000045776367
2018-08-14,62.290000915527344
2018-07-13,63.279998779296875
2018-10-17,63.060001373291016
2019-05-29,62.75
2019-03-26,66.27999877929688
2019-02-22,64.91000366210938
2019-10-04,66.3499984741211
2019-11-05,65.0
2019-12-27,65.4000015258789
2020-06-02,65.0
2019-12-30,63.25
2020-03-18,62.47999954223633
2020-06-05,61.220001220703125
2019-07-15,59.7599983215332
2018-12-03,59.529998779296875
2019-06-13,60.34000015258789
2019-01-04,58.900001525878906
2018-08-29,58.310001373291016
2019-02-05,61.119998931884766
2018-11-01,62.36000061035156
2019-08-16,61.400001525878906
2019-04-10,62.93000030517578
2019-09-17,64.51000213623047
2019-10-15,66.26000213623047
2020-01-02,65.44999694824219
2020-06-08,65.95999908447266
2019-10-18,64.98999786376953
2020-03-24,64.62999725341797
2020-06-11,64.69000244140625
2020-01-08,64.4000015258789
2019-04-25,65.87000274658203
2019-07-30,66.2300033569336
2019-02-20,66.19999694824219
2018-07-11,65.8499984741211
2018-09-13,66.1500015258789
2018-10-15,65.62999725341797
2019-06-28,64.19000244140625
2018-12-18,64.02999877929688
2018-11-16,66.41000366210938
2019-10-02,68.86000061035156
2020-03-27,68.1500015258789
2020-01-10,67.83000183105469
2019-10-24,69.56999969482422
2020-03-30,69.87999725341797
2020-06-17,70.69999694824219
2020-01-14,71.16000366210938
2020-04-02,68.3499984741211
2019-01-02,67.72000122070312
2019-08-14,67.58999633789062
2018-10-30,66.0199966430664
2019-06-11,65.30000305175781
2019-05-10,65.97000122070312
2019-04-08,66.4000015258789
2018-08-27,64.3499984741211
2018-07-26,63.810001373291016
2018-09-28,63.529998779296875
2019-03-07,62.290000915527344
2019-10-30,61.4900016784668
2020-01-17,60.91999816894531
2020-06-23,59.720001220703125
2020-04-08,60.0
2020-06-26,60.84000015258789
2019-03-22,61.0
2019-01-17,61.349998474121094
2019-08-29,61.279998779296875
2018-11-14,61.38999938964844
2019-06-26,61.560001373291016
2018-09-11,62.119998931884766
2018-07-09,62.939998626708984
2018-08-10,64.33000183105469
2019-04-23,64.38999938964844
2019-09-30,63.369998931884766
2020-01-23,64.36000061035156
2019-11-08,64.83999633789062
2020-04-14,66.63999938964844
2019-11-11,67.26000213623047
2020-01-29,66.2300033569336
2020-04-17,66.05000305175781
2018-07-24,65.33000183105469
2018-09-26,67.13999938964844
2019-05-08,68.5199966430664
2019-03-05,69.70999908447266
2019-02-01,69.58999633789062
2018-12-31,68.02999877929688
2018-11-29,67.08000183105469
2019-08-12,68.0999984741211
2019-07-11,68.25
2019-09-13,68.91999816894531
2019-11-14,69.16999816894531
2020-04-20,69.91999816894531
2020-02-04,69.75
2020-04-23,68.44000244140625
2018-12-14,67.08000183105469
2019-08-27,64.69999694824219
2018-08-08,63.56999969482422
2018-10-11,61.93000030517578
2018-11-12,61.720001220703125
2019-07-26,57.52000045776367
2019-06-24,57.189998626708984
2019-05-23,56.11000061035156
2019-03-20,56.25
2019-01-15,56.880001068115234
2019-11-20,58.02000045776367
2020-02-07,57.02000045776367
2020-02-10,54.9900016784668
2020-04-29,53.939998626708984
2019-11-26,55.63999938964844
2020-02-13,57.290000915527344
2019-01-30,57.90999984741211
2018-08-23,59.81999969482422
2018-09-24,59.18000030517578
2018-11-27,61.54999923706055
2018-10-26,63.09000015258789
2019-07-09,63.099998474121094
2019-06-07,59.380001068115234
2019-05-06,56.599998474121094
2019-04-04,55.880001068115234
2019-09-11,51.880001068115234
2019-11-29,52.0099983215332
2020-05-05,54.66999816894531
2019-12-02,56.029998779296875
2020-02-19,55.970001220703125
2020-05-08,53.4900016784668
2019-05-21,48.34000015258789
2019-03-18,27.600000381469727
2018-09-07,32.4900016784668
2018-08-06,35.33000183105469
2018-10-09,32.189998626708984
2019-02-14,31.0
2018-12-12,30.469999313354492
2019-07-24,29.799999237060547
2019-09-26,26.059999465942383
2019-10-28,29.1200008392334
2019-12-05,29.59000015258789
2020-05-11,27.770000457763672
2019-07-03,30.3799991607666
2020-02-25,32.709999084472656
2020-05-14,34.5099983215332
2020-02-28,33.7599983215332
2019-08-08,29.829999923706055
2019-06-05,32.619998931884766
2018-07-20,30.579999923706055
2018-08-21,32.150001525878906
2018-10-24,31.049999237060547
2019-04-02,32.59000015258789
2019-03-01,34.9900016784668
2019-01-28,35.790000915527344
2018-12-27,38.54999923706055
2019-09-09,39.31999969482422
2020-03-02,38.04999923706055
2020-05-20,34.029998779296875
2019-12-17,32.40999984741211
2020-03-05,32.619998931884766
2019-02-12,33.689998626708984
2019-01-11,33.7400016784668
2018-12-10,37.099998474121094
2019-08-23,40.630001068115234
2018-11-08,40.709999084472656
2019-07-22,40.439998626708984
2019-06-20,42.83000183105469
2018-09-05,45.810001373291016
2019-04-17,47.470001220703125
2019-09-24,43.970001220703125
2019-12-20,42.709999084472656
2020-05-26,45.88999938964844
2019-04-30,44.54999923706055
2019-12-23,45.709999084472656
2020-03-11,47.11000061035156
2020-05-29,46.81999969482422
2019-12-26,44.59000015258789
2020-06-01,41.880001068115234
2019-05-02,40.29999923706055
2019-02-27,42.34000015258789
2018-11-23,46.91999816894531
2019-08-06,45.7599983215332
2018-07-18,47.0
2018-09-20,46.5099983215332
2018-10-22,46.2599983215332
2019-07-05,48.08000183105469
2019-06-03,47.34000015258789
2019-10-09,48.33000183105469
2019-10-11,46.47999954223633
2020-03-17,47.11000061035156
2020-06-04,49.72999954223633
2019-10-14,50.65999984741211
2020-03-20,51.099998474121094
2018-11-06,55.45000076293945
2019-06-18,58.0099983215332
2019-05-17,56.400001525878906
2019-04-15,53.540000915527344
2019-03-14,48.209999084472656
2019-01-09,47.91999816894531
2018-08-02,46.2599983215332
2018-10-05,49.75
2019-08-21,50.40999984741211
2019-10-17,49.650001525878906
2020-03-23,51.2400016784668
2020-06-10,50.16999816894531
2019-02-25,52.31999969482422
2020-01-07,48.900001525878906
2020-03-26,48.0099983215332
2019-10-23,48.20000076293945
