Dates,MKC
2019-02-21,131.97999572753906
2018-12-19,133.1199951171875
2018-07-12,135.72000122070312
2018-09-14,134.8300018310547
2018-08-13,135.77999877929688
2018-10-16,136.24000549316406
2019-07-31,136.41000366210938
2019-05-28,137.1300048828125
2019-04-26,137.3300018310547
2020-04-28,134.88999938964844
2019-11-25,133.27000427246094
2020-02-12,135.3000030517578
2020-05-01,137.42999267578125
2020-05-04,137.80999755859375
2019-06-12,138.82000732421875
2019-04-09,141.0800018310547
2019-03-08,142.02999877929688
2019-02-04,141.6300048828125
2018-07-27,143.6199951171875
2018-08-28,140.69000244140625
2019-01-03,139.13999938964844
2019-08-15,141.6199951171875
2018-10-31,145.0399932861328
2019-09-16,144.94000244140625
2020-02-18,146.57000732421875
2020-05-07,145.9600067138672
2018-08-17,147.1999969482422
2019-12-04,148.5800018310547
2020-02-21,150.58999633789062
2018-12-17,151.4199981689453
2019-08-30,151.30999755859375
2018-11-15,151.33999633789062
2019-07-29,149.5399932861328
2019-06-27,149.13999938964844
2019-04-24,150.4199981689453
2018-07-10,150.7100067138672
2018-09-12,151.36000061035156
2019-02-19,149.52999877929688
2019-01-18,147.6199951171875
2020-02-24,145.89999389648438
2020-05-13,146.0800018310547
2019-12-10,147.39999389648438
2020-02-27,147.9600067138672
2019-12-13,150.38999938964844
2020-05-19,150.1999969482422
2019-03-06,151.72999572753906
2018-11-30,154.32000732421875
2019-08-13,152.47999572753906
2019-07-12,152.08999633789062
2019-06-10,151.30999755859375
2019-05-09,154.6999969482422
2018-07-25,155.7899932861328
2018-09-27,156.0
2018-10-29,155.50999450683594
2019-10-16,151.60000610351562
2019-12-16,148.22000122070312
2020-03-04,148.61000061035156
2020-05-22,143.10000610351562
2019-10-01,143.86000061035156
2019-12-19,138.17999267578125
2018-09-10,138.33999633789062
2019-05-24,140.10000610351562
2018-08-09,140.5800018310547
2019-04-22,139.83999633789062
2019-03-21,138.14999389648438
2019-01-16,138.10000610351562
2019-08-28,138.6699981689453
2018-11-13,140.14999389648438
2018-10-12,140.3800048828125
2019-06-25,141.58999633789062
2020-03-10,140.97000122070312
2020-05-28,141.33999633789062
2019-10-07,139.94000244140625
2020-03-13,141.75999450683594
2019-10-10,141.24000549316406
2020-03-16,140.5
2020-06-03,141.9600067138672
2018-11-28,139.91000366210938
2018-09-25,139.4600067138672
2018-07-23,125.87999725341797
2018-08-24,125.2300033569336
2019-07-10,121.8499984741211
2019-05-07,122.61000061035156
2019-04-05,124.05000305175781
2019-03-04,125.30000305175781
2019-01-31,123.87000274658203
2019-09-12,123.91999816894531
2019-12-31,125.0
2020-03-19,124.66000366210938
2020-01-03,124.98999786376953
2020-06-09,126.75
2019-02-15,127.55999755859375
2019-01-14,129.7100067138672
2018-07-06,129.5
2018-08-07,128.39999389648438
2018-10-10,129.24000549316406
2018-12-13,130.72000122070312
2019-08-26,131.1300048828125
2019-07-25,133.94000244140625
2019-05-22,135.83999633789062
2019-03-19,135.9499969482422
2020-01-06,134.3699951171875
2020-03-25,134.85000610351562
2020-06-12,136.22000122070312
2019-10-22,137.32000732421875
2020-01-09,137.35000610351562
2020-06-15,136.32000732421875
2019-10-25,136.69000244140625
2020-03-31,137.36000061035156
2020-06-18,137.1999969482422
2019-04-03,139.14999389648438
2018-08-22,139.5500030517578
2018-10-25,139.67999267578125
2019-01-29,139.8699951171875
2018-12-28,140.00999450683594
2018-11-26,141.16000366210938
2019-08-09,141.44000244140625
2019-07-08,140.6199951171875
2019-06-06,143.49000549316406
2019-09-10,144.19000244140625
2020-01-15,144.35000610351562
2020-04-03,147.47000122070312
2019-10-31,148.25999450683594
2020-04-06,148.80999755859375
2020-06-24,150.88999938964844
2018-11-09,150.82000732421875
2019-07-23,151.0399932861328
2019-06-21,151.64999389648438
2019-05-20,152.27000427246094
2019-04-18,152.64999389648438
2018-09-06,153.2899932861328
2018-10-08,153.6300048828125
2019-02-13,154.86000061035156
2018-12-11,155.0
2019-09-25,154.99000549316406
2020-01-21,155.0
2020-04-09,155.10000610351562
2019-11-06,154.1199951171875
2020-01-24,154.85000610351562
2020-01-27,154.58999633789062
2020-04-15,153.05999755859375
2018-12-26,152.33999633789062
2019-08-07,151.5
2019-06-04,152.8699951171875
2018-09-21,153.77999877929688
2018-07-19,154.69000244140625
2018-08-20,154.24000549316406
2018-10-23,153.5399932861328
2019-05-03,153.27999877929688
2019-04-01,153.7899932861328
2019-02-28,153.47000122070312
2019-11-12,155.0
2020-01-30,155.67999267578125
2019-11-15,157.0
2020-04-21,155.0
2019-04-16,155.91000366210938
2019-03-15,155.77999877929688
2019-02-11,156.8699951171875
2019-01-10,156.8800048828125
2019-08-22,155.8300018310547
2018-11-07,155.55999755859375
2018-08-03,155.72000122070312
2018-09-04,156.7100067138672
2019-06-19,156.72999572753906
2019-09-23,156.10000610351562
2019-11-18,153.42999267578125
2020-02-05,155.3300018310547
2020-04-24,156.3300018310547
2019-03-29,157.39999389648438
2019-11-21,158.19000244140625
2020-04-27,156.5399932861328
2020-02-11,158.3300018310547
2020-04-30,159.57000732421875
2019-05-01,158.0800018310547
2019-02-26,158.10000610351562
2019-01-25,158.25
2018-12-24,157.99000549316406
2019-09-06,157.47999572753906
2018-07-17,157.17999267578125
2018-09-19,156.36000061035156
2019-08-05,156.36000061035156
2019-10-08,157.2100067138672
2019-12-11,155.97999572753906
2019-11-27,154.82000732421875
2020-02-14,155.4600067138672
2020-05-06,152.1999969482422
2019-01-08,156.19000244140625
2018-12-07,155.7899932861328
2019-08-20,156.47999572753906
2018-11-05,158.07000732421875
2019-07-19,162.6300048828125
2018-10-04,162.47999572753906
2019-06-17,161.9499969482422
2019-05-16,159.83999633789062
2018-08-01,158.6999969482422
2019-03-13,158.11000061035156
2019-12-03,158.67999267578125
2020-02-20,160.60000610351562
2019-12-06,160.72000122070312
2020-05-12,160.6999969482422
2019-12-09,161.60000610351562
2020-02-26,160.8000030517578
2020-05-15,159.72999572753906
2019-03-28,159.75999450683594
2018-09-17,158.83999633789062
2018-08-16,161.25999450683594
2018-10-19,163.00999450683594
2019-04-29,162.91000366210938
2019-01-23,163.6999969482422
2019-09-04,161.4499969482422
2018-11-20,159.44000244140625
2019-07-02,160.47000122070312
2019-05-31,160.19000244140625
2019-12-12,157.16000366210938
2020-05-18,160.05999755859375
2019-09-27,162.41000366210938
2020-03-03,164.7100067138672
2020-05-21,165.52000427246094
2019-05-14,167.72999572753906
2018-08-31,169.74000549316406
2018-07-30,170.08999633789062
2018-10-02,170.61000061035156
2019-04-12,171.10000610351562
2019-03-11,165.8800048828125
2019-02-07,162.0500030517578
2019-07-17,162.8000030517578
2019-09-19,162.75999450683594
2019-10-21,162.4499969482422
2019-12-18,163.5500030517578
2020-03-06,164.6199951171875
2019-10-03,164.75
2020-03-09,164.3699951171875
2020-05-27,164.27999877929688
2019-12-24,165.38999938964844
2020-03-12,165.7899932861328
2018-12-20,165.0800018310547
2019-08-01,164.9499969482422
2018-08-14,160.55999755859375
2018-07-13,158.8699951171875
2018-10-17,161.07000732421875
2019-05-29,158.88999938964844
2019-03-26,158.97999572753906
2019-02-22,161.0800018310547
2019-10-04,160.17999267578125
2019-11-05,160.99000549316406
2019-12-27,161.27000427246094
2020-06-02,162.8300018310547
2019-12-30,161.97999572753906
2020-03-18,161.25999450683594
2020-06-05,161.97000122070312
2019-07-15,161.24000549316406
2018-12-03,157.63999938964844
2019-06-13,168.86000061035156
2019-01-04,166.44000244140625
2018-08-29,167.97999572753906
2019-02-05,169.0
2018-11-01,169.1300048828125
2019-08-16,168.44000244140625
2019-04-10,167.11000061035156
2019-09-17,167.22000122070312
2019-10-15,165.9499969482422
2020-01-02,165.92999267578125
2020-06-08,163.66000366210938
2019-10-18,161.4600067138672
2020-03-24,163.17999267578125
2020-06-11,162.27000427246094
2020-01-08,162.8800048828125
2019-04-25,163.4199981689453
2019-07-30,161.14999389648438
2019-02-20,160.52000427246094
2018-07-11,160.35000610351562
2018-09-13,160.41000366210938
2018-10-15,163.11000061035156
2019-06-28,163.91000366210938
2018-12-18,163.05999755859375
2018-11-16,162.02000427246094
2019-10-02,161.30999755859375
2020-03-27,159.61000061035156
2020-01-10,160.6300048828125
2019-10-24,160.58999633789062
2020-03-30,160.47999572753906
2020-06-17,160.75
2020-01-14,161.2100067138672
2020-04-02,163.82000732421875
2019-01-02,164.1199951171875
2019-08-14,162.99000549316406
2018-10-30,165.5800018310547
2019-06-11,166.41000366210938
2019-05-10,168.16000366210938
2019-04-08,167.91000366210938
2018-08-27,167.4499969482422
2018-07-26,167.5
2018-09-28,168.97999572753906
2019-03-07,170.39999389648438
2019-10-30,169.97999572753906
2020-01-17,169.50999450683594
2020-06-23,170.97000122070312
2020-04-08,171.8300018310547
2020-06-26,172.24000549316406
2019-03-22,173.30999755859375
2019-01-17,172.9499969482422
2019-08-29,171.9600067138672
2018-11-14,171.61000061035156
2019-06-26,170.80999755859375
2018-09-11,167.86000061035156
2018-07-09,168.24000549316406
2018-08-10,168.61000061035156
2019-04-23,168.1300048828125
2019-09-30,169.1300048828125
2020-01-23,170.2100067138672
2019-11-08,169.74000549316406
2020-04-14,168.61000061035156
2019-11-11,169.6999969482422
2020-01-29,172.14999389648438
2020-04-17,170.92999267578125
2018-07-24,170.99000549316406
2018-09-26,170.57000732421875
2019-05-08,170.92999267578125
2019-03-05,171.72000122070312
2019-02-01,171.13999938964844
2018-12-31,169.5399932861328
2018-11-29,165.72000122070312
2019-08-12,164.97000122070312
2019-07-11,166.02000427246094
2019-09-13,167.02000427246094
2019-11-14,169.24000549316406
2020-04-20,168.16000366210938
2020-02-04,168.75999450683594
2020-04-23,171.35000610351562
2018-12-14,173.52000427246094
2019-08-27,173.14999389648438
2018-08-08,174.5800018310547
2018-10-11,173.77000427246094
2018-11-12,169.9499969482422
2019-07-26,168.57000732421875
2019-06-24,168.57000732421875
2019-05-23,167.5800018310547
2019-03-20,164.7899932861328
2019-01-15,164.22000122070312
2019-11-20,162.55999755859375
2020-02-07,163.8800048828125
2020-02-10,163.7100067138672
2020-04-29,164.58999633789062
2019-11-26,164.75
2020-02-13,165.36000061035156
2019-01-30,167.55999755859375
2018-08-23,168.8699951171875
2018-09-24,166.63999938964844
2018-11-27,165.6199951171875
2018-10-26,164.35000610351562
2019-07-09,163.97999572753906
2019-06-07,162.32000732421875
2019-05-06,161.5399932861328
2019-04-04,159.2899932861328
2019-09-11,154.3300018310547
2019-11-29,148.8800048828125
2020-05-05,152.5800018310547
2019-12-02,154.5399932861328
2020-02-19,153.92999267578125
2020-05-08,155.2899932861328
2019-05-21,151.3000030517578
2019-03-18,147.8300018310547
2018-09-07,151.77999877929688
2018-08-06,149.1300048828125
2018-10-09,141.1999969482422
2019-02-14,137.52000427246094
2018-12-12,128.50999450683594
2019-07-24,139.5500030517578
2019-09-26,149.30999755859375
2019-10-28,138.82000732421875
2019-12-05,137.02000427246094
2020-05-11,125.95999908447266
2019-07-03,125.52999877929688
2020-02-25,126.37999725341797
2020-05-14,132.77999877929688
2020-02-28,134.63999938964844
2019-08-08,144.39999389648438
2019-06-05,143.0
2018-07-20,143.52000427246094
2018-08-21,146.24000549316406
2018-10-24,147.75
2019-04-02,153.19000244140625
2019-03-01,153.0
2019-01-28,150.83999633789062
2018-12-27,154.9499969482422
2019-09-09,152.9600067138672
2020-03-02,153.97000122070312
2020-05-20,153.13999938964844
2019-12-17,156.89999389648438
2020-03-05,157.75
2019-02-12,159.22000122070312
2019-01-11,156.05999755859375
2018-12-10,154.5399932861328
2019-08-23,153.44000244140625
2018-11-08,154.69000244140625
2019-07-22,157.25
2019-06-20,158.49000549316406
2018-09-05,158.5
2019-04-17,157.50999450683594
2019-09-24,157.1300048828125
2019-12-20,158.0
2020-05-26,161.5399932861328
2019-04-30,162.52999877929688
2019-12-23,162.1199951171875
2020-03-11,164.58999633789062
2020-05-29,166.6699981689453
2019-12-26,169.1199951171875
2020-06-01,170.63999938964844
2019-05-02,176.58999633789062
2019-02-27,180.17999267578125
2018-11-23,180.3800048828125
2019-08-06,177.07000732421875
2018-07-18,174.1999969482422
2018-09-20,174.02999877929688
2018-10-22,172.0800018310547
2019-07-05,174.99000549316406
2019-06-03,172.24000549316406
2019-10-09,174.1199951171875
2019-10-11,176.22999572753906
2020-03-17,177.9199981689453
2020-06-04,177.2899932861328
2019-10-14,175.99000549316406
2020-03-20,174.27000427246094
2018-11-06,171.3699951171875
2019-06-18,173.58999633789062
2019-05-17,172.92999267578125
2019-04-15,174.3800048828125
2019-03-14,173.02000427246094
2019-01-09,169.86000061035156
2018-08-02,170.49000549316406
2018-10-05,173.75
2019-08-21,175.3699951171875
2019-10-17,174.77000427246094
2020-03-23,176.08999633789062
2020-06-10,174.7899932861328
2019-02-25,175.36000061035156
2020-01-07,173.57000732421875
2020-03-26,180.92999267578125
2019-10-23,182.9199981689453
