Dates,CMS
2019-03-19,54.220001220703125
2020-01-06,53.959999084472656
2020-03-25,53.66999816894531
2020-06-12,53.869998931884766
2019-10-22,54.5
2020-01-09,54.099998474121094
2020-06-15,54.09000015258789
2019-10-25,54.08000183105469
2020-03-31,54.209999084472656
2020-06-18,54.33000183105469
2019-04-03,54.630001068115234
2018-08-22,55.0
2018-10-25,55.2400016784668
2019-01-29,55.380001068115234
2018-12-28,54.97999954223633
2018-11-26,55.54999923706055
2019-08-09,55.13999938964844
2019-07-08,54.54999923706055
2019-06-06,54.630001068115234
2019-09-10,55.45000076293945
2020-01-15,55.779998779296875
2020-04-03,55.880001068115234
2019-10-31,56.290000915527344
2020-04-06,55.91999816894531
2020-06-24,55.27000045776367
2018-11-09,55.540000915527344
2019-07-23,55.08000183105469
2019-06-21,54.88999938964844
2019-05-20,54.939998626708984
2019-04-18,54.63999938964844
2018-09-06,55.06999969482422
2018-10-08,54.2400016784668
2019-02-13,54.91999816894531
2018-12-11,54.83000183105469
2019-09-25,54.7599983215332
2020-01-21,55.099998474121094
2020-04-09,54.790000915527344
2019-11-06,54.029998779296875
2020-01-24,54.189998626708984
2020-01-27,53.790000915527344
2020-04-15,53.66999816894531
2018-12-26,54.16999816894531
2019-08-07,54.0099983215332
2019-06-04,55.029998779296875
2018-09-21,54.790000915527344
2018-07-19,54.63999938964844
2018-08-20,55.36000061035156
2018-10-23,54.58000183105469
2019-05-03,54.63999938964844
2019-04-01,55.2599983215332
2019-02-28,54.9900016784668
2019-11-12,54.81999969482422
2020-01-30,54.369998931884766
2019-11-15,54.45000076293945
2020-04-21,55.540000915527344
2019-04-16,56.349998474121094
2019-03-15,55.880001068115234
2019-02-11,55.7599983215332
2019-01-10,56.08000183105469
2019-08-22,56.7400016784668
2018-11-07,56.77000045776367
2018-08-03,56.45000076293945
2018-09-04,56.81999969482422
2019-06-19,57.38999938964844
2019-09-23,57.41999816894531
2019-11-18,56.380001068115234
2020-02-05,55.5
2020-04-24,55.7599983215332
2019-03-29,56.18000030517578
2019-11-21,56.95000076293945
2020-04-27,56.790000915527344
2020-02-11,58.06999969482422
2020-04-30,58.619998931884766
2019-05-01,57.70000076293945
2019-02-26,57.41999816894531
2019-01-25,57.369998931884766
2018-12-24,58.029998779296875
2019-09-06,58.099998474121094
2018-07-17,58.810001373291016
2018-09-19,58.869998931884766
2019-08-05,57.880001068115234
2019-10-08,59.02000045776367
2019-12-11,58.83000183105469
2019-11-27,59.209999084472656
2020-02-14,59.150001525878906
2020-05-06,58.72999954223633
2019-01-08,57.720001220703125
2018-12-07,57.5099983215332
2019-08-20,57.779998779296875
2018-11-05,57.900001525878906
2019-07-19,58.41999816894531
2018-10-04,58.529998779296875
2019-06-17,58.869998931884766
2019-05-16,58.880001068115234
2018-08-01,59.0099983215332
2019-03-13,58.83000183105469
2019-12-03,58.959999084472656
2020-02-20,58.40999984741211
2019-12-06,58.47999954223633
2020-05-12,58.61000061035156
2019-12-09,58.61000061035156
2020-02-26,59.0
2020-05-15,58.38999938964844
2019-03-28,58.45000076293945
2018-09-17,58.400001525878906
2018-08-16,57.849998474121094
2018-10-19,58.16999816894531
2019-04-29,58.7400016784668
2019-01-23,59.130001068115234
2019-09-04,58.540000915527344
2018-11-20,57.81999969482422
2019-07-02,59.119998931884766
2019-05-31,58.630001068115234
2019-12-12,58.16999816894531
2020-05-18,58.83000183105469
2019-09-27,59.040000915527344
2020-03-03,60.20000076293945
2020-05-21,60.40999984741211
2019-05-14,59.72999954223633
2018-08-31,60.34000015258789
2018-07-30,59.83000183105469
2018-10-02,61.09000015258789
2019-04-12,61.15999984741211
2019-03-11,61.75
2019-02-07,61.43000030517578
2019-07-17,61.849998474121094
2019-09-19,62.349998474121094
2019-10-21,61.75
2019-12-18,62.63999938964844
2020-03-06,62.61000061035156
2019-10-03,62.77000045776367
2020-03-09,63.220001220703125
2020-05-27,63.06999969482422
2019-12-24,64.47000122070312
2020-03-12,64.12999725341797
2018-12-20,63.560001373291016
2019-08-01,62.52000045776367
2018-08-14,61.45000076293945
2018-07-13,60.86000061035156
2018-10-17,61.790000915527344
2019-05-29,61.27000045776367
2019-03-26,61.22999954223633
2019-02-22,61.599998474121094
2019-10-04,62.77000045776367
2019-11-05,62.779998779296875
2019-12-27,62.9900016784668
2020-06-02,63.2599983215332
2019-12-30,63.34000015258789
2020-03-18,64.2699966430664
2020-06-05,64.61000061035156
2019-07-15,65.12000274658203
2018-12-03,64.1500015258789
2019-06-13,63.77000045776367
2019-01-04,64.05999755859375
2018-08-29,63.68000030517578
2019-02-05,64.16999816894531
2018-11-01,64.77999877929688
2019-08-16,64.45999908447266
2019-04-10,64.23999786376953
2019-09-17,64.44000244140625
2019-10-15,64.08000183105469
2020-01-02,64.05999755859375
2020-06-08,63.560001373291016
2019-10-18,63.119998931884766
2020-03-24,63.470001220703125
2020-06-11,63.61000061035156
2020-01-08,63.90999984741211
2019-04-25,64.12999725341797
2019-07-30,63.880001068115234
2019-02-20,64.30000305175781
2018-07-11,64.91000366210938
2018-09-13,63.38999938964844
2018-10-15,62.4900016784668
2019-06-28,63.08000183105469
2018-12-18,63.689998626708984
2018-11-16,64.0
2019-10-02,63.2400016784668
2020-03-27,61.189998626708984
2020-01-10,60.90999984741211
2019-10-24,61.060001373291016
2020-03-30,59.90999984741211
2020-06-17,59.58000183105469
2020-01-14,59.63999938964844
2020-04-02,59.709999084472656
2019-01-02,60.65999984741211
2019-08-14,60.86000061035156
2018-10-30,61.130001068115234
2019-06-11,61.0
2019-05-10,61.560001373291016
2019-04-08,61.560001373291016
2018-08-27,62.060001373291016
2018-07-26,61.810001373291016
2018-09-28,61.279998779296875
2019-03-07,61.68000030517578
2019-10-30,61.7599983215332
2020-01-17,61.43000030517578
2020-06-23,61.11000061035156
2020-04-08,60.959999084472656
2020-06-26,61.5
2019-03-22,61.61000061035156
2019-01-17,61.52000045776367
2019-08-29,61.40999984741211
2018-11-14,61.540000915527344
2019-06-26,61.349998474121094
2018-09-11,60.689998626708984
2018-07-09,60.9900016784668
2018-08-10,61.83000183105469
2019-04-23,62.18000030517578
2019-09-30,62.43000030517578
2020-01-23,62.5
2019-11-08,63.16999816894531
2020-04-14,62.29999923706055
2019-11-11,62.5
2020-01-29,62.279998779296875
2020-04-17,62.38999938964844
2018-07-24,62.560001373291016
2018-09-26,62.86000061035156
2019-05-08,61.689998626708984
2019-03-05,62.470001220703125
2019-02-01,62.47999954223633
2018-12-31,62.36000061035156
2018-11-29,62.119998931884766
2019-08-12,62.93000030517578
2019-07-11,63.06999969482422
2019-09-13,63.66999816894531
2019-11-14,64.1500015258789
2020-04-20,65.05000305175781
2020-02-04,65.54000091552734
2020-04-23,65.6500015258789
2018-12-14,66.31999969482422
2019-08-27,66.56999969482422
2018-08-08,67.04000091552734
2018-10-11,67.4800033569336
2018-11-12,67.27999877929688
2019-07-26,67.06999969482422
2019-06-24,67.45999908447266
2019-05-23,68.2699966430664
2019-03-20,68.62000274658203
2019-01-15,68.23999786376953
2019-11-20,67.2699966430664
2020-02-07,67.62999725341797
2020-02-10,67.68000030517578
2020-04-29,67.0
2019-11-26,67.6500015258789
2020-02-13,67.05000305175781
2019-01-30,67.45999908447266
2018-08-23,68.13999938964844
2018-09-24,68.80999755859375
2018-11-27,68.75
2018-10-26,68.47000122070312
2019-07-09,68.55000305175781
2019-06-07,68.55999755859375
2019-05-06,68.30999755859375
2019-04-04,66.98999786376953
2019-09-11,66.22000122070312
2019-11-29,61.56999969482422
2020-05-05,60.599998474121094
2019-12-02,64.25
2020-02-19,65.27999877929688
2020-05-08,67.45999908447266
2019-05-21,66.01000213623047
2019-03-18,63.58000183105469
2018-09-07,65.86000061035156
2018-08-06,64.26000213623047
2018-10-09,58.77000045776367
2019-02-14,61.33000183105469
2018-12-12,56.209999084472656
2019-07-24,58.400001525878906
2019-09-26,61.40999984741211
2019-10-28,60.81999969482422
2019-12-05,55.95000076293945
2020-05-11,49.25
2019-07-03,49.43000030517578
2020-02-25,51.04999923706055
2020-05-14,52.9900016784668
2020-02-28,55.36000061035156
2019-08-08,59.209999084472656
2019-06-05,60.599998474121094
2018-07-20,56.630001068115234
2018-08-21,54.810001373291016
2018-10-24,54.970001220703125
2019-04-02,56.43000030517578
2019-03-01,60.16999816894531
2019-01-28,57.86000061035156
2018-12-27,61.060001373291016
2019-09-09,61.59000015258789
2020-03-02,62.40999984741211
2020-05-20,61.34000015258789
2019-12-17,61.02000045776367
2020-03-05,62.93000030517578
2019-02-12,62.439998626708984
2019-01-11,58.119998931884766
2018-12-10,59.31999969482422
2019-08-23,59.72999954223633
2018-11-08,59.560001373291016
2019-07-22,59.189998626708984
2019-06-20,58.7599983215332
2018-09-05,60.16999816894531
2019-04-17,56.970001220703125
2019-09-24,56.560001373291016
2019-12-20,55.72999954223633
2020-05-26,56.68000030517578
2019-04-30,57.189998626708984
2019-12-23,55.31999969482422
2020-03-11,55.11000061035156
2020-05-29,54.91999816894531
2019-12-26,55.41999816894531
2020-06-01,55.220001220703125
2019-05-02,53.779998779296875
2019-02-27,54.150001525878906
2018-11-23,55.18000030517578
2019-08-06,55.63999938964844
2018-07-18,55.619998931884766
2018-09-20,55.290000915527344
2018-10-22,54.7400016784668
2019-07-05,56.40999984741211
2019-06-03,56.52000045776367
2019-10-09,56.93000030517578
2019-10-11,57.5
2020-03-17,58.58000183105469
2020-06-04,59.41999816894531
2019-10-14,59.709999084472656
2020-03-20,59.75
2018-11-06,59.11000061035156
2019-06-18,59.15999984741211
2019-05-17,60.599998474121094
2019-04-15,60.20000076293945
2019-03-14,59.2599983215332
2019-01-09,59.040000915527344
2018-08-02,57.34000015258789
2018-10-05,59.79999923706055
2019-08-21,59.36000061035156
2019-10-17,58.720001220703125
2020-03-23,59.880001068115234
2020-06-10,57.86000061035156
2019-02-25,59.189998626708984
2020-01-07,57.310001373291016
2020-03-26,57.209999084472656
2019-10-23,56.720001220703125
