Dates,CMS
2019-08-29,61.63999938964844
2018-11-14,61.83000183105469
2019-06-26,61.45000076293945
2018-09-11,61.06999969482422
2018-07-09,61.88999938964844
2018-08-10,62.369998931884766
2019-04-23,62.5
2019-09-30,62.63999938964844
2020-01-23,63.439998626708984
2019-11-08,63.209999084472656
2020-04-14,62.33000183105469
2019-11-11,62.5
2020-01-29,62.54999923706055
2020-04-17,62.59000015258789
2018-07-24,62.880001068115234
2018-09-26,62.880001068115234
2019-05-08,62.70000076293945
2019-03-05,62.709999084472656
2019-02-01,62.650001525878906
2018-12-31,62.38999938964844
2018-11-29,62.880001068115234
2019-08-12,63.16999816894531
2019-07-11,63.93000030517578
2019-09-13,63.900001525878906
2019-11-14,64.91000366210938
2020-04-20,65.51000213623047
2020-02-04,65.87999725341797
2020-04-23,66.20999908447266
2018-12-14,66.77999877929688
2019-08-27,67.12000274658203
2018-08-08,67.73999786376953
2018-10-11,67.95999908447266
2018-11-12,67.55000305175781
2019-07-26,67.37999725341797
2019-06-24,68.08000183105469
2019-05-23,68.9800033569336
2019-03-20,68.93000030517578
2019-01-15,68.45999908447266
2019-11-20,68.05000305175781
2020-02-07,67.69999694824219
2020-02-10,67.72000122070312
2020-04-29,67.68000030517578
2019-11-26,67.81999969482422
2020-02-13,67.63999938964844
2019-01-30,67.97000122070312
2018-08-23,68.62999725341797
2018-09-24,69.12000274658203
2018-11-27,68.97000122070312
2018-10-26,68.63999938964844
2019-07-09,69.16999816894531
2019-06-07,68.91000366210938
2019-05-06,68.56999969482422
2019-04-04,67.68000030517578
2019-09-11,66.72000122070312
2019-11-29,61.720001220703125
2020-05-05,64.1500015258789
2019-12-02,65.75
2020-02-19,68.72000122070312
2020-05-08,68.98999786376953
2019-05-21,68.08000183105469
2019-03-18,66.69000244140625
2018-09-07,67.72000122070312
2018-08-06,65.08999633789062
2018-10-09,63.380001068115234
2019-02-14,62.630001068115234
2018-12-12,62.15999984741211
2019-07-24,67.79000091552734
2019-09-26,64.33999633789062
2019-10-28,60.81999969482422
2019-12-05,55.95000076293945
2020-05-11,49.34000015258789
2019-07-03,51.599998474121094
2020-02-25,55.209999084472656
2020-05-14,57.90999984741211
2020-02-28,59.93000030517578
2019-08-08,62.25
2019-06-05,61.72999954223633
2018-07-20,57.630001068115234
2018-08-21,57.66999816894531
2018-10-24,56.72999954223633
2019-04-02,59.75
2019-03-01,60.22999954223633
2019-01-28,61.189998626708984
2018-12-27,64.08000183105469
2019-09-09,62.400001525878906
2020-03-02,62.54999923706055
2020-05-20,63.119998931884766
2019-12-17,62.2400016784668
2020-03-05,63.33000183105469
2019-02-12,62.65999984741211
2019-01-11,59.099998474121094
2018-12-10,60.540000915527344
2019-08-23,60.18000030517578
2018-11-08,59.560001373291016
2019-07-22,60.060001373291016
2019-06-20,59.599998474121094
2018-09-05,60.16999816894531
2019-04-17,57.349998474121094
2019-09-24,56.58000183105469
2019-12-20,56.790000915527344
2020-05-26,57.70000076293945
2019-04-30,57.47999954223633
2019-12-23,55.61000061035156
2020-03-11,55.59000015258789
2020-05-29,55.70000076293945
2019-12-26,55.91999816894531
2020-06-01,55.220001220703125
2019-05-02,54.459999084472656
2019-02-27,54.150001525878906
2018-11-23,56.439998626708984
2019-08-06,56.29999923706055
2018-07-18,56.16999816894531
2018-09-20,55.95000076293945
2018-10-22,55.63999938964844
2019-07-05,56.84000015258789
2019-06-03,56.540000915527344
2019-10-09,58.11000061035156
2019-10-11,58.959999084472656
2020-03-17,59.5099983215332
2020-06-04,59.5099983215332
2019-10-14,60.459999084472656
2020-03-20,60.040000915527344
2018-11-06,60.27000045776367
2019-06-18,61.189998626708984
2019-05-17,60.630001068115234
2019-04-15,60.70000076293945
2019-03-14,59.45000076293945
2019-01-09,59.119998931884766
2018-08-02,59.20000076293945
2018-10-05,60.34000015258789
2019-08-21,59.790000915527344
2019-10-17,59.290000915527344
2020-03-23,59.880001068115234
2020-06-10,59.369998931884766
2019-02-25,59.310001373291016
2020-01-07,57.61000061035156
2020-03-26,57.209999084472656
2019-10-23,57.560001373291016
