Dates,VRSK
2018-10-15,147.77000427246094
2019-06-28,145.00999450683594
2018-12-18,144.32000732421875
2018-11-16,144.7899932861328
2019-10-02,140.00999450683594
2020-03-27,137.6300048828125
2020-01-10,139.13999938964844
2019-10-24,139.24000549316406
2020-03-30,136.38999938964844
2020-06-17,135.39999389648438
2020-01-14,137.27999877929688
2020-04-02,137.8800048828125
2019-01-02,138.97000122070312
2019-08-14,140.44000244140625
2018-10-30,141.0
2019-06-11,142.22000122070312
2019-05-10,142.7899932861328
2019-04-08,143.4600067138672
2018-08-27,144.27000427246094
2018-07-26,145.27000427246094
2018-09-28,145.0
2019-03-07,147.50999450683594
2019-10-30,147.17999267578125
2020-01-17,146.02999877929688
2020-06-23,144.19000244140625
2020-04-08,144.9499969482422
2020-06-26,145.33999633789062
2019-03-22,145.99000549316406
2019-01-17,146.5500030517578
2019-08-29,147.02999877929688
2018-11-14,146.30999755859375
2019-06-26,146.3300018310547
2018-09-11,146.50999450683594
2018-07-09,148.94000244140625
2018-08-10,149.5399932861328
2019-04-23,148.42999267578125
2019-09-30,148.0500030517578
2020-01-23,148.16000366210938
2019-11-08,148.91000366210938
2020-04-14,148.77000427246094
2019-11-11,148.3000030517578
2020-01-29,148.0399932861328
2020-04-17,146.44000244140625
2018-07-24,147.5500030517578
2018-09-26,148.89999389648438
2019-05-08,150.0
2019-03-05,150.69000244140625
2019-02-01,153.0800018310547
2018-12-31,153.9600067138672
2018-11-29,156.64999389648438
2019-08-12,156.38999938964844
2019-07-11,156.8800048828125
2019-09-13,156.5399932861328
2019-11-14,157.2100067138672
2020-04-20,158.97000122070312
2020-02-04,160.07000732421875
2020-04-23,159.25999450683594
2018-12-14,162.42999267578125
2019-08-27,162.17999267578125
2018-08-08,164.1300048828125
2018-10-11,161.82000732421875
2018-11-12,163.8800048828125
2019-07-26,163.92999267578125
2019-06-24,162.97999572753906
2019-05-23,162.0
2019-03-20,163.02999877929688
2019-01-15,166.3800048828125
2019-11-20,167.5800018310547
2020-02-07,168.27999877929688
2020-02-10,167.82000732421875
2020-04-29,168.17999267578125
2019-11-26,167.57000732421875
2020-02-13,167.4499969482422
2019-01-30,169.0500030517578
2018-08-23,170.4199981689453
2018-09-24,169.8800048828125
2018-11-27,163.0
2018-10-26,167.0800018310547
2019-07-09,167.50999450683594
2019-06-07,165.58999633789062
2019-05-06,162.5399932861328
2019-04-04,162.61000061035156
2019-09-11,155.7899932861328
2019-11-29,148.7100067138672
2020-05-05,154.35000610351562
2019-12-02,159.5
2020-02-19,161.30999755859375
2020-05-08,162.9499969482422
2019-05-21,157.88999938964844
2019-03-18,145.14999389648438
2018-09-07,147.07000732421875
2018-08-06,148.57000732421875
2018-10-09,132.0
2019-02-14,133.60000610351562
2018-12-12,128.7100067138672
2019-07-24,130.83999633789062
2019-09-26,123.94999694824219
2019-10-28,131.7899932861328
2019-12-05,123.54000091552734
2020-05-11,116.61000061035156
2019-07-03,125.37000274658203
2020-02-25,128.0
2020-05-14,135.5399932861328
2020-02-28,136.97999572753906
2019-08-08,138.10000610351562
2019-06-05,138.42999267578125
2018-07-20,133.5
2018-08-21,134.4499969482422
2018-10-24,138.1699981689453
2019-04-02,144.8800048828125
2019-03-01,146.57000732421875
2019-01-28,147.1699981689453
2018-12-27,147.22999572753906
2019-09-09,142.4600067138672
2020-03-02,146.80999755859375
2020-05-20,146.0399932861328
2019-12-17,146.1999969482422
2020-03-05,151.39999389648438
2019-02-12,148.49000549316406
2019-01-11,144.5500030517578
2018-12-10,146.89999389648438
2019-08-23,146.72000122070312
2018-11-08,146.6300048828125
2019-07-22,149.17999267578125
2019-06-20,151.49000549316406
2018-09-05,151.61000061035156
2019-04-17,150.47000122070312
2019-09-24,149.85000610351562
2019-12-20,151.3800048828125
2020-05-26,154.67999267578125
2019-04-30,154.5
2019-12-23,156.1699981689453
2020-03-11,158.1999969482422
2020-05-29,157.85000610351562
2019-12-26,156.5800018310547
2020-06-01,152.75
2019-05-02,151.17999267578125
2019-02-27,151.5399932861328
2018-11-23,156.88999938964844
2019-08-06,157.5399932861328
2018-07-18,158.83999633789062
2018-09-20,156.52000427246094
2018-10-22,155.74000549316406
2019-07-05,157.16000366210938
2019-06-03,158.7100067138672
2019-10-09,164.02000427246094
2019-10-11,168.75999450683594
2020-03-17,169.25
2020-06-04,169.42999267578125
2019-10-14,170.2899932861328
2020-03-20,163.86000061035156
2018-11-06,162.13999938964844
2019-06-18,163.74000549316406
2019-05-17,167.5800018310547
2019-04-15,169.74000549316406
2019-03-14,162.3699951171875
2019-01-09,160.41000366210938
2018-08-02,159.1699981689453
2018-10-05,165.10000610351562
2019-08-21,166.58999633789062
2019-10-17,166.05999755859375
2020-03-23,164.08999633789062
2020-06-10,163.27000427246094
2019-02-25,166.55999755859375
2020-01-07,163.25999450683594
2020-03-26,161.7899932861328
2019-10-23,161.39999389648438
