Dates,VRSK
2019-03-25,121.37000274658203
2019-02-21,121.29000091552734
2018-12-19,121.6500015258789
2018-07-12,120.77999877929688
2018-09-14,121.44000244140625
2018-08-13,120.83000183105469
2018-10-16,120.23999786376953
2019-07-31,120.12000274658203
2019-05-28,121.18000030517578
2019-04-26,119.98999786376953
2020-04-28,117.26000213623047
2019-11-25,115.45999908447266
2020-02-12,115.04000091552734
2020-05-01,116.66999816894531
2020-05-04,117.58000183105469
2019-06-12,117.58999633789062
2019-04-09,117.25
2019-03-08,117.22000122070312
2019-02-04,115.80999755859375
2018-07-27,116.61000061035156
2018-08-28,115.83999633789062
2019-01-03,114.97000122070312
2019-08-15,116.80000305175781
2018-10-31,117.27999877929688
2019-09-16,121.95999908447266
2020-02-18,120.11000061035156
2020-05-07,117.44999694824219
2018-08-17,117.30000305175781
2019-12-04,119.12000274658203
2020-02-21,121.68000030517578
2018-12-17,122.7300033569336
2019-08-30,123.80999755859375
2018-11-15,124.01000213623047
2019-07-29,123.25
2019-06-27,122.16000366210938
2019-04-24,124.2300033569336
2018-07-10,124.31999969482422
2018-09-12,124.5
2019-02-19,122.54000091552734
2019-01-18,121.79000091552734
2020-02-24,120.72000122070312
2020-05-13,122.0
2019-12-10,121.76000213623047
2020-02-27,124.3499984741211
2019-12-13,124.83000183105469
2020-05-19,124.5
2019-03-06,124.69999694824219
2018-11-30,125.98999786376953
2019-08-13,119.7300033569336
2019-07-12,118.30999755859375
2019-06-10,115.52999877929688
2019-05-09,116.61000061035156
2018-07-25,117.7699966430664
2018-09-27,116.6500015258789
2018-10-29,114.87000274658203
2019-10-16,113.83999633789062
2019-12-16,112.44999694824219
2020-03-04,113.80000305175781
2020-05-22,110.86000061035156
2019-10-01,109.87999725341797
2019-12-19,106.05000305175781
2018-09-10,107.61000061035156
2019-05-24,109.16999816894531
2018-08-09,109.93000030517578
2019-04-22,109.05999755859375
2019-03-21,108.7300033569336
2019-01-16,108.7300033569336
2019-08-28,110.3499984741211
2018-11-13,110.94000244140625
2018-10-12,111.16000366210938
2019-06-25,111.91999816894531
2020-03-10,112.86000061035156
2020-05-28,112.7699966430664
2019-10-07,112.25
2020-03-13,112.80999755859375
2019-10-10,113.19999694824219
2020-03-16,113.83000183105469
2020-06-03,115.76000213623047
2018-11-28,116.4800033569336
2018-09-25,117.26000213623047
2018-07-23,117.12000274658203
2018-08-24,117.77999877929688
2019-07-10,116.66000366210938
2019-05-07,117.05999755859375
2019-04-05,118.4800033569336
2019-03-04,117.62000274658203
2019-01-31,119.61000061035156
2019-09-12,119.5
2019-12-31,119.98999786376953
2020-03-19,119.86000061035156
2020-01-03,120.25
2020-06-09,121.9800033569336
2019-02-15,122.91999816894531
2019-01-14,124.01000213623047
2018-07-06,124.61000061035156
2018-08-07,124.41000366210938
2018-10-10,125.4000015258789
2018-12-13,125.30000305175781
2019-08-26,123.5
2019-07-25,125.30000305175781
2019-05-22,125.66999816894531
2019-03-19,126.2699966430664
2020-01-06,125.66999816894531
2020-03-25,126.06999969482422
2020-06-12,126.79000091552734
2019-10-22,127.22000122070312
2020-01-09,127.55000305175781
2020-06-15,127.16000366210938
2019-10-25,126.97000122070312
2020-03-31,127.12000274658203
2020-06-18,126.70999908447266
2019-04-03,127.55000305175781
2018-08-22,128.47999572753906
2018-10-25,129.3000030517578
2019-01-29,128.7899932861328
2018-12-28,129.07000732421875
2018-11-26,129.0
2019-08-09,129.33999633789062
2019-07-08,129.49000549316406
2019-06-06,129.9199981689453
2019-09-10,129.64999389648438
2020-01-15,129.94000244140625
2020-04-03,131.77000427246094
2019-10-31,132.35000610351562
2020-04-06,133.38999938964844
2020-06-24,133.27999877929688
2018-11-09,134.4199981689453
2019-07-23,135.02999877929688
2019-06-21,136.99000549316406
2019-05-20,136.6999969482422
2019-04-18,136.69000244140625
2018-09-06,135.77000427246094
2018-10-08,135.50999450683594
2019-02-13,135.55999755859375
2018-12-11,135.83999633789062
2019-09-25,137.0
2020-01-21,137.9199981689453
2020-04-09,138.92999267578125
2019-11-06,137.1999969482422
2020-01-24,138.47000122070312
2020-01-27,137.9199981689453
2020-04-15,139.52000427246094
2018-12-26,140.41000366210938
2019-08-07,139.47999572753906
2019-06-04,140.00999450683594
2018-09-21,140.4499969482422
2018-07-19,141.3000030517578
2018-08-20,142.47000122070312
2018-10-23,140.88999938964844
2019-05-03,143.27000427246094
2019-04-01,143.6699981689453
2019-02-28,142.52999877929688
2019-11-12,141.61000061035156
2020-01-30,141.08999633789062
2019-11-15,140.83999633789062
2020-04-21,138.89999389648438
2019-04-16,140.22000122070312
2019-03-15,141.52000427246094
2019-02-11,142.92999267578125
2019-01-10,142.92999267578125
2019-08-22,142.8000030517578
2018-11-07,143.33999633789062
2018-08-03,144.47999572753906
2018-09-04,143.50999450683594
2019-06-19,143.5399932861328
2019-09-23,144.3800048828125
2019-11-18,141.5500030517578
2020-02-05,141.3000030517578
2020-04-24,140.3699951171875
2019-03-29,141.4600067138672
2019-11-21,141.91000366210938
2020-04-27,144.42999267578125
2020-02-11,144.82000732421875
2020-04-30,147.02999877929688
2019-05-01,147.5
2019-02-26,147.94000244140625
2019-01-25,146.52999877929688
2018-12-24,146.19000244140625
2019-09-06,146.17999267578125
2018-07-17,146.75
2018-09-19,146.47000122070312
2019-08-05,145.6699981689453
2019-10-08,147.30999755859375
2019-12-11,147.44000244140625
2019-11-27,145.8699951171875
2020-02-14,146.8800048828125
2020-05-06,145.60000610351562
2019-01-08,144.83999633789062
2018-12-07,146.9199981689453
2019-08-20,148.22000122070312
2018-11-05,149.11000061035156
2019-07-19,151.08999633789062
2018-10-04,149.8300018310547
2019-06-17,149.50999450683594
2019-05-16,149.88999938964844
2018-08-01,150.94000244140625
2019-03-13,151.27000427246094
2019-12-03,152.10000610351562
2020-02-20,152.39999389648438
2019-12-06,153.3699951171875
2020-05-12,152.89999389648438
2019-12-09,153.0
2020-02-26,153.82000732421875
2020-05-15,152.44000244140625
2019-03-28,151.52999877929688
2018-09-17,152.00999450683594
2018-08-16,151.8000030517578
2018-10-19,152.72000122070312
2019-04-29,153.27000427246094
2019-01-23,153.11000061035156
2019-09-04,153.47000122070312
2018-11-20,155.5
2019-07-02,154.14999389648438
2019-05-31,152.3699951171875
2019-12-12,152.6199951171875
2020-05-18,154.5
2019-09-27,156.30999755859375
2020-03-03,157.24000549316406
2020-05-21,156.99000549316406
2019-05-14,157.60000610351562
2018-08-31,155.8699951171875
2018-07-30,155.6199951171875
2018-10-02,157.16000366210938
2019-04-12,158.63999938964844
2019-03-11,158.57000732421875
2019-02-07,159.72000122070312
2019-07-17,159.6300048828125
2019-09-19,158.52000427246094
2019-10-21,159.3800048828125
2019-12-18,159.5500030517578
2020-03-06,159.91000366210938
2019-10-03,161.7899932861328
2020-03-09,162.1300048828125
2020-05-27,163.97999572753906
2019-12-24,164.0
2020-03-12,164.91000366210938
2018-12-20,164.97000122070312
2019-08-01,164.5399932861328
2018-08-14,159.44000244140625
2018-07-13,156.19000244140625
2018-10-17,159.1699981689453
2019-05-29,158.14999389648438
2019-03-26,157.05999755859375
2019-02-22,158.9199981689453
2019-10-04,159.5
2019-11-05,159.94000244140625
2019-12-27,159.13999938964844
2020-06-02,158.97000122070312
2019-12-30,160.27999877929688
2020-03-18,158.05999755859375
2020-06-05,160.08999633789062
2019-07-15,160.55999755859375
2018-12-03,158.74000549316406
2019-06-13,158.6199951171875
2019-01-04,155.94000244140625
2018-08-29,154.39999389648438
2019-02-05,158.0
2018-11-01,157.8300018310547
2019-08-16,156.9199981689453
2019-04-10,157.97000122070312
2019-09-17,158.50999450683594
2019-10-15,159.57000732421875
2020-01-02,158.39999389648438
2020-06-08,156.8000030517578
2019-10-18,155.72999572753906
2020-03-24,156.75
2020-06-11,155.49000549316406
2020-01-08,155.38999938964844
2019-04-25,157.8000030517578
2019-07-30,151.94000244140625
2019-02-20,150.72999572753906
2018-07-11,150.9499969482422
2018-09-13,149.6999969482422
2018-10-15,151.32000732421875
2019-06-28,148.67999267578125
2018-12-18,148.5
2018-11-16,146.24000549316406
2019-10-02,145.5
2020-03-27,140.88999938964844
2020-01-10,141.10000610351562
2019-10-24,141.55999755859375
2020-03-30,140.35000610351562
2020-06-17,137.41000366210938
2020-01-14,138.99000549316406
2020-04-02,140.22999572753906
2019-01-02,141.27000427246094
2019-08-14,141.82000732421875
2018-10-30,142.99000549316406
2019-06-11,144.42999267578125
2019-05-10,144.80999755859375
2019-04-08,145.50999450683594
2018-08-27,146.25
2018-07-26,147.07000732421875
2018-09-28,147.7899932861328
2019-03-07,148.5800018310547
2019-10-30,148.97000122070312
2020-01-17,148.22000122070312
2020-06-23,146.17999267578125
2020-04-08,146.63999938964844
2020-06-26,146.55999755859375
2019-03-22,147.30999755859375
2019-01-17,148.3000030517578
2019-08-29,148.47999572753906
2018-11-14,147.7100067138672
2019-06-26,147.6999969482422
2018-09-11,149.55999755859375
2018-07-09,150.11000061035156
2018-08-10,151.16000366210938
2019-04-23,151.49000549316406
2019-09-30,149.02999877929688
2020-01-23,150.0500030517578
2019-11-08,149.82000732421875
2020-04-14,150.47999572753906
2019-11-11,149.33999633789062
2020-01-29,149.25
2020-04-17,148.49000549316406
2018-07-24,149.47999572753906
2018-09-26,151.1300048828125
2019-05-08,152.72999572753906
2019-03-05,153.02999877929688
2019-02-01,154.92999267578125
2018-12-31,156.22999572753906
2018-11-29,157.9600067138672
2019-08-12,157.82000732421875
2019-07-11,158.13999938964844
2019-09-13,157.92999267578125
2019-11-14,159.13999938964844
2020-04-20,160.88999938964844
2020-02-04,161.58999633789062
2020-04-23,162.24000549316406
2018-12-14,164.0500030517578
2019-08-27,165.2899932861328
2018-08-08,165.9499969482422
2018-10-11,164.91000366210938
2018-11-12,165.5
2019-07-26,165.3699951171875
2019-06-24,164.80999755859375
2019-05-23,164.74000549316406
2019-03-20,166.00999450683594
2019-01-15,168.7100067138672
2019-11-20,169.89999389648438
2020-02-07,169.8800048828125
2020-02-10,169.49000549316406
2020-04-29,170.1199951171875
2019-11-26,170.66000366210938
2020-02-13,169.52000427246094
2019-01-30,171.5800018310547
2018-08-23,171.67999267578125
2018-09-24,171.72999572753906
2018-11-27,170.74000549316406
2018-10-26,170.1999969482422
2019-07-09,170.16000366210938
2019-06-07,169.14999389648438
2019-05-06,168.9199981689453
2019-04-04,165.9600067138672
2019-09-11,162.91000366210938
2019-11-29,155.4600067138672
2020-05-05,163.27999877929688
2019-12-02,166.4199981689453
2020-02-19,169.86000061035156
2020-05-08,166.6999969482422
2019-05-21,164.4600067138672
2019-03-18,156.66000366210938
2018-09-07,156.75999450683594
2018-08-06,155.17999267578125
2018-10-09,149.05999755859375
2019-02-14,147.99000549316406
2018-12-12,142.4499969482422
2019-07-24,148.61000061035156
2019-09-26,137.4199981689453
2019-10-28,144.97999572753906
2019-12-05,137.60000610351562
2020-05-11,125.76000213623047
2019-07-03,138.05999755859375
2020-02-25,138.89999389648438
2020-05-14,143.47999572753906
2020-02-28,143.47000122070312
2019-08-08,147.92999267578125
2019-06-05,146.5399932861328
2018-07-20,142.49000549316406
2018-08-21,144.3300018310547
2018-10-24,143.2899932861328
2019-04-02,148.80999755859375
2019-03-01,152.88999938964844
2019-01-28,150.89999389648438
2018-12-27,152.63999938964844
2019-09-09,148.0
2020-03-02,150.85000610351562
2020-05-20,148.6300048828125
2019-12-17,149.94000244140625
2020-03-05,154.02999877929688
2019-02-12,151.60000610351562
2019-01-11,148.1699981689453
2018-12-10,152.8300018310547
2019-08-23,152.1199951171875
2018-11-08,149.14999389648438
2019-07-22,152.4199981689453
2019-06-20,159.99000549316406
2018-09-05,154.82000732421875
2019-04-17,153.2899932861328
2019-09-24,154.5399932861328
2019-12-20,155.47999572753906
2020-05-26,159.14999389648438
2019-04-30,161.74000549316406
2019-12-23,160.25
2020-03-11,161.66000366210938
2020-05-29,161.5
2019-12-26,161.3000030517578
2020-06-01,157.0
2019-05-02,156.38999938964844
2019-02-27,155.4499969482422
2018-11-23,159.75
2019-08-06,161.0
2018-07-18,161.0399932861328
2018-09-20,159.36000061035156
2018-10-22,158.3699951171875
2019-07-05,161.25999450683594
2019-06-03,164.3800048828125
2019-10-09,169.94000244140625
2019-10-11,173.3300018310547
2020-03-17,173.69000244140625
2020-06-04,172.27999877929688
2019-10-14,173.77000427246094
2020-03-20,171.1199951171875
2018-11-06,166.7899932861328
2019-06-18,169.97000122070312
2019-05-17,170.2100067138672
2019-04-15,171.9199981689453
2019-03-14,171.11000061035156
2019-01-09,165.7100067138672
2018-08-02,165.69000244140625
2018-10-05,170.52000427246094
2019-08-21,168.2100067138672
2019-10-17,168.5500030517578
2020-03-23,169.77999877929688
2020-06-10,167.6300048828125
2019-02-25,169.3699951171875
2020-01-07,167.3300018310547
2020-03-26,166.52999877929688
2019-10-23,168.0800018310547
