Dates,VRSK
2020-05-18,152.86312866210938
2019-09-27,155.11782836914062
2020-03-03,155.40589904785156
2020-05-21,154.41262817382812
2019-05-14,154.86952209472656
2018-08-31,152.05857849121094
2018-07-30,154.1245880126953
2018-10-02,155.8230438232422
2019-04-12,157.2235565185547
2019-03-11,157.14410400390625
2019-02-07,157.6109161376953
2019-07-17,156.98516845703125
2019-09-19,153.56834411621094
2019-10-21,156.29981994628906
2019-12-18,157.83938598632812
2020-03-06,158.70352172851562
2019-10-03,159.69677734375
2020-03-09,160.45166015625
2020-05-27,160.6503143310547
2019-12-24,161.74288940429688
2020-03-12,162.43817138671875
2018-12-20,163.47119140625
2019-08-01,159.1206817626953
2018-08-14,154.07492065429688
2018-07-13,154.0649871826172
2018-10-17,156.6217803955078
2019-05-29,154.96035766601562
2019-03-26,155.71646118164062
2019-02-22,157.8355255126953
2019-10-04,158.51205444335938
2019-11-05,157.88526916503906
2019-12-27,157.60671997070312
2020-06-02,156.51235961914062
2019-12-30,156.66159057617188
2020-03-18,156.98989868164062
2020-06-05,158.47222900390625
2019-07-15,154.79124450683594
2018-12-03,157.32814025878906
2019-06-13,155.64683532714844
2019-01-04,152.54283142089844
2018-08-29,153.5078582763672
2019-02-05,156.73121643066406
2018-11-01,156.36312866210938
2019-08-16,154.10476684570312
2019-04-10,156.28353881835938
2019-09-17,157.04957580566406
2019-10-15,156.30345153808594
2020-01-02,154.5823211669922
2020-06-08,155.2787322998047
2019-10-18,154.79124450683594
2020-03-24,154.4231414794922
2020-06-11,153.6272430419922
2020-01-08,152.68211364746094
2019-04-25,150.2447052001953
2019-07-30,147.8669891357422
2019-02-20,148.98121643066406
2018-07-11,148.1554718017578
2018-09-13,147.78738403320312
2018-10-15,149.3493194580078
2019-06-28,147.16062927246094
2018-12-18,143.95713806152344
2018-11-16,144.61375427246094
2019-10-02,139.57974243164062
2020-03-27,138.06753540039062
2020-01-10,140.05728149414062
2019-10-24,139.08230590820312
2020-03-30,136.04795837402344
2020-06-17,136.6747283935547
2020-01-14,137.38107299804688
2020-04-02,139.06239318847656
2019-01-02,140.3059844970703
2019-08-14,140.4552001953125
2018-10-30,141.37049865722656
2019-06-11,143.24082946777344
2019-05-10,143.59898376464844
2019-04-08,143.7084197998047
2018-08-27,145.23056030273438
2018-07-26,144.6634979248047
2018-09-28,147.02133178710938
2019-03-07,147.74758911132812
2019-10-30,146.72286987304688
2020-01-17,145.3599090576172
2020-06-23,144.22576904296875
2020-04-08,144.6634979248047
2020-06-26,145.27037048339844
2019-03-22,146.06626892089844
2019-01-17,146.71292114257812
2019-08-29,146.52389526367188
2018-11-14,146.05630493164062
2019-06-26,146.9033966064453
2018-09-11,148.67727661132812
2018-07-09,149.17555236816406
2018-08-10,150.2917022705078
2019-04-23,148.32847595214844
2019-09-30,147.6807098388672
2020-01-23,149.16558837890625
2019-11-08,149.03604125976562
2020-04-14,148.6573486328125
2019-11-11,148.31851196289062
2020-01-29,148.0693817138672
2020-04-17,147.0429229736328
2018-07-24,148.82675170898438
2018-09-26,150.6006317138672
2019-05-08,152.0655975341797
2019-03-05,152.41439819335938
2019-02-01,153.69000244140625
2018-12-31,155.1051025390625
2018-11-29,156.59996032714844
2019-08-12,156.7793426513672
2019-07-11,157.4769287109375
2019-09-13,156.34085083007812
2019-11-14,158.10476684570312
2020-04-20,160.00819396972656
2020-02-04,159.99822998046875
2020-04-23,160.74566650390625
2018-12-14,163.0277862548828
2019-08-27,164.5325927734375
2018-08-08,164.73191833496094
2018-10-11,163.3865509033203
2018-11-12,164.24359130859375
2019-07-26,163.61575317382812
2019-06-24,164.14395141601562
2019-05-23,161.91163635253906
2019-03-20,164.6521759033203
2019-01-15,167.55218505859375
2019-11-20,167.980712890625
2020-02-07,168.36935424804688
2020-02-10,168.5387725830078
2020-04-29,169.35597229003906
2019-11-26,167.31300354003906
2020-02-13,168.6982421875
2019-01-30,170.08346557617188
2018-08-23,170.79103088378906
2018-09-24,170.97039794921875
2018-11-27,169.1566619873047
2018-10-26,168.807861328125
2019-07-09,168.1102752685547
2019-06-07,167.0040740966797
2019-05-06,162.26043701171875
2019-04-04,162.96800231933594
2019-09-11,155.2545928955078
2019-11-29,154.57693481445312
2020-05-05,162.56936645507812
2019-12-02,159.8487548828125
2020-02-19,168.5985565185547
2020-05-08,164.40306091308594
2019-05-21,162.80853271484375
2019-03-18,147.41165161132812
2018-09-07,156.2013397216797
2018-08-06,151.15870666503906
2018-10-09,139.25851440429688
2019-02-14,145.36834716796875
2018-12-12,129.84414672851562
2019-07-24,144.4698486328125
2019-09-26,134.88577270507812
2019-10-28,136.2534942626953
2019-12-05,124.0438003540039
2020-05-11,120.97889709472656
2019-07-03,137.0521697998047
2020-02-25,134.07711791992188
2020-05-14,141.8641815185547
2020-02-28,137.54136657714844
2019-08-08,146.62625122070312
2019-06-05,139.14869689941406
2018-07-20,140.54637145996094
2018-08-21,142.75270080566406
2018-10-24,141.4149169921875
2019-04-02,147.4948272705078
2019-03-01,146.92576599121094
2019-01-28,148.45321655273438
2018-12-27,148.01394653320312
2019-09-09,143.92076110839844
2020-03-02,150.05056762695312
2020-05-20,146.88583374023438
2019-12-17,148.862548828125
2020-03-05,153.53477478027344
2019-02-12,149.07220458984375
2019-01-11,144.96902465820312
2018-12-10,150.94906616210938
2019-08-23,147.4548797607422
2018-11-08,148.29348754882812
2019-07-22,151.54808044433594
2019-06-20,151.5380859375
2018-09-05,152.81597900390625
2019-04-17,152.5763702392578
2019-09-24,153.19534301757812
2019-12-20,154.20367431640625
2020-05-26,157.2286376953125
2019-04-30,154.92245483398438
2019-12-23,158.00733947753906
2020-03-11,159.30519104003906
2020-05-29,160.44329833984375
2019-12-26,156.34011840820312
2020-06-01,154.1737060546875
2019-05-02,153.64459228515625
2019-02-27,154.30349731445312
2018-11-23,158.05726623535156
2019-08-06,157.7976837158203
2018-07-18,159.2752227783203
2018-09-20,156.5797119140625
2018-10-22,157.01898193359375
2019-07-05,160.19371032714844
2019-06-03,163.18873596191406
2019-10-09,168.0606231689453
2019-10-11,172.39341735839844
2020-03-17,169.09890747070312
2020-06-04,170.67628479003906
2019-10-14,170.4766082763672
2020-03-20,164.18707275390625
2018-11-06,165.8542938232422
2019-06-18,169.38841247558594
2019-05-17,169.04898071289062
2019-04-15,170.95582580566406
2019-03-14,162.42001342773438
2019-01-09,162.6699981689453
2018-08-02,165.39999389648438
2018-10-05,166.4199981689453
2019-08-21,167.0500030517578
2019-10-17,166.85000610351562
2020-03-23,164.19000244140625
2020-06-10,167.27000427246094
2019-02-25,166.80999755859375
2020-01-07,163.69000244140625
2020-03-26,166.2100067138672
2019-10-23,162.88999938964844
