Dates,COP
2019-06-06,65.82425689697266
2019-09-10,63.82460403442383
2020-01-15,64.7906265258789
2020-04-03,66.22998046875
2019-10-31,65.6020736694336
2020-04-06,65.090087890625
2020-06-24,64.47183990478516
2018-11-09,65.38955688476562
2019-07-23,64.0950927734375
2019-06-21,63.28364562988281
2019-05-20,62.9455451965332
2019-04-18,63.87290954589844
2018-09-06,64.28829956054688
2018-10-08,63.46717834472656
2019-02-13,64.69402313232422
2018-12-11,64.11441040039062
2019-09-25,65.08042907714844
2020-01-21,64.08543395996094
2020-04-09,63.60243225097656
2019-11-06,63.54446029663086
2020-01-24,63.6603889465332
2020-01-27,64.68437194824219
2020-04-15,64.19169616699219
2018-12-26,62.50116729736328
2019-08-07,61.79597854614258
2019-06-04,60.646419525146484
2018-09-21,60.52083969116211
2018-07-19,60.9748649597168
2018-08-20,60.54015350341797
2018-10-23,59.207061767578125
2019-05-03,59.902587890625
2019-04-01,59.777008056640625
2019-02-28,58.926918029785156
2019-11-12,59.3422966003418
2020-01-30,59.44855880737305
2019-11-15,60.11357879638672
2020-04-21,59.40487289428711
2019-04-16,60.50190734863281
2019-03-15,60.23007583618164
2019-02-11,60.74461364746094
2019-01-10,60.288326263427734
2019-08-22,60.62811279296875
2018-11-07,61.76398468017578
2018-08-03,61.210609436035156
2018-09-04,57.76417541503906
2019-06-19,58.133094787597656
2019-09-23,58.29813003540039
2019-11-18,58.38550567626953
2020-02-05,57.230224609375
2020-04-24,57.23992919921875
2019-03-29,57.6865119934082
2019-11-21,57.3758430480957
2020-04-27,55.41477584838867
2020-02-11,56.50210189819336
2020-04-30,57.23992919921875
2019-05-01,57.53117752075195
2019-02-26,57.01664352416992
2019-01-25,56.84189224243164
2018-12-24,57.33701705932617
2019-09-06,57.1040153503418
2018-07-17,57.288475036621094
2018-09-19,58.08455276489258
2019-08-05,57.90979766845703
2019-10-08,58.929168701171875
2019-12-11,58.56996536254883
2019-11-27,58.754417419433594
2020-02-14,58.026302337646484
2020-05-06,60.91936492919922
2019-01-08,59.482540130615234
2018-12-07,59.22041702270508
2019-08-20,60.43395233154297
2018-11-05,58.3466682434082
2019-07-19,58.73500061035156
2018-10-04,58.15250778198242
2019-06-17,58.142799377441406
2019-05-16,58.142799377441406
2018-08-01,59.42428970336914
2019-03-13,59.666996002197266
2019-12-03,59.9582405090332
2020-02-20,58.88063049316406
2019-12-06,58.00688171386719
2020-05-12,58.036006927490234
2019-12-09,58.56025695800781
2020-02-26,58.86762237548828
2020-05-15,58.97495651245117
2019-03-28,58.81882858276367
2018-09-17,58.62368392944336
2018-08-16,57.60889434814453
2018-10-19,57.32592010498047
2019-04-29,56.77949142456055
2019-01-23,58.06749725341797
2019-09-04,57.64792251586914
2018-11-20,57.37471008300781
2019-07-02,55.10118865966797
2019-05-31,53.35457229614258
2019-12-12,52.91548156738281
2020-05-18,52.02754211425781
2019-09-27,53.73512268066406
2020-03-03,52.70081329345703
2020-05-21,51.83238983154297
2019-05-14,52.564205169677734
2018-08-31,50.52486801147461
2018-07-30,49.67595672607422
2018-10-02,50.22238540649414
2019-04-12,52.632511138916016
2019-03-11,51.43232345581055
2019-02-07,51.35426712036133
2019-07-17,50.993228912353516
2019-09-19,49.19783401489258
2019-10-21,50.12480926513672
2019-12-18,49.744258880615234
2020-03-06,50.69075012207031
2019-10-03,51.02250671386719
2020-03-09,50.91517639160156
2020-05-27,50.778568267822266
2019-12-24,52.008026123046875
2020-03-12,52.144630432128906
2018-12-20,52.33002853393555
2019-08-01,53.63754653930664
2018-08-14,54.95481872558594
2018-07-13,55.8134880065918
2018-10-17,54.98409652709961
2019-05-29,55.950096130371094
2019-03-26,61.0142936706543
2019-02-22,59.73604965209961
2019-10-04,58.55537796020508
2019-11-05,58.5163459777832
2019-12-27,59.34574508666992
2020-06-02,58.721256256103516
2019-12-30,57.862586975097656
2020-03-18,58.03822326660156
2020-06-05,56.2818603515625
2019-07-15,56.496524810791016
2018-12-03,55.59882354736328
2019-06-13,53.81318283081055
2019-01-04,51.783599853515625
2018-08-29,52.35929870605469
2019-02-05,52.20317840576172
2018-11-01,53.276512145996094
2019-08-16,52.59347915649414
2019-04-10,53.608272552490234
2019-09-17,54.525489807128906
2019-10-15,55.062156677246094
2020-01-02,54.76942825317383
2020-06-08,54.59379196166992
2019-10-18,53.68930435180664
2020-03-24,53.61064910888672
2020-06-11,53.04043197631836
2020-01-08,55.01654052734375
2019-04-25,55.58676528930664
2019-07-30,55.30165100097656
2019-02-20,55.21316909790039
2018-07-11,55.39996337890625
2018-09-13,54.74126434326172
2018-10-15,56.12749099731445
2019-06-28,54.112056732177734
2018-12-18,54.26935577392578
2018-11-16,56.18648147583008
2019-10-02,57.02214813232422
2020-03-27,57.52355194091797
2020-01-10,56.65838623046875
2019-10-24,58.53618621826172
2020-03-30,58.16259002685547
2020-06-17,57.91680908203125
2020-01-14,57.24827194213867
2020-04-02,56.589569091796875
2019-01-02,56.284793853759766
2019-08-14,57.26793670654297
2018-10-30,55.74406433105469
2019-06-11,56.206138610839844
2019-05-10,58.359222412109375
2019-04-08,59.194889068603516
2018-08-27,58.89011764526367
2018-07-26,60.02072525024414
2018-09-28,59.09657669067383
2019-03-07,59.322696685791016
2019-10-30,58.929439544677734
2020-01-17,59.35219192504883
2020-06-23,57.89714431762695
2020-04-08,59.607810974121094
2020-06-26,58.83112716674805
2019-03-22,60.92521667480469
2019-01-17,60.78757858276367
2019-08-29,60.718753814697266
2018-11-14,60.640106201171875
2019-06-26,61.53476333618164
2018-09-11,61.64291000366211
2018-07-09,61.760887145996094
2018-08-10,62.4490852355957
2019-04-23,62.13447952270508
2019-09-30,62.1246452331543
2020-01-23,62.645713806152344
2019-11-08,63.51087188720703
2020-04-14,63.57969665527344
2019-11-11,63.90413284301758
2020-01-29,63.88447189331055
2020-04-17,63.52070617675781
2018-07-24,63.933624267578125
2018-09-26,64.35637664794922
2019-05-08,64.59233093261719
2019-03-05,65.35917663574219
2019-02-01,65.35917663574219
2018-12-31,63.84514617919922
2018-11-29,64.95609283447266
2019-08-12,64.31704711914062
2019-07-11,64.03193664550781
2019-09-13,64.0417709350586
2019-11-14,63.90413284301758
2020-04-20,63.97294998168945
2020-02-04,63.97294998168945
2020-04-23,62.95048522949219
2018-12-14,61.94768142700195
2019-08-27,62.07548904418945
2018-08-08,61.56425476074219
2018-10-11,60.010894775390625
2018-11-12,60.14853286743164
2019-07-26,59.47017288208008
2019-06-24,59.863426208496094
2019-05-23,58.42803955078125
2019-03-20,58.182254791259766
2019-01-15,55.5376091003418
2019-11-20,57.788997650146484
2020-02-07,57.425235748291016
2020-02-10,57.01232147216797
2020-04-29,56.89434051513672
2019-11-26,57.720176696777344
2020-02-13,58.75247573852539
2019-01-30,58.23762512207031
2018-08-23,58.03960418701172
2018-09-24,57.72277069091797
2018-11-27,58.67326736450195
2018-10-26,58.29703140258789
2019-07-09,57.861385345458984
2019-06-07,55.82178497314453
2019-05-06,53.29703140258789
2019-04-04,50.66336441040039
2019-09-11,46.663368225097656
2019-11-29,47.94059371948242
2020-05-05,48.74257278442383
2019-12-02,47.64356231689453
2020-02-19,48.94059371948242
2020-05-08,47.22772216796875
2019-05-21,44.88119125366211
2019-03-18,33.73267364501953
2018-09-07,34.5346565246582
2018-08-06,32.23762512207031
2018-10-09,27.920793533325195
2019-02-14,31.069305419921875
2018-12-12,25.8217830657959
2019-07-24,25.99009895324707
2019-09-26,22.445545196533203
2019-10-28,25.336633682250977
2019-12-05,26.574256896972656
2020-05-11,24.306930541992188
2019-07-03,30.435644149780273
2020-02-25,30.633663177490234
2020-05-14,31.77227783203125
2020-02-28,28.96039581298828
2019-08-08,29.000001907348633
2019-06-05,30.49504852294922
2018-07-20,29.32673454284668
2018-08-21,33.52475357055664
2018-10-24,32.58415985107422
2019-04-02,32.47524642944336
2019-03-01,32.94059371948242
2019-01-28,35.32673263549805
2018-12-27,34.386138916015625
2019-09-09,33.96039581298828
2020-03-02,33.742576599121094
2020-05-20,31.881189346313477
2019-12-17,30.76237678527832
2020-03-05,34.910888671875
2019-02-12,34.22772216796875
2019-01-11,32.861385345458984
2018-12-10,34.633663177490234
2019-08-23,35.821781158447266
2018-11-08,35.73267364501953
2019-07-22,36.78218078613281
2019-06-20,38.0990104675293
2018-09-05,41.79207992553711
2019-04-17,41.68316650390625
2019-09-24,38.75247573852539
2019-12-20,39.96039581298828
2020-05-26,40.51485061645508
2019-04-30,40.089111328125
2019-12-23,42.0
2020-03-11,43.08000183105469
2020-05-29,42.27000045776367
2019-12-26,41.58000183105469
2020-06-01,39.88999938964844
2019-05-02,39.93000030517578
2019-02-27,40.869998931884766
2018-11-23,43.599998474121094
2019-08-06,42.66999816894531
2018-07-18,44.150001525878906
2018-09-20,43.720001220703125
2018-10-22,43.279998779296875
2019-07-05,43.66999816894531
2019-06-03,44.66999816894531
2019-10-09,43.0099983215332
2019-10-11,42.18000030517578
2020-03-17,43.38999938964844
2020-06-04,44.20000076293945
2019-10-14,45.119998931884766
2020-03-20,44.709999084472656
2018-11-06,48.59000015258789
2019-06-18,50.310001373291016
2019-05-17,48.630001068115234
2019-04-15,45.90999984741211
2019-03-14,42.119998931884766
2019-01-09,43.72999954223633
2018-08-02,43.349998474121094
2018-10-05,45.11000061035156
2019-08-21,44.02000045776367
2019-10-17,44.45000076293945
2020-03-23,43.70000076293945
2020-06-10,43.560001373291016
2019-02-25,43.810001373291016
2020-01-07,40.9900016784668
2020-03-26,42.060001373291016
2019-10-23,40.349998474121094
