Dates,DE
2018-07-19,166.6699981689453
2018-08-20,165.61000061035156
2018-10-23,164.99000549316406
2019-05-03,165.1199951171875
2019-04-01,161.25
2019-02-28,158.33999633789062
2019-11-12,157.14999389648438
2020-01-30,153.75
2019-11-15,154.82000732421875
2020-04-21,150.0
2019-04-16,146.22000122070312
2019-03-15,145.8000030517578
2019-02-11,146.19000244140625
2019-01-10,140.0
2019-08-22,133.97000122070312
2018-11-07,137.05999755859375
2018-08-03,137.9199981689453
2018-09-04,136.6699981689453
2019-06-19,138.17999267578125
2019-09-23,140.47000122070312
2019-11-18,137.17999267578125
2020-02-05,141.30999755859375
2020-04-24,139.5
2019-03-29,139.5399932861328
2019-11-21,145.0
2020-04-27,146.2899932861328
2020-02-11,145.94000244140625
2020-04-30,147.2899932861328
2019-05-01,149.6699981689453
2019-02-26,151.4499969482422
2019-01-25,149.25
2018-12-24,149.61000061035156
2019-09-06,151.66000366210938
2018-07-17,153.3000030517578
2018-09-19,155.88999938964844
2019-08-05,159.3699951171875
2019-10-08,162.25
2019-12-11,163.4600067138672
2019-11-27,165.1300048828125
2020-02-14,167.38999938964844
2020-05-06,166.11000061035156
2019-01-08,165.22999572753906
2018-12-07,164.8300018310547
2019-08-20,168.3000030517578
2018-11-05,165.42999267578125
2019-07-19,165.82000732421875
2018-10-04,163.60000610351562
2019-06-17,163.0399932861328
2019-05-16,162.0
2018-08-01,162.2100067138672
2019-03-13,160.72000122070312
2019-12-03,162.1199951171875
2020-02-20,166.89999389648438
2019-12-06,165.2100067138672
2020-05-12,166.07000732421875
2019-12-09,162.75
2020-02-26,164.0500030517578
2020-05-15,165.60000610351562
2019-03-28,166.0800018310547
2018-09-17,165.8000030517578
2018-08-16,167.0
2018-10-19,167.02000427246094
2019-04-29,170.2899932861328
2019-01-23,169.16000366210938
2019-09-04,170.10000610351562
2018-11-20,165.88999938964844
2019-07-02,159.83999633789062
2019-05-31,154.60000610351562
2019-12-12,152.4199981689453
2020-05-18,150.44000244140625
2019-09-27,152.10000610351562
2020-03-03,153.9199981689453
2020-05-21,153.9499969482422
2019-05-14,146.0
2018-08-31,144.11000061035156
2018-07-30,143.82000732421875
2018-10-02,143.77999877929688
2019-04-12,150.19000244140625
2019-03-11,152.0500030517578
2019-02-07,154.35000610351562
2019-07-17,155.50999450683594
2019-09-19,151.0
2019-10-21,150.33999633789062
2019-12-18,151.58999633789062
2020-03-06,149.49000549316406
2019-10-03,155.25
2020-03-09,158.22000122070312
2020-05-27,153.75999450683594
2019-12-24,151.4199981689453
2020-03-12,152.77999877929688
2018-12-20,157.02999877929688
2019-08-01,156.6999969482422
2018-08-14,158.88999938964844
2018-07-13,164.10000610351562
2018-10-17,162.11000061035156
2019-05-29,164.92999267578125
2019-03-26,164.13999938964844
2019-02-22,162.99000549316406
2019-10-04,163.47000122070312
2019-11-05,165.14999389648438
2019-12-27,164.8300018310547
2020-06-02,162.88999938964844
2019-12-30,165.61000061035156
2020-03-18,165.67999267578125
2020-06-05,165.1699981689453
2019-07-15,166.5
2018-12-03,166.77999877929688
2019-06-13,169.60000610351562
2019-01-04,164.0
2018-08-29,163.2100067138672
2019-02-05,164.8000030517578
2018-11-01,167.94000244140625
2019-08-16,164.2899932861328
2019-04-10,166.39999389648438
2019-09-17,166.50999450683594
2019-10-15,170.0
2020-01-02,170.8000030517578
2020-06-08,169.55999755859375
2019-10-18,172.05999755859375
2020-03-24,172.02999877929688
2020-06-11,172.02999877929688
2020-01-08,174.66000366210938
2019-04-25,174.75
2019-07-30,173.67999267578125
2019-02-20,175.0
2018-07-11,172.1999969482422
2018-09-13,174.44000244140625
2018-10-15,172.3000030517578
2019-06-28,174.6199951171875
2018-12-18,173.44000244140625
2018-11-16,175.89999389648438
2019-10-02,177.75
2020-03-27,179.22000122070312
2020-01-10,178.5800018310547
2019-10-24,177.82000732421875
2020-03-30,178.49000549316406
2020-06-17,177.27999877929688
2020-01-14,179.8000030517578
2020-04-02,175.02999877929688
2019-01-02,173.22000122070312
2019-08-14,175.52999877929688
2018-10-30,174.0
2019-06-11,176.3300018310547
2019-05-10,172.91000366210938
2019-04-08,172.72999572753906
2018-08-27,176.1699981689453
2018-07-26,176.0800018310547
2018-09-28,176.9600067138672
2019-03-07,168.5
2019-10-30,168.3000030517578
2020-01-17,165.3000030517578
2020-06-23,163.3300018310547
2020-04-08,164.07000732421875
2020-06-26,165.5500030517578
2019-03-22,167.07000732421875
2019-01-17,165.39999389648438
2019-08-29,167.5399932861328
2018-11-14,170.6199951171875
2019-06-26,169.5
2018-09-11,173.74000549316406
2018-07-09,174.22999572753906
2018-08-10,172.4600067138672
2019-04-23,172.72000122070312
2019-09-30,173.3000030517578
2020-01-23,175.3800048828125
2019-11-08,175.64999389648438
2020-04-14,174.9499969482422
2019-11-11,174.8000030517578
2020-01-29,175.00999450683594
2020-04-17,174.88999938964844
2018-07-24,174.1199951171875
2018-09-26,174.24000549316406
2019-05-08,174.2100067138672
2019-03-05,174.47999572753906
2019-02-01,176.00999450683594
2018-12-31,174.5
2018-11-29,176.52999877929688
2019-08-12,178.10000610351562
2019-07-11,174.0800018310547
2019-09-13,174.8800048828125
2019-11-14,173.1199951171875
2020-04-20,174.0
2020-02-04,175.7100067138672
2020-04-23,175.10000610351562
2018-12-14,173.07000732421875
2019-08-27,170.27999877929688
2018-08-08,172.0500030517578
2018-10-11,166.17999267578125
2018-11-12,164.8000030517578
2019-07-26,163.91000366210938
2019-06-24,159.0
2019-05-23,159.72000122070312
2019-03-20,159.44000244140625
2019-01-15,161.3300018310547
2019-11-20,167.42999267578125
2020-02-07,168.75
2020-02-10,167.4199981689453
2020-04-29,166.4600067138672
2019-11-26,169.10000610351562
2020-02-13,172.0
2019-01-30,170.86000061035156
2018-08-23,170.8300018310547
2018-09-24,167.39999389648438
2018-11-27,166.5
2018-10-26,164.75999450683594
2019-07-09,177.91000366210938
2019-06-07,172.50999450683594
2019-05-06,172.17999267578125
2019-04-04,168.27999877929688
2019-09-11,164.39999389648438
2019-11-29,155.2899932861328
2020-05-05,157.9199981689453
2019-12-02,164.33999633789062
2020-02-19,161.24000549316406
2020-05-08,158.8300018310547
2019-05-21,154.1999969482422
2019-03-18,152.00999450683594
2018-09-07,155.6199951171875
2018-08-06,150.85000610351562
2018-10-09,135.0
2019-02-14,137.92999267578125
2018-12-12,123.9000015258789
2019-07-24,122.80000305175781
2019-09-26,117.81999969482422
2019-10-28,112.9000015258789
2019-12-05,119.66000366210938
2020-05-11,110.2699966430664
2019-07-03,117.37000274658203
2020-02-25,125.87999725341797
2020-05-14,129.35000610351562
2020-02-28,135.0
2019-08-08,136.72000122070312
2019-06-05,141.99000549316406
2018-07-20,132.17999267578125
2018-08-21,133.30999755859375
2018-10-24,138.47999572753906
2019-04-02,141.5800018310547
2019-03-01,148.0
2019-01-28,145.0800018310547
2018-12-27,147.27999877929688
2019-09-09,141.77999877929688
2020-03-02,140.30999755859375
2020-05-20,133.1199951171875
2019-12-17,134.25
2020-03-05,133.5399932861328
2019-02-12,135.83999633789062
2019-01-11,133.99000549316406
2018-12-10,137.3699951171875
2019-08-23,137.67999267578125
2018-11-08,138.94000244140625
2019-07-22,138.6300048828125
2019-06-20,143.05999755859375
2018-09-05,145.0
2019-04-17,144.55999755859375
2019-09-24,142.89999389648438
2019-12-20,136.36000061035156
2020-05-26,135.1199951171875
2019-04-30,135.61000061035156
2019-12-23,134.66000366210938
2020-03-11,138.0
2020-05-29,135.16000366210938
2019-12-26,135.8000030517578
2020-06-01,130.9499969482422
2019-05-02,123.0
2019-02-27,125.98999786376953
2018-11-23,131.97999572753906
2019-08-06,139.08999633789062
2018-07-18,138.47999572753906
2018-09-20,141.07000732421875
2018-10-22,148.0
2019-07-05,144.4600067138672
2019-06-03,152.0
2019-10-09,156.19000244140625
2019-10-11,151.27000427246094
2020-03-17,149.33999633789062
2020-06-04,150.63999938964844
2019-10-14,155.1300048828125
2020-03-20,156.7899932861328
2018-11-06,167.89999389648438
2019-06-18,167.0
2019-05-17,163.5399932861328
2019-04-15,164.4199981689453
2019-03-14,155.22999572753906
2019-01-09,156.4499969482422
2018-08-02,148.3800048828125
2018-10-05,161.7100067138672
2019-08-21,158.92999267578125
2019-10-17,154.5399932861328
2020-03-23,158.75
2020-06-10,153.0
2019-02-25,156.5399932861328
2020-01-07,151.88999938964844
2020-03-26,149.22000122070312
2019-10-23,153.17999267578125
