Dates,DE
2019-08-15,128.32000732421875
2018-10-31,129.2899932861328
2019-09-16,134.6199951171875
2020-02-18,135.60000610351562
2020-05-07,141.1699981689453
2018-08-17,141.8699951171875
2019-12-04,142.08999633789062
2020-02-21,145.75999450683594
2018-12-17,145.0399932861328
2019-08-30,143.0399932861328
2018-11-15,143.5500030517578
2019-07-29,145.0399932861328
2019-06-27,145.16000366210938
2019-04-24,142.5
2018-07-10,145.2100067138672
2018-09-12,142.10000610351562
2019-02-19,135.8699951171875
2019-01-18,136.55999755859375
2020-02-24,139.74000549316406
2020-05-13,144.36000061035156
2019-12-10,146.64999389648438
2020-02-27,147.0399932861328
2019-12-13,149.08999633789062
2020-05-19,149.7899932861328
2019-03-06,161.1300048828125
2018-11-30,151.30999755859375
2019-08-13,146.57000732421875
2019-07-12,146.30999755859375
2019-06-10,143.85000610351562
2019-05-09,145.94000244140625
2018-07-25,148.0
2018-09-27,147.77000427246094
2018-10-29,146.30999755859375
2019-10-16,145.0
2019-12-16,147.8300018310547
2020-03-04,144.30999755859375
2020-05-22,142.60000610351562
2019-10-01,142.47000122070312
2019-12-19,137.3800048828125
2018-09-10,136.1300048828125
2019-05-24,140.1699981689453
2018-08-09,144.49000549316406
2019-04-22,146.22000122070312
2019-03-21,146.22999572753906
2019-01-16,142.6999969482422
2019-08-28,146.85000610351562
2018-11-13,150.88999938964844
2018-10-12,154.02000427246094
2019-06-25,153.5
2020-03-10,151.49000549316406
2020-05-28,156.61000061035156
2019-10-07,155.83999633789062
2020-03-13,155.75999450683594
2019-10-10,156.9199981689453
2020-03-16,156.25
2020-06-03,161.83999633789062
2018-11-28,157.3800048828125
2018-09-25,156.25
2018-07-23,157.07000732421875
2018-08-24,159.8699951171875
2019-07-10,155.1999969482422
2019-05-07,156.80999755859375
2019-04-05,160.07000732421875
2019-03-04,160.17999267578125
2019-01-31,162.9600067138672
2019-09-12,162.33999633789062
2019-12-31,163.00999450683594
2020-03-19,163.0
2020-01-03,160.11000061035156
2020-06-09,160.25
2019-02-15,161.92999267578125
2019-01-14,162.91000366210938
2018-07-06,162.07000732421875
2018-08-07,160.55999755859375
2018-10-10,157.30999755859375
2018-12-13,156.05999755859375
2019-08-26,153.8300018310547
2019-07-25,159.97000122070312
2019-05-22,163.0
2019-03-19,164.77999877929688
2020-01-06,162.80999755859375
2020-03-25,162.35000610351562
2020-06-12,162.5
2019-10-22,162.74000549316406
2020-01-09,164.14999389648438
2020-06-15,161.39999389648438
2019-10-25,157.82000732421875
2020-03-31,155.5399932861328
2020-06-18,155.8800048828125
2019-04-03,158.6300048828125
2018-08-22,158.72000122070312
2018-10-25,158.80999755859375
2019-01-29,156.9600067138672
2018-12-28,157.39999389648438
2018-11-26,157.57000732421875
2019-08-09,160.07000732421875
2019-07-08,158.02000427246094
2019-06-06,158.5
2019-09-10,155.25999450683594
2020-01-15,155.99000549316406
2020-04-03,156.50999450683594
2019-10-31,156.0800018310547
2020-04-06,156.72999572753906
2020-06-24,158.47999572753906
2018-11-09,160.67999267578125
2019-07-23,160.8300018310547
2019-06-21,162.1699981689453
2019-05-20,163.33999633789062
2019-04-18,164.2100067138672
2018-09-06,163.19000244140625
2018-10-08,158.4600067138672
2019-02-13,155.75999450683594
2018-12-11,157.89999389648438
2019-09-25,159.89999389648438
2020-01-21,161.3800048828125
2020-04-09,162.3699951171875
2019-11-06,163.85000610351562
2020-01-24,165.72000122070312
2020-01-27,167.89999389648438
2020-04-15,167.47999572753906
2018-12-26,165.25999450683594
2019-08-07,161.24000549316406
2019-06-04,161.61000061035156
2018-09-21,165.05999755859375
2018-07-19,163.33999633789062
2018-08-20,164.5399932861328
2018-10-23,162.14999389648438
2019-05-03,164.4499969482422
2019-04-01,158.1300048828125
2019-02-28,155.3000030517578
2019-11-12,155.35000610351562
2020-01-30,151.7899932861328
2019-11-15,151.97000122070312
2020-04-21,145.17999267578125
2019-04-16,145.4499969482422
2019-03-15,144.02000427246094
2019-02-11,145.0
2019-01-10,133.1699981689453
2019-08-22,132.67999267578125
2018-11-07,136.55999755859375
2018-08-03,137.72000122070312
2018-09-04,135.4499969482422
2019-06-19,137.42999267578125
2019-09-23,137.5500030517578
2019-11-18,136.5399932861328
2020-02-05,141.30999755859375
2020-04-24,137.8000030517578
2019-03-29,139.5399932861328
2019-11-21,143.88999938964844
2020-04-27,144.16000366210938
2020-02-11,144.83999633789062
2020-04-30,146.55999755859375
2019-05-01,149.64999389648438
2019-02-26,148.85000610351562
2019-01-25,147.7100067138672
2018-12-24,149.0
2019-09-06,149.52000427246094
2018-07-17,152.25999450683594
2018-09-19,155.50999450683594
2019-08-05,159.07000732421875
2019-10-08,160.85000610351562
2019-12-11,162.11000061035156
2019-11-27,164.89999389648438
2020-02-14,165.91000366210938
2020-05-06,165.6300048828125
2019-01-08,163.6999969482422
2018-12-07,164.8300018310547
2019-08-20,162.9499969482422
2018-11-05,164.08999633789062
2019-07-19,162.7899932861328
2018-10-04,161.55999755859375
2019-06-17,162.00999450683594
2019-05-16,161.11000061035156
2018-08-01,160.6199951171875
2019-03-13,159.3699951171875
2019-12-03,162.11000061035156
2020-02-20,165.2899932861328
2019-12-06,164.75
2020-05-12,163.0800018310547
2019-12-09,162.02999877929688
2020-02-26,163.52999877929688
2020-05-15,164.55999755859375
2019-03-28,165.4600067138672
2018-09-17,165.07000732421875
2018-08-16,165.35000610351562
2018-10-19,166.83999633789062
2019-04-29,169.1300048828125
2019-01-23,167.6699981689453
2019-09-04,164.6300048828125
2018-11-20,160.66000366210938
2019-07-02,157.10000610351562
2019-05-31,147.7100067138672
2019-12-12,150.41000366210938
2020-05-18,148.60000610351562
2019-09-27,151.4499969482422
2020-03-03,153.4499969482422
2020-05-21,146.82000732421875
2019-05-14,145.49000549316406
2018-08-31,141.85000610351562
2018-07-30,141.25
2018-10-02,143.49000549316406
2019-04-12,149.36000061035156
2019-03-11,151.1199951171875
2019-02-07,153.61000061035156
2019-07-17,153.0500030517578
2019-09-19,146.3000030517578
2019-10-21,148.27999877929688
2019-12-18,149.64999389648438
2020-03-06,148.97000122070312
2019-10-03,155.0
2020-03-09,154.75999450683594
2020-05-27,150.05999755859375
2019-12-24,151.0500030517578
2020-03-12,152.3300018310547
2018-12-20,156.1199951171875
2019-08-01,156.67999267578125
2018-08-14,158.32000732421875
2018-07-13,162.77999877929688
2018-10-17,159.63999938964844
2019-05-29,163.14999389648438
2019-03-26,162.89999389648438
2019-02-22,162.3000030517578
2019-10-04,162.82000732421875
2019-11-05,163.6999969482422
2019-12-27,162.8800048828125
2020-06-02,162.75999450683594
2019-12-30,163.9499969482422
2020-03-18,164.42999267578125
2020-06-05,164.75
2019-07-15,165.0
2018-12-03,166.66000366210938
2019-06-13,164.64999389648438
2019-01-04,161.0800018310547
2018-08-29,160.61000061035156
2019-02-05,164.14999389648438
2018-11-01,166.41000366210938
2019-08-16,162.86000061035156
2019-04-10,164.64999389648438
2019-09-17,166.02999877929688
2019-10-15,169.47999572753906
2020-01-02,168.57000732421875
2020-06-08,168.14999389648438
2019-10-18,171.0
2020-03-24,171.30999755859375
2020-06-11,171.5
2020-01-08,174.0
2019-04-25,173.58999633789062
2019-07-30,173.5
2019-02-20,170.91000366210938
2018-07-11,172.13999938964844
2018-09-13,172.99000549316406
2018-10-15,171.75
2019-06-28,172.61000061035156
2018-12-18,170.35000610351562
2018-11-16,174.7899932861328
2019-10-02,177.75
2020-03-27,178.19000244140625
2020-01-10,175.24000549316406
2019-10-24,177.52999877929688
2020-03-30,177.27000427246094
2020-06-17,176.5800018310547
2020-01-14,176.0500030517578
2020-04-02,172.6999969482422
2019-01-02,173.0
2019-08-14,174.05999755859375
2018-10-30,172.3800048828125
2019-06-11,173.38999938964844
2019-05-10,169.74000549316406
2019-04-08,172.22999572753906
2018-08-27,174.61000061035156
2018-07-26,175.1999969482422
2018-09-28,176.60000610351562
2019-03-07,167.0500030517578
2019-10-30,167.6999969482422
2020-01-17,164.77000427246094
2020-06-23,162.0399932861328
2020-04-08,163.6999969482422
2020-06-26,163.85000610351562
2019-03-22,164.4499969482422
2019-01-17,165.11000061035156
2019-08-29,166.6699981689453
2018-11-14,168.36000061035156
2019-06-26,168.6199951171875
2018-09-11,171.13999938964844
2018-07-09,172.6699981689453
2018-08-10,171.64999389648438
2019-04-23,171.22000122070312
2019-09-30,171.9199981689453
2020-01-23,173.32000732421875
2019-11-08,173.4499969482422
2020-04-14,174.02000427246094
2019-11-11,173.57000732421875
2020-01-29,174.3000030517578
2020-04-17,173.50999450683594
2018-07-24,172.5
2018-09-26,173.72999572753906
2019-05-08,173.5500030517578
2019-03-05,173.74000549316406
2019-02-01,173.49000549316406
2018-12-31,173.99000549316406
2018-11-29,176.11000061035156
2019-08-12,173.41000366210938
2019-07-11,173.57000732421875
2019-09-13,173.42999267578125
2019-11-14,172.14999389648438
2020-04-20,173.0500030517578
2020-02-04,175.52999877929688
2020-04-23,172.38999938964844
2018-12-14,170.6199951171875
2019-08-27,168.66000366210938
2018-08-08,169.0399932861328
2018-10-11,162.92999267578125
2018-11-12,162.39999389648438
2019-07-26,160.0
2019-06-24,158.5399932861328
2019-05-23,157.3300018310547
2019-03-20,157.27999877929688
2019-01-15,160.64999389648438
2019-11-20,166.50999450683594
2020-02-07,166.0500030517578
2020-02-10,166.66000366210938
2020-04-29,166.1300048828125
2019-11-26,168.60000610351562
2020-02-13,170.2100067138672
2019-01-30,169.86000061035156
2018-08-23,167.17999267578125
2018-09-24,164.2100067138672
2018-11-27,164.85000610351562
2018-10-26,164.5
2019-07-09,176.0
2019-06-07,171.5
2019-05-06,165.8000030517578
2019-04-04,165.61000061035156
2019-09-11,159.9600067138672
2019-11-29,152.66000366210938
2020-05-05,156.5500030517578
2019-12-02,157.0
2020-02-19,160.52000427246094
2020-05-08,157.9199981689453
2019-05-21,153.6699981689453
2019-03-18,147.1300048828125
2018-09-07,148.00999450683594
2018-08-06,143.85000610351562
2018-10-09,128.08999633789062
2019-02-14,130.52999877929688
2018-12-12,119.83999633789062
2019-07-24,119.06999969482422
2019-09-26,106.13999938964844
2019-10-28,106.25
2019-12-05,110.33999633789062
2020-05-11,106.5199966430664
2019-07-03,112.69999694824219
2020-02-25,121.83999633789062
2020-05-14,127.13999938964844
2020-02-28,132.16000366210938
2019-08-08,134.55999755859375
2019-06-05,137.25
2018-07-20,129.67999267578125
2018-08-21,132.86000061035156
2018-10-24,132.1300048828125
2019-04-02,139.72000122070312
2019-03-01,142.5399932861328
2019-01-28,142.61000061035156
2018-12-27,144.1300048828125
2019-09-09,136.8699951171875
2020-03-02,135.16000366210938
2020-05-20,127.55000305175781
2019-12-17,128.50999450683594
2020-03-05,133.00999450683594
2019-02-12,133.75999450683594
2019-01-11,132.5
2018-12-10,134.1199951171875
2019-08-23,136.9199981689453
2018-11-08,135.42999267578125
2019-07-22,138.11000061035156
2019-06-20,140.86000061035156
2018-09-05,143.5399932861328
2019-04-17,142.72999572753906
2019-09-24,137.13999938964844
2019-12-20,130.1999969482422
2020-05-26,134.72000122070312
2019-04-30,131.38999938964844
2019-12-23,134.05999755859375
2020-03-11,136.72000122070312
2020-05-29,132.55999755859375
2019-12-26,129.94000244140625
2020-06-01,124.5
2019-05-02,117.8499984741211
2019-02-27,124.69000244140625
2018-11-23,130.50999450683594
2019-08-06,135.44000244140625
2018-07-18,138.11000061035156
2018-09-20,141.07000732421875
2018-10-22,138.75999450683594
2019-07-05,144.4600067138672
2019-06-03,150.52999877929688
2019-10-09,152.1300048828125
2019-10-11,147.8699951171875
2020-03-17,147.39999389648438
2020-06-04,150.1199951171875
2019-10-14,155.05999755859375
2020-03-20,156.0800018310547
2018-11-06,165.64999389648438
2019-06-18,166.80999755859375
2019-05-17,163.1300048828125
2019-04-15,160.9600067138672
2019-03-14,150.69000244140625
2019-01-09,150.52000427246094
2018-08-02,148.1199951171875
2018-10-05,155.55999755859375
2019-08-21,154.86000061035156
2019-10-17,153.61000061035156
2020-03-23,153.5399932861328
2020-06-10,151.75
2019-02-25,153.69000244140625
2020-01-07,149.1199951171875
2020-03-26,148.2899932861328
2019-10-23,148.19000244140625
