Dates,AVB
2019-01-14,192.2899932861328
2018-07-06,192.63999938964844
2018-08-07,195.0399932861328
2018-10-10,195.50999450683594
2018-12-13,195.49000549316406
2019-08-26,192.27000427246094
2019-07-25,192.63999938964844
2019-05-22,193.24000549316406
2019-03-19,194.39999389648438
2020-01-06,194.1300048828125
2020-03-25,192.0800018310547
2020-06-12,193.3300018310547
2019-10-22,192.1300048828125
2020-01-09,193.36000061035156
2020-06-15,195.0500030517578
2019-10-25,195.39999389648438
2020-03-31,194.77999877929688
2020-06-18,194.63999938964844
2019-04-03,195.61000061035156
2018-08-22,197.08999633789062
2018-10-25,199.10000610351562
2019-01-29,198.55999755859375
2018-12-28,198.57000732421875
2018-11-26,195.8800048828125
2019-08-09,195.75
2019-07-08,194.60000610351562
2019-06-06,195.82000732421875
2019-09-10,198.97999572753906
2020-01-15,198.60000610351562
2020-04-03,199.47000122070312
2019-10-31,199.5500030517578
2020-04-06,198.91000366210938
2020-06-24,199.6999969482422
2018-11-09,197.8000030517578
2019-07-23,198.69000244140625
2019-06-21,200.5500030517578
2019-05-20,200.57000732421875
2019-04-18,201.05999755859375
2018-09-06,200.47999572753906
2018-10-08,200.32000732421875
2019-02-13,200.5800018310547
2018-12-11,201.5500030517578
2019-09-25,201.39999389648438
2020-01-21,203.07000732421875
2020-04-09,197.47999572753906
2019-11-06,193.0500030517578
2020-01-24,193.44000244140625
2020-01-27,191.4199981689453
2020-04-15,193.82000732421875
2018-12-26,195.3300018310547
2019-08-07,196.16000366210938
2019-06-04,199.6300048828125
2018-09-21,197.7899932861328
2018-07-19,197.6699981689453
2018-08-20,200.00999450683594
2018-10-23,200.13999938964844
2019-05-03,200.0500030517578
2019-04-01,199.17999267578125
2019-02-28,195.63999938964844
2019-11-12,195.14999389648438
2020-01-30,195.6199951171875
2019-11-15,197.88999938964844
2020-04-21,198.8800048828125
2019-04-16,199.41000366210938
2019-03-15,199.1300048828125
2019-02-11,200.75
2019-01-10,201.35000610351562
2019-08-22,199.63999938964844
2018-11-07,200.61000061035156
2018-08-03,201.8699951171875
2018-09-04,201.66000366210938
2019-06-19,204.25
2019-09-23,202.7100067138672
2019-11-18,200.25999450683594
2020-02-05,200.80999755859375
2020-04-24,200.41000366210938
2019-03-29,201.9600067138672
2019-11-21,200.27999877929688
2020-04-27,202.14999389648438
2020-02-11,206.52000427246094
2020-04-30,208.57000732421875
2019-05-01,207.14999389648438
2019-02-26,207.38999938964844
2019-01-25,206.14999389648438
2018-12-24,205.91000366210938
2019-09-06,206.64999389648438
2018-07-17,208.8300018310547
2018-09-19,207.02000427246094
2019-08-05,207.02999877929688
2019-10-08,210.0399932861328
2019-12-11,206.27000427246094
2019-11-27,207.07000732421875
2020-02-14,204.3300018310547
2020-05-06,200.05999755859375
2019-01-08,200.3300018310547
2018-12-07,201.19000244140625
2019-08-20,199.27999877929688
2018-11-05,202.60000610351562
2019-07-19,206.0399932861328
2018-10-04,204.32000732421875
2019-06-17,207.94000244140625
2019-05-16,209.22999572753906
2018-08-01,211.02000427246094
2019-03-13,210.2100067138672
2019-12-03,209.7100067138672
2020-02-20,209.89999389648438
2019-12-06,209.88999938964844
2020-05-12,209.22000122070312
2019-12-09,208.36000061035156
2020-02-26,206.08999633789062
2020-05-15,204.72000122070312
2019-03-28,204.07000732421875
2018-09-17,205.64999389648438
2018-08-16,205.3800048828125
2018-10-19,206.47999572753906
2019-04-29,208.32000732421875
2019-01-23,209.89999389648438
2019-09-04,207.69000244140625
2018-11-20,199.3699951171875
2019-07-02,203.24000549316406
2019-05-31,197.85000610351562
2019-12-12,199.47000122070312
2020-05-18,200.27999877929688
2019-09-27,202.6699981689453
2020-03-03,203.64999389648438
2020-05-21,204.88999938964844
2019-05-14,202.52999877929688
2018-08-31,201.2100067138672
2018-07-30,201.8800048828125
2018-10-02,203.8300018310547
2019-04-12,205.27000427246094
2019-03-11,206.1699981689453
2019-02-07,206.30999755859375
2019-07-17,206.9600067138672
2019-09-19,205.50999450683594
2019-10-21,206.0800018310547
2019-12-18,208.0500030517578
2020-03-06,208.0800018310547
2019-10-03,209.6999969482422
2020-03-09,211.10000610351562
2020-05-27,211.9199981689453
2019-12-24,214.75
2020-03-12,213.8699951171875
2018-12-20,214.83999633789062
2019-08-01,213.08999633789062
2018-08-14,208.2100067138672
2018-07-13,207.0
2018-10-17,208.5
2019-05-29,205.47999572753906
2019-03-26,206.6699981689453
2019-02-22,210.42999267578125
2019-10-04,210.00999450683594
2019-11-05,210.1999969482422
2019-12-27,209.0500030517578
2020-06-02,208.0
2019-12-30,210.27999877929688
2020-03-18,211.3300018310547
2020-06-05,213.27999877929688
2019-07-15,212.82000732421875
2018-12-03,213.85000610351562
2019-06-13,212.1199951171875
2019-01-04,212.1300048828125
2018-08-29,214.5800018310547
2019-02-05,217.24000549316406
2018-11-01,217.39999389648438
2019-08-16,215.52000427246094
2019-04-10,217.61000061035156
2019-09-17,216.5399932861328
2019-10-15,216.69000244140625
2020-01-02,216.8000030517578
2020-06-08,215.60000610351562
2019-10-18,215.88999938964844
2020-03-24,218.6999969482422
2020-06-11,218.24000549316406
2020-01-08,219.08999633789062
2019-04-25,220.8300018310547
2019-07-30,219.1999969482422
2019-02-20,219.47999572753906
2018-07-11,218.85000610351562
2018-09-13,216.38999938964844
2018-10-15,214.05999755859375
2019-06-28,214.77999877929688
2018-12-18,217.27000427246094
2018-11-16,214.52000427246094
2019-10-02,212.97000122070312
2020-03-27,208.58999633789062
2020-01-10,211.27000427246094
2019-10-24,207.30999755859375
2020-03-30,208.6199951171875
2020-06-17,209.47999572753906
2020-01-14,208.6300048828125
2020-04-02,208.74000549316406
2019-01-02,211.52999877929688
2019-08-14,212.1199951171875
2018-10-30,214.8000030517578
2019-06-11,215.1999969482422
2019-05-10,215.97000122070312
2019-04-08,212.42999267578125
2018-08-27,210.52999877929688
2018-07-26,211.49000549316406
2018-09-28,212.16000366210938
2019-03-07,214.0
2019-10-30,213.89999389648438
2020-01-17,210.9600067138672
2020-06-23,210.5
2020-04-08,212.75
2020-06-26,213.57000732421875
2019-03-22,214.82000732421875
2019-01-17,213.97999572753906
2019-08-29,213.32000732421875
2018-11-14,211.55999755859375
2019-06-26,208.1300048828125
2018-09-11,206.2899932861328
2018-07-09,207.0399932861328
2018-08-10,206.3000030517578
2019-04-23,206.0800018310547
2019-09-30,207.14999389648438
2020-01-23,207.66000366210938
2019-11-08,206.66000366210938
2020-04-14,206.74000549316406
2019-11-11,207.08999633789062
2020-01-29,207.92999267578125
2020-04-17,206.50999450683594
2018-07-24,207.19000244140625
2018-09-26,206.07000732421875
2019-05-08,206.30999755859375
2019-03-05,208.24000549316406
2019-02-01,204.77999877929688
2018-12-31,204.55999755859375
2018-11-29,204.91000366210938
2019-08-12,206.25999450683594
2019-07-11,208.22999572753906
2019-09-13,207.8300018310547
2019-11-14,210.52999877929688
2020-04-20,211.33999633789062
2020-02-04,214.66000366210938
2020-04-23,216.2899932861328
2018-12-14,215.80999755859375
2019-08-27,216.00999450683594
2018-08-08,217.66000366210938
2018-10-11,217.13999938964844
2018-11-12,218.0399932861328
2019-07-26,216.3000030517578
2019-06-24,215.36000061035156
2019-05-23,216.0399932861328
2019-03-20,216.10000610351562
2019-01-15,216.19000244140625
2019-11-20,217.4499969482422
2020-02-07,215.67999267578125
2020-02-10,218.0500030517578
2020-04-29,219.11000061035156
2019-11-26,221.3699951171875
2020-02-13,222.32000732421875
2019-01-30,224.0
2018-08-23,225.6699981689453
2018-09-24,225.82000732421875
2018-11-27,225.74000549316406
2018-10-26,225.02000427246094
2019-07-09,226.88999938964844
2019-06-07,224.5
2019-05-06,220.97999572753906
2019-04-04,220.24000549316406
2019-09-11,207.50999450683594
2019-11-29,195.57000732421875
2020-05-05,199.80999755859375
2019-12-02,207.3800048828125
2020-02-19,210.82000732421875
2020-05-08,210.72999572753906
2019-05-21,202.86000061035156
2019-03-18,197.1699981689453
2018-09-07,195.99000549316406
2018-08-06,195.0
2018-10-09,179.1199951171875
2019-02-14,179.14999389648438
2018-12-12,163.47000122070312
2019-07-24,162.05999755859375
2019-09-26,147.07000732421875
2019-10-28,145.30999755859375
2019-12-05,128.5800018310547
2020-05-11,118.16999816894531
2019-07-03,123.0
2020-02-25,123.69999694824219
2020-05-14,138.33999633789062
2020-02-28,145.67999267578125
2019-08-08,144.17999267578125
2019-06-05,142.75999450683594
2018-07-20,130.7899932861328
2018-08-21,131.92999267578125
2018-10-24,130.27000427246094
2019-04-02,139.25
2019-03-01,145.94000244140625
2019-01-28,146.5800018310547
2018-12-27,162.8000030517578
2019-09-09,159.02000427246094
2020-03-02,162.35000610351562
2020-05-20,158.3300018310547
2019-12-17,159.00999450683594
2020-03-05,164.5
2019-02-12,160.32000732421875
2019-01-11,157.63999938964844
2018-12-10,158.91000366210938
2019-08-23,154.64999389648438
2018-11-08,155.5399932861328
2019-07-22,159.17999267578125
2019-06-20,162.11000061035156
2018-09-05,162.63999938964844
2019-04-17,161.5
2019-09-24,157.30999755859375
2019-12-20,155.3300018310547
2020-05-26,158.6300048828125
2019-04-30,156.75999450683594
2019-12-23,155.1199951171875
2020-03-11,160.8699951171875
2020-05-29,157.11000061035156
2019-12-26,151.0
2020-06-01,149.27999877929688
2019-05-02,145.14999389648438
2019-02-27,145.8699951171875
2018-11-23,154.00999450683594
2019-08-06,154.39999389648438
2018-07-18,152.0800018310547
2018-09-20,153.72999572753906
2018-10-22,152.97000122070312
2019-07-05,157.44000244140625
2019-06-03,157.39999389648438
2019-10-09,156.66000366210938
2019-10-11,154.22000122070312
2020-03-17,155.24000549316406
2020-06-04,157.0
2019-10-14,160.00999450683594
2020-03-20,157.75999450683594
2018-11-06,164.99000549316406
2019-06-18,172.58999633789062
2019-05-17,172.39999389648438
2019-04-15,169.85000610351562
2019-03-14,161.72000122070312
2019-01-09,159.67999267578125
2018-08-02,157.8800048828125
2018-10-05,165.49000549316406
2019-08-21,161.27000427246094
2019-10-17,158.6699981689453
2020-03-23,155.08999633789062
2020-06-10,152.3300018310547
2019-02-25,154.39999389648438
2020-01-07,149.17999267578125
2020-03-26,149.9499969482422
2019-10-23,150.1300048828125
