Dates,AVB
2019-09-24,156.77584838867188
2019-12-20,156.49879455566406
2020-05-26,157.66639709472656
2019-04-30,155.153076171875
2019-12-23,158.75485229492188
2020-03-11,162.23788452148438
2020-05-29,155.5884552001953
2019-12-26,149.9087371826172
2020-06-01,149.47335815429688
2019-05-02,150.2649688720703
2019-02-27,148.7708282470703
2018-11-23,156.8154296875
2019-08-06,153.02565002441406
2018-07-18,154.19326782226562
2018-09-20,152.5605926513672
2018-10-22,152.0559539794922
2019-07-05,158.72515869140625
2019-06-03,157.23101806640625
2019-10-09,157.35964965820312
2019-10-11,154.37136840820312
2020-03-17,158.73504638671875
2020-06-04,157.10238647460938
2019-10-14,160.2984619140625
2020-03-20,157.20132446289062
2018-11-06,170.8761749267578
2019-06-18,176.19967651367188
2019-05-17,172.39010620117188
2019-04-15,169.55026245117188
2019-03-14,160.16981506347656
2019-01-09,162.0300750732422
2018-08-02,159.0220184326172
2018-10-05,165.57247924804688
2019-08-21,161.0306854248047
2019-10-17,158.62620544433594
2020-03-23,153.46102905273438
2020-06-10,154.58905029296875
2019-02-25,153.67872619628906
2020-01-07,149.97801208496094
2020-03-26,151.75909423828125
2019-10-23,149.79000854492188
