Dates,AVB
2020-01-27,195.57000732421875
2020-04-15,196.80999755859375
2018-12-26,198.47000122070312
2019-08-07,200.44000244140625
2019-06-04,201.4600067138672
2018-09-21,200.69000244140625
2018-07-19,201.0500030517578
2018-08-20,203.5
2018-10-23,203.3300018310547
2019-05-03,202.33999633789062
2019-04-01,202.42999267578125
2019-02-28,200.4199981689453
2019-11-12,198.57000732421875
2020-01-30,198.72999572753906
2019-11-15,201.0800018310547
2020-04-21,200.88999938964844
2019-04-16,201.57000732421875
2019-03-15,201.4499969482422
2019-02-11,203.11000061035156
2019-01-10,203.27999877929688
2019-08-22,203.19000244140625
2018-11-07,202.61000061035156
2018-08-03,203.4199981689453
2018-09-04,204.0500030517578
2019-06-19,206.00999450683594
2019-09-23,206.58999633789062
2019-11-18,203.39999389648438
2020-02-05,202.5
2020-04-24,204.2100067138672
2019-03-29,204.36000061035156
2019-11-21,203.97000122070312
2020-04-27,207.8300018310547
2020-02-11,208.91000366210938
2020-04-30,210.92999267578125
2019-05-01,209.3800048828125
2019-02-26,210.05999755859375
2019-01-25,210.57000732421875
2018-12-24,207.58999633789062
2019-09-06,208.2899932861328
2018-07-17,210.19000244140625
2018-09-19,211.75
2019-08-05,210.05999755859375
2019-10-08,211.72999572753906
2019-12-11,211.0399932861328
2019-11-27,209.41000366210938
2020-02-14,209.25
2020-05-06,204.58999633789062
2019-01-08,202.99000549316406
2018-12-07,203.83999633789062
2019-08-20,204.0800018310547
2018-11-05,205.7100067138672
2019-07-19,209.3699951171875
2018-10-04,208.27999877929688
2019-06-17,210.2899932861328
2019-05-16,211.82000732421875
2018-08-01,214.10000610351562
2019-03-13,213.52999877929688
2019-12-03,211.6999969482422
2020-02-20,212.5399932861328
2019-12-06,211.5
2020-05-12,212.13999938964844
2019-12-09,210.88999938964844
2020-02-26,211.05999755859375
2020-05-15,207.27000427246094
2019-03-28,207.44000244140625
2018-09-17,207.30999755859375
2018-08-16,207.22000122070312
2018-10-19,208.5
2019-04-29,211.8000030517578
2019-01-23,213.17999267578125
2019-09-04,213.55999755859375
2018-11-20,204.58999633789062
2019-07-02,207.4600067138672
2019-05-31,206.99000549316406
2019-12-12,203.6699981689453
2020-05-18,206.14999389648438
2019-09-27,206.64999389648438
2020-03-03,207.47999572753906
2020-05-21,207.57000732421875
2019-05-14,205.4600067138672
2018-08-31,204.8300018310547
2018-07-30,204.8699951171875
2018-10-02,206.85000610351562
2019-04-12,208.47999572753906
2019-03-11,209.1300048828125
2019-02-07,208.74000549316406
2019-07-17,209.32000732421875
2019-09-19,209.99000549316406
2019-10-21,208.85000610351562
2019-12-18,210.86000061035156
2020-03-06,209.6999969482422
2019-10-03,212.22000122070312
2020-03-09,213.13999938964844
2020-05-27,214.57000732421875
2019-12-24,216.8000030517578
2020-03-12,216.24000549316406
2018-12-20,216.55999755859375
2019-08-01,215.52999877929688
2018-08-14,213.0
2018-07-13,209.88999938964844
2018-10-17,213.0
2019-05-29,209.60000610351562
2019-03-26,210.3800048828125
2019-02-22,212.5399932861328
2019-10-04,212.36000061035156
2019-11-05,212.42999267578125
2019-12-27,211.25
2020-06-02,211.3300018310547
2019-12-30,212.72999572753906
2020-03-18,213.77000427246094
2020-06-05,216.1300048828125
2019-07-15,215.30999755859375
2018-12-03,216.3300018310547
2019-06-13,215.47999572753906
2019-01-04,215.16000366210938
2018-08-29,218.44000244140625
2019-02-05,219.1699981689453
2018-11-01,219.52000427246094
2019-08-16,219.4199981689453
2019-04-10,219.7100067138672
2019-09-17,219.60000610351562
2019-10-15,219.07000732421875
2020-01-02,218.17999267578125
2020-06-08,218.77000427246094
2019-10-18,219.3300018310547
2020-03-24,220.1199951171875
2020-06-11,220.39999389648438
2020-01-08,222.0399932861328
2019-04-25,222.8699951171875
2019-07-30,222.13999938964844
2019-02-20,222.07000732421875
2018-07-11,220.8300018310547
2018-09-13,219.4199981689453
2018-10-15,216.6999969482422
2019-06-28,219.05999755859375
2018-12-18,220.55999755859375
2018-11-16,219.41000366210938
2019-10-02,216.64999389648438
2020-03-27,213.42999267578125
2020-01-10,213.07000732421875
2019-10-24,211.58999633789062
2020-03-30,210.97000122070312
2020-06-17,211.25999450683594
2020-01-14,212.47999572753906
2020-04-02,212.55999755859375
2019-01-02,213.14999389648438
2019-08-14,214.52999877929688
2018-10-30,216.82000732421875
2019-06-11,217.61000061035156
2019-05-10,218.22000122070312
2019-04-08,215.86000061035156
2018-08-27,213.72999572753906
2018-07-26,213.9499969482422
2018-09-28,215.61000061035156
2019-03-07,215.6300048828125
2019-10-30,217.2100067138672
2020-01-17,214.94000244140625
2020-06-23,213.77999877929688
2020-04-08,215.8800048828125
2020-06-26,216.07000732421875
2019-03-22,216.6699981689453
2019-01-17,216.16000366210938
2019-08-29,216.83999633789062
2018-11-14,215.97999572753906
2019-06-26,212.8000030517578
2018-09-11,210.8300018310547
2018-07-09,209.9600067138672
2018-08-10,210.0
2019-04-23,208.22000122070312
2019-09-30,208.82000732421875
2020-01-23,209.39999389648438
2019-11-08,209.0800018310547
2020-04-14,208.2100067138672
2019-11-11,208.88999938964844
2020-01-29,209.86000061035156
2020-04-17,208.7100067138672
2018-07-24,209.72999572753906
2018-09-26,210.91000366210938
2019-05-08,209.57000732421875
2019-03-05,209.8699951171875
2019-02-01,208.5800018310547
2018-12-31,206.8300018310547
2018-11-29,206.8800048828125
2019-08-12,208.8699951171875
2019-07-11,211.02999877929688
2019-09-13,210.2100067138672
2019-11-14,212.4499969482422
2020-04-20,214.94000244140625
2020-02-04,216.85000610351562
2020-04-23,219.41000366210938
2018-12-14,220.6999969482422
2019-08-27,218.7100067138672
2018-08-08,219.39999389648438
2018-10-11,219.4199981689453
2018-11-12,220.8800048828125
2019-07-26,220.02999877929688
2019-06-24,218.35000610351562
2019-05-23,219.1300048828125
2019-03-20,218.69000244140625
2019-01-15,219.6699981689453
2019-11-20,219.77000427246094
2020-02-07,219.27000427246094
2020-02-10,220.1199951171875
2020-04-29,221.75
2019-11-26,223.91000366210938
2020-02-13,225.22000122070312
2019-01-30,226.32000732421875
2018-08-23,228.00999450683594
2018-09-24,228.22000122070312
2018-11-27,229.39999389648438
2018-10-26,227.19000244140625
2019-07-09,229.05999755859375
2019-06-07,229.08999633789062
2019-05-06,227.41000366210938
2019-04-04,223.22000122070312
2019-09-11,219.85000610351562
2019-11-29,204.3300018310547
2020-05-05,209.6699981689453
2019-12-02,216.57000732421875
2020-02-19,218.02999877929688
2020-05-08,216.47000122070312
2019-05-21,210.11000061035156
2019-03-18,203.61000061035156
2018-09-07,209.0
2018-08-06,203.25
2018-10-09,196.64999389648438
2019-02-14,193.92999267578125
2018-12-12,178.25
2019-07-24,182.4199981689453
2019-09-26,176.75
2019-10-28,155.57000732421875
2019-12-05,150.9499969482422
2020-05-11,131.6199951171875
2019-07-03,129.33999633789062
2020-02-25,149.27000427246094
2020-05-14,151.9199981689453
2020-02-28,164.92999267578125
2019-08-08,161.63999938964844
2019-06-05,152.24000549316406
2018-07-20,140.4499969482422
2018-08-21,142.08999633789062
2018-10-24,138.05999755859375
2019-04-02,146.27999877929688
2019-03-01,154.3800048828125
2019-01-28,161.57000732421875
2018-12-27,172.91000366210938
2019-09-09,166.50999450683594
2020-03-02,168.55999755859375
2020-05-20,164.72999572753906
2019-12-17,164.92999267578125
2020-03-05,171.08999633789062
2019-02-12,167.6999969482422
2019-01-11,161.5800018310547
2018-12-10,162.1300048828125
2019-08-23,159.97999572753906
2018-11-08,159.97999572753906
2019-07-22,162.16000366210938
2019-06-20,166.8699951171875
2018-09-05,167.97000122070312
2019-04-17,164.24000549316406
2019-09-24,161.49000549316406
2019-12-20,158.74000549316406
2020-05-26,161.83999633789062
2019-04-30,161.6199951171875
2019-12-23,163.32000732421875
2020-03-11,164.2899932861328
2020-05-29,162.92999267578125
2019-12-26,158.35000610351562
2020-06-01,152.30999755859375
2019-05-02,151.86000061035156
2019-02-27,154.60000610351562
2018-11-23,160.49000549316406
2019-08-06,159.08999633789062
2018-07-18,156.47999572753906
2018-09-20,158.0
2018-10-22,154.7100067138672
2019-07-05,162.55999755859375
2019-06-03,165.0
2019-10-09,160.94000244140625
2019-10-11,158.86000061035156
2020-03-17,161.8000030517578
2020-06-04,161.94000244140625
2019-10-14,163.0
2020-03-20,161.85000610351562
2018-11-06,174.00999450683594
2019-06-18,178.1199951171875
2019-05-17,175.52999877929688
2019-04-15,175.00999450683594
2019-03-14,167.02999877929688
2019-01-09,166.44000244140625
2018-08-02,162.75
2018-10-05,170.5800018310547
2019-08-21,169.0399932861328
2019-10-17,161.75999450683594
2020-03-23,164.11000061035156
2020-06-10,157.63999938964844
2019-02-25,158.38999938964844
2020-01-07,154.14999389648438
2020-03-26,153.49000549316406
2019-10-23,154.44000244140625
