Dates,XEL
2019-11-06,53.00354766845703
2020-01-24,52.916446685791016
2020-01-27,53.01321792602539
2020-04-15,53.40031814575195
2018-12-26,53.622901916503906
2019-08-07,54.18419647216797
2019-06-04,54.116455078125
2018-09-21,53.6616096496582
2018-07-19,54.67774200439453
2018-08-20,54.09709930419922
2018-10-23,54.116455078125
2019-05-03,54.755165100097656
2019-04-01,54.68742370605469
2019-02-28,54.755165100097656
2019-11-12,54.07774353027344
2020-01-30,54.25193786621094
2019-11-15,55.364845275878906
2020-04-21,55.91646194458008
2019-04-16,55.46162796020508
2019-03-15,55.37452697753906
2019-02-11,55.868072509765625
2019-01-10,56.33259201049805
2019-08-22,56.50679016113281
2018-11-07,56.206790924072266
2018-08-03,56.6229133605957
2018-09-04,57.1842155456543
2019-06-19,57.08744430541992
2019-09-23,56.15839767456055
2019-11-18,55.355167388916016
2020-02-05,55.510005950927734
2020-04-24,55.490657806396484
2019-03-29,56.08098220825195
2019-11-21,55.91646194458008
2020-04-27,57.406795501708984
2020-02-11,57.87131118774414
2020-04-30,57.513248443603516
2019-05-01,57.34872817993164
2019-02-26,56.797115325927734
2019-01-25,57.60034942626953
2018-12-24,57.926761627197266
2019-09-06,58.49189758300781
2018-07-17,58.345741271972656
2018-09-19,58.54062271118164
2019-08-05,59.251914978027344
2019-10-08,59.739105224609375
2019-12-11,59.96321105957031
2019-11-27,59.70012664794922
2020-02-14,59.42730712890625
2020-05-06,57.926761627197266
2019-01-08,57.761112213134766
2018-12-07,57.96574020385742
2019-08-20,57.90727615356445
2018-11-05,58.60882568359375
2019-07-19,59.154476165771484
2018-10-04,59.134986877441406
2019-06-17,59.29088592529297
2019-05-16,59.32986068725586
2018-08-01,59.60268783569336
2019-03-13,59.62217330932617
2019-12-03,59.24216842651367
2020-02-20,59.61243438720703
2019-12-06,59.43704605102539
2020-05-12,59.709869384765625
2019-12-09,60.34321975708008
2020-02-26,59.21294021606445
2020-05-15,59.154476165771484
2019-03-28,58.862159729003906
2018-09-17,58.91088104248047
2018-08-16,58.64780044555664
2018-10-19,58.959598541259766
2019-04-29,59.41755676269531
2019-01-23,59.03755569458008
2019-09-04,58.08266067504883
2018-11-20,59.20319366455078
2019-07-02,58.28728103637695
2019-05-31,58.102149963378906
2019-12-12,58.881649017333984
2020-05-18,59.232425689697266
2019-09-27,60.06064987182617
2020-03-03,60.187320709228516
2020-05-21,59.953468322753906
2019-05-14,59.80731201171875
2018-08-31,59.22268295288086
2018-07-30,59.953468322753906
2018-10-02,60.21654510498047
2019-04-12,60.55758285522461
2019-03-11,60.801177978515625
2019-02-07,61.385799407958984
2019-07-17,61.658626556396484
2019-09-19,60.84989547729492
2019-10-21,61.91196823120117
2019-12-18,62.35043716430664
2020-03-06,62.340694427490234
2019-10-03,62.944801330566406
2020-03-09,62.574546813964844
2020-05-27,63.850975036621094
2019-12-24,64.133544921875
2020-03-12,63.48072052001953
2018-12-20,63.139686584472656
2019-08-01,61.76580810546875
2018-08-14,61.37605667114258
2018-07-13,61.629398345947266
2018-10-17,61.85004425048828
2019-05-29,61.39894104003906
2019-03-26,61.614688873291016
2019-02-22,62.497276306152344
2019-10-04,62.7718620300293
2019-11-05,63.017024993896484
2019-12-27,63.37006759643555
2020-06-02,63.35044479370117
2019-12-30,64.16439056396484
2020-03-18,63.791751861572266
2020-06-05,64.30168151855469
2019-07-15,64.09574890136719
2018-12-03,63.63483810424805
2019-06-13,63.69367599487305
2019-01-04,62.11481857299805
2018-08-29,62.242305755615234
2019-02-05,63.37986373901367
2018-11-01,63.03663635253906
2019-08-16,62.3599853515625
2019-04-10,62.68360137939453
2019-09-17,62.71302032470703
2019-10-15,62.10501480102539
2020-01-02,62.05598068237305
2020-06-08,61.928497314453125
2019-10-18,62.26192092895508
2020-03-24,62.43843460083008
2020-06-11,62.7718620300293
2020-01-08,63.046443939208984
2019-04-25,62.96799087524414
2019-07-30,63.19354248046875
2019-02-20,63.29161071777344
2018-07-11,62.40901565551758
2018-09-13,61.23223114013672
2018-10-15,61.36952209472656
2019-06-28,62.09520721435547
2018-12-18,62.281532287597656
2018-11-16,61.879459381103516
2019-10-02,60.4575080871582
2020-03-27,59.36898422241211
2020-01-10,60.07505416870117
2019-10-24,59.16304397583008
2020-03-30,58.91788101196289
2020-06-17,58.9080696105957
2020-01-14,59.006134033203125
2020-04-02,60.44770431518555
2019-01-02,60.114280700683594
2019-08-14,59.692596435546875
2018-10-30,59.7024040222168
2019-06-11,60.13389205932617
2019-05-10,60.49673843383789
2019-04-08,60.50654220581055
2018-08-27,60.07505416870117
2018-07-26,59.62395095825195
2018-09-28,59.99660110473633
2019-03-07,60.3692512512207
2019-10-30,60.30060577392578
2020-01-17,60.016212463378906
2020-06-23,60.271183013916016
2020-04-08,60.810546875
2020-06-26,60.93803024291992
2019-03-22,60.80073928833008
2019-01-17,60.53596115112305
2019-08-29,60.60460662841797
2018-11-14,60.957645416259766
2019-06-26,60.17312240600586
2018-09-11,61.05570983886719
2018-07-09,61.81081771850586
2018-08-10,62.23250198364258
2019-04-23,62.55611801147461
2019-09-30,62.614952087402344
2020-01-23,62.90915298461914
2019-11-08,61.80101013183594
2020-04-14,62.042823791503906
2019-11-11,61.97373580932617
2020-01-29,62.29944610595703
2020-04-17,62.46723556518555
2018-07-24,62.664634704589844
2018-09-26,61.56906509399414
2019-05-08,61.86516571044922
2019-03-05,61.776336669921875
2019-02-01,61.64802551269531
2018-12-31,61.58880615234375
2018-11-29,61.726985931396484
2019-08-12,61.82568359375
2019-07-11,62.54619598388672
2019-09-13,62.644893646240234
2019-11-14,63.63189697265625
2020-04-20,64.18461608886719
2020-02-04,64.52019500732422
2020-04-23,65.14200592041016
2018-12-14,65.35914611816406
2019-08-27,66.03030395507812
2018-08-08,66.29679870605469
2018-10-11,66.050048828125
2018-11-12,66.34615325927734
2019-07-26,66.54354095458984
2019-06-24,67.86612701416016
2019-05-23,68.29053497314453
2019-03-20,68.54715728759766
2019-01-15,68.39910888671875
2019-11-20,68.39910888671875
2020-02-07,68.39910888671875
2020-02-10,67.8167724609375
2020-04-29,68.16222381591797
2019-11-26,68.06352233886719
2020-02-13,68.13261413574219
2019-01-30,68.91233825683594
2018-08-23,69.34662628173828
2018-09-24,70.23492431640625
2018-11-27,69.86973571777344
2018-10-26,69.75129699707031
2019-07-09,69.89934539794922
2019-06-07,69.4552001953125
2019-05-06,67.94508361816406
2019-04-04,67.4614486694336
2019-09-11,64.0069580078125
2019-11-29,61.50984191894531
2020-05-05,65.0136947631836
2019-12-02,64.85577392578125
2020-02-19,68.30039978027344
2020-05-08,68.3497543334961
2019-05-21,69.23805236816406
2019-03-18,67.10613250732422
2018-09-07,67.5996322631836
2018-08-06,65.95134735107422
2018-10-09,60.88504409790039
2019-02-14,66.39836883544922
2018-12-12,57.974403381347656
2019-07-24,64.50099182128906
2019-09-26,60.96451187133789
2019-10-28,57.606849670410156
2019-12-05,50.295475006103516
2020-05-11,49.669639587402344
2019-07-03,53.69287872314453
2020-02-25,55.18296813964844
2020-05-14,57.527374267578125
2020-02-28,58.38169479370117
2019-08-08,62.14665222167969
2019-06-05,59.90158462524414
2018-07-20,57.69625473022461
2018-08-21,60.020790100097656
2018-10-24,57.47770690917969
2019-04-02,60.745967864990234
2019-03-01,58.838653564453125
2019-01-28,62.38506317138672
2018-12-27,65.83213806152344
2019-09-09,63.239383697509766
2020-03-02,65.81227111816406
2020-05-20,63.87515640258789
2019-12-17,64.81887817382812
2020-03-05,66.70632934570312
2019-02-12,63.92482376098633
2019-01-11,62.99103546142578
2018-12-10,64.88841247558594
2019-08-23,63.95462417602539
2018-11-08,64.14337158203125
2019-07-22,65.03742218017578
2019-06-20,65.73279571533203
2018-09-05,64.6500015258789
2019-04-17,63.140045166015625
2019-09-24,61.769161224365234
2019-12-20,61.97777557373047
2020-05-26,62.86189270019531
2019-04-30,60.81550598144531
2019-12-23,59.56382751464844
2020-03-11,59.91151809692383
2020-05-29,59.73270797729492
2019-12-26,58.40156173706055
2020-06-01,57.67638397216797
2019-05-02,57.815460205078125
2019-02-27,57.50750732421875
2018-11-23,59.73270797729492
2019-08-06,59.30554962158203
2018-07-18,59.85191345214844
2018-09-20,59.7525749206543
2018-10-22,59.97111892700195
2019-07-05,60.65656280517578
2019-06-03,61.32213592529297
2019-10-09,63.587074279785156
2019-10-11,64.60032653808594
2020-03-17,65.3155746459961
2020-06-04,65.63346099853516
2019-10-14,66.37850189208984
2020-03-20,64.60032653808594
2018-11-06,64.82881164550781
2019-06-18,66.50764465332031
2019-05-17,65.93148040771484
2019-04-15,66.48777770996094
2019-03-14,64.6500015258789
2019-01-09,63.650001525878906
2018-08-02,63.5099983215332
2018-10-05,63.7400016784668
2019-08-21,63.88999938964844
2019-10-17,64.51000213623047
2020-03-23,64.01000213623047
2020-06-10,65.1500015258789
2019-02-25,64.19000244140625
2020-01-07,63.68000030517578
2020-03-26,62.900001525878906
2019-10-23,62.310001373291016
