Dates,XEL
2020-05-07,47.439998626708984
2018-08-17,47.81999969482422
2019-12-04,48.36000061035156
2020-02-21,49.099998474121094
2018-12-17,48.54999923706055
2019-08-30,49.290000915527344
2018-11-15,50.099998474121094
2019-07-29,50.720001220703125
2019-06-27,50.84000015258789
2019-04-24,50.5099983215332
2018-07-10,51.029998779296875
2018-09-12,50.86000061035156
2019-02-19,51.369998931884766
2019-01-18,50.560001373291016
2020-02-24,50.52000045776367
2020-05-13,50.4900016784668
2019-12-10,50.790000915527344
2020-02-27,51.38999938964844
2019-12-13,50.81999969482422
2020-05-19,51.52000045776367
2019-03-06,51.70000076293945
2018-11-30,52.75
2019-08-13,51.970001220703125
2019-07-12,52.709999084472656
2019-06-10,52.45000076293945
2019-05-09,53.09000015258789
2018-07-25,52.91999816894531
2018-09-27,53.060001373291016
2018-10-29,52.88999938964844
2019-10-16,51.529998779296875
2019-12-16,51.2599983215332
2020-03-04,50.70000076293945
2020-05-22,50.41999816894531
2019-10-01,50.84000015258789
2019-12-19,48.4900016784668
2018-09-10,48.15999984741211
2019-05-24,48.220001220703125
2018-08-09,49.130001068115234
2019-04-22,48.72999954223633
2019-03-21,47.95000076293945
2019-01-16,47.869998931884766
2019-08-28,47.70000076293945
2018-11-13,47.95000076293945
2018-10-12,48.09000015258789
2019-06-25,48.2599983215332
2020-03-10,48.2400016784668
2020-05-28,48.810001373291016
2019-10-07,48.290000915527344
2020-03-13,48.83000183105469
2019-10-10,49.439998626708984
2020-03-16,50.16999816894531
2020-06-03,50.5099983215332
2018-11-28,50.13999938964844
2018-09-25,50.5099983215332
2018-07-23,50.599998474121094
2018-08-24,50.439998626708984
2019-07-10,50.099998474121094
2019-05-07,50.40999984741211
2019-04-05,50.38999938964844
2019-03-04,50.599998474121094
2019-01-31,51.529998779296875
2019-09-12,51.56999969482422
2019-12-31,52.02000045776367
2020-03-19,52.08000183105469
2020-01-03,52.060001373291016
2020-06-09,52.7400016784668
2019-02-15,53.34000015258789
2019-01-14,53.189998626708984
2018-07-06,53.029998779296875
2018-08-07,53.040000915527344
2018-10-10,53.27000045776367
2018-12-13,53.349998474121094
2019-08-26,53.439998626708984
2019-07-25,53.7400016784668
2019-05-22,54.59000015258789
2019-03-19,54.5
2020-01-06,54.41999816894531
2020-03-25,54.130001068115234
2020-06-12,54.130001068115234
2019-10-22,54.290000915527344
2020-01-09,54.40999984741211
2020-06-15,54.70000076293945
2019-10-25,54.720001220703125
2020-03-31,55.15999984741211
2020-06-18,55.20000076293945
2019-04-03,55.619998931884766
2018-08-22,55.9900016784668
2018-10-25,56.310001373291016
2019-01-29,55.939998626708984
2018-12-28,56.13999938964844
2018-11-26,55.869998931884766
2019-08-09,55.43000030517578
2019-07-08,55.560001373291016
2019-06-06,55.689998626708984
2019-09-10,56.63999938964844
2020-01-15,56.81999969482422
2020-04-03,56.93000030517578
2019-10-31,56.58000183105469
2020-04-06,55.880001068115234
2020-06-24,55.810001373291016
2018-11-09,55.099998474121094
2019-07-23,55.34000015258789
2019-06-21,55.0099983215332
2019-05-20,54.7400016784668
2019-04-18,55.13999938964844
2018-09-06,55.11000061035156
2018-10-08,55.20000076293945
2019-02-13,55.2400016784668
2018-12-11,55.290000915527344
2019-09-25,55.119998931884766
2020-01-21,55.65999984741211
2020-04-09,54.77000045776367
2019-11-06,54.599998474121094
2020-01-24,54.63999938964844
2020-01-27,54.459999084472656
2020-04-15,54.599998474121094
2018-12-26,55.09000015258789
2019-08-07,54.709999084472656
2019-06-04,55.869998931884766
2018-09-21,54.939998626708984
2018-07-19,55.34000015258789
2018-08-20,55.880001068115234
2018-10-23,55.45000076293945
2019-05-03,55.81999969482422
2019-04-01,56.279998779296875
2019-02-28,56.31999969482422
2019-11-12,55.84000015258789
2020-01-30,55.2599983215332
2019-11-15,55.86000061035156
2020-04-21,56.900001525878906
2019-04-16,57.220001220703125
2019-03-15,57.099998474121094
2019-02-11,56.970001220703125
2019-01-10,57.459999084472656
2019-08-22,58.20000076293945
2018-11-07,57.970001220703125
2018-08-03,58.029998779296875
2018-09-04,58.400001525878906
2019-06-19,58.939998626708984
2019-09-23,57.93000030517578
2019-11-18,57.04999923706055
2020-02-05,57.150001525878906
2020-04-24,57.099998474121094
2019-03-29,57.11000061035156
2019-11-21,56.369998931884766
2020-04-27,57.77000045776367
2020-02-11,59.2400016784668
2020-04-30,59.380001068115234
2019-05-01,58.83000183105469
2019-02-26,58.36000061035156
2019-01-25,58.689998626708984
2018-12-24,58.95000076293945
2019-09-06,59.33000183105469
2018-07-17,59.47999954223633
2018-09-19,59.619998931884766
2019-08-05,59.77000045776367
2019-10-08,60.619998931884766
2019-12-11,60.63999938964844
2019-11-27,61.13999938964844
2020-02-14,60.72999954223633
2020-05-06,59.380001068115234
2019-01-08,59.0099983215332
2018-12-07,59.11000061035156
2019-08-20,58.79999923706055
2018-11-05,59.459999084472656
2019-07-19,60.27000045776367
2018-10-04,59.38999938964844
2019-06-17,60.43000030517578
2019-05-16,60.5
2018-08-01,60.91999816894531
2019-03-13,60.5099983215332
2019-12-03,60.560001373291016
2020-02-20,60.52000045776367
2019-12-06,60.68000030517578
2020-05-12,61.119998931884766
2019-12-09,60.93000030517578
2020-02-26,60.7400016784668
2020-05-15,60.2400016784668
2019-03-28,60.0
2018-09-17,59.97999954223633
2018-08-16,59.93000030517578
2018-10-19,60.099998474121094
2019-04-29,60.59000015258789
2019-01-23,60.22999954223633
2019-09-04,59.13999938964844
2018-11-20,58.7400016784668
2019-07-02,59.689998626708984
2019-05-31,59.41999816894531
2019-12-12,58.939998626708984
2020-05-18,59.5
2019-09-27,60.09000015258789
2020-03-03,61.369998931884766
2020-05-21,61.209999084472656
2019-05-14,60.86000061035156
2018-08-31,60.56999969482422
2018-07-30,60.5
2018-10-02,61.459999084472656
2019-04-12,61.58000183105469
2019-03-11,61.77000045776367
2019-02-07,62.20000076293945
2019-07-17,62.68000030517578
2019-09-19,62.040000915527344
2019-10-21,62.459999084472656
2019-12-18,63.75
2020-03-06,63.709999084472656
2019-10-03,63.65999984741211
2020-03-09,64.06999969482422
2020-05-27,64.22000122070312
2019-12-24,65.36000061035156
2020-03-12,64.76000213623047
2018-12-20,64.5199966430664
2019-08-01,63.310001373291016
2018-08-14,62.189998626708984
2018-07-13,62.47999954223633
2018-10-17,62.709999084472656
2019-05-29,62.52000045776367
2019-03-26,62.279998779296875
2019-02-22,63.04999923706055
2019-10-04,63.40999984741211
2019-11-05,63.88999938964844
2019-12-27,64.0199966430664
2020-06-02,64.44000244140625
2019-12-30,64.69000244140625
2020-03-18,64.69999694824219
2020-06-05,64.95999908447266
2019-07-15,64.8499984741211
2018-12-03,64.69000244140625
2019-06-13,64.18000030517578
2019-01-04,62.9900016784668
2018-08-29,62.91999816894531
2019-02-05,63.54999923706055
2018-11-01,64.0199966430664
2019-08-16,63.560001373291016
2019-04-10,63.560001373291016
2019-09-17,63.130001068115234
2019-10-15,63.040000915527344
2020-01-02,63.04999923706055
2020-06-08,62.869998931884766
2019-10-18,62.79999923706055
2020-03-24,63.290000915527344
2020-06-11,63.33000183105469
2020-01-08,63.65999984741211
2019-04-25,64.08000183105469
2019-07-30,64.11000061035156
2019-02-20,64.05000305175781
2018-07-11,63.33000183105469
2018-09-13,62.279998779296875
2018-10-15,62.18000030517578
2019-06-28,62.61000061035156
2018-12-18,63.099998474121094
2018-11-16,62.91999816894531
2019-10-02,61.5099983215332
2020-03-27,60.400001525878906
2020-01-10,60.470001220703125
2019-10-24,59.459999084472656
2020-03-30,59.65999984741211
2020-06-17,59.869998931884766
2020-01-14,59.97999954223633
2020-04-02,60.29999923706055
2019-01-02,61.150001525878906
2019-08-14,60.31999969482422
2018-10-30,60.75
2019-06-11,60.470001220703125
2019-05-10,61.18000030517578
2019-04-08,61.27000045776367
2018-08-27,60.7400016784668
2018-07-26,60.66999816894531
2018-09-28,60.599998474121094
2019-03-07,60.90999984741211
2019-10-30,61.369998931884766
2020-01-17,60.849998474121094
2020-06-23,61.220001220703125
2020-04-08,61.15999984741211
2020-06-26,61.560001373291016
2019-03-22,61.59000015258789
2019-01-17,61.59000015258789
2019-08-29,61.630001068115234
2018-11-14,61.75
2019-06-26,61.029998779296875
2018-09-11,61.099998474121094
2018-07-09,62.06999969482422
2018-08-10,63.02000045776367
2019-04-23,63.2400016784668
2019-09-30,63.56999969482422
2020-01-23,63.7400016784668
2019-11-08,62.77000045776367
2020-04-14,62.31999969482422
2019-11-11,62.54999923706055
2020-01-29,62.689998626708984
2020-04-17,62.720001220703125
2018-07-24,63.13999938964844
2018-09-26,62.20000076293945
2019-05-08,62.279998779296875
2019-03-05,62.33000183105469
2019-02-01,61.970001220703125
2018-12-31,62.119998931884766
2018-11-29,62.11000061035156
2019-08-12,62.5
2019-07-11,62.54999923706055
2019-09-13,62.900001525878906
2019-11-14,63.72999954223633
2020-04-20,64.52999877929688
2020-02-04,64.75
2020-04-23,65.16999816894531
2018-12-14,66.0199966430664
2019-08-27,66.12000274658203
2018-08-08,66.58999633789062
2018-10-11,66.6500015258789
2018-11-12,66.88999938964844
2019-07-26,66.7699966430664
2019-06-24,66.94999694824219
2019-05-23,68.75
2019-03-20,69.26000213623047
2019-01-15,69.0199966430664
2019-11-20,68.75
2020-02-07,69.01000213623047
2020-02-10,68.69999694824219
2020-04-29,68.54000091552734
2019-11-26,68.83999633789062
2020-02-13,68.55000305175781
2019-01-30,68.91999816894531
2018-08-23,69.7699966430664
2018-09-24,70.56999969482422
2018-11-27,70.7699966430664
2018-10-26,70.19000244140625
2019-07-09,70.44000244140625
2019-06-07,70.22000122070312
2019-05-06,68.7300033569336
2019-04-04,68.31999969482422
2019-09-11,64.80999755859375
2019-11-29,61.25
2020-05-05,62.150001525878906
2019-12-02,65.19999694824219
2020-02-19,66.05999755859375
2020-05-08,67.44999694824219
2019-05-21,66.2300033569336
2019-03-18,65.30000305175781
2018-09-07,66.0999984741211
2018-08-06,65.62999725341797
2018-10-09,59.56999969482422
2019-02-14,61.0
2018-12-12,57.40999984741211
2019-07-24,59.63999938964844
2019-09-26,57.66999816894531
2019-10-28,57.2400016784668
2019-12-05,50.029998779296875
2020-05-11,46.58000183105469
2019-07-03,50.56999969482422
2020-02-25,52.58000183105469
2020-05-14,54.939998626708984
2020-02-28,55.9900016784668
2019-08-08,59.029998779296875
2019-06-05,59.810001373291016
2018-07-20,56.959999084472656
2018-08-21,57.11000061035156
2018-10-24,57.290000915527344
2019-04-02,58.93000030517578
2019-03-01,58.599998474121094
2019-01-28,58.880001068115234
2018-12-27,62.61000061035156
2019-09-09,63.02000045776367
2020-03-02,64.72000122070312
2020-05-20,63.900001525878906
2019-12-17,63.939998626708984
2020-03-05,65.4000015258789
2019-02-12,64.30999755859375
2019-01-11,62.77000045776367
2018-12-10,64.08000183105469
2019-08-23,63.400001525878906
2018-11-08,63.310001373291016
2019-07-22,64.7699966430664
2019-06-20,65.44000244140625
2018-09-05,64.69000244140625
2019-04-17,63.2400016784668
2019-09-24,61.540000915527344
2019-12-20,61.65999984741211
2020-05-26,62.400001525878906
2019-04-30,60.939998626708984
2019-12-23,59.810001373291016
2020-03-11,59.880001068115234
2020-05-29,58.939998626708984
2019-12-26,58.720001220703125
2020-06-01,57.43000030517578
2019-05-02,56.06999969482422
2019-02-27,56.4900016784668
2018-11-23,58.810001373291016
2019-08-06,59.33000183105469
2018-07-18,59.36000061035156
2018-09-20,59.75
2018-10-22,59.63999938964844
2019-07-05,60.38999938964844
2019-06-03,61.08000183105469
2019-10-09,62.209999084472656
2019-10-11,63.380001068115234
2020-03-17,64.31999969482422
2020-06-04,65.2699966430664
2019-10-14,66.13999938964844
2020-03-20,64.18000030517578
2018-11-06,65.02999877929688
2019-06-18,64.5999984741211
2019-05-17,65.31999969482422
2019-04-15,66.30999755859375
2019-03-14,64.37000274658203
2019-01-09,62.77000045776367
2018-08-02,62.130001068115234
2018-10-05,63.45000076293945
2019-08-21,63.060001373291016
2019-10-17,63.43000030517578
2020-03-23,63.310001373291016
2020-06-10,63.11000061035156
2019-02-25,63.959999084472656
2020-01-07,62.91999816894531
2020-03-26,62.119998931884766
2019-10-23,61.58000183105469
