Dates,CINF
2020-01-09,82.46490478515625
2020-06-15,82.23424530029297
2019-10-25,81.46533203125
2020-03-31,81.30193328857422
2020-06-18,81.20582580566406
2019-04-03,82.12850189208984
2018-08-22,82.35918426513672
2018-10-25,81.73444366455078
2019-01-29,82.00357818603516
2018-12-28,82.29190826416016
2018-11-26,82.58023071289062
2019-08-09,81.82564544677734
2019-07-08,81.29354858398438
2019-06-06,82.14490509033203
2019-09-10,81.88368225097656
2020-01-15,81.90303039550781
2020-04-03,82.27066040039062
2019-10-31,82.58992004394531
2020-04-06,82.65763854980469
2020-06-24,83.10265350341797
2018-11-09,83.49929809570312
2019-07-23,82.73503112792969
2019-06-21,82.68666076660156
2019-05-20,82.86080169677734
2019-04-18,83.41223907470703
2018-09-06,82.87047576904297
2018-10-08,82.30936431884766
2019-02-13,83.24777221679688
2018-12-11,84.04106903076172
2019-09-25,84.64087677001953
2020-01-21,84.2926025390625
2020-04-09,84.86338806152344
2019-11-06,83.65409088134766
2020-01-24,83.77985382080078
2020-01-27,83.17037963867188
2020-04-15,84.12813568115234
2018-12-26,84.8343734741211
2019-08-07,90.52288055419922
2019-06-04,91.12269592285156
2018-09-21,91.89664459228516
2018-07-19,93.04788970947266
2018-08-20,92.11915588378906
2018-10-23,92.82537841796875
2019-05-03,92.94146728515625
2019-04-01,93.01885986328125
2019-02-28,91.9159927368164
2019-11-12,92.06111145019531
2020-01-30,91.99337768554688
2019-11-15,93.27040100097656
2020-04-21,92.11915588378906
2019-04-16,92.62222290039062
2019-03-15,93.28006744384766
2019-02-11,93.98629760742188
2019-01-10,94.54741668701172
2019-08-22,94.89569091796875
2018-11-07,95.99857330322266
2018-08-03,96.39520263671875
2018-09-04,95.98888397216797
2019-06-19,96.4435806274414
2019-09-23,95.63093566894531
2019-11-18,95.28266143798828
2020-02-05,95.18592071533203
2020-04-24,95.04080200195312
2019-03-29,96.3274917602539
2019-11-21,96.50163269042969
2020-04-27,98.29138946533203
2020-02-11,98.39779663085938
2020-04-30,99.29751586914062
2019-05-01,99.2394790649414
2019-02-26,98.67835235595703
2019-01-25,99.62644958496094
2018-12-24,99.30720520019531
2019-09-06,100.168212890625
2018-07-17,100.47779083251953
2018-09-19,101.06140899658203
2019-08-05,101.97571563720703
2019-10-08,103.04566955566406
2019-12-11,101.7325439453125
2019-11-27,102.15080261230469
2020-02-14,102.17025756835938
2020-05-06,99.45648193359375
2019-01-08,100.03036499023438
2018-12-07,100.83768463134766
2019-08-20,102.25778198242188
2018-11-05,102.5301513671875
2019-07-19,104.67003631591797
2018-10-04,104.88402557373047
2019-06-17,104.44631958007812
2019-05-16,104.56304168701172
2018-08-01,104.14479064941406
2019-03-13,103.89189910888672
2019-12-03,104.7381362915039
2020-02-20,104.87429809570312
2019-12-06,105.7010726928711
2020-05-12,104.1253433227539
2019-12-09,104.51441192626953
2020-02-26,103.82379913330078
2020-05-15,103.52228546142578
2019-03-28,103.59036254882812
2018-09-17,104.32960510253906
2018-08-16,104.26151275634766
2018-10-19,104.88402557373047
2019-04-29,103.35692596435547
2019-01-23,102.97757720947266
2019-09-04,104.39768981933594
2018-11-20,103.38610076904297
2019-07-02,103.3471908569336
2019-05-31,100.9641342163086
2019-12-12,104.06697082519531
2020-05-18,104.42687225341797
2019-09-27,106.74185180664062
2020-03-03,106.96556854248047
2020-05-21,105.69135284423828
2019-05-14,107.68534088134766
2018-08-31,104.01834869384766
2018-07-30,105.61354064941406
2018-10-02,106.70293426513672
2019-04-12,107.52972412109375
2019-03-11,106.44032287597656
2019-02-07,107.46163177490234
2019-07-17,107.9966049194336
2019-09-19,105.2730941772461
2019-10-21,107.31572723388672
2019-12-18,107.37408447265625
2020-03-06,108.06468963623047
2019-10-03,109.60153198242188
2020-03-09,109.41671752929688
2020-05-27,109.60153198242188
2019-12-24,110.55475616455078
2020-03-12,110.81737518310547
2018-12-20,111.7997817993164
2019-08-01,110.3018569946289
2018-08-14,108.72610473632812
2018-07-13,108.43431854248047
2018-10-17,110.1462173461914
2019-05-29,109.86414337158203
2019-03-26,109.69879150390625
2019-02-22,111.48768615722656
2019-10-04,111.97645568847656
2019-11-05,111.73206329345703
2019-12-27,111.25306701660156
2020-06-02,111.71250915527344
2019-12-30,111.78094482421875
2020-03-18,112.51409149169922
2020-06-05,113.9706039428711
2019-07-15,113.15925598144531
2018-12-03,114.04882049560547
2019-06-13,111.63430786132812
2019-01-04,110.4808120727539
2018-08-29,111.6245346069336
2019-02-05,114.77218627929688
2018-11-01,113.37432098388672
2019-08-16,111.26284790039062
2019-04-10,112.25016021728516
2019-09-17,113.61870574951172
2019-10-15,113.52095031738281
2020-01-02,113.55027770996094
2020-06-08,113.4720687866211
2019-10-18,112.66072082519531
2020-03-24,112.53363800048828
2020-06-11,113.12016296386719
2020-01-08,113.43296813964844
2019-04-25,110.83272552490234
2019-07-30,111.39969635009766
2019-02-20,112.68026733398438
2018-07-11,109.1416015625
2018-09-13,108.24226379394531
2018-10-15,108.8776626586914
2019-06-28,110.24620819091797
2018-12-18,110.66654968261719
2018-11-16,109.58148193359375
2019-10-02,107.70462799072266
2020-03-27,107.55799865722656
2020-01-10,108.39867401123047
2019-10-24,106.58045959472656
2020-03-30,106.25788116455078
2020-06-17,106.68798828125
2020-01-14,106.13079071044922
2020-04-02,105.93529510498047
2019-01-02,105.57360076904297
2019-08-14,104.6938247680664
2018-10-30,105.43675231933594
2019-06-11,105.4758529663086
2019-05-10,105.50518035888672
2019-04-08,103.70651245117188
2018-08-27,103.37415313720703
2018-07-26,103.55988311767578
2018-09-28,104.8697738647461
2019-03-07,104.9870834350586
2019-10-30,104.64495086669922
2020-01-17,103.25684356689453
2020-06-23,102.04470825195312
2020-04-08,102.20111846923828
2020-06-26,102.34774017333984
2019-03-22,103.00269317626953
2019-01-17,103.8727035522461
2019-08-29,103.33505249023438
2018-11-14,102.95381164550781
2019-06-26,103.79449462890625
2018-09-11,103.08089447021484
2018-07-09,103.32527160644531
2018-08-10,103.20797729492188
2019-04-23,102.01884460449219
2019-09-30,101.50782775878906
2020-01-23,102.33332061767578
2019-11-08,101.21299743652344
2020-04-14,101.48816680908203
2019-11-11,101.76333618164062
2020-01-29,102.1072998046875
2020-04-17,102.63798522949219
2018-07-24,103.33573150634766
2018-09-26,104.13175201416016
2019-05-08,104.66243743896484
2019-03-05,103.85658264160156
2019-02-01,101.90092468261719
2018-12-31,101.32109832763672
2018-11-29,103.12935638427734
2019-08-12,102.89349365234375
2019-07-11,103.27676391601562
2019-09-13,103.05072784423828
2019-11-14,103.58141326904297
2020-04-20,103.70916748046875
2020-02-04,105.45845031738281
2020-04-23,104.49536895751953
2018-12-14,105.29139709472656
2019-08-27,104.15141296386719
2018-08-08,104.19071960449219
2018-10-11,102.94263458251953
2018-11-12,103.53227996826172
2019-07-26,103.22763061523438
2019-06-24,104.95726013183594
2019-05-23,103.13917541503906
2019-03-20,104.4757080078125
2019-01-15,104.21037292480469
2019-11-20,106.14637756347656
2020-02-07,110.8930435180664
2020-02-10,110.88321685791016
2020-04-29,112.11165618896484
2019-11-26,112.9371566772461
2020-02-13,111.77751159667969
2019-01-30,112.86836242675781
2018-08-23,113.22215270996094
2018-09-24,111.88561248779297
2018-11-27,111.06993865966797
2018-10-26,110.18547058105469
2019-07-09,109.3992691040039
2019-06-07,105.62552642822266
2019-05-06,102.91315460205078
2019-04-04,101.35057830810547
2019-09-11,95.97496795654297
2019-11-29,91.6312255859375
2020-05-05,99.61112213134766
2019-12-02,98.04855346679688
2020-02-19,102.6281509399414
2020-05-08,99.39491271972656
2019-05-21,96.51547241210938
2019-03-18,89.13504791259766
2018-09-07,94.33377075195312
2018-08-06,88.44712829589844
2018-10-09,79.16999816894531
2019-02-14,89.01712799072266
2018-12-12,77.16520690917969
2019-07-24,84.15682220458984
2019-09-26,84.54304504394531
2019-10-28,81.13636016845703
2019-12-05,74.3031997680664
2020-05-11,66.13311767578125
2019-07-03,77.26423645019531
2020-02-25,73.51095581054688
2020-05-14,77.95745849609375
2020-02-28,75.21428680419922
2019-08-08,78.96757507324219
2019-06-05,74.71913146972656
2018-07-20,72.85734558105469
2018-08-21,72.21363830566406
2018-10-24,70.34194946289062
2019-04-02,76.66014862060547
2019-03-01,79.10621643066406
2019-01-28,80.29460144042969
2018-12-27,82.77037811279297
2019-09-09,81.83948516845703
2020-03-02,86.25627899169922
2020-05-20,82.13658142089844
2019-12-17,81.67113494873047
2020-03-05,84.96887969970703
2019-02-12,81.68103790283203
2019-01-11,79.3934097290039
2018-12-10,78.91806030273438
2019-08-23,77.64055633544922
2018-11-08,77.76929473876953
2019-07-22,81.23538970947266
2019-06-20,71.11438751220703
2018-09-05,69.73785400390625
2019-04-17,65.16261291503906
2019-09-24,60.35959243774414
2019-12-20,59.56734085083008
2020-05-26,58.42848205566406
2019-04-30,52.605438232421875
2019-12-23,54.47713088989258
2020-03-11,55.190155029296875
2020-05-29,53.328365325927734
2019-12-26,50.95161819458008
2020-06-01,48.06980514526367
2019-05-02,49.99101257324219
2019-02-27,48.772926330566406
2018-11-23,52.65495300292969
2019-08-06,51.58541488647461
2018-07-18,53.04117965698242
2018-09-20,56.893497467041016
2018-10-22,56.76475524902344
2019-07-05,58.66615676879883
2019-06-03,60.805233001708984
2019-10-09,59.983272552490234
2019-10-11,58.37896728515625
2020-03-17,59.062278747558594
2020-06-04,60.201141357421875
2019-10-14,63.251304626464844
2020-03-20,64.00394439697266
2018-11-06,68.1137466430664
2019-06-18,70.73807525634766
2019-05-17,68.14344787597656
2019-04-15,64.59813690185547
2019-03-14,58.091773986816406
2019-01-09,60.43881607055664
2018-08-02,61.34000015258789
2018-10-05,63.220001220703125
2019-08-21,62.060001373291016
2019-10-17,63.130001068115234
2020-03-23,63.16999816894531
2020-06-10,62.79999923706055
2019-02-25,63.790000915527344
2020-01-07,62.0099983215332
2020-03-26,63.7400016784668
2019-10-23,62.0
