Dates,LOW
2020-01-14,114.19000244140625
2020-04-02,111.94000244140625
2019-01-02,112.69999694824219
2019-08-14,113.5
2018-10-30,115.0199966430664
2019-06-11,112.87999725341797
2019-05-10,116.95999908447266
2019-04-08,116.68000030517578
2018-08-27,116.75
2018-07-26,116.69000244140625
2018-09-28,116.94999694824219
2019-03-07,117.69999694824219
2019-10-30,117.08999633789062
2020-01-17,115.95999908447266
2020-06-23,113.61000061035156
2020-04-08,114.87000274658203
2020-06-26,114.95999908447266
2019-03-22,116.02999877929688
2019-01-17,116.13999938964844
2019-08-29,116.37999725341797
2018-11-14,115.2300033569336
2019-06-26,117.19999694824219
2018-09-11,116.81999969482422
2018-07-09,119.27999877929688
2018-08-10,119.2300033569336
2019-04-23,119.2699966430664
2019-09-30,118.9000015258789
2020-01-23,119.30000305175781
2019-11-08,119.30999755859375
2020-04-14,119.38999938964844
2019-11-11,119.4800033569336
2020-01-29,119.62000274658203
2020-04-17,118.94000244140625
2018-07-24,118.44000244140625
2018-09-26,119.26000213623047
2019-05-08,118.05000305175781
2019-03-05,118.30000305175781
2019-02-01,119.20999908447266
2018-12-31,119.58000183105469
2018-11-29,121.5
2019-08-12,120.93000030517578
2019-07-11,120.69999694824219
2019-09-13,119.62000274658203
2019-11-14,119.19999694824219
2020-04-20,118.87999725341797
2020-02-04,119.58000183105469
2020-04-23,120.16000366210938
2018-12-14,120.69999694824219
2019-08-27,121.05000305175781
2018-08-08,119.4800033569336
2018-10-11,118.25
2018-11-12,119.22000122070312
2019-07-26,120.36000061035156
2019-06-24,118.56999969482422
2019-05-23,116.08999633789062
2019-03-20,116.72000122070312
2019-01-15,118.31999969482422
2019-11-20,119.93000030517578
2020-02-07,121.5
2020-02-10,120.79000091552734
2020-04-29,120.45999908447266
2019-11-26,121.16000366210938
2020-02-13,123.62000274658203
2019-01-30,123.97000122070312
2018-08-23,124.48999786376953
2018-09-24,122.81999969482422
2018-11-27,123.16000366210938
2018-10-26,123.01000213623047
2019-07-09,124.41999816894531
2019-06-07,122.01000213623047
2019-05-06,118.5199966430664
2019-04-04,111.95999908447266
2019-09-11,107.52999877929688
2019-11-29,102.93000030517578
2020-05-05,105.08999633789062
2019-12-02,107.1500015258789
2020-02-19,109.55999755859375
2020-05-08,106.87999725341797
2019-05-21,102.16999816894531
2019-03-18,93.1500015258789
2018-09-07,95.05000305175781
2018-08-06,97.76000213623047
2018-10-09,89.11000061035156
2019-02-14,88.37999725341797
2018-12-12,71.18000030517578
2019-07-24,64.25
2019-09-26,61.0
2019-10-28,60.0
2019-12-05,65.52999877929688
2020-05-11,63.04999923706055
2019-07-03,72.05000305175781
2020-02-25,78.31999969482422
2020-05-14,85.94999694824219
2020-02-28,83.4000015258789
2019-08-08,85.43000030517578
2019-06-05,85.52999877929688
2018-07-20,79.08000183105469
2018-08-21,79.25
2018-10-24,81.1500015258789
2019-04-02,84.0
2019-03-01,90.75
2019-01-28,90.58999633789062
2018-12-27,94.7699966430664
2019-09-09,93.04000091552734
2020-03-02,96.81999969482422
2020-05-20,92.55999755859375
2019-12-17,91.79000091552734
2020-03-05,95.33999633789062
2019-02-12,94.52999877929688
2019-01-11,91.48999786376953
2018-12-10,93.16000366210938
2019-08-23,94.81999969482422
2018-11-08,95.72000122070312
2019-07-22,99.30999755859375
2019-06-20,102.43000030517578
2018-09-05,105.18000030517578
2019-04-17,103.47000122070312
2019-09-24,102.30999755859375
2019-12-20,102.83000183105469
2020-05-26,108.87999725341797
2019-04-30,108.94999694824219
2019-12-23,111.06999969482422
2020-03-11,112.0999984741211
2020-05-29,112.56999969482422
2019-12-26,111.18000030517578
2020-06-01,108.80999755859375
2019-05-02,106.19999694824219
2019-02-27,108.41999816894531
2018-11-23,116.44999694824219
2019-08-06,115.44999694824219
2018-07-18,115.5199966430664
2018-09-20,117.0
2018-10-22,119.06999969482422
2019-07-05,123.33999633789062
2019-06-03,123.26000213623047
2019-10-09,126.70999908447266
2019-10-11,127.69000244140625
2020-03-17,128.3000030517578
2020-06-04,130.22000122070312
2019-10-14,131.33999633789062
2020-03-20,127.93000030517578
2018-11-06,128.4600067138672
2019-06-18,129.42999267578125
2019-05-17,129.2100067138672
2019-04-15,128.97000122070312
2019-03-14,123.25
2019-01-09,123.47000122070312
2018-08-02,123.08999633789062
2018-10-05,128.60000610351562
2019-08-21,133.1300048828125
2019-10-17,133.30999755859375
2020-03-23,132.35000610351562
2020-06-10,132.77999877929688
2019-02-25,134.1699981689453
2020-01-07,128.97000122070312
2020-03-26,129.64999389648438
2019-10-23,128.92999267578125
