Dates,GLW
2019-12-04,3127600.0
2020-02-21,3363500.0
2018-12-17,3961500.0
2019-08-30,4629100.0
2018-11-15,8464900.0
2019-07-29,7181700.0
2019-06-27,6916600.0
2019-04-24,6257000.0
2018-07-10,6212600.0
2018-09-12,5683000.0
2019-02-19,4983300.0
2019-01-18,5536500.0
2020-02-24,2617700.0
2020-05-13,3261400.0
2019-12-10,3941000.0
2020-02-27,4213900.0
2019-12-13,3334200.0
2020-05-19,6807900.0
2019-03-06,5621900.0
2018-11-30,6330600.0
2019-08-13,9312400.0
2019-07-12,6531400.0
2019-06-10,5506900.0
2019-05-09,5185900.0
2018-07-25,4992300.0
2018-09-27,4527500.0
2018-10-29,3204100.0
2019-10-16,5770100.0
2019-12-16,4843100.0
2020-03-04,6464500.0
2020-05-22,7630400.0
2019-10-01,13364400.0
2019-12-19,4233800.0
2018-09-10,7995600.0
2019-05-24,7451100.0
2018-08-09,4638000.0
2019-04-22,3783800.0
2019-03-21,5088900.0
2019-01-16,9172200.0
2019-08-28,6735400.0
2018-11-13,5253200.0
2018-10-12,4647900.0
2019-06-25,4395900.0
2020-03-10,3503800.0
2020-05-28,4058900.0
2019-10-07,4001300.0
2020-03-13,3177000.0
2019-10-10,3014000.0
2020-03-16,3713800.0
2020-06-03,4603100.0
2018-11-28,8053500.0
2018-09-25,9897700.0
2018-07-23,7361100.0
2018-08-24,8560100.0
2019-07-10,8101400.0
2019-05-07,16592300.0
2019-04-05,8808000.0
2019-03-04,11838200.0
2019-01-31,5166700.0
2019-09-12,5859400.0
2019-12-31,4218200.0
2020-03-19,4369300.0
2020-01-03,4403600.0
2020-06-09,4517000.0
2019-02-15,2536100.0
2019-01-14,4938300.0
2018-07-06,3878100.0
2018-08-07,2951500.0
2018-10-10,4470600.0
2018-12-13,3378300.0
2019-08-26,4175800.0
2019-07-25,2762000.0
2019-05-22,2528300.0
2019-03-19,5160700.0
2020-01-06,3656100.0
2020-03-25,2607600.0
2020-06-12,4663900.0
2019-10-22,3692400.0
2020-01-09,3195100.0
2020-06-15,3155100.0
2019-10-25,2588700.0
2020-03-31,3357100.0
2020-06-18,2805100.0
2019-04-03,2937300.0
2018-08-22,2375900.0
2018-10-25,2536700.0
2019-01-29,2970500.0
2018-12-28,6019200.0
2018-11-26,3171800.0
2019-08-09,3330600.0
2019-07-08,2753600.0
2019-06-06,3172200.0
2019-09-10,3371400.0
2020-01-15,2462100.0
2020-04-03,3616600.0
2019-10-31,3687100.0
2020-04-06,4129600.0
2020-06-24,4370000.0
2018-11-09,5225300.0
2019-07-23,2914100.0
2019-06-21,4114400.0
2019-05-20,3184200.0
2019-04-18,2201300.0
2018-09-06,1812500.0
2018-10-08,2017300.0
2019-02-13,1457600.0
2018-12-11,1487000.0
2019-09-25,2093400.0
2020-01-21,2183900.0
2020-04-09,2269600.0
2019-11-06,2606200.0
2020-01-24,2968000.0
2020-01-27,3014300.0
2020-04-15,2565000.0
2018-12-26,2790900.0
2019-08-07,3113200.0
2019-06-04,2638900.0
2018-09-21,5167400.0
2018-07-19,17836600.0
2018-08-20,8176100.0
2018-10-23,6798300.0
2019-05-03,4433700.0
2019-04-01,3945100.0
2019-02-28,6555100.0
2019-11-12,4506400.0
2020-01-30,4854300.0
2019-11-15,4989000.0
2020-04-21,5613300.0
2019-04-16,3707600.0
2019-03-15,4126600.0
2019-02-11,7558000.0
2019-01-10,5174700.0
2019-08-22,4792800.0
2018-11-07,5755500.0
2018-08-03,4219000.0
2018-09-04,5164600.0
2019-06-19,3432900.0
2019-09-23,5761100.0
2019-11-18,3920800.0
2020-02-05,2927500.0
2020-04-24,4068000.0
2019-03-29,3649100.0
2019-11-21,4222100.0
2020-04-27,4398300.0
2020-02-11,3365300.0
2020-04-30,3028400.0
2019-05-01,3911300.0
2019-02-26,3847600.0
2019-01-25,3412800.0
2018-12-24,3566300.0
2019-09-06,5660000.0
2018-07-17,5155500.0
2018-09-19,8515500.0
2019-08-05,4762600.0
2019-10-08,8467400.0
2019-12-11,9145600.0
2019-11-27,6673500.0
2020-02-14,4203400.0
2020-05-06,5404000.0
2019-01-08,3149600.0
2018-12-07,8436700.0
2019-08-20,5995800.0
2018-11-05,2763700.0
2019-07-19,3209900.0
2018-10-04,2496100.0
2019-06-17,3688500.0
2019-05-16,2638900.0
2018-08-01,3287500.0
2019-03-13,3186900.0
2019-12-03,4466500.0
2020-02-20,2421600.0
2019-12-06,2400000.0
2020-05-12,6728200.0
2019-12-09,3945000.0
2020-02-26,4471700.0
2020-05-15,3675200.0
2019-03-28,3889600.0
2018-09-17,4037000.0
2018-08-16,6283400.0
2018-10-19,5929700.0
2019-04-29,5975300.0
2019-01-23,16820000.0
2019-09-04,12895000.0
2018-11-20,10966800.0
2019-07-02,6626100.0
2019-05-31,11258200.0
2019-12-12,6229900.0
2020-05-18,7118900.0
2019-09-27,5256200.0
2020-03-03,4387800.0
2020-05-21,3326200.0
2019-05-14,4835600.0
2018-08-31,5925200.0
2018-07-30,5039800.0
2018-10-02,5262500.0
2019-04-12,3358800.0
2019-03-11,4075500.0
2019-02-07,4654300.0
2019-07-17,6952500.0
2019-09-19,5438600.0
2019-10-21,4977200.0
2019-12-18,3642500.0
2020-03-06,3919700.0
2019-10-03,2991800.0
2020-03-09,5084300.0
2020-05-27,4956600.0
2019-12-24,4123400.0
2020-03-12,6776900.0
2018-12-20,4711100.0
2019-08-01,5524500.0
2018-08-14,6321100.0
2018-07-13,5872300.0
2018-10-17,8458700.0
2019-05-29,4434900.0
2019-03-26,2868500.0
2019-02-22,28453300.0
2019-10-04,8495900.0
2019-11-05,5089600.0
2019-12-27,6849800.0
2020-06-02,5354600.0
2019-12-30,5587100.0
2020-03-18,4348200.0
2020-06-05,2724200.0
2019-07-15,3423300.0
2018-12-03,5054800.0
2019-06-13,5338800.0
2019-01-04,4406000.0
2018-08-29,4171500.0
2019-02-05,3271400.0
2018-11-01,3255500.0
2019-08-16,5858800.0
2019-04-10,4370800.0
2019-09-17,4457300.0
2019-10-15,8012800.0
2020-01-02,2723300.0
2020-06-08,3795900.0
2019-10-18,3924400.0
2020-03-24,4590400.0
2020-06-11,7308300.0
2020-01-08,4528400.0
2019-04-25,4821300.0
2019-07-30,4176700.0
2019-02-20,4577900.0
2018-07-11,7399500.0
2018-09-13,6534000.0
2018-10-15,8232000.0
2019-06-28,7477000.0
2018-12-18,7027700.0
2018-11-16,6937900.0
2019-10-02,4385300.0
2020-03-27,4089900.0
2020-01-10,3101200.0
2019-10-24,3807300.0
2020-03-30,2639300.0
2020-06-17,2174700.0
2020-01-14,2846200.0
2020-04-02,4523200.0
2019-01-02,3508100.0
2019-08-14,4089000.0
2018-10-30,3037600.0
2019-06-11,3641800.0
2019-05-10,3769000.0
2019-04-08,5610400.0
2018-08-27,4670900.0
2018-07-26,3431900.0
2018-09-28,4462800.0
2019-03-07,2754900.0
2019-10-30,1598300.0
2020-01-17,2937700.0
2020-06-23,4829300.0
2020-04-08,4898300.0
2020-06-26,5328600.0
2019-03-22,4697700.0
2019-01-17,9053200.0
2019-08-29,5055400.0
2018-11-14,6075800.0
2019-06-26,8012900.0
2018-09-11,5846600.0
2018-07-09,4858000.0
2018-08-10,5254900.0
2019-04-23,5168600.0
2019-09-30,8285300.0
2020-01-23,12893200.0
2019-11-08,3708600.0
2020-04-14,1531500.0
2019-11-11,2398900.0
2020-01-29,2253000.0
2020-04-17,3950200.0
2018-07-24,3586100.0
2018-09-26,5627500.0
2019-05-08,6977700.0
2019-03-05,6013700.0
2019-02-01,6851500.0
2018-12-31,8429600.0
2018-11-29,6048100.0
2019-08-12,4734300.0
2019-07-11,5046100.0
2019-09-13,5483600.0
2019-11-14,5406300.0
2020-04-20,4193800.0
2020-02-04,4348200.0
2020-04-23,4313900.0
2018-12-14,4391500.0
2019-08-27,4167900.0
2018-08-08,4741400.0
2018-10-11,6832300.0
2018-11-12,10978900.0
2019-07-26,12837000.0
2019-06-24,9475000.0
2019-05-23,8708200.0
2019-03-20,4752700.0
2019-01-15,4486400.0
2019-11-20,5647600.0
2020-02-07,3253300.0
2020-02-10,3386900.0
2020-04-29,3150200.0
2019-11-26,5260800.0
2020-02-13,4815500.0
2019-01-30,3921000.0
2018-08-23,2841800.0
2018-09-24,4379500.0
2018-11-27,8384200.0
2018-10-26,5912800.0
2019-07-09,4774100.0
2019-06-07,5771700.0
2019-05-06,12039900.0
2019-04-04,7331300.0
2019-09-11,10953400.0
2019-11-29,13670400.0
2020-05-05,8283900.0
2019-12-02,7959800.0
2020-02-19,6511000.0
2020-05-08,7953700.0
2019-05-21,9856800.0
2019-03-18,15034700.0
2018-09-07,9202400.0
2018-08-06,11517400.0
2018-10-09,8769200.0
2019-02-14,9033200.0
2018-12-12,12808000.0
2019-07-24,8982800.0
2019-09-26,7564000.0
2019-10-28,7353100.0
2019-12-05,7796400.0
2020-05-11,6781200.0
2019-07-03,7194500.0
2020-02-25,8754900.0
2020-05-14,6741500.0
2020-02-28,5685800.0
2019-08-08,6231300.0
2019-06-05,6099900.0
2018-07-20,6386600.0
2018-08-21,7654500.0
2018-10-24,7183200.0
2019-04-02,10797100.0
2019-03-01,7939200.0
2019-01-28,5018400.0
2018-12-27,6053200.0
2019-09-09,5153600.0
2020-03-02,4952700.0
2020-05-20,4336100.0
2019-12-17,4180900.0
2020-03-05,4946600.0
2019-02-12,4747600.0
2019-01-11,4829000.0
2018-12-10,5129900.0
2019-08-23,3838300.0
2018-11-08,4591500.0
2019-07-22,6020900.0
2019-06-20,7520100.0
2018-09-05,8079000.0
2019-04-17,6333400.0
2019-09-24,4327100.0
2019-12-20,4133000.0
2020-05-26,6283900.0
2019-04-30,4134400.0
2019-12-23,4054800.0
2020-03-11,2672000.0
2020-05-29,3265700.0
2019-12-26,4198700.0
2020-06-01,4478000.0
2019-05-02,4264300.0
2019-02-27,3248300.0
2018-11-23,3878400.0
2019-08-06,3985700.0
2018-07-18,5140900.0
2018-09-20,4115100.0
2018-10-22,3872400.0
2019-07-05,5076400.0
2019-06-03,6375200.0
2019-10-09,5312800.0
2019-10-11,7793700.0
2020-03-17,3647500.0
2020-06-04,5722900.0
2019-10-14,5607500.0
2020-03-20,5926500.0
2018-11-06,8206500.0
2019-06-18,7535000.0
2019-05-17,9692200.0
2019-04-15,11461300.0
2019-03-14,13916200.0
2019-01-09,9550800.0
2018-08-02,7467500.0
2018-10-05,7401100.0
2019-08-21,6954200.0
2019-10-17,6690200.0
2020-03-23,12000100.0
2020-06-10,7557300.0
2019-02-25,7693200.0
2020-01-07,6082100.0
2020-03-26,6433200.0
2019-10-23,10410500.0
