Dates,GLW
2019-08-07,32.267337799072266
2019-06-04,32.3538703918457
2018-09-21,32.430789947509766
2018-07-19,30.62320327758789
2018-08-20,31.065486907958984
2018-10-23,30.363603591918945
2019-05-03,30.757808685302734
2019-04-01,30.286684036254883
2019-02-28,29.959779739379883
2019-11-12,29.700178146362305
2020-01-30,29.4501953125
2019-11-15,29.604032516479492
2020-04-21,28.459867477416992
2019-04-16,28.90214729309082
2019-03-15,29.104061126708984
2019-02-11,29.3252010345459
2019-01-10,28.75792694091797
2019-08-22,28.459867477416992
2018-11-07,29.16175079345703
2018-08-03,29.190595626831055
2018-09-04,28.488712310791016
2019-06-19,28.556018829345703
2019-09-23,28.498329162597656
2019-11-18,28.06566047668457
2020-02-05,28.249603271484375
2020-04-24,27.920442581176758
2019-03-29,27.930124282836914
2019-11-21,28.9176025390625
2020-04-27,29.39198112487793
2020-02-11,29.517833709716797
2020-04-30,29.604965209960938
2019-05-01,29.9534854888916
2019-02-26,29.97284507751465
2019-01-25,30.214876174926758
2018-12-24,30.292325973510742
2019-09-06,29.924440383911133
2018-07-17,30.369775772094727
2018-09-19,31.48310661315918
2019-08-05,31.65736961364746
2019-10-08,32.0639762878418
2019-12-11,32.1898307800293
2019-11-27,31.98653221130371
2020-02-14,31.76386070251465
2020-05-06,32.00589370727539
2019-01-08,32.170467376708984
2018-12-07,32.170467376708984
2019-08-20,33.03208923339844
2018-11-05,32.635162353515625
2019-07-19,32.673892974853516
2018-10-04,32.53835678100586
2019-06-17,31.957481384277344
2019-05-16,31.97684097290039
2018-08-01,31.696096420288086
2019-03-13,31.51215171813965
2019-12-03,31.957481384277344
2020-02-20,32.30600357055664
2019-12-06,32.23823928833008
2020-05-12,31.899396896362305
2019-12-09,32.10270309448242
2020-02-26,32.05429458618164
2020-05-15,32.296329498291016
2019-03-28,32.509307861328125
2018-09-17,32.74165344238281
2018-08-16,31.947803497314453
2018-10-19,32.712615966796875
2019-04-29,33.01272964477539
2019-01-23,30.398818969726562
2019-09-04,29.76954460144043
2018-11-20,28.791748046875
2019-07-02,28.356094360351562
2019-05-31,27.2814884185791
2019-12-12,27.610647201538086
2020-05-18,27.600967407226562
2019-09-27,28.220558166503906
2020-03-03,27.378299713134766
2020-05-21,26.865198135375977
2019-05-14,27.32021141052246
2018-08-31,26.448909759521484
2018-07-30,26.264965057373047
2018-10-02,26.749021530151367
2019-04-12,27.000732421875
2019-03-11,26.613487243652344
2019-02-07,27.000732421875
2019-07-17,27.2814884185791
2019-09-19,26.574766159057617
2019-10-21,26.361778259277344
2019-12-18,26.206880569458008
2020-03-06,26.506994247436523
2019-10-03,27.03362274169922
2020-03-09,27.160404205322266
2020-05-27,26.39971923828125
2019-12-24,26.721548080444336
2020-03-12,27.872331619262695
2018-12-20,27.628520965576172
2019-08-01,27.97960662841797
2018-08-14,28.467226028442383
2018-07-13,29.23766326904297
2018-10-17,29.500978469848633
2019-05-29,29.413206100463867
2019-03-26,29.305931091308594
2019-02-22,27.530996322631836
2019-10-04,27.20916748046875
2019-11-05,26.916595458984375
2019-12-27,27.072633743286133
2020-06-02,26.98486328125
2019-12-30,26.965356826782227
2020-03-18,27.56025505065918
2020-06-05,27.530996322631836
2019-07-15,27.67728042602539
2018-12-03,27.813817977905273
2019-06-13,27.092138290405273
2019-01-04,26.643529891967773
2018-08-29,26.916595458984375
2019-02-05,27.326196670532227
2018-11-01,27.22867202758789
2019-08-16,26.594768524169922
2019-04-10,27.131149291992188
2019-09-17,27.501741409301758
2019-10-15,28.340444564819336
2020-01-02,28.291683197021484
2020-06-08,28.798809051513672
2019-10-18,28.7890567779541
2020-03-24,28.62326431274414
2020-06-11,28.603759765625
2020-01-08,29.169397354125977
2019-04-25,29.26692008972168
2019-07-30,29.335187911987305
2019-02-20,29.0523681640625
2018-07-11,29.754541397094727
2018-09-13,29.852067947387695
2018-10-15,29.510730743408203
2019-06-28,29.63751220703125
2018-12-18,28.896329879760742
2018-11-16,28.847570419311523
2019-10-02,29.315683364868164
2020-03-27,29.305931091308594
2020-01-10,29.101131439208984
2019-10-24,29.44246482849121
2020-03-30,29.618009567260742
2020-06-17,29.198654174804688
2020-01-14,28.886579513549805
2020-04-02,28.584253311157227
2019-01-02,28.42714500427246
2019-08-14,28.81991958618164
2018-10-30,28.495880126953125
2019-06-11,28.42714500427246
2019-05-10,28.103105545043945
2019-04-08,28.03436851501465
2018-08-27,28.495880126953125
2018-07-26,28.71190643310547
2018-09-28,28.613712310791016
2019-03-07,28.81991958618164
2019-10-30,28.515518188476562
2020-01-17,28.230754852294922
2020-06-23,27.523759841918945
2020-04-08,27.513940811157227
2020-06-26,27.189899444580078
2019-03-22,27.386287689208984
2019-01-17,27.995092391967773
2019-08-29,27.494300842285156
2018-11-14,27.513940811157227
2019-06-26,28.721725463867188
2018-09-11,28.220935821533203
2018-07-09,28.103105545043945
2018-08-10,27.995092391967773
2019-04-23,27.798702239990234
2019-09-30,28.397686004638672
2020-01-23,28.486061096191406
2019-11-08,28.594074249267578
2020-04-14,28.299489974975586
2019-11-11,28.505699157714844
2020-01-29,28.27003288269043
2020-04-17,28.486061096191406
2018-07-24,28.58425521850586
2018-09-26,29.448360443115234
2019-05-08,29.065404891967773
2019-03-05,29.14396095275879
2019-02-01,29.3599853515625
2018-12-31,29.49745750427246
2018-11-29,29.674205780029297
2019-08-12,29.566194534301758
2019-07-11,29.850955963134766
2019-09-13,29.566194534301758
2019-11-14,29.13414192199707
2020-04-20,29.467998504638672
2020-02-04,29.5170955657959
2020-04-23,29.173418045043945
2018-12-14,29.114501953125
2019-08-27,29.016307830810547
2018-08-08,28.829740524291992
2018-10-11,28.044187545776367
2018-11-12,27.494300842285156
2019-07-26,27.837980270385742
2019-06-24,27.189899444580078
2019-05-23,26.20796012878418
2019-03-20,26.423986434936523
2019-01-15,27.08188819885254
2019-11-20,27.77906608581543
2020-02-07,27.661231994628906
2020-02-10,27.18008041381836
2020-04-29,27.07206916809082
2019-11-26,27.533580780029297
2020-02-13,28.319129943847656
2019-01-30,28.191476821899414
2018-08-23,28.073646545410156
2018-09-24,27.464841842651367
2018-11-27,27.45502281188965
2018-10-26,27.77906608581543
2019-07-09,27.45502281188965
2019-06-07,26.512361526489258
2019-05-06,25.255477905273438
2019-04-04,24.793968200683594
2019-09-11,23.80340003967285
2019-11-29,23.63500213623047
2020-05-05,24.43736457824707
2019-12-02,23.664718627929688
2020-02-19,24.853403091430664
2020-05-08,24.368024826049805
2019-05-21,24.645381927490234
2019-03-18,22.62462043762207
2018-09-07,23.951984405517578
2018-08-06,22.93169593811035
2018-10-09,20.276968002319336
2019-02-14,22.584997177124023
2018-12-12,18.880264282226562
2019-07-24,21.356689453125
2019-09-26,21.297256469726562
2019-10-28,21.069425582885742
2019-12-05,18.682151794433594
2020-05-11,17.582618713378906
2019-07-03,19.831212997436523
2020-02-25,20.059043884277344
2020-05-14,21.604331970214844
2020-02-28,20.544422149658203
2019-08-08,21.07933235168457
2019-06-05,20.346309661865234
2018-07-20,18.929794311523438
2018-08-21,18.52366065979004
2018-10-24,17.74110984802246
2019-04-02,19.52413558959961
2019-03-01,19.49441909790039
2019-01-28,20.376026153564453
2018-12-27,20.980274200439453
2019-09-09,20.2175350189209
2020-03-02,20.50480079650879
2020-05-20,19.801494598388672
2019-12-17,19.652910232543945
2020-03-05,20.52461051940918
2019-02-12,20.24725341796875
2019-01-11,19.256683349609375
2018-12-10,19.791589736938477
2019-08-23,19.84111976623535
2018-11-08,20.584047317504883
2019-07-22,21.426029205322266
2019-06-20,21.93122100830078
2018-09-05,22.268014907836914
2019-04-17,21.802448272705078
2019-09-24,20.465177536010742
2019-12-20,20.197723388671875
2020-05-26,20.47508430480957
2019-04-30,20.514705657958984
2019-12-23,20.752443313598633
2020-03-11,21.416126251220703
2020-05-29,21.09914207458496
2019-12-26,20.2175350189209
2020-06-01,19.444889068603516
2019-05-02,19.751968383789062
2019-02-27,19.46470069885254
2018-11-23,20.772253036499023
2019-08-06,20.64348030090332
2018-07-18,21.376501083374023
2018-09-20,21.118953704833984
2018-10-22,21.178386688232422
2019-07-05,22.268014907836914
2019-06-03,23.10999870300293
2019-10-09,23.049999237060547
2019-10-11,22.790000915527344
2020-03-17,22.739999771118164
2020-06-04,23.8799991607666
2019-10-14,25.149999618530273
2020-03-20,24.75
2018-11-06,26.68000030517578
2019-06-18,27.270000457763672
2019-05-17,27.6299991607666
2019-04-15,27.850000381469727
2019-03-14,26.149999618530273
2019-01-09,26.93000030517578
2018-08-02,27.1200008392334
2018-10-05,27.65999984741211
2019-08-21,27.25
2019-10-17,27.350000381469727
2020-03-23,26.700000762939453
2020-06-10,26.540000915527344
2019-02-25,26.8799991607666
2020-01-07,25.809999465942383
2020-03-26,25.809999465942383
2019-10-23,25.40999984741211
