Dates,GLW
2019-05-21,23.610000610351562
2019-03-18,22.6200008392334
2018-09-07,22.690000534057617
2018-08-06,22.770000457763672
2018-10-09,20.360000610351562
2019-02-14,20.100000381469727
2018-12-12,18.420000076293945
2019-07-24,18.459999084472656
2019-09-26,19.389999389648438
2019-10-28,20.020000457763672
2019-12-05,18.790000915527344
2020-05-11,17.440000534057617
2019-07-03,18.219999313354492
2020-02-25,19.15999984741211
2020-05-14,19.90999984741211
2020-02-28,20.469999313354492
2019-08-08,20.270000457763672
2019-06-05,20.450000762939453
2018-07-20,18.760000228881836
2018-08-21,18.489999771118164
2018-10-24,17.81999969482422
2019-04-02,18.350000381469727
2019-03-01,19.299999237060547
2019-01-28,19.670000076293945
2018-12-27,20.6200008392334
2019-09-09,20.139999389648438
2020-03-02,20.34000015258789
2020-05-20,19.670000076293945
2019-12-17,19.5
2020-03-05,20.329999923706055
2019-02-12,20.06999969482422
2019-01-11,19.420000076293945
2018-12-10,19.549999237060547
2019-08-23,20.020000457763672
2018-11-08,20.100000381469727
2019-07-22,20.93000030517578
2019-06-20,21.920000076293945
2018-09-05,21.56999969482422
2019-04-17,21.760000228881836
2019-09-24,20.549999237060547
2019-12-20,20.010000228881836
2020-05-26,20.6200008392334
2019-04-30,20.510000228881836
2019-12-23,20.899999618530273
2020-03-11,21.280000686645508
2020-05-29,20.969999313354492
2019-12-26,20.399999618530273
2020-06-01,19.389999389648438
2019-05-02,18.81999969482422
2019-02-27,19.450000762939453
2018-11-23,20.350000381469727
2019-08-06,20.420000076293945
2018-07-18,20.959999084472656
2018-09-20,21.290000915527344
2018-10-22,20.989999771118164
2019-07-05,21.969999313354492
2019-06-03,22.700000762939453
2019-10-09,22.809999465942383
2019-10-11,22.18000030517578
2020-03-17,22.520000457763672
2020-06-04,22.889999389648438
2019-10-14,24.31999969482422
2020-03-20,24.639999389648438
2018-11-06,25.860000610351562
2019-06-18,26.59000015258789
2019-05-17,26.5
2019-04-15,27.420000076293945
2019-03-14,25.969999313354492
2019-01-09,26.530000686645508
2018-08-02,26.059999465942383
2018-10-05,27.209999084472656
2019-08-21,27.239999771118164
2019-10-17,26.8799991607666
2020-03-23,26.6299991607666
2020-06-10,26.280000686645508
2019-02-25,26.770000457763672
2020-01-07,25.56999969482422
2020-03-26,25.239999771118164
2019-10-23,25.110000610351562
