Dates,MLM
2020-06-12,185.15353393554688
2019-10-22,190.23406982421875
2020-01-09,192.82379150390625
2020-06-15,191.76614379882812
2019-10-25,193.35752868652344
2020-03-31,194.68202209472656
2020-06-18,194.15814208984375
2019-04-03,196.33270263671875
2018-08-22,193.7429962158203
2018-10-25,188.47467041015625
2019-01-29,189.4828643798828
2018-12-28,191.26205444335938
2018-11-26,192.70513916015625
2019-08-09,195.48268127441406
2019-07-08,193.49591064453125
2019-06-06,196.3920135498047
2019-09-10,189.8881072998047
2020-01-15,194.15814208984375
2020-04-03,194.46456909179688
2019-10-31,194.16802978515625
2020-04-06,195.62103271484375
2020-06-24,198.8532257080078
2018-11-09,201.640625
2019-07-23,203.05406188964844
2019-06-21,200.31610107421875
2019-05-20,201.46270751953125
2019-04-18,203.43954467773438
2018-09-06,203.43954467773438
2018-10-08,202.60926818847656
2019-02-13,202.47088623046875
2018-12-11,204.81349182128906
2019-09-25,209.7062225341797
2020-01-21,209.20211791992188
2020-04-09,209.55795288085938
2019-11-06,207.1857147216797
2020-01-24,209.123046875
2020-01-27,209.6963348388672
2020-04-15,209.66668701171875
2018-12-26,211.56448364257812
2019-08-07,209.89404296875
2019-06-04,211.80169677734375
2018-09-21,211.74240112304688
2018-07-19,219.3335723876953
2018-08-20,216.62525939941406
2018-10-23,220.36155700683594
2019-05-03,218.87892150878906
2019-04-01,218.2561798095703
2019-02-28,217.6927947998047
2019-11-12,213.64019775390625
2020-01-30,214.43093872070312
2019-11-15,213.37332153320312
2020-04-21,210.03240966796875
2019-04-16,213.18551635742188
2019-03-15,214.79666137695312
2019-02-11,217.07005310058594
2019-01-10,215.0141143798828
2019-08-22,215.19204711914062
2018-11-07,217.7718505859375
2018-08-03,212.9186553955078
2018-09-04,210.26963806152344
2019-06-19,209.66668701171875
2019-09-23,206.1478729248047
2019-11-18,207.94680786132812
2020-02-05,210.10159301757812
2020-04-24,208.5363311767578
2019-03-29,214.23269653320312
2019-11-21,221.57357788085938
2020-04-27,223.74314880371094
2020-02-11,227.2501220703125
2020-04-30,228.4785614013672
2019-05-01,227.37890625
2019-02-26,218.8789520263672
2019-01-25,217.47218322753906
2018-12-24,220.49374389648438
2019-09-06,221.89059448242188
2018-07-17,222.3363800048828
2018-09-19,219.28514099121094
2019-08-05,220.1470184326172
2019-10-08,221.92030334472656
2019-12-11,222.83172607421875
2019-11-27,222.8416290283203
2020-02-14,222.55433654785156
2020-05-06,222.06890869140625
2019-01-08,224.60504150390625
2018-12-07,227.96340942382812
2019-08-20,225.96224975585938
2018-11-05,224.59512329101562
2019-07-19,228.86492919921875
2018-10-04,228.6865692138672
2019-06-17,226.86375427246094
2019-05-16,226.80430603027344
2018-08-01,223.90164184570312
2019-03-13,222.90109252929688
2019-12-03,224.38710021972656
2020-02-20,222.8911590576172
2019-12-06,227.9832305908203
2020-05-12,226.28915405273438
2019-12-09,223.42611694335938
2020-02-26,222.2274169921875
2020-05-15,218.99781799316406
2019-03-28,221.44479370117188
2018-09-17,224.63475036621094
2018-08-16,219.8101806640625
2018-10-19,221.73208618164062
2019-04-29,221.9005126953125
2019-01-23,244.04200744628906
2019-09-04,245.43885803222656
2018-11-20,242.2092742919922
2019-07-02,243.7547149658203
2019-05-31,243.6853485107422
2019-12-12,244.86427307128906
2020-05-18,242.79376220703125
2019-09-27,248.6387176513672
2020-03-03,247.0833740234375
2020-05-21,246.2313995361328
2019-05-14,249.0845184326172
2018-08-31,246.5186767578125
2018-07-30,247.7471160888672
2018-10-02,252.46270751953125
2019-04-12,252.9976806640625
2019-03-11,250.3525848388672
2019-02-07,250.88754272460938
2019-07-17,252.73019409179688
2019-09-19,249.97613525390625
2019-10-21,248.4207763671875
2019-12-18,247.87591552734375
2020-03-06,249.817626953125
2019-10-03,250.89744567871094
2020-03-09,251.94985961914062
2020-05-27,259.1676940917969
2019-12-24,258.83013916015625
2020-03-12,253.88584899902344
2018-12-20,256.1792907714844
2019-08-01,251.28465270996094
2018-08-14,254.97799682617188
2018-07-13,256.606201171875
2018-10-17,259.39605712890625
2019-05-29,262.1462097167969
2019-03-26,261.3022766113281
2019-02-22,265.3529968261719
2019-10-04,266.3160705566406
2019-11-05,266.7628479003906
2019-12-27,264.4991760253906
2020-06-02,264.93603515625
2019-12-30,266.2564697265625
2020-03-18,268.6690673828125
2020-06-05,271.627685546875
2019-07-15,268.7782897949219
2018-12-03,272.134033203125
2019-06-13,266.11749267578125
2019-01-04,259.1478271484375
2018-08-29,257.92669677734375
2019-02-05,260.0513000488281
2018-11-01,260.2300109863281
2019-08-16,261.06402587890625
2019-04-10,264.19140625
2019-09-17,265.94873046875
2019-10-15,263.5262145996094
2020-01-02,263.81414794921875
2020-06-08,263.9233093261719
2019-10-18,264.7374572753906
2020-03-24,265.1048278808594
2020-06-11,263.87371826171875
2020-01-08,266.6833801269531
2019-04-25,265.78985595703125
2019-07-30,262.1660461425781
2019-02-20,263.0000305175781
2018-07-11,266.4054260253906
2018-09-13,267.1202392578125
2018-10-15,266.23663330078125
2019-06-28,264.93603515625
2018-12-18,260.0314636230469
2018-11-16,261.4611511230469
2019-10-02,258.9889831542969
2020-03-27,251.48321533203125
2020-01-10,254.75955200195312
2019-10-24,255.7027130126953
2020-03-30,255.05738830566406
2020-06-17,254.18370056152344
2020-01-14,253.40931701660156
2020-04-02,255.54391479492188
2019-01-02,259.5648193359375
2019-08-14,258.56207275390625
2018-10-30,258.83013916015625
2019-06-11,259.78326416015625
2019-05-10,261.1930847167969
2019-04-08,258.6117248535156
2018-08-27,257.469970703125
2018-07-26,259.87261962890625
2018-09-28,267.1301574707031
2019-03-07,269.9399108886719
2019-10-30,267.0150451660156
2020-01-17,266.6270751953125
2020-06-23,269.25341796875
2020-04-08,268.13922119140625
2020-06-26,271.28289794921875
2019-03-22,271.90966796875
2019-01-17,269.4424743652344
2019-08-29,267.4527893066406
2018-11-14,270.8252868652344
2019-06-26,273.61083984375
2018-09-11,274.8742980957031
2018-07-09,273.173095703125
2018-08-10,272.8050231933594
2019-04-23,273.1233825683594
2019-09-30,271.551513671875
2020-01-23,271.8300476074219
2019-11-08,269.70111083984375
2020-04-14,273.1233825683594
2019-11-11,277.251953125
2020-01-29,277.2718505859375
2020-04-17,276.5157775878906
2018-07-24,278.19708251953125
2018-09-26,275.1826477050781
2019-05-08,274.3669128417969
2019-03-05,275.2125549316406
2019-02-01,274.595703125
2018-12-31,275.5308837890625
2018-11-29,276.177490234375
2019-08-12,275.44134521484375
2019-07-11,270.7456970214844
2019-09-13,259.404541015625
2019-11-14,260.83709716796875
2020-04-20,261.65289306640625
2020-02-04,265.3636169433594
2020-04-23,266.37835693359375
2018-12-14,263.8614196777344
2019-08-27,266.4877624511719
2018-08-08,262.5283508300781
2018-10-11,258.2007751464844
2018-11-12,264.17974853515625
2019-07-26,259.3050537109375
2019-06-24,265.3238525390625
2019-05-23,262.43878173828125
2019-03-20,270.9645690917969
2019-01-15,271.0242614746094
2019-11-20,275.7696533203125
2020-02-07,272.7652282714844
2020-02-10,272.6856384277344
2020-04-29,275.36175537109375
2019-11-26,261.4041748046875
2020-02-13,258.65838623046875
2019-01-30,261.3245544433594
2018-08-23,262.1204528808594
2018-09-24,255.87286376953125
2018-11-27,257.33526611328125
2018-10-26,256.748291015625
2019-07-09,250.12266540527344
2019-06-07,248.1926727294922
2019-05-06,237.89610290527344
2019-04-04,233.47898864746094
2019-09-11,229.7881317138672
2019-11-29,226.89620971679688
2020-05-05,236.2401123046875
2019-12-02,238.27442932128906
2020-02-19,252.04595947265625
2020-05-08,242.94139099121094
2019-05-21,238.0849609375
2019-03-18,212.62608337402344
2018-09-07,216.76451110839844
2018-08-06,205.93475341796875
2018-10-09,185.2026824951172
2019-02-14,197.69776916503906
2018-12-12,170.91259765625
2019-07-24,172.17906188964844
2019-09-26,149.40267944335938
2019-10-28,167.77137756347656
2019-12-05,153.1920928955078
2020-05-11,143.7185516357422
2019-07-03,159.97314453125
2020-02-25,181.56285095214844
2020-05-14,194.37704467773438
2020-02-28,180.7152099609375
2019-08-08,179.0199432373047
2019-06-05,188.70289611816406
2018-07-20,185.6015625
2018-08-21,179.84764099121094
2018-10-24,169.03782653808594
2019-04-02,176.4670867919922
2019-03-01,184.90350341796875
2019-01-28,196.22189331054688
2018-12-27,207.61009216308594
2019-09-09,197.01966857910156
2020-03-02,202.6240234375
2020-05-20,193.60919189453125
2019-12-17,186.9178924560547
2020-03-05,198.3160400390625
2019-02-12,188.1145477294922
2019-01-11,178.75070190429688
2018-12-10,176.55682373046875
2019-08-23,177.24490356445312
2018-11-08,176.8560028076172
2019-07-22,181.5030059814453
2019-06-20,188.59320068359375
2018-09-05,197.28890991210938
2019-04-17,189.70010375976562
2019-09-24,186.07025146484375
2019-12-20,190.1189422607422
2020-05-26,181.00439453125
2019-04-30,174.00396728515625
2019-12-23,179.18946838378906
2020-03-11,176.0980987548828
2020-05-29,170.05499267578125
2019-12-26,168.96803283691406
2020-06-01,160.1825714111328
2019-05-02,168.53921508789062
2019-02-27,167.6018524169922
2018-11-23,180.36618041992188
2019-08-06,174.3629608154297
2018-07-18,178.6011199951172
2018-09-20,178.13243103027344
2018-10-22,179.18946838378906
2019-07-05,188.4635772705078
2019-06-03,201.80628967285156
2019-10-09,196.89999389648438
2019-10-11,192.08999633789062
2020-03-17,195.9600067138672
2020-06-04,204.77999877929688
2019-10-14,209.9199981689453
2020-03-20,211.5
2018-11-06,225.42999267578125
2019-06-18,222.14999389648438
2019-05-17,208.85000610351562
2019-04-15,204.58999633789062
2019-03-14,188.88999938964844
2019-01-09,197.0500030517578
2018-08-02,199.19000244140625
2018-10-05,214.1300048828125
2019-08-21,210.72999572753906
2019-10-17,212.00999450683594
2020-03-23,211.02000427246094
2020-06-10,209.74000549316406
2019-02-25,211.9600067138672
2020-01-07,206.49000549316406
2020-03-26,205.8300018310547
2019-10-23,202.7899932861328
