Dates,AJG
2020-04-03,78.45999908447266
2019-10-31,77.86000061035156
2020-04-06,76.6500015258789
2020-06-24,77.3499984741211
2018-11-09,78.36000061035156
2019-07-23,78.56999969482422
2019-06-21,78.16999816894531
2019-05-20,78.12000274658203
2019-04-18,78.08999633789062
2018-09-06,77.83000183105469
2018-10-08,77.58000183105469
2019-02-13,77.9800033569336
2018-12-11,78.62999725341797
2019-09-25,80.01000213623047
2020-01-21,80.12000274658203
2020-04-09,80.62999725341797
2019-11-06,79.25
2020-01-24,79.7699966430664
2020-01-27,79.68000030517578
2020-04-15,80.29000091552734
2018-12-26,81.41999816894531
2019-08-07,81.2699966430664
2019-06-04,81.9000015258789
2018-09-21,82.86000061035156
2018-07-19,82.4000015258789
2018-08-20,82.12000274658203
2018-10-23,81.88999938964844
2019-05-03,82.4800033569336
2019-04-01,82.22000122070312
2019-02-28,81.81999969482422
2019-11-12,81.87999725341797
2020-01-30,81.38999938964844
2019-11-15,81.58000183105469
2020-04-21,81.55999755859375
2019-04-16,81.86000061035156
2019-03-15,82.06999969482422
2019-02-11,82.9800033569336
2019-01-10,83.0
2019-08-22,82.88999938964844
2018-11-07,83.62000274658203
2018-08-03,83.5199966430664
2018-09-04,83.52999877929688
2019-06-19,83.91999816894531
2019-09-23,83.8499984741211
2019-11-18,83.26000213623047
2020-02-05,84.01000213623047
2020-04-24,83.91000366210938
2019-03-29,83.68000030517578
2019-11-21,84.83999633789062
2020-04-27,85.7699966430664
2020-02-11,86.87000274658203
2020-04-30,87.5
2019-05-01,87.61000061035156
2019-02-26,87.22000122070312
2019-01-25,87.48999786376953
2018-12-24,86.95999908447266
2019-09-06,86.81999969482422
2018-07-17,86.2300033569336
2018-09-19,85.62999725341797
2019-08-05,86.16999816894531
2019-10-08,87.0199966430664
2019-12-11,86.51000213623047
2019-11-27,86.47000122070312
2020-02-14,86.13999938964844
2020-05-06,84.62000274658203
2019-01-08,84.45999908447266
2018-12-07,85.83000183105469
2019-08-20,87.79000091552734
2018-11-05,89.2300033569336
2019-07-19,90.19999694824219
2018-10-04,89.75
2019-06-17,90.16000366210938
2019-05-16,90.05999755859375
2018-08-01,90.26000213623047
2019-03-13,90.45999908447266
2019-12-03,90.80000305175781
2020-02-20,91.63999938964844
2019-12-06,91.76000213623047
2020-05-12,91.69000244140625
2019-12-09,91.76000213623047
2020-02-26,91.45999908447266
2020-05-15,91.0199966430664
2019-03-28,91.0199966430664
2018-09-17,91.20999908447266
2018-08-16,91.62000274658203
2018-10-19,90.26000213623047
2019-04-29,91.41999816894531
2019-01-23,91.30999755859375
2019-09-04,90.05999755859375
2018-11-20,89.83999633789062
2019-07-02,88.98999786376953
2019-05-31,85.9000015258789
2019-12-12,86.3499984741211
2020-05-18,86.8499984741211
2019-09-27,88.9000015258789
2020-03-03,89.33000183105469
2020-05-21,88.66000366210938
2019-05-14,88.23999786376953
2018-08-31,87.19999694824219
2018-07-30,87.8499984741211
2018-10-02,88.36000061035156
2019-04-12,90.37999725341797
2019-03-11,89.45999908447266
2019-02-07,89.80000305175781
2019-07-17,89.88999938964844
2019-09-19,87.62999725341797
2019-10-21,87.76000213623047
2019-12-18,88.01000213623047
2020-03-06,87.43000030517578
2019-10-03,88.05000305175781
2020-03-09,89.3499984741211
2020-05-27,89.20999908447266
2019-12-24,89.44000244140625
2020-03-12,89.41000366210938
2018-12-20,89.51000213623047
2019-08-01,89.55000305175781
2018-08-14,86.88999938964844
2018-07-13,87.05000305175781
2018-10-17,87.73999786376953
2019-05-29,86.52999877929688
2019-03-26,86.20999908447266
2019-02-22,87.88999938964844
2019-10-04,88.88999938964844
2019-11-05,89.38999938964844
2019-12-27,88.38999938964844
2020-06-02,88.16000366210938
2019-12-30,88.27999877929688
2020-03-18,88.5
2020-06-05,88.36000061035156
2019-07-15,88.19000244140625
2018-12-03,88.87000274658203
2019-06-13,87.86000061035156
2019-01-04,85.33999633789062
2018-08-29,85.4800033569336
2019-02-05,87.11000061035156
2018-11-01,87.80999755859375
2019-08-16,86.75
2019-04-10,86.5199966430664
2019-09-17,86.29000091552734
2019-10-15,87.94999694824219
2020-01-02,87.43000030517578
2020-06-08,88.33999633789062
2019-10-18,87.69000244140625
2020-03-24,88.5999984741211
2020-06-11,88.37000274658203
2020-01-08,89.75
2019-04-25,89.58000183105469
2019-07-30,89.45999908447266
2019-02-20,90.1500015258789
2018-07-11,88.79000091552734
2018-09-13,88.91999816894531
2018-10-15,89.12000274658203
2019-06-28,89.12000274658203
2018-12-18,90.5199966430664
2018-11-16,90.94999694824219
2019-10-02,90.19999694824219
2020-03-27,89.41999816894531
2020-01-10,89.79000091552734
2019-10-24,90.9800033569336
2020-03-30,90.56999969482422
2020-06-17,90.47000122070312
2020-01-14,91.1500015258789
2020-04-02,91.04000091552734
2019-01-02,91.66999816894531
2019-08-14,91.6500015258789
2018-10-30,91.4000015258789
2019-06-11,91.83999633789062
2019-05-10,92.16000366210938
2019-04-08,91.77999877929688
2018-08-27,91.37999725341797
2018-07-26,91.44000244140625
2018-09-28,91.62999725341797
2019-03-07,92.33999633789062
2019-10-30,93.0199966430664
2020-01-17,92.2300033569336
2020-06-23,90.83000183105469
2020-04-08,91.05999755859375
2020-06-26,91.93000030517578
2019-03-22,93.05000305175781
2019-01-17,93.19999694824219
2019-08-29,93.7699966430664
2018-11-14,93.76000213623047
2019-06-26,94.27999877929688
2018-09-11,93.62999725341797
2018-07-09,94.19999694824219
2018-08-10,93.91000366210938
2019-04-23,94.16999816894531
2019-09-30,94.08999633789062
2020-01-23,95.37999725341797
2019-11-08,94.08999633789062
2020-04-14,94.19000244140625
2019-11-11,94.19999694824219
2020-01-29,94.36000061035156
2020-04-17,94.3499984741211
2018-07-24,94.80999755859375
2018-09-26,94.62000274658203
2019-05-08,94.29000091552734
2019-03-05,94.52999877929688
2019-02-01,94.66000366210938
2018-12-31,94.69999694824219
2018-11-29,95.1500015258789
2019-08-12,95.33000183105469
2019-07-11,95.02999877929688
2019-09-13,94.83000183105469
2019-11-14,94.7699966430664
2020-04-20,95.76000213623047
2020-02-04,96.12000274658203
2020-04-23,96.06999969482422
2018-12-14,96.05999755859375
2019-08-27,95.26000213623047
2018-08-08,96.2300033569336
2018-10-11,95.77999877929688
2018-11-12,96.25
2019-07-26,98.43000030517578
2019-06-24,97.4800033569336
2019-05-23,102.2699966430664
2019-03-20,103.12999725341797
2019-01-15,104.01000213623047
2019-11-20,104.51000213623047
2020-02-07,104.97000122070312
2020-02-10,104.80000305175781
2020-04-29,104.6500015258789
2019-11-26,107.0
2020-02-13,106.55000305175781
2019-01-30,106.44000244140625
2018-08-23,108.05000305175781
2018-09-24,108.12999725341797
2018-11-27,108.16000366210938
2018-10-26,106.63999938964844
2019-07-09,106.73999786376953
2019-06-07,105.81999969482422
2019-05-06,103.62999725341797
2019-04-04,103.4000015258789
2019-09-11,99.02999877929688
2019-11-29,93.91000366210938
2020-05-05,97.81999969482422
2019-12-02,99.55999755859375
2020-02-19,102.16999816894531
2020-05-08,100.77999877929688
2019-05-21,97.0999984741211
2019-03-18,90.62999725341797
2018-09-07,93.02999877929688
2018-08-06,93.31999969482422
2018-10-09,79.77999877929688
2019-02-14,83.13999938964844
2018-12-12,75.0
2019-07-24,79.75
2019-09-26,65.08999633789062
2019-10-28,67.4000015258789
2019-12-05,66.9000015258789
2020-05-11,66.04000091552734
2019-07-03,70.37000274658203
2020-02-25,75.29000091552734
2020-05-14,76.2699966430664
2020-02-28,77.68000030517578
2019-08-08,78.58999633789062
2019-06-05,80.97000122070312
2018-07-20,75.62999725341797
2018-08-21,75.56999969482422
2018-10-24,74.5199966430664
2019-04-02,77.45999908447266
2019-03-01,81.83000183105469
2019-01-28,81.76000213623047
2018-12-27,85.37000274658203
2019-09-09,82.75
2020-03-02,85.0
2020-05-20,82.87999725341797
2019-12-17,80.55999755859375
2020-03-05,81.6500015258789
2019-02-12,80.16999816894531
2019-01-11,77.02999877929688
2018-12-10,76.77999877929688
2019-08-23,74.51000213623047
2018-11-08,73.66000366210938
2019-07-22,75.73999786376953
2019-06-20,76.75
2018-09-05,77.4800033569336
2019-04-17,77.94000244140625
2019-09-24,76.26000213623047
2019-12-20,76.44000244140625
2020-05-26,80.0999984741211
2019-04-30,80.23999786376953
2019-12-23,81.4800033569336
2020-03-11,85.08000183105469
2020-05-29,84.9000015258789
2019-12-26,86.41000366210938
2020-06-01,83.7699966430664
2019-05-02,84.05000305175781
2019-02-27,85.05999755859375
2018-11-23,89.48999786376953
2019-08-06,89.79000091552734
2018-07-18,90.01000213623047
2018-09-20,89.66999816894531
2018-10-22,89.9000015258789
2019-07-05,91.62000274658203
2019-06-03,92.8499984741211
2019-10-09,93.29000091552734
2019-10-11,93.06999969482422
2020-03-17,93.58000183105469
2020-06-04,94.25
2019-10-14,96.13999938964844
2020-03-20,95.7699966430664
2018-11-06,99.01000213623047
2019-06-18,99.27999877929688
2019-05-17,99.51000213623047
2019-04-15,100.38999938964844
2019-03-14,94.0999984741211
2019-01-09,93.86000061035156
2018-08-02,92.48999786376953
2018-10-05,95.05999755859375
2019-08-21,95.87000274658203
2019-10-17,98.2699966430664
2020-03-23,94.73999786376953
2020-06-10,94.73999786376953
2019-02-25,96.91999816894531
2020-01-07,94.16999816894531
2020-03-26,93.87000274658203
2019-10-23,95.95999908447266
