Dates,AJG
2018-10-25,79.31999969482422
2019-01-29,79.04000091552734
2018-12-28,79.44999694824219
2018-11-26,80.0999984741211
2019-08-09,79.56999969482422
2019-07-08,78.94000244140625
2019-06-06,77.5
2019-09-10,78.41000366210938
2020-01-15,79.05000305175781
2020-04-03,79.05000305175781
2019-10-31,78.56999969482422
2020-04-06,78.22000122070312
2020-06-24,77.55999755859375
2018-11-09,78.75
2019-07-23,79.1500015258789
2019-06-21,78.97000122070312
2019-05-20,78.55999755859375
2019-04-18,78.62999725341797
2018-09-06,78.27999877929688
2018-10-08,77.7699966430664
2019-02-13,78.06999969482422
2018-12-11,78.62999725341797
2019-09-25,80.1500015258789
2020-01-21,80.5
2020-04-09,80.75
2019-11-06,81.05000305175781
2020-01-24,80.1500015258789
2020-01-27,80.08000183105469
2020-04-15,80.37000274658203
2018-12-26,81.54000091552734
2019-08-07,81.62000274658203
2019-06-04,83.0
2018-09-21,83.33000183105469
2018-07-19,82.80000305175781
2018-08-20,83.47000122070312
2018-10-23,82.37999725341797
2019-05-03,83.05000305175781
2019-04-01,82.22000122070312
2019-02-28,83.08999633789062
2019-11-12,81.97000122070312
2020-01-30,82.19000244140625
2019-11-15,81.94000244140625
2020-04-21,82.56999969482422
2019-04-16,81.86000061035156
2019-03-15,82.11000061035156
2019-02-11,83.01000213623047
2019-01-10,83.12999725341797
2019-08-22,83.2300033569336
2018-11-07,83.62000274658203
2018-08-03,83.91000366210938
2018-09-04,84.29000091552734
2019-06-19,84.51000213623047
2019-09-23,84.30999755859375
2019-11-18,83.81999969482422
2020-02-05,84.2699966430664
2020-04-24,84.02999877929688
2019-03-29,84.19999694824219
2019-11-21,86.23999786376953
2020-04-27,85.86000061035156
2020-02-11,87.33999633789062
2020-04-30,87.56999969482422
2019-05-01,88.16000366210938
2019-02-26,88.01000213623047
2019-01-25,87.69000244140625
2018-12-24,88.0
2019-09-06,87.12000274658203
2018-07-17,87.7699966430664
2018-09-19,86.31999969482422
2019-08-05,86.16999816894531
2019-10-08,87.2300033569336
2019-12-11,87.62000274658203
2019-11-27,86.72000122070312
2020-02-14,86.87999725341797
2020-05-06,86.16000366210938
2019-01-08,84.5999984741211
2018-12-07,86.22000122070312
2019-08-20,88.05000305175781
2018-11-05,89.3499984741211
2019-07-19,90.19999694824219
2018-10-04,91.20999908447266
2019-06-17,90.27999877929688
2019-05-16,90.08999633789062
2018-08-01,90.8499984741211
2019-03-13,90.87000274658203
2019-12-03,91.66999816894531
2020-02-20,91.9000015258789
2019-12-06,92.29000091552734
2020-05-12,92.01000213623047
2019-12-09,92.02999877929688
2020-02-26,92.25
2020-05-15,91.73999786376953
2019-03-28,91.51000213623047
2018-09-17,91.76000213623047
2018-08-16,92.1500015258789
2018-10-19,91.5999984741211
2019-04-29,92.30000305175781
2019-01-23,91.62000274658203
2019-09-04,91.69999694824219
2018-11-20,90.44000244140625
2019-07-02,90.04000091552734
2019-05-31,89.0199966430664
2019-12-12,86.56999969482422
2020-05-18,87.62999725341797
2019-09-27,89.05999755859375
2020-03-03,90.18000030517578
2020-05-21,89.91000366210938
2019-05-14,89.01000213623047
2018-08-31,89.01000213623047
2018-07-30,88.02999877929688
2018-10-02,88.98999786376953
2019-04-12,90.55000305175781
2019-03-11,90.31999969482422
2019-02-07,90.08000183105469
2019-07-17,90.56999969482422
2019-09-19,90.58999633789062
2019-10-21,88.66000366210938
2019-12-18,88.68000030517578
2020-03-06,88.05000305175781
2019-10-03,88.48999786376953
2020-03-09,89.5199966430664
2020-05-27,90.0199966430664
2019-12-24,90.27999877929688
2020-03-12,90.54000091552734
2018-12-20,89.7699966430664
2019-08-01,90.94999694824219
2018-08-14,89.86000061035156
2018-07-13,88.0999984741211
2018-10-17,88.2699966430664
2019-05-29,87.8499984741211
2019-03-26,86.44999694824219
2019-02-22,87.88999938964844
2019-10-04,89.4800033569336
2019-11-05,89.95999908447266
2019-12-27,89.54000091552734
2020-06-02,88.16000366210938
2019-12-30,88.68000030517578
2020-03-18,88.79000091552734
2020-06-05,89.05999755859375
2019-07-15,90.44000244140625
2018-12-03,89.06999969482422
2019-06-13,89.98999786376953
2019-01-04,87.44000244140625
2018-08-29,86.26000213623047
2019-02-05,87.22000122070312
2018-11-01,88.55000305175781
2019-08-16,87.94999694824219
2019-04-10,87.5999984741211
2019-09-17,87.26000213623047
2019-10-15,88.2300033569336
2020-01-02,87.62999725341797
2020-06-08,88.5199966430664
2019-10-18,88.19000244140625
2020-03-24,89.12000274658203
2020-06-11,88.73999786376953
2020-01-08,89.7699966430664
2019-04-25,90.30999755859375
2019-07-30,89.45999908447266
2019-02-20,90.41000366210938
2018-07-11,91.33999633789062
2018-09-13,89.62999725341797
2018-10-15,89.69999694824219
2019-06-28,89.87000274658203
2018-12-18,91.1500015258789
2018-11-16,91.76000213623047
2019-10-02,92.01000213623047
2020-03-27,90.51000213623047
2020-01-10,89.9800033569336
2019-10-24,91.8499984741211
2020-03-30,90.83999633789062
2020-06-17,90.63999938964844
2020-01-14,91.63999938964844
2020-04-02,91.16000366210938
2019-01-02,91.97000122070312
2019-08-14,92.5
2018-10-30,91.55000305175781
2019-06-11,92.0999984741211
2019-05-10,92.16000366210938
2019-04-08,93.02999877929688
2018-08-27,92.01000213623047
2018-07-26,91.44000244140625
2018-09-28,91.86000061035156
2019-03-07,92.94999694824219
2019-10-30,93.29000091552734
2020-01-17,93.55999755859375
2020-06-23,91.6500015258789
2020-04-08,91.2300033569336
2020-06-26,92.47000122070312
2019-03-22,93.55999755859375
2019-01-17,93.73999786376953
2019-08-29,94.04000091552734
2018-11-14,93.94999694824219
2019-06-26,94.66000366210938
2018-09-11,94.0199966430664
2018-07-09,94.87999725341797
2018-08-10,95.05999755859375
2019-04-23,95.66999816894531
2019-09-30,94.80999755859375
2020-01-23,95.81999969482422
2019-11-08,95.7699966430664
2020-04-14,94.36000061035156
2019-11-11,94.62000274658203
2020-01-29,94.68000030517578
2020-04-17,94.93000030517578
2018-07-24,94.91000366210938
2018-09-26,95.61000061035156
2019-05-08,94.5
2019-03-05,95.05000305175781
2019-02-01,95.55999755859375
2018-12-31,94.75
2018-11-29,95.30000305175781
2019-08-12,95.83000183105469
2019-07-11,95.47000122070312
2019-09-13,95.16000366210938
2019-11-14,94.97000122070312
2020-04-20,96.19000244140625
2020-02-04,96.33000183105469
2020-04-23,96.16999816894531
2018-12-14,96.30000305175781
2019-08-27,95.83999633789062
2018-08-08,97.2300033569336
2018-10-11,95.80000305175781
2018-11-12,96.58000183105469
2019-07-26,98.76000213623047
2019-06-24,98.31999969482422
2019-05-23,103.0
2019-03-20,103.23999786376953
2019-01-15,104.80000305175781
2019-11-20,105.36000061035156
2020-02-07,105.2300033569336
2020-02-10,105.12000274658203
2020-04-29,104.7300033569336
2019-11-26,107.19999694824219
2020-02-13,107.16000366210938
2019-01-30,106.5999984741211
2018-08-23,108.20999908447266
2018-09-24,109.12000274658203
2018-11-27,108.73999786376953
2018-10-26,108.51000213623047
2019-07-09,107.88999938964844
2019-06-07,106.80999755859375
2019-05-06,106.58999633789062
2019-04-04,104.38999938964844
2019-09-11,102.69999694824219
2019-11-29,96.91999816894531
2020-05-05,97.81999969482422
2019-12-02,103.22000122070312
2020-02-19,102.66999816894531
2020-05-08,103.62999725341797
2019-05-21,98.61000061035156
2019-03-18,94.04000091552734
2018-09-07,96.80999755859375
2018-08-06,95.0
2018-10-09,88.87999725341797
2019-02-14,90.43000030517578
2018-12-12,75.12000274658203
2019-07-24,82.70999908447266
2019-09-26,80.0999984741211
2019-10-28,71.66999816894531
2019-12-05,68.7300033569336
2020-05-11,71.56999969482422
2019-07-03,71.2300033569336
2020-02-25,76.1500015258789
2020-05-14,78.27999877929688
2020-02-28,77.87999725341797
2019-08-08,81.3499984741211
2019-06-05,82.2300033569336
2018-07-20,78.12000274658203
2018-08-21,76.18000030517578
2018-10-24,77.5999984741211
2019-04-02,79.69000244140625
2019-03-01,84.80999755859375
2019-01-28,83.02999877929688
2018-12-27,85.9000015258789
2019-09-09,85.4800033569336
2020-03-02,85.66000366210938
2020-05-20,84.5
2019-12-17,83.8499984741211
2020-03-05,83.29000091552734
2019-02-12,83.2300033569336
2019-01-11,78.72000122070312
2018-12-10,78.91999816894531
2019-08-23,77.75
2018-11-08,75.31999969482422
2019-07-22,75.87000274658203
2019-06-20,78.47000122070312
2018-09-05,78.88999938964844
2019-04-17,78.37999725341797
2019-09-24,78.5
2019-12-20,77.02999877929688
2020-05-26,80.5199966430664
2019-04-30,84.16000366210938
2019-12-23,81.4800033569336
2020-03-11,86.36000061035156
2020-05-29,85.72000122070312
2019-12-26,87.0199966430664
2020-06-01,86.1500015258789
2019-05-02,84.80000305175781
2019-02-27,85.55999755859375
2018-11-23,90.05999755859375
2019-08-06,89.79000091552734
2018-07-18,90.91000366210938
2018-09-20,90.13999938964844
2018-10-22,90.95999908447266
2019-07-05,92.69000244140625
2019-06-03,94.05999755859375
2019-10-09,95.0
2019-10-11,93.62000274658203
2020-03-17,94.37999725341797
2020-06-04,94.62000274658203
2019-10-14,96.36000061035156
2020-03-20,96.55999755859375
2018-11-06,100.83999633789062
2019-06-18,99.6500015258789
2019-05-17,101.0
2019-04-15,100.81999969482422
2019-03-14,98.55999755859375
2019-01-09,97.16000366210938
2018-08-02,93.0199966430664
2018-10-05,98.12999725341797
2019-08-21,96.13999938964844
2019-10-17,98.3499984741211
2020-03-23,100.91000366210938
2020-06-10,94.97000122070312
2019-02-25,97.79000091552734
2020-01-07,96.30999755859375
2020-03-26,94.75
2019-10-23,96.6500015258789
