Dates,USB
2019-09-26,33.959999084472656
2019-10-28,33.93000030517578
2019-12-05,33.93000030517578
2020-05-11,32.25
2019-07-03,31.5
2020-02-25,33.7400016784668
2020-05-14,36.720001220703125
2020-02-28,37.189998626708984
2019-08-08,36.099998474121094
2019-06-05,36.369998931884766
2018-07-20,33.0
2018-08-21,33.08000183105469
2018-10-24,32.880001068115234
2019-04-02,34.709999084472656
2019-03-01,36.88999938964844
2019-01-28,35.900001525878906
2018-12-27,38.779998779296875
2019-09-09,38.09000015258789
2020-03-02,37.689998626708984
2020-05-20,35.5
2019-12-17,33.63999938964844
2020-03-05,35.290000915527344
2019-02-12,35.22999954223633
2019-01-11,33.560001373291016
2018-12-10,33.779998779296875
2019-08-23,34.41999816894531
2018-11-08,34.29999923706055
2019-07-22,36.15999984741211
2019-06-20,37.97999954223633
2018-09-05,38.939998626708984
2019-04-17,37.45000076293945
2019-09-24,35.81999969482422
2019-12-20,34.70000076293945
2020-05-26,35.2400016784668
2019-04-30,34.099998474121094
2019-12-23,34.970001220703125
2020-03-11,35.41999816894531
2020-05-29,34.15999984741211
2019-12-26,33.529998779296875
2020-06-01,31.469999313354492
2019-05-02,31.270000457763672
2019-02-27,31.1299991607666
2018-11-23,33.16999816894531
2019-08-06,32.849998474121094
2018-07-18,33.2599983215332
2018-09-20,33.349998474121094
2018-10-22,33.0099983215332
2019-07-05,36.279998779296875
2019-06-03,38.650001525878906
2019-10-09,38.15999984741211
2019-10-11,36.4900016784668
2020-03-17,37.04999923706055
2020-06-04,37.52000045776367
2019-10-14,38.869998931884766
2020-03-20,40.09000015258789
2018-11-06,44.2599983215332
2019-06-18,43.939998626708984
2019-05-17,42.54999923706055
2019-04-15,41.7599983215332
2019-03-14,37.689998626708984
2019-01-09,38.27000045776367
2018-08-02,39.02000045776367
2018-10-05,40.5
2019-08-21,39.619998931884766
2019-10-17,39.290000915527344
2020-03-23,39.36000061035156
2020-06-10,38.709999084472656
2019-02-25,39.45000076293945
2020-01-07,38.13999938964844
2020-03-26,38.16999816894531
2019-10-23,37.25
