Dates,USB
2020-03-11,34.75
2020-05-29,33.349998474121094
2019-12-26,31.649999618530273
2020-06-01,29.450000762939453
2019-05-02,31.170000076293945
2019-02-27,30.68000030517578
2018-11-23,32.959999084472656
2019-08-06,31.989999771118164
2018-07-18,33.060001373291016
2018-09-20,32.91999816894531
2018-10-22,32.93000030517578
2019-07-05,35.83000183105469
2019-06-03,37.619998931884766
2019-10-09,36.5099983215332
2019-10-11,35.560001373291016
2020-03-17,36.689998626708984
2020-06-04,36.619998931884766
2019-10-14,38.68000030517578
2020-03-20,40.06999969482422
2018-11-06,42.369998931884766
2019-06-18,43.5099983215332
2019-05-17,42.099998474121094
2019-04-15,39.31999969482422
2019-03-14,36.13999938964844
2019-01-09,37.5099983215332
2018-08-02,38.779998779296875
2018-10-05,39.34000015258789
2019-08-21,38.5099983215332
2019-10-17,38.56999969482422
2020-03-23,38.869998931884766
2020-06-10,38.220001220703125
2019-02-25,38.599998474121094
2020-01-07,36.869998931884766
2020-03-26,38.04999923706055
2019-10-23,36.060001373291016
