Dates,INTC
2018-08-07,50.810001373291016
2018-10-10,51.65999984741211
2018-12-13,51.400001525878906
2019-08-26,51.38999938964844
2019-07-25,51.40999984741211
2019-05-22,52.4900016784668
2019-03-19,53.099998474121094
2020-01-06,53.22999954223633
2020-03-25,53.2400016784668
2020-06-12,52.959999084472656
2019-10-22,53.29999923706055
2020-01-09,53.939998626708984
2020-06-15,53.68000030517578
2019-10-25,52.95000076293945
2020-03-31,52.599998474121094
2020-06-18,52.47999954223633
2019-04-03,53.349998474121094
2018-08-22,53.56999969482422
2018-10-25,54.369998931884766
2019-01-29,53.439998626708984
2018-12-28,54.33000183105469
2018-11-26,54.099998474121094
2019-08-09,54.16999816894531
2019-07-08,53.81999969482422
2019-06-06,54.63999938964844
2019-09-10,53.2599983215332
2020-01-15,52.779998779296875
2020-04-03,53.439998626708984
2019-10-31,53.15999984741211
2020-04-06,53.11000061035156
2020-06-24,53.70000076293945
2018-11-09,54.5099983215332
2019-07-23,54.36000061035156
2019-06-21,55.47999954223633
2019-05-20,55.91999816894531
2019-04-18,55.599998474121094
2018-09-06,55.68000030517578
2018-10-08,55.31999969482422
2019-02-13,55.75
2018-12-11,55.79999923706055
2019-09-25,56.41999816894531
2020-01-21,56.279998779296875
2020-04-09,56.709999084472656
2019-11-06,58.560001373291016
2020-01-24,58.4900016784668
2020-01-27,58.81999969482422
2020-04-15,58.779998779296875
2018-12-26,58.720001220703125
2019-08-07,57.61000061035156
2019-06-04,52.43000030517578
2018-09-21,51.11000061035156
2018-07-19,51.040000915527344
2018-08-20,50.7599983215332
2018-10-23,50.54999923706055
2019-05-03,51.75
2019-04-01,51.220001220703125
2019-02-28,50.47999954223633
2019-11-12,49.2400016784668
2020-01-30,46.619998931884766
2019-11-15,46.20000076293945
2020-04-21,44.7599983215332
2019-04-16,45.16999816894531
2019-03-15,45.619998931884766
2019-02-11,45.529998779296875
2019-01-10,44.88999938964844
2019-08-22,43.560001373291016
2018-11-07,44.459999084472656
2018-08-03,44.0
2018-09-04,44.529998779296875
2019-06-19,44.56999969482422
2019-09-23,43.56999969482422
2019-11-18,44.22999954223633
2020-02-05,44.72999954223633
2020-04-24,44.040000915527344
2019-03-29,43.459999084472656
2019-11-21,44.790000915527344
2020-04-27,44.54999923706055
2020-02-11,45.099998474121094
2020-04-30,46.029998779296875
2019-05-01,46.79999923706055
2019-02-26,46.849998474121094
2019-01-25,46.31999969482422
2018-12-24,46.70000076293945
2019-09-06,46.189998626708984
2018-07-17,46.130001068115234
2018-09-19,47.369998931884766
2019-08-05,47.06999969482422
2019-10-08,47.189998626708984
2019-12-11,47.459999084472656
2019-11-27,47.630001068115234
2020-02-14,46.849998474121094
2020-05-06,48.189998626708984
2019-01-08,47.459999084472656
2018-12-07,47.869998931884766
2019-08-20,48.04999923706055
2018-11-05,48.119998931884766
2019-07-19,48.52000045776367
2018-10-04,48.08000183105469
2019-06-17,47.81999969482422
2019-05-16,47.75
2018-08-01,48.209999084472656
2019-03-13,48.599998474121094
2019-12-03,49.91999816894531
2020-02-20,50.119998931884766
2019-12-06,49.16999816894531
2020-05-12,49.38999938964844
2019-12-09,49.939998626708984
2020-02-26,50.27000045776367
2020-05-15,51.349998474121094
2019-03-28,51.75
2018-09-17,52.91999816894531
2018-08-16,52.15999984741211
2018-10-19,51.59000015258789
2019-04-29,52.5099983215332
2019-01-23,51.70000076293945
2019-09-04,50.54999923706055
2018-11-20,49.5
2019-07-02,48.68000030517578
2019-05-31,46.970001220703125
2019-12-12,46.959999084472656
2020-05-18,46.72999954223633
2019-09-27,47.16999816894531
2020-03-03,45.97999954223633
2020-05-21,45.599998474121094
2019-05-14,46.84000015258789
2018-08-31,45.869998931884766
2018-07-30,45.70000076293945
2018-10-02,46.5
2019-04-12,47.22999954223633
2019-03-11,46.599998474121094
2019-02-07,47.150001525878906
2019-07-17,46.779998779296875
2019-09-19,44.959999084472656
2019-10-21,45.560001373291016
2019-12-18,45.790000915527344
2020-03-06,45.790000915527344
2019-10-03,46.869998931884766
2020-03-09,47.40999984741211
2020-05-27,46.97999954223633
2019-12-24,48.91999816894531
2020-03-12,50.099998474121094
2018-12-20,50.91999816894531
2019-08-01,51.59000015258789
2018-08-14,51.81999969482422
2018-07-13,52.790000915527344
2018-10-17,53.0099983215332
2019-05-29,52.540000915527344
2019-03-26,52.20000076293945
2019-02-22,51.95000076293945
2019-10-04,51.7400016784668
2019-11-05,51.56999969482422
2019-12-27,50.720001220703125
2020-06-02,50.900001525878906
2019-12-30,49.81999969482422
2020-03-18,51.02000045776367
2020-06-05,50.91999816894531
2019-07-15,50.779998779296875
2018-12-03,51.529998779296875
2019-06-13,50.7599983215332
2019-01-04,49.38999938964844
2018-08-29,50.029998779296875
2019-02-05,50.91999816894531
2018-11-01,50.619998931884766
2019-08-16,49.72999954223633
2019-04-10,50.47999954223633
2019-09-17,51.11000061035156
2019-10-15,52.09000015258789
2020-01-02,51.63999938964844
2020-06-08,52.650001525878906
2019-10-18,52.45000076293945
2020-03-24,51.86000061035156
2020-06-11,51.36000061035156
2020-01-08,52.130001068115234
2019-04-25,52.0099983215332
2019-07-30,51.720001220703125
2019-02-20,52.22999954223633
2018-07-11,56.459999084472656
2018-09-13,56.7599983215332
2018-10-15,56.34000015258789
2019-06-28,56.599998474121094
2018-12-18,56.529998779296875
2018-11-16,56.5099983215332
2019-10-02,57.61000061035156
2020-03-27,57.54999923706055
2020-01-10,57.599998474121094
2019-10-24,58.04999923706055
2020-03-30,58.27000045776367
2020-06-17,58.349998474121094
2020-01-14,58.20000076293945
2020-04-02,57.88999938964844
2019-01-02,57.810001373291016
2019-08-14,57.959999084472656
2018-10-30,58.25
2019-06-11,58.349998474121094
2019-05-10,57.900001525878906
2019-04-08,58.220001220703125
2018-08-27,57.61000061035156
2018-07-26,58.810001373291016
2018-09-28,58.900001525878906
2019-03-07,58.5099983215332
2019-10-30,58.04999923706055
2020-01-17,57.65999984741211
2020-06-23,56.06999969482422
2020-04-08,56.02000045776367
2020-06-26,56.08000183105469
2019-03-22,56.810001373291016
2019-01-17,56.529998779296875
2019-08-29,56.59000015258789
2018-11-14,57.06999969482422
2019-06-26,57.54999923706055
2018-09-11,57.790000915527344
2018-07-09,57.70000076293945
2018-08-10,57.29999923706055
2019-04-23,57.16999816894531
2019-09-30,57.959999084472656
2020-01-23,58.95000076293945
2019-11-08,59.22999954223633
2020-04-14,59.40999984741211
2019-11-11,59.81999969482422
2020-01-29,60.08000183105469
2020-04-17,59.619998931884766
2018-07-24,59.849998474121094
2018-09-26,60.84000015258789
2019-05-08,60.099998474121094
2019-03-05,59.93000030517578
2019-02-01,58.93000030517578
2018-12-31,58.970001220703125
2018-11-29,59.29999923706055
2019-08-12,58.939998626708984
2019-07-11,59.59000015258789
2019-09-13,59.43000030517578
2019-11-14,58.939998626708984
2020-04-20,59.65999984741211
2020-02-04,59.599998474121094
2020-04-23,60.54999923706055
2018-12-14,62.72999954223633
2019-08-27,63.31999969482422
2018-08-08,68.47000122070312
2018-10-11,65.69000244140625
2018-11-12,67.30999755859375
2019-07-26,66.33000183105469
2019-06-24,66.47000122070312
2019-05-23,63.93000030517578
2019-03-20,64.41999816894531
2019-01-15,65.45999908447266
2019-11-20,67.33999633789062
2020-02-07,67.08999633789062
2020-02-10,66.0199966430664
2020-04-29,66.38999938964844
2019-11-26,67.41000366210938
2020-02-13,67.45999908447266
2019-01-30,67.44000244140625
2018-08-23,67.2699966430664
2018-09-24,66.13999938964844
2018-11-27,67.11000061035156
2018-10-26,65.44999694824219
2019-07-09,64.33999633789062
2019-06-07,61.7599983215332
2019-05-06,59.72999954223633
2019-04-04,59.650001525878906
2019-09-11,55.83000183105469
2019-11-29,55.52000045776367
2020-05-05,58.18000030517578
2019-12-02,55.970001220703125
2020-02-19,58.68000030517578
2020-05-08,56.959999084472656
2019-05-21,55.77000045776367
2019-03-18,50.849998474121094
2018-09-07,53.97999954223633
2018-08-06,51.65999984741211
2018-10-09,45.540000915527344
2019-02-14,54.43000030517578
2018-12-12,44.61000061035156
2019-07-24,50.08000183105469
2019-09-26,47.61000061035156
2019-10-28,45.939998626708984
2019-12-05,45.83000183105469
2020-05-11,49.58000183105469
2019-07-03,52.400001525878906
2020-02-25,51.2599983215332
2020-05-14,55.540000915527344
2020-02-28,52.369998931884766
2019-08-08,55.4900016784668
2019-06-05,54.119998931884766
2018-07-20,51.880001068115234
2018-08-21,54.349998474121094
2018-10-24,54.130001068115234
2019-04-02,58.43000030517578
2019-03-01,58.400001525878906
2019-01-28,58.97999954223633
2018-12-27,57.13999938964844
2019-09-09,58.70000076293945
2020-03-02,60.65999984741211
2020-05-20,58.869998931884766
2019-12-17,60.790000915527344
2020-03-05,60.36000061035156
2019-02-12,59.18000030517578
2019-01-11,56.36000061035156
2018-12-10,60.099998474121094
2019-08-23,59.040000915527344
2018-11-08,59.2599983215332
2019-07-22,59.470001220703125
2019-06-20,58.75
2018-09-05,61.79999923706055
2019-04-17,59.97999954223633
2019-09-24,57.470001220703125
2019-12-20,57.9900016784668
2020-05-26,58.75
2019-04-30,59.18000030517578
2019-12-23,59.16999816894531
2020-03-11,59.66999816894531
2020-05-29,60.130001068115234
2019-12-26,58.38999938964844
2020-06-01,57.7400016784668
2019-05-02,59.08000183105469
2019-02-27,58.279998779296875
2018-11-23,59.91999816894531
2019-08-06,60.290000915527344
2018-07-18,63.099998474121094
2018-09-20,61.97999954223633
2018-10-22,62.2599983215332
2019-07-05,62.34000015258789
2019-06-03,63.560001373291016
2019-10-09,61.70000076293945
2019-10-11,62.93000030517578
2020-03-17,61.86000061035156
2020-06-04,62.119998931884766
2019-10-14,61.93000030517578
2020-03-20,62.970001220703125
2018-11-06,64.33999633789062
2019-06-18,63.66999816894531
2019-05-17,63.040000915527344
2019-04-15,63.869998931884766
2019-03-14,59.70000076293945
2019-01-09,59.33000183105469
2018-08-02,60.099998474121094
2018-10-05,60.400001525878906
2019-08-21,60.4900016784668
2019-10-17,60.08000183105469
2020-03-23,59.619998931884766
2020-06-10,60.09000015258789
2019-02-25,59.91999816894531
2020-01-07,59.09000015258789
2020-03-26,58.5099983215332
2019-10-23,57.5
