Dates,INTC
2020-03-12,49.93000030517578
2018-12-20,50.25
2019-08-01,51.060001373291016
2018-08-14,51.33000183105469
2018-07-13,51.599998474121094
2018-10-17,53.0
2019-05-29,52.7599983215332
2019-03-26,51.900001525878906
2019-02-22,52.04999923706055
2019-10-04,52.130001068115234
2019-11-05,51.70000076293945
2019-12-27,51.599998474121094
2020-06-02,50.83000183105469
2019-12-30,51.099998474121094
2020-03-18,49.75
2020-06-05,50.97999954223633
2019-07-15,50.630001068115234
2018-12-03,51.189998626708984
2019-06-13,51.970001220703125
2019-01-04,50.310001373291016
2018-08-29,49.5
2019-02-05,50.349998474121094
2018-11-01,50.70000076293945
2019-08-16,50.15999984741211
2019-04-10,50.470001220703125
2019-09-17,50.40999984741211
2019-10-15,52.0
2020-01-02,51.900001525878906
2020-06-08,51.93000030517578
2019-10-18,52.349998474121094
2020-03-24,52.63999938964844
2020-06-11,51.75
2020-01-08,51.52000045776367
2019-04-25,51.900001525878906
2019-07-30,51.369998931884766
2019-02-20,52.09000015258789
2018-07-11,54.189998626708984
2018-09-13,56.380001068115234
2018-10-15,56.369998931884766
2019-06-28,56.31999969482422
2018-12-18,56.33000183105469
2018-11-16,55.939998626708984
2019-10-02,56.93000030517578
2020-03-27,57.470001220703125
2020-01-10,57.4900016784668
2019-10-24,58.0
2020-03-30,57.849998474121094
2020-06-17,57.970001220703125
2020-01-14,58.400001525878906
2020-04-02,57.869998931884766
2019-01-02,57.61000061035156
2019-08-14,58.16999816894531
2018-10-30,57.70000076293945
2019-06-11,58.47999954223633
2019-05-10,58.2599983215332
2019-04-08,57.4900016784668
2018-08-27,58.34000015258789
2018-07-26,58.0
2018-09-28,58.95000076293945
2019-03-07,58.529998779296875
2019-10-30,58.150001525878906
2020-01-17,58.54999923706055
2020-06-23,56.86000061035156
2020-04-08,56.65999984741211
2020-06-26,56.40999984741211
2019-03-22,56.65999984741211
2019-01-17,56.540000915527344
2019-08-29,56.709999084472656
2018-11-14,56.90999984741211
2019-06-26,56.75
2018-09-11,57.54999923706055
2018-07-09,58.209999084472656
2018-08-10,58.0
2019-04-23,57.38999938964844
2019-09-30,57.16999816894531
2020-01-23,58.31999969482422
2019-11-08,59.060001373291016
2020-04-14,59.25
2019-11-11,59.40999984741211
2020-01-29,59.90999984741211
2020-04-17,59.9900016784668
2018-07-24,59.619998931884766
2018-09-26,60.2400016784668
2019-05-08,59.810001373291016
2019-03-05,59.59000015258789
2019-02-01,59.779998779296875
2018-12-31,58.88999938964844
2018-11-29,59.04999923706055
2019-08-12,59.56999969482422
2019-07-11,59.16999816894531
2019-09-13,59.4900016784668
2019-11-14,59.29999923706055
2020-04-20,59.2599983215332
2020-02-04,59.97999954223633
2020-04-23,59.810001373291016
2018-12-14,61.040000915527344
2019-08-27,62.86000061035156
2018-08-08,66.56999969482422
2018-10-11,66.72000122070312
2018-11-12,66.5
2019-07-26,67.62999725341797
2019-06-24,65.63999938964844
2019-05-23,65.80000305175781
2019-03-20,64.45999908447266
2019-01-15,65.7699966430664
2019-11-20,66.69000244140625
2020-02-07,67.30000305175781
2020-02-10,66.86000061035156
2020-04-29,65.55999755859375
2019-11-26,66.83000183105469
2020-02-13,67.5999984741211
2019-01-30,66.98999786376953
2018-08-23,67.5199966430664
2018-09-24,66.66000366210938
2018-11-27,66.38999938964844
2018-10-26,67.04000091552734
2019-07-09,65.18000030517578
2019-06-07,61.61000061035156
2019-05-06,61.9900016784668
2019-04-04,60.11000061035156
2019-09-11,57.93000030517578
2019-11-29,54.29999923706055
2020-05-05,55.790000915527344
2019-12-02,58.029998779296875
2020-02-19,57.0099983215332
2020-05-08,57.060001373291016
2019-05-21,55.18000030517578
2019-03-18,51.91999816894531
2018-09-07,52.7599983215332
2018-08-06,52.38999938964844
2018-10-09,47.9900016784668
2019-02-14,48.2599983215332
2018-12-12,47.5099983215332
2019-07-24,45.7599983215332
2019-09-26,46.709999084472656
2019-10-28,47.84000015258789
2019-12-05,46.5099983215332
2020-05-11,46.02000045776367
2019-07-03,53.13999938964844
2020-02-25,52.47999954223633
2020-05-14,51.7400016784668
2020-02-28,53.41999816894531
2019-08-08,52.9900016784668
2019-06-05,55.060001373291016
2018-07-20,52.5
2018-08-21,51.290000915527344
2018-10-24,53.849998474121094
2019-04-02,56.630001068115234
2019-03-01,59.939998626708984
2019-01-28,58.9900016784668
2018-12-27,59.36000061035156
2019-09-09,56.56999969482422
2020-03-02,60.040000915527344
2020-05-20,59.7400016784668
2019-12-17,59.61000061035156
2020-03-05,62.02000045776367
2019-02-12,59.279998779296875
2019-01-11,58.11000061035156
2018-12-10,58.27000045776367
2019-08-23,59.66999816894531
2018-11-08,56.20000076293945
2019-07-22,59.720001220703125
2019-06-20,59.9900016784668
2018-09-05,59.439998626708984
2019-04-17,61.369998931884766
2019-09-24,58.83000183105469
2019-12-20,57.119998931884766
2020-05-26,58.790000915527344
2019-04-30,59.040000915527344
2019-12-23,59.93000030517578
2020-03-11,59.66999816894531
2020-05-29,59.7400016784668
2019-12-26,60.220001220703125
2020-06-01,58.45000076293945
2019-05-02,57.31999969482422
2019-02-27,57.400001525878906
2018-11-23,59.7400016784668
2019-08-06,60.130001068115234
2018-07-18,61.15999984741211
2018-09-20,63.099998474121094
2018-10-22,61.97999954223633
2019-07-05,63.68000030517578
2019-06-03,62.31999969482422
2019-10-09,63.0
2019-10-11,61.900001525878906
2020-03-17,62.4900016784668
2020-06-04,61.70000076293945
2019-10-14,62.45000076293945
2020-03-20,61.7400016784668
2018-11-06,63.36000061035156
2019-06-18,63.970001220703125
2019-05-17,62.9900016784668
2019-04-15,62.790000915527344
2019-03-14,63.06999969482422
2019-01-09,60.11000061035156
2018-08-02,59.33000183105469
2018-10-05,61.4900016784668
2019-08-21,60.7400016784668
2019-10-17,60.349998474121094
2020-03-23,60.650001525878906
2020-06-10,59.72999954223633
2019-02-25,60.189998626708984
2020-01-07,59.63999938964844
2020-03-26,58.97999954223633
2019-10-23,58.4900016784668
