Dates,JPY=X
2009-04-16,107.16999816894531
2008-07-23,106.58899688720703
2009-03-04,107.34600067138672
2008-05-20,107.29000091552734
2008-12-30,107.72000122070312
2008-11-28,107.5999984741211
2008-03-17,109.27999877929688
2008-02-14,109.20999908447266
2008-10-27,108.69000244140625
2008-09-25,108.79000091552734
2009-04-05,108.44999694824219
2009-04-22,107.62799835205078
2008-09-08,107.9000015258789
2008-08-07,108.0999984741211
2008-07-06,105.69999694824219
2009-03-19,105.80000305175781
2008-06-04,107.76000213623047
2009-01-14,106.66000366210938
2008-01-28,106.69000244140625
2008-04-01,106.11000061035156
2008-02-29,106.80999755859375
2008-11-11,104.2300033569336
2009-04-28,103.58000183105469
2009-01-29,104.12000274658203
2008-11-26,104.1520004272461
2008-09-23,105.41300201416016
2008-07-21,105.1500015258789
2008-06-19,105.18000030517578
2009-03-02,105.37000274658203
2008-02-12,105.47000122070312
2008-04-16,105.05999755859375
2008-05-18,103.63999938964844
2009-05-05,103.66999816894531
2009-05-04,105.36000061035156
2008-06-25,105.08000183105469
2009-05-07,104.73999786376953
2008-02-27,100.31999969482422
2009-03-17,101.16000366210938
2008-06-02,110.05999755859375
2009-02-13,99.4229965209961
2008-05-01,98.1500015258789
2009-01-12,99.63600158691406
2008-03-30,101.52300262451172
2008-12-11,99.41600036621094
2008-10-08,99.30000305175781
2009-05-20,100.61000061035156
2009-05-10,101.4020004272461
2008-09-21,100.08999633789062
2008-04-14,97.2300033569336
2008-03-13,95.94000244140625
2008-10-23,91.01699829101562
2008-06-17,92.18900299072266
2009-01-27,92.72000122070312
2008-12-26,96.13999938964844
2008-11-24,97.5
2009-04-01,96.48999786376953
2009-05-03,98.33999633789062
2008-12-09,98.47000122070312
2008-11-07,97.78099822998047
2008-01-24,97.2699966430664
2008-02-25,96.80999755859375
2008-03-28,97.5999984741211
2008-10-06,97.16000366210938
2008-04-29,94.55000305175781
2008-09-04,94.97000122070312
2008-07-02,96.20999908447266
2009-02-11,96.16999816894531
2009-05-25,96.05999755859375
2009-05-28,95.56999969482422
2008-06-15,93.55999755859375
2008-07-17,93.86000061035156
2008-05-14,94.97000122070312
2009-02-26,94.97000122070312
2008-12-24,94.69999694824219
2008-02-08,94.97000122070312
2008-03-11,95.13999938964844
2008-10-21,92.87699890136719
2009-03-30,92.73999786376953
2009-05-31,92.55999755859375
2008-09-02,92.08200073242188
2009-03-13,91.6500015258789
2009-01-08,109.11000061035156
2008-01-22,91.93000030517578
2008-03-26,92.2969970703125
2008-04-27,91.1500015258789
2008-05-29,88.86000061035156
2008-11-05,90.25
2009-02-09,88.73799896240234
2009-04-14,87.18000030517578
2009-02-24,87.26000213623047
2008-11-20,88.5
2008-10-19,89.5199966430664
2008-09-17,89.93900299072266
2008-04-10,90.22000122070312
2008-02-06,90.20999908447266
2008-07-15,90.33999633789062
2008-12-22,89.81999969482422
2008-05-12,90.0199966430664
2009-01-23,90.12699890136719
2009-01-06,87.55999755859375
2008-05-27,90.66000366210938
2008-12-05,91.75
2009-03-11,92.87000274658203
2008-11-03,92.41999816894531
2008-10-02,90.8499984741211
2008-02-21,90.1500015258789
2008-03-24,88.89099884033203
2008-08-31,88.81999969482422
2008-07-30,88.62000274658203
2009-04-09,88.52999877929688
2008-09-15,89.8499984741211
2008-07-13,90.16899871826172
2009-03-26,89.68000030517578
2008-06-11,87.27999877929688
2009-01-21,88.09400177001953
2008-11-18,88.05999755859375
2008-03-07,88.44000244140625
2008-02-04,88.48999786376953
2008-04-08,88.94000244140625
2009-04-12,89.54000091552734
2009-04-15,89.19999694824219
2008-01-18,88.8239974975586
2008-02-19,88.58999633789062
2008-12-03,88.86000061035156
2008-09-30,89.2300033569336
2008-07-28,90.7699966430664
2008-06-26,90.91000366210938
2009-03-09,90.13800048828125
2008-05-25,89.74199676513672
2009-02-05,89.76000213623047
2008-04-23,90.54000091552734
2009-04-21,91.44000244140625
2008-06-09,91.62000274658203
2009-02-20,92.10199737548828
2008-04-06,93.30999755859375
2008-03-05,92.63999938964844
2008-05-08,92.76000213623047
2009-01-19,94.25
2008-12-18,96.3949966430664
2008-10-15,97.33999633789062
2009-03-24,96.94400024414062
2009-04-27,96.91999816894531
2009-04-30,97.05999755859375
2008-08-27,98.21299743652344
2008-01-16,97.80000305175781
2008-03-20,96.5780029296875
2008-04-21,97.94999694824219
2008-06-24,97.93000030517578
2009-02-03,97.13999938964844
2009-01-02,95.66999816894531
2008-12-01,97.16999816894531
2008-10-30,98.0
2008-09-28,98.16999816894531
2008-11-14,95.6760025024414
2008-10-13,93.61299896240234
2008-09-11,94.18299865722656
2008-03-03,95.68000030517578
2008-01-31,97.02999877929688
2008-07-09,97.00700378417969
2009-02-18,97.6050033569336
2008-05-06,97.23300170898438
2008-12-16,96.05400085449219
2009-04-23,97.30999755859375
2009-05-12,98.37999725341797
2009-05-18,98.41899871826172
2008-05-21,99.3499984741211
2008-12-31,100.37999725341797
2008-10-28,99.91100311279297
2008-03-18,99.3949966430664
2008-02-15,99.68000030517578
2008-08-25,100.16999816894531
2008-07-24,99.89600372314453
2008-06-22,98.75
2009-03-05,98.16000366210938
2009-04-06,98.54399871826172
2009-05-24,98.75
2008-07-07,97.66000366210938
2009-03-20,97.70999908447266
2008-06-05,97.62999725341797
2009-02-16,97.62000274658203
2009-01-15,96.64099884033203
2008-04-02,96.41999816894531
2008-01-29,95.63999938964844
2008-05-04,96.51100158691406
2008-11-12,97.16000366210938
2008-09-09,98.68000030517578
2009-05-27,98.72000122070312
2008-02-11,98.61000061035156
2008-09-24,97.94999694824219
2008-07-22,98.4000015258789
2009-03-03,98.33000183105469
2008-05-19,97.25
2009-01-30,96.0999984741211
2008-02-13,95.13999938964844
2008-04-17,95.12799835205078
2008-12-29,94.75399780273438
2008-11-27,94.55000305175781
2009-05-06,95.91000366210938
2009-01-13,94.68299865722656
2008-12-12,93.96299743652344
2008-11-10,93.86000061035156
2008-10-09,94.41999816894531
2008-09-07,94.5199966430664
2009-03-18,94.69499969482422
2008-02-28,95.38400268554688
2008-06-03,95.0199966430664
2009-04-19,94.45999908447266
2009-05-21,95.31999969482422
