Dates,NTRS
2019-04-16,94.91000366210938
2019-03-15,94.23999786376953
2019-02-11,94.77999877929688
2019-01-10,93.41999816894531
2019-08-22,93.5
2018-11-07,94.55999755859375
2018-08-03,93.36000061035156
2018-09-04,90.12999725341797
2019-06-19,91.33999633789062
2019-09-23,89.4800033569336
2019-11-18,89.44000244140625
2020-02-05,87.66000366210938
2020-04-24,85.5199966430664
2019-03-29,85.86000061035156
2019-11-21,88.91000366210938
2020-04-27,87.81999969482422
2020-02-11,87.69999694824219
2020-04-30,88.2699966430664
2019-05-01,88.38999938964844
2019-02-26,87.77999877929688
2019-01-25,88.01000213623047
2018-12-24,87.23999786376953
2019-09-06,87.16999816894531
2018-07-17,85.87000274658203
2018-09-19,86.4000015258789
2019-08-05,85.25
2019-10-08,85.73999786376953
2019-12-11,86.69000244140625
2019-11-27,85.87999725341797
2020-02-14,85.76000213623047
2020-05-06,86.72000122070312
2019-01-08,87.83999633789062
2018-12-07,90.0
2019-08-20,91.6500015258789
2018-11-05,91.87000274658203
2019-07-19,92.79000091552734
2018-10-04,93.91999816894531
2019-06-17,91.66999816894531
2019-05-16,91.58999633789062
2018-08-01,90.41999816894531
2019-03-13,91.33999633789062
2019-12-03,91.33999633789062
2020-02-20,89.7300033569336
2019-12-06,89.48999786376953
2020-05-12,89.88999938964844
2019-12-09,91.1500015258789
2020-02-26,92.86000061035156
2020-05-15,92.7300033569336
2019-03-28,95.01000213623047
2018-09-17,99.45999908447266
2018-08-16,99.02999877929688
2018-10-19,99.63999938964844
2019-04-29,99.0199966430664
2019-01-23,99.08999633789062
2019-09-04,98.0
2018-11-20,94.7300033569336
2019-07-02,93.76000213623047
2019-05-31,89.33000183105469
2019-12-12,90.08999633789062
2020-05-18,88.0
2019-09-27,90.56999969482422
2020-03-03,89.44999694824219
2020-05-21,87.98999786376953
2019-05-14,88.87000274658203
2018-08-31,85.97000122070312
2018-07-30,85.48999786376953
2018-10-02,87.0
2019-04-12,88.51000213623047
2019-03-11,86.72000122070312
2019-02-07,86.7300033569336
2019-07-17,87.2699966430664
2019-09-19,84.70999908447266
2019-10-21,84.80999755859375
2019-12-18,84.48999786376953
2020-03-06,85.12000274658203
2019-10-03,87.2699966430664
2020-03-09,87.93000030517578
2020-05-27,86.66000366210938
2019-12-24,87.95999908447266
2020-03-12,90.0199966430664
2018-12-20,89.81999969482422
2019-08-01,93.1500015258789
2018-08-14,94.47000122070312
2018-07-13,97.37000274658203
2018-10-17,97.55999755859375
2019-05-29,98.94000244140625
2019-03-26,98.01000213623047
2019-02-22,96.19000244140625
2019-10-04,96.3499984741211
2019-11-05,95.77999877929688
2019-12-27,94.2699966430664
2020-06-02,94.62000274658203
2019-12-30,94.11000061035156
2020-03-18,95.30999755859375
2020-06-05,93.93000030517578
2019-07-15,93.13999938964844
2018-12-03,93.31999969482422
2019-06-13,89.87999725341797
2019-01-04,87.20999908447266
2018-08-29,86.81999969482422
2019-02-05,89.02999877929688
2018-11-01,88.7699966430664
2019-08-16,87.4800033569336
2019-04-10,88.43000030517578
2019-09-17,89.48999786376953
2019-10-15,91.61000061035156
2020-01-02,92.05999755859375
2020-06-08,93.62000274658203
2019-10-18,93.22000122070312
2020-03-24,93.7699966430664
2020-06-11,94.68000030517578
2020-01-08,96.8499984741211
2019-04-25,97.51000213623047
2019-07-30,100.16000366210938
2019-02-20,100.3499984741211
2018-07-11,101.52999877929688
2018-09-13,102.52999877929688
2018-10-15,102.3499984741211
2019-06-28,101.02999877929688
2018-12-18,99.68000030517578
2018-11-16,101.41999816894531
2019-10-02,103.87000274658203
2020-03-27,105.5
2020-01-10,106.01000213623047
2019-10-24,107.26000213623047
2020-03-30,107.6500015258789
2020-06-17,106.77999877929688
2020-01-14,106.4000015258789
2020-04-02,105.58999633789062
2019-01-02,105.81999969482422
2019-08-14,106.55000305175781
2018-10-30,106.58000183105469
2019-06-11,107.05999755859375
2019-05-10,106.30000305175781
2019-04-08,106.80999755859375
2018-08-27,107.12999725341797
2018-07-26,107.45999908447266
2018-09-28,106.73999786376953
2019-03-07,107.69000244140625
2019-10-30,107.23999786376953
2020-01-17,106.5199966430664
2020-06-23,105.30999755859375
2020-04-08,106.33999633789062
2020-06-26,107.83000183105469
2019-03-22,108.94000244140625
2019-01-17,109.13999938964844
2019-08-29,108.76000213623047
2018-11-14,108.30000305175781
2019-06-26,109.87999725341797
2018-09-11,108.04000091552734
2018-07-09,108.20999908447266
2018-08-10,108.76000213623047
2019-04-23,108.08000183105469
2019-09-30,107.16999816894531
2020-01-23,106.5999984741211
2019-11-08,106.4000015258789
2020-04-14,106.70999908447266
2019-11-11,106.56999969482422
2020-01-29,106.98999786376953
2020-04-17,106.31999969482422
2018-07-24,106.23999786376953
2018-09-26,107.58000183105469
2019-05-08,105.37000274658203
2019-03-05,105.23999786376953
2019-02-01,105.81999969482422
2018-12-31,106.79000091552734
2018-11-29,108.12999725341797
2019-08-12,106.98999786376953
2019-07-11,108.68000030517578
2019-09-13,108.0
2019-11-14,107.0199966430664
2020-04-20,107.93000030517578
2020-02-04,109.37999725341797
2020-04-23,108.56999969482422
2018-12-14,105.05999755859375
2019-08-27,104.06999969482422
2018-08-08,101.62000274658203
2018-10-11,98.45999908447266
2018-11-12,99.75
2019-07-26,99.63999938964844
2019-06-24,101.05000305175781
2019-05-23,97.80999755859375
2019-03-20,97.66000366210938
2019-01-15,100.41999816894531
2019-11-20,103.41999816894531
2020-02-07,102.6500015258789
2020-02-10,101.26000213623047
2020-04-29,101.05999755859375
2019-11-26,102.88999938964844
2020-02-13,102.43000030517578
2019-01-30,101.20999908447266
2018-08-23,101.19999694824219
2018-09-24,100.83000183105469
2018-11-27,103.06999969482422
2018-10-26,102.69999694824219
2019-07-09,101.94000244140625
2019-06-07,96.52999877929688
2019-05-06,91.12999725341797
2019-04-04,89.37000274658203
2019-09-11,87.68000030517578
2019-11-29,87.76000213623047
2020-05-05,88.48999786376953
2019-12-02,83.44000244140625
2020-02-19,85.05000305175781
2020-05-08,80.88999938964844
2019-05-21,77.63999938964844
2019-03-18,70.83000183105469
2018-09-07,74.36000061035156
2018-08-06,71.47000122070312
2018-10-09,63.040000915527344
2019-02-14,76.05000305175781
2018-12-12,62.220001220703125
2019-07-24,68.55000305175781
2019-09-26,66.18000030517578
2019-10-28,67.41000366210938
2019-12-05,64.55999755859375
2020-05-11,63.11000061035156
2019-07-03,69.86000061035156
2020-02-25,72.86000061035156
2020-05-14,75.3499984741211
2020-02-28,73.9800033569336
2019-08-08,75.79000091552734
2019-06-05,75.45999908447266
2018-07-20,73.0
2018-08-21,76.91999816894531
2018-10-24,77.02999877929688
2019-04-02,81.37000274658203
2019-03-01,82.5999984741211
2019-01-28,83.37999725341797
2018-12-27,84.88999938964844
2019-09-09,83.55000305175781
2020-03-02,83.38999938964844
2020-05-20,78.88999938964844
2019-12-17,77.95999908447266
2020-03-05,80.0
2019-02-12,79.33000183105469
2019-01-11,74.43000030517578
2018-12-10,76.16999816894531
2019-08-23,75.61000061035156
2018-11-08,77.38999938964844
2019-07-22,79.91000366210938
2019-06-20,80.12999725341797
2018-09-05,82.04000091552734
2019-04-17,79.16000366210938
2019-09-24,75.47000122070312
2019-12-20,74.95999908447266
2020-05-26,73.06999969482422
2019-04-30,72.06999969482422
2019-12-23,73.94000244140625
2020-03-11,75.98999786376953
2020-05-29,74.7699966430664
2019-12-26,72.8499984741211
2020-06-01,70.25
2019-05-02,72.26000213623047
2019-02-27,71.12999725341797
2018-11-23,75.94000244140625
2019-08-06,73.37000274658203
2018-07-18,74.76000213623047
2018-09-20,73.94000244140625
2018-10-22,73.87999725341797
2019-07-05,79.13999938964844
2019-06-03,82.9000015258789
2019-10-09,79.91999816894531
2019-10-11,79.01000213623047
2020-03-17,80.66999816894531
2020-06-04,80.86000061035156
2019-10-14,85.13999938964844
2020-03-20,87.9800033569336
2018-11-06,90.69999694824219
2019-06-18,91.16000366210938
2019-05-17,91.98999786376953
2019-04-15,87.62999725341797
2019-03-14,82.05000305175781
2019-01-09,83.61000061035156
2018-08-02,83.5199966430664
2018-10-05,84.93000030517578
2019-08-21,83.81999969482422
2019-10-17,82.62000274658203
2020-03-23,82.66000366210938
2020-06-10,81.75
2019-02-25,81.0999984741211
2020-01-07,77.18000030517578
2020-03-26,78.44000244140625
2019-10-23,76.19999694824219
