Dates,NTRS
2018-12-26,2242800.0
2019-08-07,1353200.0
2019-06-04,1147500.0
2018-09-21,1109900.0
2018-07-19,1683000.0
2018-08-20,1014000.0
2018-10-23,1255800.0
2019-05-03,724000.0
2019-04-01,656500.0
2019-02-28,1011500.0
2019-11-12,674500.0
2020-01-30,804000.0
2019-11-15,731600.0
2020-04-21,948000.0
2019-04-16,1048900.0
2019-03-15,951000.0
2019-02-11,789100.0
2019-01-10,762200.0
2019-08-22,1025800.0
2018-11-07,990300.0
2018-08-03,725700.0
2018-09-04,1568500.0
2019-06-19,1038700.0
2019-09-23,1444500.0
2019-11-18,1112300.0
2020-02-05,755900.0
2020-04-24,988500.0
2019-03-29,1122500.0
2019-11-21,726300.0
2020-04-27,848600.0
2020-02-11,931400.0
2020-04-30,919400.0
2019-05-01,1478000.0
2019-02-26,2443900.0
2019-01-25,2207900.0
2018-12-24,944600.0
2019-09-06,933900.0
2018-07-17,687900.0
2018-09-19,1238400.0
2019-08-05,1121800.0
2019-10-08,1318700.0
2019-12-11,1673300.0
2019-11-27,805900.0
2020-02-14,1020300.0
2020-05-06,1816000.0
2019-01-08,1160500.0
2018-12-07,2889300.0
2019-08-20,1792700.0
2018-11-05,2564000.0
2019-07-19,767400.0
2018-10-04,1025100.0
2019-06-17,1612100.0
2019-05-16,870400.0
2018-08-01,1567900.0
2019-03-13,1068700.0
2019-12-03,779700.0
2020-02-20,1423000.0
2019-12-06,920700.0
2020-05-12,1464400.0
2019-12-09,1011000.0
2020-02-26,1824000.0
2020-05-15,1167100.0
2019-03-28,1466600.0
2018-09-17,3346800.0
2018-08-16,1328700.0
2018-10-19,941300.0
2019-04-29,746200.0
2019-01-23,675200.0
2019-09-04,1164200.0
2018-11-20,1007700.0
2019-07-02,1249500.0
2019-05-31,1516100.0
2019-12-12,900900.0
2020-05-18,1242800.0
2019-09-27,794200.0
2020-03-03,775100.0
2020-05-21,929700.0
2019-05-14,986700.0
2018-08-31,1398900.0
2018-07-30,1368800.0
2018-10-02,772000.0
2019-04-12,911600.0
2019-03-11,1153900.0
2019-02-07,939300.0
2019-07-17,981700.0
2019-09-19,1281000.0
2019-10-21,1074500.0
2019-12-18,860900.0
2020-03-06,622500.0
2019-10-03,526800.0
2020-03-09,711800.0
2020-05-27,888700.0
2019-12-24,720500.0
2020-03-12,773800.0
2018-12-20,963400.0
2019-08-01,1164500.0
2018-08-14,1768000.0
2018-07-13,1116400.0
2018-10-17,1094400.0
2019-05-29,1151500.0
2019-03-26,1105400.0
2019-02-22,796600.0
2019-10-04,752500.0
2019-11-05,706800.0
2019-12-27,1756300.0
2020-06-02,720100.0
2019-12-30,942500.0
2020-03-18,623300.0
2020-06-05,653200.0
2019-07-15,946000.0
2018-12-03,745400.0
2019-06-13,1190100.0
2019-01-04,1031000.0
2018-08-29,1119600.0
2019-02-05,1044100.0
2018-11-01,926800.0
2019-08-16,1128500.0
2019-04-10,486800.0
2019-09-17,504600.0
2019-10-15,961100.0
2020-01-02,834000.0
2020-06-08,684500.0
2019-10-18,788400.0
2020-03-24,884500.0
2020-06-11,1407900.0
2020-01-08,1117000.0
2019-04-25,1084600.0
2019-07-30,1836200.0
2019-02-20,975500.0
2018-07-11,955500.0
2018-09-13,1219100.0
2018-10-15,938800.0
2019-06-28,988800.0
2018-12-18,1051500.0
2018-11-16,811800.0
2019-10-02,679600.0
2020-03-27,1205100.0
2020-01-10,1071800.0
2019-10-24,1949900.0
2020-03-30,866500.0
2020-06-17,791100.0
2020-01-14,921100.0
2020-04-02,716800.0
2019-01-02,609100.0
2019-08-14,516600.0
2018-10-30,943600.0
2019-06-11,545300.0
2019-05-10,793600.0
2019-04-08,901100.0
2018-08-27,693400.0
2018-07-26,879400.0
2018-09-28,1299300.0
2019-03-07,566200.0
2019-10-30,390400.0
2020-01-17,866700.0
2020-06-23,595400.0
2020-04-08,776100.0
2020-06-26,1014500.0
2019-03-22,1129600.0
2019-01-17,1455900.0
2019-08-29,1350300.0
2018-11-14,1714200.0
2019-06-26,1549800.0
2018-09-11,1070200.0
2018-07-09,1040900.0
2018-08-10,1310200.0
2019-04-23,1728900.0
2019-09-30,1201600.0
2020-01-23,2214300.0
2019-11-08,513900.0
2020-04-14,204300.0
2019-11-11,1186800.0
2020-01-29,993000.0
2020-04-17,655800.0
2018-07-24,741400.0
2018-09-26,675700.0
2019-05-08,995900.0
2019-03-05,878100.0
2019-02-01,686200.0
2018-12-31,1099900.0
2018-11-29,1001600.0
2019-08-12,1035900.0
2019-07-11,1231600.0
2019-09-13,1133200.0
2019-11-14,907300.0
2020-04-20,967000.0
2020-02-04,2064600.0
2020-04-23,1978900.0
2018-12-14,3113300.0
2019-08-27,1583400.0
2018-08-08,1319800.0
2018-10-11,1305600.0
2018-11-12,1192000.0
2019-07-26,1058000.0
2019-06-24,710100.0
2019-05-23,1253300.0
2019-03-20,1643500.0
2019-01-15,1374200.0
2019-11-20,797000.0
2020-02-07,790800.0
2020-02-10,765700.0
2020-04-29,535300.0
2019-11-26,1003800.0
2020-02-13,704100.0
2019-01-30,705200.0
2018-08-23,688800.0
2018-09-24,667900.0
2018-11-27,691000.0
2018-10-26,753000.0
2019-07-09,990400.0
2019-06-07,1437100.0
2019-05-06,1748600.0
2019-04-04,2473700.0
2019-09-11,3088200.0
2019-11-29,3582300.0
2020-05-05,3152600.0
2019-12-02,2853800.0
2020-02-19,1837900.0
2020-05-08,2639700.0
2019-05-21,2610500.0
2019-03-18,3275900.0
2018-09-07,2591800.0
2018-08-06,2440700.0
2018-10-09,3488100.0
2019-02-14,3534000.0
2018-12-12,2885200.0
2019-07-24,3567800.0
2019-09-26,2953900.0
2019-10-28,2586700.0
2019-12-05,2422900.0
2020-05-11,2312000.0
2019-07-03,1936800.0
2020-02-25,1827900.0
2020-05-14,1585800.0
2020-02-28,1582100.0
2019-08-08,1455500.0
2019-06-05,1585500.0
2018-07-20,1657900.0
2018-08-21,1883900.0
2018-10-24,1520200.0
2019-04-02,2238600.0
2019-03-01,2169000.0
2019-01-28,1742500.0
2018-12-27,2148000.0
2019-09-09,1136500.0
2020-03-02,1277000.0
2020-05-20,1567900.0
2019-12-17,1722000.0
2020-03-05,3483900.0
2019-02-12,2361600.0
2019-01-11,3134200.0
2018-12-10,1038200.0
2019-08-23,889700.0
2018-11-08,997300.0
2019-07-22,1079100.0
2019-06-20,927100.0
2018-09-05,1046300.0
2019-04-17,1089900.0
2019-09-24,1280500.0
2019-12-20,1033100.0
2020-05-26,1006300.0
2019-04-30,881400.0
2019-12-23,1048800.0
2020-03-11,1271900.0
2020-05-29,994900.0
2019-12-26,1180700.0
2020-06-01,1214800.0
2019-05-02,1184400.0
2019-02-27,890100.0
2018-11-23,1126800.0
2019-08-06,865400.0
2018-07-18,1053800.0
2018-09-20,1084400.0
2018-10-22,1071400.0
2019-07-05,1920700.0
2019-06-03,1489300.0
2019-10-09,1061900.0
2019-10-11,1514200.0
2020-03-17,857400.0
2020-06-04,1134600.0
2019-10-14,1142800.0
2020-03-20,1332900.0
2018-11-06,2437900.0
2019-06-18,1782000.0
2019-05-17,1227600.0
2019-04-15,1323400.0
2019-03-14,1613600.0
2019-01-09,1150300.0
2018-08-02,1447600.0
2018-10-05,1137000.0
2019-08-21,1770900.0
2019-10-17,1672700.0
2020-03-23,4060100.0
2020-06-10,1518000.0
2019-02-25,1938800.0
2020-01-07,1644500.0
2020-03-26,1440700.0
2019-10-23,1970600.0
