Dates,NTRS
2018-10-04,92.94999694824219
2019-06-17,90.62999725341797
2019-05-16,90.80999755859375
2018-08-01,90.30999755859375
2019-03-13,89.66000366210938
2019-12-03,90.41999816894531
2020-02-20,89.43000030517578
2019-12-06,89.30000305175781
2020-05-12,88.81999969482422
2019-12-09,88.94999694824219
2020-02-26,90.94999694824219
2020-05-15,92.31999969482422
2019-03-28,92.87000274658203
2018-09-17,94.79000091552734
2018-08-16,98.5999984741211
2018-10-19,98.37000274658203
2019-04-29,98.73999786376953
2019-01-23,98.0199966430664
2019-09-04,97.94000244140625
2018-11-20,94.5199966430664
2019-07-02,92.33999633789062
2019-05-31,88.54000091552734
2019-12-12,88.37999725341797
2020-05-18,86.4800033569336
2019-09-27,88.7699966430664
2020-03-03,88.38999938964844
2020-05-21,87.3499984741211
2019-05-14,87.55000305175781
2018-08-31,85.79000091552734
2018-07-30,84.9000015258789
2018-10-02,85.5199966430664
2019-04-12,88.04000091552734
2019-03-11,86.62000274658203
2019-02-07,86.47000122070312
2019-07-17,86.7300033569336
2019-09-19,84.25
2019-10-21,84.16999816894531
2019-12-18,83.94999694824219
2020-03-06,83.95999908447266
2019-10-03,85.83000183105469
2020-03-09,87.69000244140625
2020-05-27,85.95999908447266
2019-12-24,87.20999908447266
2020-03-12,89.12000274658203
2018-12-20,88.9000015258789
2019-08-01,90.0
2018-08-14,92.11000061035156
2018-07-13,93.1500015258789
2018-10-17,94.91000366210938
2019-05-29,97.30999755859375
2019-03-26,96.88999938964844
2019-02-22,95.13999938964844
2019-10-04,95.25
2019-11-05,95.37999725341797
2019-12-27,94.19999694824219
2020-06-02,93.31999969482422
2019-12-30,93.63999938964844
2020-03-18,94.04000091552734
2020-06-05,93.6500015258789
2019-07-15,92.88999938964844
2018-12-03,92.83000183105469
2019-06-13,89.51000213623047
2019-01-04,87.08000183105469
2018-08-29,85.76000213623047
2019-02-05,86.83999633789062
2018-11-01,88.68000030517578
2019-08-16,87.29000091552734
2019-04-10,87.94999694824219
2019-09-17,88.4000015258789
2019-10-15,90.93000030517578
2020-01-02,90.55999755859375
2020-06-08,91.80999755859375
2019-10-18,92.88999938964844
2020-03-24,93.29000091552734
2020-06-11,93.45999908447266
2020-01-08,95.80000305175781
2019-04-25,96.68000030517578
2019-07-30,96.38999938964844
2019-02-20,99.44000244140625
2018-07-11,100.31999969482422
2018-09-13,101.66000366210938
2018-10-15,102.22000122070312
2019-06-28,100.2300033569336
2018-12-18,98.77999877929688
2018-11-16,100.54000091552734
2019-10-02,101.86000061035156
2020-03-27,102.97000122070312
2020-01-10,104.63999938964844
2019-10-24,106.30999755859375
2020-03-30,106.69000244140625
2020-06-17,106.11000061035156
2020-01-14,105.9800033569336
2020-04-02,104.45999908447266
2019-01-02,105.12000274658203
2019-08-14,105.3499984741211
2018-10-30,105.68000030517578
2019-06-11,106.77999877929688
2019-05-10,105.5999984741211
2019-04-08,106.0
2018-08-27,105.91000366210938
2018-07-26,107.16999816894531
2018-09-28,106.5199966430664
2019-03-07,105.55000305175781
2019-10-30,107.16000366210938
2020-01-17,106.41999816894531
2020-06-23,104.66999816894531
2020-04-08,105.26000213623047
2020-06-26,106.9000015258789
2019-03-22,108.66000366210938
2019-01-17,108.51000213623047
2019-08-29,108.56999969482422
2018-11-14,108.18000030517578
2019-06-26,107.22000122070312
2018-09-11,107.9800033569336
2018-07-09,107.91999816894531
2018-08-10,108.20999908447266
2019-04-23,107.73999786376953
2019-09-30,107.0199966430664
2020-01-23,106.33999633789062
2019-11-08,106.12999725341797
2020-04-14,106.19999694824219
2019-11-11,105.98999786376953
2020-01-29,106.41999816894531
2020-04-17,106.13999938964844
2018-07-24,105.83000183105469
2018-09-26,106.29000091552734
2019-05-08,105.20999908447266
2019-03-05,104.29000091552734
2019-02-01,105.22000122070312
2018-12-31,105.80999755859375
2018-11-29,106.20999908447266
2019-08-12,106.70999908447266
2019-07-11,107.0199966430664
2019-09-13,107.62999725341797
2019-11-14,106.5999984741211
2020-04-20,105.95999908447266
2020-02-04,108.29000091552734
2020-04-23,108.56999969482422
2018-12-14,101.23999786376953
2019-08-27,102.25
2018-08-08,101.0
2018-10-11,98.36000061035156
2018-11-12,98.80000305175781
2019-07-26,99.5999984741211
2019-06-24,98.45999908447266
2019-05-23,97.38999938964844
2019-03-20,97.4800033569336
2019-01-15,98.30999755859375
2019-11-20,102.01000213623047
2020-02-07,102.20999908447266
2020-02-10,101.12999725341797
2020-04-29,100.69000244140625
2019-11-26,101.45999908447266
2020-02-13,102.25
2019-01-30,101.16999816894531
2018-08-23,100.12000274658203
2018-09-24,99.83999633789062
2018-11-27,101.16999816894531
2018-10-26,102.5
2019-07-09,100.58000183105469
2019-06-07,95.95999908447266
2019-05-06,90.80000305175781
2019-04-04,88.72000122070312
2019-09-11,86.62999725341797
2019-11-29,83.16000366210938
2020-05-05,84.69999694824219
2019-12-02,81.75
2020-02-19,81.93000030517578
2020-05-08,79.80000305175781
2019-05-21,76.33999633789062
2019-03-18,69.20999908447266
2018-09-07,70.8499984741211
2018-08-06,69.93000030517578
2018-10-09,63.02000045776367
2019-02-14,66.33999633789062
2018-12-12,61.7400016784668
2019-07-24,61.5099983215332
2019-09-26,63.279998779296875
2019-10-28,62.86000061035156
2019-12-05,64.0
2020-05-11,60.66999816894531
2019-07-03,66.13999938964844
2020-02-25,67.66000366210938
2020-05-14,72.55999755859375
2020-02-28,71.81999969482422
2019-08-08,72.06999969482422
2019-06-05,73.97000122070312
2018-07-20,70.62000274658203
2018-08-21,71.51000213623047
2018-10-24,74.56999969482422
2019-04-02,78.04000091552734
2019-03-01,82.30999755859375
2019-01-28,80.97000122070312
2018-12-27,83.48999786376953
2019-09-09,81.93000030517578
2020-03-02,82.44999694824219
2020-05-20,78.19999694824219
2019-12-17,77.19000244140625
2020-03-05,79.05000305175781
2019-02-12,78.18000030517578
2019-01-11,71.73999786376953
2018-12-10,74.77999877929688
2019-08-23,75.08000183105469
2018-11-08,75.7300033569336
2019-07-22,77.86000061035156
2019-06-20,80.05000305175781
2018-09-05,81.5
2019-04-17,78.61000061035156
2019-09-24,74.33999633789062
2019-12-20,73.2699966430664
2020-05-26,73.04000091552734
2019-04-30,71.29000091552734
2019-12-23,73.1500015258789
2020-03-11,74.41999816894531
2020-05-29,74.20999908447266
2019-12-26,72.80999755859375
2020-06-01,69.29000091552734
2019-05-02,67.43000030517578
2019-02-27,70.3499984741211
2018-11-23,73.11000061035156
2019-08-06,73.31999969482422
2018-07-18,73.47000122070312
2018-09-20,73.62000274658203
2018-10-22,72.91000366210938
2019-07-05,76.37999725341797
2019-06-03,80.16000366210938
2019-10-09,79.76000213623047
2019-10-11,78.27999877929688
2020-03-17,79.22000122070312
2020-06-04,80.36000061035156
2019-10-14,82.01000213623047
2020-03-20,84.27999877929688
2018-11-06,90.2699966430664
2019-06-18,89.86000061035156
2019-05-17,89.19000244140625
2019-04-15,87.54000091552734
2019-03-14,81.8499984741211
2019-01-09,81.38999938964844
2018-08-02,80.52999877929688
2018-10-05,83.52999877929688
2019-08-21,83.6500015258789
2019-10-17,82.23999786376953
2020-03-23,80.80999755859375
2020-06-10,80.63999938964844
2019-02-25,81.08000183105469
2020-01-07,77.12999725341797
2020-03-26,76.37000274658203
2019-10-23,75.11000061035156
