Dates,NTRS
2020-03-04,78.39601135253906
2020-05-22,76.9810562133789
2019-10-01,75.90071868896484
2019-12-19,73.86434173583984
2018-09-10,77.62162017822266
2019-05-24,79.11305236816406
2018-08-09,79.13216400146484
2019-04-22,79.9161148071289
2019-03-21,80.35590362548828
2019-01-16,78.29083251953125
2019-08-28,81.025146484375
2018-11-13,81.23546600341797
2018-10-12,80.62361145019531
2019-06-25,81.3501968383789
2020-03-10,81.15898895263672
2020-05-28,81.88558197021484
2019-10-07,82.2775650024414
2020-03-13,83.1284408569336
2019-10-10,84.53384399414062
2020-03-16,85.26043701171875
2020-06-03,87.1534194946289
2018-11-28,86.55110168457031
2018-09-25,85.97747802734375
2018-07-23,85.44209289550781
2018-08-24,87.12474822998047
2019-07-10,86.85704040527344
2019-05-07,85.70022583007812
2019-04-05,85.49945068359375
2019-03-04,84.57208251953125
2019-01-31,84.63899993896484
2019-09-12,85.21263885498047
2019-12-31,85.86274719238281
2020-03-19,86.4076919555664
2020-01-03,85.88187408447266
2020-06-09,85.70022583007812
2019-02-15,85.6906509399414
2019-01-14,88.00430297851562
2018-07-06,87.91825866699219
2018-08-07,87.26815032958984
2018-10-10,88.99858856201172
2018-12-13,88.91255187988281
2019-08-26,89.36189270019531
2019-07-25,88.61617279052734
2019-05-22,88.56836700439453
2019-03-19,88.60660552978516
2020-01-06,88.85519409179688
2020-03-25,89.16112518310547
2020-06-12,89.10375213623047
2019-10-22,89.03682708740234
2020-01-09,88.66397094726562
2020-06-15,88.82649993896484
2019-10-25,87.95650482177734
2020-03-31,86.59000396728516
2020-06-18,86.15694427490234
2019-04-03,86.40715789794922
2018-08-22,86.74396514892578
2018-10-25,88.5050277709961
2019-01-29,90.93008422851562
2018-12-28,91.34388732910156
2018-11-26,92.50829315185547
2019-08-09,91.47860717773438
2019-07-08,88.93806457519531
2019-06-06,89.1978988647461
2019-09-10,85.25235748291016
2020-01-15,84.28042602539062
2020-04-03,86.13771057128906
2019-10-31,85.71428680419922
2020-04-06,86.67662048339844
2020-06-24,87.0038070678711
2018-11-09,89.20751953125
2019-07-23,89.76567077636719
2019-06-21,90.58364868164062
2019-05-20,91.170654296875
2019-04-18,91.47860717773438
2018-09-06,90.84347534179688
2018-10-08,89.9100341796875
2019-02-13,89.88114929199219
2018-12-11,90.10247039794922
2019-09-25,90.98782348632812
2020-01-21,90.49703979492188
2020-04-09,92.01750946044922
2019-11-06,88.93806457519531
2020-01-24,88.4087905883789
2020-01-27,88.4087905883789
2020-04-15,92.32545471191406
2018-12-26,94.04801940917969
2019-08-07,93.89404296875
2019-06-04,94.03839111328125
2018-09-21,94.85636901855469
2018-07-19,94.83712005615234
2018-08-20,93.88441467285156
2018-10-23,94.76013946533203
2019-05-03,95.73208618164062
2019-04-01,95.07770538330078
2019-02-28,93.80743408203125
2019-11-12,93.21080017089844
2020-01-30,93.316650390625
2019-11-15,93.88441467285156
2020-04-21,90.41041564941406
2019-04-16,91.33426666259766
2019-03-15,90.68949890136719
2019-02-11,91.20915222167969
2019-01-10,89.900390625
2019-08-22,89.97737884521484
2018-11-07,90.99744415283203
2018-08-03,89.8426513671875
2018-09-04,86.73434448242188
2019-06-19,87.89875030517578
2019-09-23,86.10884094238281
2019-11-18,86.07034301757812
2020-02-05,84.35740661621094
2020-04-24,82.29802703857422
2019-03-29,82.6252212524414
2019-11-21,85.56031036376953
2020-04-27,84.5113754272461
2020-02-11,84.3958969116211
2020-04-30,84.94441986083984
2019-05-01,85.05990600585938
2019-02-26,84.4728775024414
2019-01-25,84.6942138671875
2018-12-24,84.52950286865234
2019-09-06,84.46167755126953
2018-07-17,83.20206451416016
2018-09-19,83.7155990600586
2019-08-05,82.60132598876953
2019-10-08,83.07609558105469
2019-12-11,83.99658966064453
2019-11-27,83.21175384521484
2020-02-14,83.0954818725586
2020-05-06,84.02565002441406
2019-01-08,85.11085510253906
2018-12-07,87.20374298095703
2019-08-20,88.80247497558594
2018-11-05,89.0156478881836
2019-07-19,89.90706634521484
2018-10-04,91.00196075439453
2019-06-17,88.82186126708984
2019-05-16,88.74434661865234
2018-08-01,87.6106948852539
2019-03-13,88.50210571289062
2019-12-03,88.50210571289062
2020-02-20,86.94214630126953
2019-12-06,86.70958709716797
2020-05-12,87.09716033935547
2019-12-09,88.3180160522461
2020-02-26,89.97489166259766
2020-05-15,89.84893035888672
2019-03-28,92.0580825805664
2018-09-17,96.36982727050781
2018-08-16,95.95318603515625
2018-10-19,96.54424285888672
2019-04-29,95.94349670410156
2019-01-23,96.01132202148438
2019-09-04,94.9552001953125
2018-11-20,91.78678894042969
2019-07-02,90.846923828125
2019-05-31,86.5545654296875
2019-12-12,87.29094696044922
2020-05-18,85.2658920288086
2019-09-27,87.75604248046875
2020-03-03,86.67082977294922
2020-05-21,85.25618743896484
2019-05-14,86.10885620117188
2018-08-31,83.29895782470703
2018-07-30,82.83386993408203
2018-10-02,84.29695129394531
2019-04-12,85.76004791259766
2019-03-11,84.02565002441406
2019-02-07,84.03534698486328
2019-07-17,84.55855560302734
2019-09-19,82.07810974121094
2019-10-21,82.17498779296875
2019-12-18,81.86494445800781
2020-03-06,82.47535705566406
2019-10-03,84.55855560302734
2020-03-09,85.19805908203125
2020-05-27,83.96752166748047
2019-12-24,85.22713470458984
2020-03-12,87.2231216430664
2018-12-20,87.02933502197266
2019-08-01,90.2558822631836
2018-08-14,91.53486633300781
2018-07-13,94.34476470947266
2018-10-17,95.2133560180664
2019-05-29,96.56016540527344
2019-03-26,95.65253448486328
2019-02-22,93.8763198852539
2019-10-04,94.03246307373047
2019-11-05,93.4761734008789
2019-12-27,92.00249481201172
2020-06-02,92.34407806396484
2019-12-30,91.84635162353516
2020-03-18,93.01747131347656
2020-06-05,91.6706771850586
2019-07-15,90.89967346191406
2018-12-03,91.07534790039062
2019-06-13,87.71809387207031
2019-01-04,85.11231231689453
2018-08-29,84.73168182373047
2019-02-05,86.88853454589844
2018-11-01,86.6347885131836
2019-08-16,85.37581634521484
2019-04-10,86.30297088623047
2019-09-17,87.33746337890625
2019-10-15,89.4064712524414
2020-01-02,89.84564971923828
2020-06-08,91.36813354492188
2019-10-18,90.97774505615234
2020-03-24,91.5145263671875
2020-06-11,92.40263366699219
2020-01-08,94.52043914794922
2019-04-25,95.16456604003906
2019-07-30,97.75082397460938
2019-02-20,97.93624877929688
2018-07-11,99.0878677368164
2018-09-13,100.0638198852539
2018-10-15,99.88813781738281
2019-06-28,98.59989166259766
2018-12-18,97.28236389160156
2018-11-16,98.98050689697266
2019-10-02,101.37158966064453
2020-03-27,102.96237182617188
2020-01-10,103.46011352539062
2019-10-24,104.68003845214844
2020-03-30,105.06066131591797
2020-06-17,104.21158599853516
2020-01-14,103.84072875976562
2020-04-02,103.05020904541016
2019-01-02,103.2746810913086
2019-08-14,103.98712158203125
2018-10-30,104.01639556884766
2019-06-11,104.48485565185547
2019-05-10,103.74313354492188
2019-04-08,104.24085998535156
2018-08-27,104.55316925048828
2018-07-26,104.87522888183594
2018-09-28,104.17254638671875
2019-03-07,105.09970092773438
2019-10-30,104.6605224609375
2020-01-17,103.95783233642578
2020-06-23,102.77693939208984
2020-04-08,103.78217315673828
2020-06-26,105.236328125
2019-03-22,106.31963348388672
2019-01-17,106.51482391357422
2019-08-29,106.14396667480469
2018-11-14,105.69503021240234
2019-06-26,107.93465423583984
2018-09-11,106.12724304199219
2018-07-09,106.29422760009766
2018-08-10,106.8344955444336
2019-04-23,106.16653442382812
2019-09-30,105.27264404296875
2020-01-23,104.71273040771484
2019-11-08,104.51627349853516
2020-04-14,104.82078552246094
2019-11-11,104.68326568603516
2020-01-29,105.0958251953125
2020-04-17,104.43768310546875
2018-07-24,104.35910034179688
2018-09-26,105.67538452148438
2019-05-08,103.50450897216797
2019-03-05,103.3768081665039
2019-02-01,103.94654083251953
2018-12-31,104.89936828613281
2018-11-29,106.21563720703125
2019-08-12,105.0958251953125
2019-07-11,106.75590515136719
2019-09-13,106.08794403076172
2019-11-14,105.12529754638672
2020-04-20,106.0191879272461
2020-02-04,107.44351196289062
2020-04-23,106.64785766601562
2018-12-14,103.19999694824219
2019-08-27,102.22752380371094
2018-08-08,99.8208999633789
2018-10-11,96.71684265136719
2018-11-12,97.98400115966797
2019-07-26,97.8759536743164
2019-06-24,99.26099395751953
2019-05-23,96.07835388183594
2019-03-20,95.93101501464844
2019-01-15,98.64214324951172
2019-11-20,101.58902740478516
2020-02-07,100.8326644897461
2020-02-10,99.46726989746094
2020-04-29,99.27081298828125
2019-11-26,101.06841278076172
2020-02-13,100.6165542602539
2019-01-30,99.41815948486328
2018-08-23,99.40833282470703
2018-09-24,99.04489135742188
2018-11-27,101.24522399902344
2018-10-26,100.88177490234375
2019-07-09,100.1352310180664
2019-06-07,94.82101440429688
2019-05-06,89.51661682128906
2019-04-04,87.78778076171875
2019-09-11,86.12769317626953
2019-11-29,86.2062759399414
2020-05-05,86.92335510253906
2019-12-02,81.96276092529297
2020-02-19,83.54426574707031
2020-05-08,79.45790100097656
2019-05-21,76.26544189453125
2019-03-18,69.57601165771484
2018-09-07,73.04351043701172
2018-08-06,70.20468139648438
2018-10-09,62.53642654418945
2019-02-14,75.4425048828125
2018-12-12,61.72297668457031
2019-07-24,68.0024185180664
2019-09-26,65.6513442993164
2019-10-28,66.87152099609375
2019-12-05,64.04428100585938
2020-05-11,62.60586929321289
2019-07-03,69.30194854736328
2020-02-25,72.27798461914062
2020-05-14,74.74809265136719
2020-02-28,73.3890380859375
2019-08-08,75.18457794189453
2019-06-05,74.85721588134766
2018-07-20,72.41686248779297
2018-08-21,76.30554962158203
2018-10-24,76.4146728515625
2019-04-02,80.72000885009766
2019-03-01,81.94017791748047
2019-01-28,82.71394348144531
2018-12-27,84.21188354492188
2019-09-09,82.8825912475586
2020-03-02,82.72386932373047
2020-05-20,78.25981140136719
2019-12-17,77.33724212646484
2020-03-05,79.36094665527344
2019-02-12,78.69630432128906
2019-01-11,73.83544158935547
2018-12-10,75.56153869628906
2019-08-23,75.00601959228516
2018-11-08,76.77179718017578
2019-07-22,79.27166748046875
2019-06-20,79.48990631103516
2018-09-05,81.38465118408203
2019-04-17,78.52766418457031
2019-09-24,74.86713409423828
2019-12-20,74.3612060546875
2020-05-26,72.4863052368164
2019-04-30,71.49429321289062
2019-12-23,73.34935760498047
2020-03-11,75.38298034667969
2020-05-29,74.17272186279297
2019-12-26,72.26805877685547
2020-06-01,69.68883514404297
2019-05-02,71.68277740478516
2019-02-27,70.56179809570312
2018-11-23,75.33338165283203
2019-08-06,72.7839126586914
2018-07-18,74.16281127929688
2018-09-20,73.34935760498047
2018-10-22,73.28983306884766
2019-07-05,78.50782012939453
2019-06-03,82.23778533935547
2019-10-09,79.28158569335938
2019-10-11,78.37886047363281
2020-03-17,80.02559661865234
2020-06-04,80.21408081054688
2019-10-14,84.45988464355469
2020-03-20,87.27720642089844
2018-11-06,89.97547149658203
2019-06-18,90.43180084228516
2019-05-17,91.25516510009766
2019-04-15,86.92999267578125
2019-03-14,82.05000305175781
2019-01-09,83.61000061035156
2018-08-02,83.5199966430664
2018-10-05,84.93000030517578
2019-08-21,83.81999969482422
2019-10-17,82.62000274658203
2020-03-23,82.66000366210938
2020-06-10,81.75
2019-02-25,81.0999984741211
2020-01-07,77.18000030517578
2020-03-26,78.44000244140625
2019-10-23,76.19999694824219
