Dates,DOV
2020-04-30,94.20806121826172
2019-05-01,94.73770904541016
2019-02-26,94.52192687988281
2019-01-25,94.68865966796875
2018-12-24,94.9240493774414
2019-09-06,94.2276840209961
2018-07-17,93.58033752441406
2018-09-19,94.5121078491211
2019-08-05,95.08100128173828
2019-10-08,96.16970825195312
2019-12-11,95.35562133789062
2019-11-27,96.07162475585938
2020-02-14,96.71896362304688
2020-05-06,96.46395111083984
2019-01-08,96.65029907226562
2018-12-07,98.27847290039062
2019-08-20,100.37744140625
2018-11-05,100.23031616210938
2019-07-19,101.40730285644531
2018-10-04,100.76976013183594
2019-06-17,99.31814575195312
2019-05-16,98.46483612060547
2018-08-01,96.65029907226562
2019-03-13,95.75775909423828
2019-12-03,98.14116668701172
2020-02-20,97.43496704101562
2019-12-06,97.41535186767578
2020-05-12,93.6293716430664
2019-12-09,95.35562133789062
2020-02-26,96.23835754394531
2020-05-15,95.33599853515625
2019-03-28,96.22855377197266
2018-09-17,95.83621978759766
2018-08-16,96.88570404052734
2018-10-19,96.3266372680664
2019-04-29,94.91424560546875
2019-01-23,96.01277923583984
2019-09-04,94.99270629882812
2018-11-20,92.57989501953125
2019-07-02,90.97134399414062
2019-05-31,88.1760025024414
2019-12-12,89.2549057006836
2020-05-18,88.75468444824219
2019-09-27,90.64767456054688
2020-03-03,90.42208862304688
2020-05-21,88.39178466796875
2019-05-14,89.529541015625
2018-08-31,86.59687042236328
2018-07-30,87.29325866699219
2018-10-02,88.98027801513672
2019-04-12,89.49030303955078
2019-03-11,89.54915618896484
2019-02-07,89.92185974121094
2019-07-17,89.1862564086914
2019-09-19,86.4105224609375
2019-10-21,86.94015502929688
2019-12-18,87.22460174560547
2020-03-06,89.03911590576172
2019-10-03,90.97196960449219
2020-03-09,92.44132232666016
2020-05-27,91.22837829589844
2019-12-24,91.95811462402344
2020-03-12,94.7982177734375
2018-12-20,93.82192993164062
2019-08-01,94.20652770996094
2018-08-14,95.70547485351562
2018-07-13,97.8355484008789
2018-10-17,98.28916931152344
2019-05-29,98.28916931152344
2019-03-26,97.87499237060547
2019-02-22,97.35234069824219
2019-10-04,97.93416595458984
2019-11-05,97.59886932373047
2019-12-27,97.53970336914062
2020-06-02,97.2833023071289
2019-12-30,97.13538360595703
2020-03-18,98.0919418334961
2020-06-05,98.14125061035156
2019-07-15,98.7427978515625
2018-12-03,98.18069458007812
2019-06-13,94.936279296875
2019-01-04,92.7864761352539
2018-08-29,93.25982666015625
2019-02-05,93.68386840820312
2018-11-01,93.328857421875
2019-08-16,90.71556854248047
2019-04-10,92.08631134033203
2019-09-17,93.60497283935547
2019-10-15,96.01117706298828
2020-01-02,94.58126831054688
2020-06-08,94.65029907226562
2019-10-18,94.49250793457031
2020-03-24,99.97547912597656
2020-06-11,100.80384063720703
2020-01-08,102.0562515258789
2019-04-25,102.67752838134766
2019-07-30,101.85902404785156
2019-02-20,101.6815185546875
2018-07-11,102.21403503417969
2018-09-13,102.76627349853516
2018-10-15,103.58477783203125
2019-06-28,102.50001525878906
2018-12-18,102.4507064819336
2018-11-16,105.15274810791016
2019-10-02,107.84492492675781
2020-03-27,107.98298645019531
2020-01-10,107.94354248046875
2019-10-24,107.61811065673828
2020-03-30,107.83506774902344
2020-06-17,108.42674255371094
2020-01-14,108.48592376708984
2020-04-02,107.62797546386719
2019-01-02,107.20392608642578
2019-08-14,107.95339965820312
2018-10-30,107.56880950927734
2019-06-11,107.58853149414062
2019-05-10,107.06586456298828
2019-04-08,107.58853149414062
2018-08-27,107.96327209472656
2018-07-26,110.39904022216797
2018-09-28,110.92170715332031
2019-03-07,111.03064727783203
2019-10-30,110.41657257080078
2020-01-17,109.25772857666016
2020-06-23,107.98993682861328
2020-04-08,109.3666763305664
2020-06-26,110.26799774169922
2019-03-22,111.51597595214844
2019-01-17,111.42683410644531
2019-08-29,111.78340148925781
2018-11-14,112.09044647216797
2019-06-26,113.38795471191406
2018-09-11,112.56587219238281
2018-07-09,112.05081939697266
2018-08-10,113.17005157470703
2019-04-23,112.51634216308594
2019-09-30,112.38758850097656
2020-01-23,113.89308166503906
2019-11-08,114.74488067626953
2020-04-14,114.16050720214844
2019-11-11,114.69535827636719
2020-01-29,114.3685073852539
2020-04-17,114.14069366455078
2018-07-24,114.16050720214844
2018-09-26,115.7551498413086
2019-05-08,114.67555236816406
2019-03-05,114.68545532226562
2019-02-01,115.00240325927734
2018-12-31,115.26982116699219
2018-11-29,116.00276947021484
2019-08-12,114.66564178466797
2019-07-11,116.01266479492188
2019-09-13,116.00276947021484
2019-11-14,116.48809814453125
2020-04-20,118.4591064453125
2020-02-04,118.38977813720703
2020-04-23,116.83475494384766
2018-12-14,116.74561309814453
2019-08-27,117.51817321777344
2018-08-08,115.99285888671875
2018-10-11,114.32888793945312
2018-11-12,115.33915710449219
2019-07-26,115.26982116699219
2019-06-24,117.78559875488281
2019-05-23,112.76395416259766
2019-03-20,112.5955810546875
2019-01-15,115.34906768798828
2019-11-20,118.07283020019531
2020-02-07,117.10218048095703
2020-02-10,116.19095611572266
2020-04-29,117.09227752685547
2019-11-26,117.85492706298828
2020-02-13,118.70671844482422
2019-01-30,118.41948699951172
2018-08-23,118.71662902832031
2018-09-24,118.77605438232422
2018-11-27,116.13152313232422
2018-10-26,117.88463592529297
2019-07-09,118.3006362915039
2019-06-07,113.85346221923828
2019-05-06,109.0101089477539
2019-04-04,107.26690673828125
2019-09-11,104.70984649658203
2019-11-29,102.22244262695312
2020-05-05,106.85897064208984
2019-12-02,105.18743133544922
2020-02-19,110.14234161376953
2020-05-08,105.24712371826172
2019-05-21,100.9787368774414
2019-03-18,93.2777328491211
2018-09-07,100.02357482910156
2018-08-06,95.06866455078125
2018-10-09,85.14888763427734
2019-02-14,90.29283905029297
2018-12-12,75.56739807128906
2019-07-24,80.72129821777344
2019-09-26,69.5080795288086
2019-10-28,70.44334411621094
2019-12-05,65.79686737060547
2020-05-11,65.04069519042969
2019-07-03,74.36349487304688
2020-02-25,80.18402099609375
2020-05-14,84.18377685546875
2020-02-28,81.53717041015625
2019-08-08,85.20858764648438
2019-06-05,83.51715087890625
2018-07-20,79.57710266113281
2018-08-21,80.1939697265625
2018-10-24,76.97029876708984
2019-04-02,84.30316925048828
2019-03-01,85.07923889160156
2019-01-28,89.14863586425781
2018-12-27,88.9595947265625
2019-09-09,85.9349136352539
2020-03-02,87.26815795898438
2020-05-20,83.96488189697266
2019-12-17,83.72608947753906
2020-03-05,88.04422760009766
2019-02-12,85.53692626953125
2019-01-11,84.08428192138672
2018-12-10,85.88516235351562
2019-08-23,87.566650390625
2018-11-08,90.51173400878906
2019-07-22,92.72055053710938
2019-06-20,94.43189239501953
2018-09-05,95.8248291015625
2019-04-17,93.17823791503906
2019-09-24,91.00921630859375
2019-12-20,90.18339538574219
2020-05-26,91.4271011352539
2019-04-30,89.91475677490234
2019-12-23,90.6112289428711
2020-03-11,91.76538848876953
2020-05-29,90.26299285888672
2019-12-26,86.30303955078125
2020-06-01,82.98982238769531
2019-05-02,85.05934143066406
2019-02-27,84.51211547851562
2018-11-23,90.06399536132812
2019-08-06,89.10883331298828
2018-07-18,90.58138275146484
2018-09-20,90.38238525390625
2018-10-22,89.31777954101562
2019-07-05,94.31249237060547
2019-06-03,96.77999114990234
2019-10-09,97.02999877929688
2019-10-11,97.25
2020-03-17,97.75
2020-06-04,99.25
2019-10-14,103.47000122070312
2020-03-20,103.5199966430664
2018-11-06,107.5999984741211
2019-06-18,108.97000122070312
2019-05-17,106.66999816894531
2019-04-15,102.87999725341797
2019-03-14,96.19999694824219
2019-01-09,96.61000061035156
2018-08-02,97.36000061035156
2018-10-05,98.43000030517578
2019-08-21,97.73999786376953
2019-10-17,97.3499984741211
2020-03-23,94.9000015258789
2020-06-10,95.19999694824219
2019-02-25,94.80000305175781
2020-01-07,91.88999938964844
2020-03-26,92.29000091552734
2019-10-23,92.63999938964844
