Dates,ZION
2020-05-13,48.06999969482422
2019-12-10,47.91999816894531
2020-02-27,48.310001373291016
2019-12-13,48.209999084472656
2020-05-19,48.65999984741211
2019-03-06,48.38999938964844
2018-11-30,45.88999938964844
2019-08-13,45.88999938964844
2019-07-12,45.11000061035156
2019-06-10,44.22999954223633
2019-05-09,43.45000076293945
2018-07-25,43.720001220703125
2018-09-27,42.5
2018-10-29,41.540000915527344
2019-10-16,41.189998626708984
2019-12-16,40.7599983215332
2020-03-04,40.130001068115234
2020-05-22,39.7400016784668
2019-10-01,39.060001373291016
2019-12-19,38.5099983215332
2018-09-10,40.5099983215332
2019-05-24,40.459999084472656
2018-08-09,40.43000030517578
2019-04-22,40.7400016784668
2019-03-21,41.58000183105469
2019-01-16,41.349998474121094
2019-08-28,42.619998931884766
2018-11-13,42.790000915527344
2018-10-12,43.18000030517578
2019-06-25,43.54999923706055
2020-03-10,43.7599983215332
2020-05-28,43.9900016784668
2019-10-07,44.31999969482422
2020-03-13,44.810001373291016
2019-10-10,45.75
2020-03-16,46.59000015258789
2020-06-03,47.04999923706055
2018-11-28,46.529998779296875
2018-09-25,48.11000061035156
2018-07-23,48.599998474121094
2018-08-24,48.68000030517578
2019-07-10,48.79999923706055
2019-05-07,48.25
2019-04-05,47.97999954223633
2019-03-04,47.59000015258789
2019-01-31,48.290000915527344
2019-09-12,49.0099983215332
2019-12-31,48.83000183105469
2020-03-19,48.97999954223633
2020-01-03,49.29999923706055
2020-06-09,49.040000915527344
2019-02-15,49.41999816894531
2019-01-14,49.88999938964844
2018-07-06,49.54999923706055
2018-08-07,48.93000030517578
2018-10-10,50.11000061035156
2018-12-13,50.720001220703125
2019-08-26,51.279998779296875
2019-07-25,50.900001525878906
2019-05-22,51.16999816894531
2019-03-19,50.9900016784668
2020-01-06,50.41999816894531
2020-03-25,51.08000183105469
2020-06-12,51.099998474121094
2019-10-22,51.16999816894531
2020-01-09,50.86000061035156
2020-06-15,50.790000915527344
2019-10-25,49.66999816894531
2020-03-31,48.709999084472656
2020-06-18,48.70000076293945
2019-04-03,48.86000061035156
2018-08-22,48.91999816894531
2018-10-25,49.119998931884766
2019-01-29,49.08000183105469
2018-12-28,49.15999984741211
2018-11-26,50.040000915527344
2019-08-09,48.970001220703125
2019-07-08,47.11000061035156
2019-06-06,46.04999923706055
2019-09-10,43.63999938964844
2020-01-15,43.75
2020-04-03,44.97999954223633
2019-10-31,44.869998931884766
2020-04-06,45.369998931884766
2020-06-24,45.40999984741211
2018-11-09,46.720001220703125
2019-07-23,46.93000030517578
2019-06-21,47.18000030517578
2019-05-20,47.68000030517578
2019-04-18,47.56999969482422
2018-09-06,47.619998931884766
2018-10-08,46.900001525878906
2019-02-13,47.13999938964844
2018-12-11,47.5
2019-09-25,48.41999816894531
2020-01-21,47.650001525878906
2020-04-09,48.2599983215332
2019-11-06,48.36000061035156
2020-01-24,47.29999923706055
2020-01-27,46.709999084472656
2020-04-15,48.84000015258789
2018-12-26,48.400001525878906
2019-08-07,48.36000061035156
2019-06-04,48.75
2018-09-21,49.41999816894531
2018-07-19,49.33000183105469
2018-08-20,48.58000183105469
2018-10-23,49.47999954223633
2019-05-03,50.04999923706055
2019-04-01,49.68000030517578
2019-02-28,48.709999084472656
2019-11-12,48.189998626708984
2020-01-30,48.2400016784668
2019-11-15,48.439998626708984
2020-04-21,46.029998779296875
2019-04-16,46.439998626708984
2019-03-15,45.130001068115234
2019-02-11,45.56999969482422
2019-01-10,45.099998474121094
2019-08-22,44.900001525878906
2018-11-07,45.779998779296875
2018-08-03,45.41999816894531
2018-09-04,44.93000030517578
2019-06-19,45.34000015258789
2019-09-23,44.25
2019-11-18,44.61000061035156
2020-02-05,43.959999084472656
2020-04-24,43.06999969482422
2019-03-29,43.31999969482422
2019-11-21,44.400001525878906
2020-04-27,44.18000030517578
2020-02-11,44.2400016784668
2020-04-30,43.63999938964844
2019-05-01,43.84000015258789
2019-02-26,44.41999816894531
2019-01-25,44.16999816894531
2018-12-24,44.72999954223633
2019-09-06,44.880001068115234
2018-07-17,44.040000915527344
2018-09-19,45.040000915527344
2019-08-05,44.36000061035156
2019-10-08,44.400001525878906
2019-12-11,44.43000030517578
2019-11-27,44.119998931884766
2020-02-14,43.9900016784668
2020-05-06,44.380001068115234
2019-01-08,45.0
2018-12-07,45.97999954223633
2019-08-20,46.33000183105469
2018-11-05,44.849998474121094
2019-07-19,45.369998931884766
2018-10-04,46.209999084472656
2019-06-17,45.31999969482422
2019-05-16,45.93000030517578
2018-08-01,45.279998779296875
2019-03-13,45.84000015258789
2019-12-03,46.380001068115234
2020-02-20,45.369998931884766
2019-12-06,45.4900016784668
2020-05-12,44.880001068115234
2019-12-09,45.540000915527344
2020-02-26,46.099998474121094
2020-05-15,45.22999954223633
2019-03-28,42.83000183105469
2018-09-17,43.5099983215332
2018-08-16,44.25
2018-10-19,45.15999984741211
2019-04-29,44.650001525878906
2019-01-23,45.47999954223633
2019-09-04,45.06999969482422
2018-11-20,42.939998626708984
2019-07-02,42.54999923706055
2019-05-31,41.18000030517578
2019-12-12,42.02000045776367
2020-05-18,41.31999969482422
2019-09-27,42.130001068115234
2020-03-03,41.849998474121094
2020-05-21,41.029998779296875
2019-05-14,41.2400016784668
2018-08-31,39.650001525878906
2018-07-30,39.20000076293945
2018-10-02,40.20000076293945
2019-04-12,40.880001068115234
2019-03-11,40.47999954223633
2019-02-07,40.93000030517578
2019-07-17,41.13999938964844
2019-09-19,40.029998779296875
2019-10-21,40.20000076293945
2019-12-18,39.4900016784668
2020-03-06,40.02000045776367
2019-10-03,40.77000045776367
2020-03-09,41.09000015258789
2020-05-27,39.790000915527344
2019-12-24,40.0099983215332
2020-03-12,41.13999938964844
2018-12-20,40.939998626708984
2019-08-01,42.369998931884766
2018-08-14,43.65999984741211
2018-07-13,44.150001525878906
2018-10-17,44.630001068115234
2019-05-29,44.77000045776367
2019-03-26,45.18000030517578
2019-02-22,44.540000915527344
2019-10-04,45.08000183105469
2019-11-05,44.58000183105469
2019-12-27,44.5099983215332
2020-06-02,44.29999923706055
2019-12-30,43.77000045776367
2020-03-18,44.369998931884766
2020-06-05,43.959999084472656
2019-07-15,44.36000061035156
2018-12-03,44.52000045776367
2019-06-13,42.970001220703125
2019-01-04,42.2599983215332
2018-08-29,42.689998626708984
2019-02-05,43.20000076293945
2018-11-01,43.439998626708984
2019-08-16,42.209999084472656
2019-04-10,42.41999816894531
2019-09-17,43.209999084472656
2019-10-15,44.09000015258789
2020-01-02,44.150001525878906
2020-06-08,44.7599983215332
2019-10-18,44.65999984741211
2020-03-24,44.040000915527344
2020-06-11,44.720001220703125
2020-01-08,45.66999816894531
2019-04-25,48.08000183105469
2019-07-30,47.939998626708984
2019-02-20,47.5099983215332
2018-07-11,47.95000076293945
2018-09-13,48.79999923706055
2018-10-15,49.380001068115234
2019-06-28,49.220001220703125
2018-12-18,48.470001220703125
2018-11-16,49.349998474121094
2019-10-02,50.209999084472656
2020-03-27,50.709999084472656
2020-01-10,50.369998931884766
2019-10-24,51.040000915527344
2020-03-30,51.06999969482422
2020-06-17,50.97999954223633
2020-01-14,50.720001220703125
2020-04-02,49.630001068115234
2019-01-02,49.5
2019-08-14,49.54999923706055
2018-10-30,49.310001373291016
2019-06-11,49.29999923706055
2019-05-10,48.88999938964844
2019-04-08,49.13999938964844
2018-08-27,49.959999084472656
2018-07-26,50.16999816894531
2018-09-28,49.65999984741211
2019-03-07,50.06999969482422
2019-10-30,49.779998779296875
2020-01-17,49.5
2020-06-23,48.56999969482422
2020-04-08,49.11000061035156
2020-06-26,49.29999923706055
2019-03-22,49.709999084472656
2019-01-17,49.65999984741211
2019-08-29,49.90999984741211
2018-11-14,49.84000015258789
2019-06-26,51.810001373291016
2018-09-11,51.150001525878906
2018-07-09,51.189998626708984
2018-08-10,51.5099983215332
2019-04-23,51.349998474121094
2019-09-30,51.4900016784668
2020-01-23,51.630001068115234
2019-11-08,51.34000015258789
2020-04-14,51.529998779296875
2019-11-11,51.65999984741211
2020-01-29,51.5
2020-04-17,51.77000045776367
2018-07-24,51.91999816894531
2018-09-26,52.439998626708984
2019-05-08,51.70000076293945
2019-03-05,51.06999969482422
2019-02-01,50.7599983215332
2018-12-31,51.2599983215332
2018-11-29,51.599998474121094
2019-08-12,50.66999816894531
2019-07-11,51.02000045776367
2019-09-13,51.41999816894531
2019-11-14,50.369998931884766
2020-04-20,50.7400016784668
2020-02-04,50.7400016784668
2020-04-23,49.900001525878906
2018-12-14,47.84000015258789
2019-08-27,47.790000915527344
2018-08-08,46.630001068115234
2018-10-11,46.459999084472656
2018-11-12,47.09000015258789
2019-07-26,46.369998931884766
2019-06-24,46.7599983215332
2019-05-23,45.4900016784668
2019-03-20,46.11000061035156
2019-01-15,46.68000030517578
2019-11-20,48.0099983215332
2020-02-07,47.0099983215332
2020-02-10,46.22999954223633
2020-04-29,45.650001525878906
2019-11-26,46.279998779296875
2020-02-13,46.11000061035156
2019-01-30,46.439998626708984
2018-08-23,46.2599983215332
2018-09-24,45.09000015258789
2018-11-27,45.810001373291016
2018-10-26,46.25
2019-07-09,45.43000030517578
2019-06-07,43.7599983215332
2019-05-06,42.380001068115234
2019-04-04,41.81999969482422
2019-09-11,40.59000015258789
2019-11-29,39.95000076293945
2020-05-05,41.29999923706055
2019-12-02,38.900001525878906
2020-02-19,38.47999954223633
2020-05-08,36.099998474121094
2019-05-21,35.279998779296875
2019-03-18,31.030000686645508
2018-09-07,32.2400016784668
2018-08-06,29.950000762939453
2018-10-09,27.600000381469727
2019-02-14,29.420000076293945
2018-12-12,26.559999465942383
2019-07-24,28.049999237060547
2019-09-26,27.469999313354492
2019-10-28,27.25
2019-12-05,25.579999923706055
2020-05-11,24.079999923706055
2019-07-03,25.18000030517578
2020-02-25,25.850000381469727
2020-05-14,27.3700008392334
2020-02-28,27.579999923706055
2019-08-08,27.520000457763672
2019-06-05,26.760000228881836
2018-07-20,25.31999969482422
2018-08-21,25.389999389648438
2018-10-24,24.68000030517578
2019-04-02,26.93000030517578
2019-03-01,28.040000915527344
2019-01-28,29.440000534057617
2018-12-27,31.0
2019-09-09,30.079999923706055
2020-03-02,29.540000915527344
2020-05-20,28.010000228881836
2019-12-17,26.940000534057617
2020-03-05,29.079999923706055
2019-02-12,29.270000457763672
2019-01-11,28.649999618530273
2018-12-10,28.899999618530273
2019-08-23,29.190000534057617
2018-11-08,29.459999084472656
2019-07-22,30.790000915527344
2019-06-20,31.329999923706055
2018-09-05,32.13999938964844
2019-04-17,31.610000610351562
2019-09-24,30.899999618530273
2019-12-20,30.670000076293945
2020-05-26,30.18000030517578
2019-04-30,29.8799991607666
2019-12-23,29.56999969482422
2020-03-11,30.719999313354492
2020-05-29,29.209999084472656
2019-12-26,27.829999923706055
2020-06-01,26.309999465942383
2019-05-02,27.540000915527344
2019-02-27,27.020000457763672
2018-11-23,30.239999771118164
2019-08-06,29.219999313354492
2018-07-18,31.1200008392334
2018-09-20,30.729999542236328
2018-10-22,30.190000534057617
2019-07-05,32.93000030517578
2019-06-03,35.08000183105469
2019-10-09,34.02000045776367
2019-10-11,32.90999984741211
2020-03-17,33.41999816894531
2020-06-04,33.45000076293945
2019-10-14,35.4900016784668
2020-03-20,37.22999954223633
2018-11-06,38.61000061035156
2019-06-18,40.56999969482422
2019-05-17,39.310001373291016
2019-04-15,36.7599983215332
2019-03-14,33.66999816894531
2019-01-09,34.880001068115234
2018-08-02,36.099998474121094
2018-10-05,36.970001220703125
2019-08-21,35.93000030517578
2019-10-17,36.130001068115234
2020-03-23,36.08000183105469
2020-06-10,35.7400016784668
2019-02-25,35.47999954223633
2020-01-07,33.220001220703125
2020-03-26,34.25
2019-10-23,32.290000915527344
