Dates,ZION
2018-09-07,30.75
2018-08-06,29.600000381469727
2018-10-09,27.229999542236328
2019-02-14,27.670000076293945
2018-12-12,25.270000457763672
2019-07-24,25.860000610351562
2019-09-26,25.850000381469727
2019-10-28,26.110000610351562
2019-12-05,25.399999618530273
2020-05-11,23.579999923706055
2019-07-03,24.459999084472656
2020-02-25,24.639999389648438
2020-05-14,25.950000762939453
2020-02-28,26.350000381469727
2019-08-08,26.729999542236328
2019-06-05,26.510000228881836
2018-07-20,25.020000457763672
2018-08-21,25.0
2018-10-24,24.40999984741211
2019-04-02,25.56999969482422
2019-03-01,27.790000915527344
2019-01-28,27.989999771118164
2018-12-27,29.84000015258789
2019-09-09,29.700000762939453
2020-03-02,29.1200008392334
2020-05-20,27.90999984741211
2019-12-17,26.6200008392334
2020-03-05,27.81999969482422
2019-02-12,28.020000457763672
2019-01-11,27.920000076293945
2018-12-10,28.520000457763672
2019-08-23,29.049999237060547
2018-11-08,28.760000228881836
2019-07-22,29.510000228881836
2019-06-20,31.049999237060547
2018-09-05,31.739999771118164
2019-04-17,31.18000030517578
2019-09-24,30.530000686645508
2019-12-20,30.18000030517578
2020-05-26,30.149999618530273
2019-04-30,29.489999771118164
2019-12-23,29.459999084472656
2020-03-11,29.950000762939453
2020-05-29,29.200000762939453
2019-12-26,27.770000457763672
2020-06-01,25.84000015258789
2019-05-02,25.06999969482422
2019-02-27,26.809999465942383
2018-11-23,28.079999923706055
2019-08-06,29.020000457763672
2018-07-18,30.200000762939453
2018-09-20,30.6200008392334
2018-10-22,29.899999618530273
2019-07-05,31.530000686645508
2019-06-03,33.4900016784668
2019-10-09,33.70000076293945
2019-10-11,32.869998931884766
2020-03-17,32.77000045776367
2020-06-04,33.150001525878906
2019-10-14,34.11000061035156
2020-03-20,34.93000030517578
2018-11-06,38.31999969482422
2019-06-18,39.2400016784668
2019-05-17,38.31999969482422
2019-04-15,36.75
2019-03-14,33.560001373291016
2019-01-09,33.59000015258789
2018-08-02,33.25
2018-10-05,35.970001220703125
2019-08-21,35.880001068115234
2019-10-17,35.02000045776367
2020-03-23,35.09000015258789
2020-06-10,35.2599983215332
2019-02-25,35.459999084472656
2020-01-07,33.18000030517578
2020-03-26,32.90999984741211
2019-10-23,32.209999084472656
