Dates,XYL
2019-02-13,79.72000122070312
2018-12-11,79.63999938964844
2019-09-25,81.5
2020-01-21,82.19000244140625
2020-04-09,82.16000366210938
2019-11-06,82.8499984741211
2020-01-24,82.93000030517578
2020-01-27,82.83000183105469
2020-04-15,83.5
2018-12-26,83.08000183105469
2019-08-07,82.5999984741211
2019-06-04,82.27999877929688
2018-09-21,83.36000061035156
2018-07-19,83.8499984741211
2018-08-20,83.56999969482422
2018-10-23,75.79000091552734
2019-05-03,80.27999877929688
2019-04-01,80.70999908447266
2019-02-28,79.33000183105469
2019-11-12,78.95999908447266
2020-01-30,78.27999877929688
2019-11-15,78.70999908447266
2020-04-21,76.44999694824219
2019-04-16,76.12999725341797
2019-03-15,75.18000030517578
2019-02-11,76.93000030517578
2019-01-10,75.77999877929688
2019-08-22,74.73999786376953
2018-11-07,75.12000274658203
2018-08-03,75.51000213623047
2018-09-04,74.80000305175781
2019-06-19,74.55999755859375
2019-09-23,74.44999694824219
2019-11-18,73.94999694824219
2020-02-05,74.02999877929688
2020-04-24,73.37999725341797
2019-03-29,74.33000183105469
2019-11-21,76.47000122070312
2020-04-27,77.94999694824219
2020-02-11,79.06999969482422
2020-04-30,79.69999694824219
2019-05-01,79.97000122070312
2019-02-26,81.1500015258789
2019-01-25,79.97000122070312
2018-12-24,80.56999969482422
2019-09-06,80.94000244140625
2018-07-17,81.08000183105469
2018-09-19,81.33000183105469
2019-08-05,81.45999908447266
2019-10-08,82.68000030517578
2019-12-11,83.23999786376953
2019-11-27,81.93000030517578
2020-02-14,82.08000183105469
2020-05-06,81.61000061035156
2019-01-08,81.62999725341797
2018-12-07,81.95999908447266
2019-08-20,84.62999725341797
2018-11-05,84.45999908447266
2019-07-19,83.5
2018-10-04,83.08999633789062
2019-06-17,82.62000274658203
2019-05-16,81.25
2018-08-01,81.13999938964844
2019-03-13,80.36000061035156
2019-12-03,81.26000213623047
2020-02-20,82.55999755859375
2019-12-06,81.7300033569336
2020-05-12,82.61000061035156
2019-12-09,81.16999816894531
2020-02-26,80.93000030517578
2020-05-15,80.87000274658203
2019-03-28,80.66000366210938
2018-09-17,81.36000061035156
2018-08-16,82.88999938964844
2018-10-19,81.6500015258789
2019-04-29,81.44000244140625
2019-01-23,80.22000122070312
2019-09-04,80.97000122070312
2018-11-20,79.56999969482422
2019-07-02,77.81999969482422
2019-05-31,76.20999908447266
2019-12-12,75.16999816894531
2020-05-18,74.8499984741211
2019-09-27,76.45999908447266
2020-03-03,76.86000061035156
2020-05-21,76.33999633789062
2019-05-14,75.51000213623047
2018-08-31,75.94999694824219
2018-07-30,75.04000091552734
2018-10-02,75.44999694824219
2019-04-12,77.79000091552734
2019-03-11,76.6500015258789
2019-02-07,76.91999816894531
2019-07-17,76.58999633789062
2019-09-19,75.13999938964844
2019-10-21,74.37000274658203
2019-12-18,74.69999694824219
2020-03-06,74.05999755859375
2019-10-03,76.0
2020-03-09,77.16999816894531
2020-05-27,75.83999633789062
2019-12-24,75.37999725341797
2020-03-12,76.06999969482422
2018-12-20,78.27999877929688
2019-08-01,78.5999984741211
2018-08-14,77.47000122070312
2018-07-13,78.55000305175781
2018-10-17,79.26000213623047
2019-05-29,78.47000122070312
2019-03-26,78.22000122070312
2019-02-22,78.02999877929688
2019-10-04,78.0199966430664
2019-11-05,78.30000305175781
2019-12-27,78.3499984741211
2020-06-02,77.0199966430664
2019-12-30,77.97000122070312
2020-03-18,76.80999755859375
2020-06-05,78.66000366210938
2019-07-15,79.93000030517578
2018-12-03,80.33999633789062
2019-06-13,80.08999633789062
2019-01-04,75.69999694824219
2018-08-29,74.27999877929688
2019-02-05,75.22000122070312
2018-11-01,75.66000366210938
2019-08-16,74.62999725341797
2019-04-10,74.25
2019-09-17,74.58000183105469
2019-10-15,76.52999877929688
2020-01-02,77.33000183105469
2020-06-08,77.37999725341797
2019-10-18,77.73999786376953
2020-03-24,78.63999938964844
2020-06-11,78.86000061035156
2020-01-08,80.26000213623047
2019-04-25,80.83999633789062
2019-07-30,81.26000213623047
2019-02-20,81.9000015258789
2018-07-11,82.45999908447266
2018-09-13,83.5
2018-10-15,83.44000244140625
2019-06-28,83.97000122070312
2018-12-18,80.0
2018-11-16,77.4800033569336
2019-10-02,79.23999786376953
2020-03-27,78.54000091552734
2020-01-10,79.2699966430664
2019-10-24,78.94999694824219
2020-03-30,77.18000030517578
2020-06-17,76.56999969482422
2020-01-14,75.77999877929688
2020-04-02,76.58000183105469
2019-01-02,76.01000213623047
2019-08-14,77.1500015258789
2018-10-30,77.29000091552734
2019-06-11,77.5999984741211
2019-05-10,77.62000274658203
2019-04-08,77.61000061035156
2018-08-27,77.95999908447266
2018-07-26,77.05000305175781
2018-09-28,76.5199966430664
2019-03-07,77.3499984741211
2019-10-30,77.38999938964844
2020-01-17,77.45999908447266
2020-06-23,75.62999725341797
2020-04-08,76.0
2020-06-26,74.0
2019-03-22,76.06999969482422
2019-01-17,74.94999694824219
2019-08-29,76.7699966430664
2018-11-14,76.0
2019-06-26,76.87000274658203
2018-09-11,77.3499984741211
2018-07-09,78.37999725341797
2018-08-10,77.55000305175781
2019-04-23,78.0999984741211
2019-09-30,78.01000213623047
2020-01-23,78.87999725341797
2019-11-08,78.83999633789062
2020-04-14,79.0
2019-11-11,78.63999938964844
2020-01-29,78.87999725341797
2020-04-17,78.88999938964844
2018-07-24,78.87000274658203
2018-09-26,79.16000366210938
2019-05-08,79.02999877929688
2019-03-05,79.86000061035156
2019-02-01,79.91000366210938
2018-12-31,79.66000366210938
2018-11-29,80.0199966430664
2019-08-12,80.25
2019-07-11,80.2300033569336
2019-09-13,81.20999908447266
2019-11-14,81.20999908447266
2020-04-20,83.01000213623047
2020-02-04,83.47000122070312
2020-04-23,83.0
2018-12-14,82.87999725341797
2019-08-27,81.7699966430664
2018-08-08,82.47000122070312
2018-10-11,80.0
2018-11-12,80.58000183105469
2019-07-26,81.91000366210938
2019-06-24,82.16000366210938
2019-05-23,83.2300033569336
2019-03-20,82.48999786376953
2019-01-15,85.0
2019-11-20,87.4000015258789
2020-02-07,81.0
2020-02-10,83.36000061035156
2020-04-29,84.0
2019-11-26,86.37999725341797
2020-02-13,87.8499984741211
2019-01-30,88.4800033569336
2018-08-23,87.25
2018-09-24,88.0
2018-11-27,88.3499984741211
2018-10-26,87.63999938964844
2019-07-09,88.06999969482422
2019-06-07,85.75
2019-05-06,87.0
2019-04-04,84.95999908447266
2019-09-11,82.47000122070312
2019-11-29,77.79000091552734
2020-05-05,77.94999694824219
2019-12-02,82.05999755859375
2020-02-19,81.62999725341797
2020-05-08,82.30000305175781
2019-05-21,80.45999908447266
2019-03-18,75.68000030517578
2018-09-07,73.33999633789062
2018-08-06,74.5
2018-10-09,68.48999786376953
2019-02-14,68.0199966430664
2018-12-12,62.790000915527344
2019-07-24,66.70999908447266
2019-09-26,66.4800033569336
2019-10-28,64.77999877929688
2019-12-05,64.5999984741211
2020-05-11,59.189998626708984
2019-07-03,58.650001525878906
2020-02-25,61.43000030517578
2020-05-14,64.62000274658203
2020-02-28,63.099998474121094
2019-08-08,66.9800033569336
2019-06-05,65.25
2018-07-20,61.970001220703125
2018-08-21,59.18000030517578
2018-10-24,63.119998931884766
2019-04-02,63.38999938964844
2019-03-01,67.30999755859375
2019-01-28,65.4000015258789
2018-12-27,69.68000030517578
2019-09-09,68.87000274658203
2020-03-02,69.83000183105469
2020-05-20,68.52999877929688
2019-12-17,66.76000213623047
2020-03-05,68.7300033569336
2019-02-12,68.33999633789062
2019-01-11,67.54000091552734
2018-12-10,69.72000122070312
2019-08-23,69.58000183105469
2018-11-08,68.41999816894531
2019-07-22,69.08000183105469
2019-06-20,72.01000213623047
2018-09-05,74.91000366210938
2019-04-17,72.79000091552734
2019-09-24,70.87999725341797
2019-12-20,68.70999908447266
2020-05-26,64.36000061035156
2019-04-30,65.13999938964844
2019-12-23,64.06999969482422
2020-03-11,64.77999877929688
2020-05-29,62.279998779296875
2019-12-26,62.81999969482422
2020-06-01,58.91999816894531
2019-05-02,57.380001068115234
2019-02-27,58.599998474121094
2018-11-23,60.11000061035156
2019-08-06,61.630001068115234
2018-07-18,61.459999084472656
2018-09-20,61.720001220703125
2018-10-22,61.90999984741211
2019-07-05,64.12000274658203
2019-06-03,66.66999816894531
2019-10-09,69.26000213623047
2019-10-11,67.43000030517578
2020-03-17,66.33999633789062
2020-06-04,66.69999694824219
2019-10-14,68.9000015258789
2020-03-20,69.38999938964844
2018-11-06,73.05000305175781
2019-06-18,72.37000274658203
2019-05-17,70.81999969482422
2019-04-15,70.01000213623047
2019-03-14,66.19999694824219
2019-01-09,65.58999633789062
2018-08-02,62.209999084472656
2018-10-05,67.51000213623047
2019-08-21,67.19000244140625
2019-10-17,66.33000183105469
2020-03-23,67.72000122070312
2020-06-10,64.95999908447266
2019-02-25,66.06999969482422
2020-01-07,63.619998931884766
2020-03-26,62.0
2019-10-23,62.09000015258789
