Dates,XYL
2019-01-17,75.45999908447266
2019-08-29,76.91999816894531
2018-11-14,76.86000061035156
2019-06-26,77.94000244140625
2018-09-11,78.33000183105469
2018-07-09,78.68000030517578
2018-08-10,78.45999908447266
2019-04-23,78.41999816894531
2019-09-30,78.1500015258789
2020-01-23,79.0
2019-11-08,78.97000122070312
2020-04-14,79.45999908447266
2019-11-11,79.0
2020-01-29,79.12999725341797
2020-04-17,79.20999908447266
2018-07-24,79.12000274658203
2018-09-26,79.94999694824219
2019-05-08,80.3499984741211
2019-03-05,79.94000244140625
2019-02-01,79.91000366210938
2018-12-31,80.36000061035156
2018-11-29,80.58000183105469
2019-08-12,80.93000030517578
2019-07-11,81.30999755859375
2019-09-13,82.01000213623047
2019-11-14,82.58000183105469
2020-04-20,83.3499984741211
2020-02-04,83.95999908447266
2020-04-23,83.16999816894531
2018-12-14,83.06999969482422
2019-08-27,82.41000366210938
2018-08-08,82.97000122070312
2018-10-11,80.88999938964844
2018-11-12,81.68000030517578
2019-07-26,83.72000122070312
2019-06-24,83.75
2019-05-23,83.36000061035156
2019-03-20,84.45999908447266
2019-01-15,86.54000091552734
2019-11-20,87.69999694824219
2020-02-07,83.30999755859375
2020-02-10,84.91000366210938
2020-04-29,86.16999816894531
2019-11-26,87.44999694824219
2020-02-13,89.33999633789062
2019-01-30,88.8499984741211
2018-08-23,88.5199966430664
2018-09-24,88.37999725341797
2018-11-27,88.69000244140625
2018-10-26,89.1500015258789
2019-07-09,88.6500015258789
2019-06-07,87.08999633789062
2019-05-06,87.26000213623047
2019-04-04,85.80999755859375
2019-09-11,84.0
2019-11-29,78.9000015258789
2020-05-05,82.41999816894531
2019-12-02,84.27999877929688
2020-02-19,85.69000244140625
2020-05-08,84.06999969482422
2019-05-21,81.44000244140625
2019-03-18,78.16999816894531
2018-09-07,76.80000305175781
2018-08-06,75.94000244140625
2018-10-09,68.98999786376953
2019-02-14,72.20999908447266
2018-12-12,66.95999908447266
2019-07-24,71.8499984741211
2019-09-26,69.19000244140625
2019-10-28,65.33999633789062
2019-12-05,65.04000091552734
2020-05-11,60.27000045776367
2019-07-03,62.2400016784668
2020-02-25,66.16000366210938
2020-05-14,68.56999969482422
2020-02-28,67.45999908447266
2019-08-08,68.23999786376953
2019-06-05,66.36000061035156
2018-07-20,64.86000061035156
2018-08-21,64.0999984741211
2018-10-24,65.41000366210938
2019-04-02,65.66999816894531
2019-03-01,67.87000274658203
2019-01-28,69.76000213623047
2018-12-27,70.48999786376953
2019-09-09,69.33000183105469
2020-03-02,71.06999969482422
2020-05-20,69.05000305175781
2019-12-17,67.27999877929688
2020-03-05,70.08999633789062
2019-02-12,70.29000091552734
2019-01-11,68.91000366210938
2018-12-10,70.25
2019-08-23,70.58000183105469
2018-11-08,68.80999755859375
2019-07-22,71.5
2019-06-20,73.86000061035156
2018-09-05,75.43000030517578
2019-04-17,73.05999755859375
2019-09-24,71.19000244140625
2019-12-20,69.05999755859375
2020-05-26,65.76000213623047
2019-04-30,65.88999938964844
2019-12-23,65.18000030517578
2020-03-11,65.43000030517578
2020-05-29,63.029998779296875
2019-12-26,63.22999954223633
2020-06-01,59.150001525878906
2019-05-02,59.040000915527344
2019-02-27,59.720001220703125
2018-11-23,62.45000076293945
2019-08-06,62.290000915527344
2018-07-18,62.869998931884766
2018-09-20,62.95000076293945
2018-10-22,62.25
2019-07-05,65.87000274658203
2019-06-03,69.33999633789062
2019-10-09,69.44000244140625
2019-10-11,67.81999969482422
2020-03-17,66.93000030517578
2020-06-04,68.33999633789062
2019-10-14,70.58000183105469
2020-03-20,70.37999725341797
2018-11-06,73.93000030517578
2019-06-18,73.51000213623047
2019-05-17,70.9800033569336
2019-04-15,70.19000244140625
2019-03-14,66.19999694824219
2019-01-09,66.08999633789062
2018-08-02,65.05999755859375
2018-10-05,68.31999969482422
2019-08-21,67.87000274658203
2019-10-17,66.86000061035156
2020-03-23,67.95999908447266
2020-06-10,65.72000122070312
2019-02-25,66.19999694824219
2020-01-07,63.779998779296875
2020-03-26,62.220001220703125
2019-10-23,63.18000030517578
