Dates,ZBH
2019-03-06,114.79154968261719
2018-11-30,110.404541015625
2019-08-13,111.31153106689453
2019-07-12,108.36385345458984
2019-06-10,109.52715301513672
2019-05-09,110.42427825927734
2018-07-25,111.3509521484375
2018-09-27,110.7693099975586
2018-10-29,107.447021484375
2019-10-16,105.73165130615234
2019-12-16,104.28245544433594
2020-03-04,103.0797348022461
2020-05-22,100.32923126220703
2019-10-01,97.97306060791016
2019-12-19,95.85350799560547
2018-09-10,100.57569122314453
2019-05-24,100.50652313232422
2018-08-09,101.43539428710938
2019-04-22,102.49273681640625
2019-03-21,101.06978607177734
2019-01-16,99.24166107177734
2019-08-28,102.63108825683594
2018-11-13,102.67061614990234
2018-10-12,100.36817932128906
2019-06-25,101.18836212158203
2020-03-10,102.49273681640625
2020-05-28,103.04611206054688
2019-10-07,101.47492218017578
2020-03-13,102.93740844726562
2019-10-10,103.7575912475586
2020-03-16,104.9631576538086
2020-06-03,104.09356689453125
2018-11-28,102.69036865234375
2018-09-25,103.54019927978516
2018-07-23,103.99475860595703
2018-08-24,106.13909149169922
2019-07-10,104.58765411376953
2019-05-07,104.4097900390625
2019-04-05,107.17665100097656
2019-03-04,108.26363372802734
2019-01-31,115.22032928466797
2019-09-12,116.68283081054688
2019-12-31,116.91998291015625
2020-03-19,116.7816390991211
2020-01-03,116.89035034179688
2020-06-09,119.15324401855469
2019-02-15,120.78372192382812
2019-01-14,122.48336791992188
2018-07-06,122.09798431396484
2018-08-07,121.04064178466797
2018-10-10,122.18692016601562
2018-12-13,122.09798431396484
2019-08-26,122.51302337646484
2019-07-25,122.01893615722656
2019-05-22,122.96757507324219
2019-03-19,122.43396759033203
2020-01-06,121.90035247802734
2020-03-25,123.01697540283203
2020-06-12,122.65135955810547
2019-10-22,123.92610168457031
2020-01-09,122.95770263671875
2020-06-15,122.64148712158203
2019-10-25,121.78177642822266
2020-03-31,119.95366668701172
2020-06-18,120.17105102539062
2019-04-03,119.97343444824219
2018-08-22,121.2283935546875
2018-10-25,121.6730728149414
2019-01-29,121.48532104492188
2018-12-28,124.43006134033203
2018-11-26,123.837158203125
2019-08-09,124.232421875
2019-07-08,125.92219543457031
2019-06-06,128.0269775390625
2019-09-10,125.18106842041016
2020-01-15,125.09212493896484
2020-04-03,125.4182357788086
2019-10-31,125.38858032226562
2020-04-06,125.69549560546875
2020-06-24,126.4281234741211
2018-11-09,126.48751831054688
2019-07-23,126.23011016845703
2019-06-21,125.22027587890625
2019-05-20,125.29946899414062
2019-04-18,125.94300842285156
2018-09-06,127.47755432128906
2018-10-08,127.37855529785156
2019-02-13,127.55674743652344
2018-12-11,127.25973510742188
2019-09-25,126.64591979980469
2020-01-21,126.62612915039062
2020-04-09,124.26983642578125
2019-11-06,118.49790954589844
2020-01-24,118.80481719970703
2020-01-27,119.99285888671875
2020-04-15,121.53732299804688
2018-12-26,123.21048736572266
2019-08-07,123.4778060913086
2019-06-04,122.62637329101562
2018-09-21,119.62654876708984
2018-07-19,121.93334197998047
2018-08-20,120.0126724243164
2018-10-23,121.98283386230469
2019-05-03,123.07188415527344
2019-04-01,124.2995376586914
2019-02-28,122.16104888916016
2019-11-12,121.33930969238281
2020-01-30,120.69580078125
2019-11-15,120.75518798828125
2020-04-21,117.47816467285156
2019-04-16,117.5672607421875
2019-03-15,117.3692626953125
2019-02-11,116.90393829345703
2019-01-10,115.26046752929688
2019-08-22,114.76544189453125
2018-11-07,114.95355987548828
2018-08-03,114.00312805175781
2018-09-04,112.8249740600586
2019-06-19,113.37939453125
2019-09-23,111.0230941772461
2019-11-18,111.102294921875
2020-02-05,111.765625
2020-04-24,112.79527282714844
2019-03-29,113.16158294677734
2019-11-21,116.24060821533203
2020-04-27,117.35935974121094
2020-02-11,119.11173248291016
2020-04-30,119.52754211425781
2019-05-01,120.4977798461914
2019-02-26,119.28004455566406
2019-01-25,119.4879379272461
2018-12-24,118.5969009399414
2019-09-06,116.28020477294922
2018-07-17,116.55742645263672
2018-09-19,116.94355010986328
2019-08-05,118.18109130859375
2019-10-08,118.5177001953125
2019-12-11,117.11184692382812
2019-11-27,116.2505111694336
2020-02-14,115.53768157958984
2020-05-06,113.42890167236328
2019-01-08,114.47061920166016
2018-12-07,116.81201934814453
2019-08-20,116.38540649414062
2018-11-05,115.80998229980469
2019-07-19,116.72273254394531
2018-10-04,116.88146209716797
2019-06-17,119.74869537353516
2019-05-16,119.73876953125
2018-08-01,119.82805633544922
2019-03-13,120.04633331298828
2019-12-03,119.64947509765625
2020-02-20,120.9392318725586
2019-12-06,121.12773132324219
2020-05-12,122.05040740966797
2019-12-09,123.10204315185547
2020-02-26,122.47701263427734
2020-05-15,121.8420639038086
2019-03-28,123.84613800048828
2018-09-17,124.83826446533203
2018-08-16,122.93340301513672
2018-10-19,133.43992614746094
2019-04-29,133.4696807861328
2019-01-23,135.5928192138672
2019-09-04,134.06497192382812
2018-11-20,136.41627502441406
2019-07-02,136.98178100585938
2019-05-31,133.85662841796875
2019-12-12,134.0847930908203
2020-05-18,135.1265106201172
2019-09-27,137.8350067138672
2020-03-03,137.2198944091797
2020-05-21,137.41831970214844
2019-05-14,137.0810089111328
2018-08-31,132.87440490722656
2018-07-30,134.06497192382812
2018-10-02,135.93014526367188
2019-04-12,137.46792602539062
2019-03-11,136.86273193359375
2019-02-07,136.3468475341797
2019-07-17,136.02935791015625
2019-09-19,132.58670043945312
2019-10-21,133.76731872558594
2019-12-18,133.43992614746094
2020-03-06,136.0591278076172
2019-10-03,137.09091186523438
2020-03-09,138.10287475585938
2020-05-27,138.2913818359375
2019-12-24,136.92225646972656
2020-03-12,138.44020080566406
2018-12-20,138.63861083984375
2019-08-01,135.9995880126953
2018-08-14,137.42825317382812
2018-07-13,139.18426513671875
2018-10-17,141.4860076904297
2019-05-29,137.69610595703125
2019-03-26,136.57501220703125
2019-02-22,137.74571228027344
2019-10-04,138.31124877929688
2019-11-05,138.5592498779297
2019-12-27,140.90065002441406
2020-06-02,140.5335693359375
2019-12-30,138.9561004638672
2020-03-18,136.2773895263672
2020-06-05,135.761474609375
2019-07-15,133.30665588378906
2018-12-03,136.4273681640625
2019-06-13,132.7898406982422
2019-01-04,131.1400146484375
2018-08-29,132.12396240234375
2019-02-05,133.6246795654297
2018-11-01,133.67437744140625
2019-08-16,130.4145050048828
2019-04-10,132.60101318359375
2019-09-17,133.24700927734375
2019-10-15,135.6024627685547
2020-01-02,134.4098358154297
2020-06-08,137.04356384277344
2019-10-18,135.74160766601562
2020-03-24,137.65975952148438
2020-06-11,136.76528930664062
2020-01-08,136.75534057617188
2019-04-25,133.992431640625
2019-07-30,134.38995361328125
2019-02-20,134.0619659423828
2018-07-11,133.24700927734375
2018-09-13,135.115478515625
2018-10-15,137.3417205810547
2019-06-28,137.2224578857422
2018-12-18,137.3814697265625
2018-11-16,137.37155151367188
2019-10-02,135.69190979003906
2020-03-27,139.44871520996094
2020-01-10,142.34085083007812
2019-10-24,141.0587615966797
2020-03-30,143.11605834960938
2020-06-17,142.4402313232422
2020-01-14,143.65274047851562
2020-04-02,143.48377990722656
2019-01-02,144.13973999023438
2019-08-14,145.8789825439453
2018-10-30,144.0999755859375
2019-06-11,143.65274047851562
2019-05-10,141.69482421875
2019-04-08,141.44638061523438
2018-08-27,142.93716430664062
2018-07-26,144.18943786621094
2018-09-28,143.9707794189453
2019-03-07,145.66033935546875
2019-10-30,144.38819885253906
2020-01-17,143.5732421875
2020-06-23,142.5197296142578
2020-04-08,147.45921325683594
2020-06-26,146.71383666992188
2019-03-22,147.6182403564453
2019-01-17,145.81936645507812
2019-08-29,144.3385009765625
2018-11-14,146.10757446289062
2019-06-26,146.505126953125
2018-09-11,147.16107177734375
2018-07-09,149.0792236328125
2018-08-10,148.94009399414062
2019-04-23,147.9661102294922
2019-09-30,147.88661193847656
2020-01-23,149.3972625732422
2019-11-08,150.31161499023438
2020-04-14,149.94387817382812
2019-11-11,149.61538696289062
2020-01-29,149.3267059326172
2020-04-17,148.07244873046875
2018-07-24,148.9982147216797
2018-09-26,148.52040100097656
2019-05-08,148.13217163085938
2019-03-05,147.27609252929688
2019-02-01,147.1466827392578
2018-12-31,148.90863037109375
2018-11-29,147.9231414794922
2019-08-12,149.3068084716797
2019-07-11,148.3412322998047
2019-09-13,147.664306640625
2019-11-14,147.4751739501953
2020-04-20,148.0923614501953
2020-02-04,148.6995849609375
2020-04-23,148.7991180419922
2018-12-14,150.2922821044922
2019-08-27,148.82899475097656
2018-08-08,147.1267852783203
2018-10-11,147.3656768798828
2018-11-12,148.52040100097656
2019-07-26,150.0633544921875
2019-06-24,150.4913787841797
2019-05-23,147.226318359375
2019-03-20,147.8335418701172
2019-01-15,156.05592346191406
2019-11-20,156.981689453125
2020-02-07,158.2857208251953
2020-02-10,155.67764282226562
2020-04-29,157.49932861328125
2019-11-26,158.56443786621094
2020-02-13,157.9771270751953
2019-01-30,158.00698852539062
2018-08-23,159.66937255859375
2018-09-24,158.52462768554688
2018-11-27,159.29112243652344
2018-10-26,157.6685333251953
2019-07-09,156.673095703125
2019-06-07,153.6270294189453
2019-05-06,149.04798889160156
2019-04-04,145.89242553710938
2019-09-11,139.31253051757812
2019-11-29,135.5298309326172
2020-05-05,138.61572265625
2019-12-02,133.25027465820312
2020-02-19,137.44110107421875
2020-05-08,128.60154724121094
2019-05-21,123.53472900390625
2019-03-18,110.75321960449219
2018-09-07,117.77110290527344
2018-08-06,110.68353271484375
2018-10-09,101.56525421142578
2019-02-14,97.35452270507812
2018-12-12,91.58094787597656
2019-07-24,85.76754760742188
2019-09-26,80.26273345947266
2019-10-28,88.73397064208984
2019-12-05,85.58836364746094
2020-05-11,80.44190979003906
2019-07-03,92.97457122802734
2020-02-25,96.38894653320312
2020-05-14,100.64007568359375
2020-02-28,94.74238586425781
2019-08-08,98.07542419433594
2019-06-05,100.8696060180664
2018-07-20,89.44342803955078
2018-08-21,92.51702117919922
2018-10-24,91.8184814453125
2019-04-02,97.73613739013672
2019-03-01,101.6978759765625
2019-01-28,111.04837036132812
2018-12-27,110.13028717041016
2019-09-09,107.79515075683594
2020-03-02,113.35355377197266
2020-05-20,109.89078521728516
2019-12-17,109.09244537353516
2020-03-05,118.33317565917969
2019-02-12,116.75646209716797
2019-01-11,111.90657806396484
2018-12-10,109.03257751464844
2019-08-23,112.75480651855469
2018-11-08,116.20760345458984
2019-07-22,117.24543762207031
2019-06-20,114.50116729736328
2018-09-05,120.60842895507812
2019-04-17,119.45083618164062
2019-09-24,116.00802612304688
2019-12-20,113.83255767822266
2020-05-26,117.77433776855469
2019-04-30,115.6387939453125
2019-12-23,119.1514663696289
2020-03-11,121.6063461303711
2020-05-29,117.74440002441406
2019-12-26,113.35355377197266
2020-06-01,110.83880615234375
2019-05-02,111.86666107177734
2019-02-27,112.15605926513672
2018-11-23,122.41465759277344
2019-08-06,123.6919937133789
2018-07-18,126.33647918701172
2018-09-20,121.74605560302734
2018-10-22,123.14314270019531
2019-07-05,126.47618865966797
2019-06-03,128.07286071777344
2019-10-09,127.72358703613281
2019-10-11,126.07701873779297
2020-03-17,127.61381530761719
2020-06-04,128.2125701904297
2019-10-14,130.0986328125
2020-03-20,129.24041748046875
2018-11-06,137.11399841308594
2019-06-18,136.2158660888672
2019-05-17,133.86077880859375
2019-04-15,134.01046752929688
2019-03-14,120.88784790039062
2019-01-09,124.9294204711914
2018-08-02,126.86537170410156
2018-10-05,130.78720092773438
2019-08-21,127.80342864990234
2019-10-17,127.17473602294922
2020-03-23,125.957275390625
2020-06-10,124.34064483642578
2019-02-25,125.69781494140625
2020-01-07,117.97392272949219
2020-03-26,115.06000518798828
2019-10-23,115.43000030517578
