Dates,ZBH
2018-12-07,117.73999786376953
2019-08-20,117.30999755859375
2018-11-05,116.7300033569336
2019-07-19,117.6500015258789
2018-10-04,117.80999755859375
2019-06-17,120.69999694824219
2019-05-16,120.69000244140625
2018-08-01,120.77999877929688
2019-03-13,121.0
2019-12-03,120.5999984741211
2020-02-20,121.9000015258789
2019-12-06,122.08999633789062
2020-05-12,123.0199966430664
2019-12-09,124.08000183105469
2020-02-26,123.44999694824219
2020-05-15,122.80999755859375
2019-03-28,124.83000183105469
2018-09-17,125.83000183105469
2018-08-16,123.91000366210938
2018-10-19,134.5
2019-04-29,134.52999877929688
2019-01-23,136.6699981689453
2019-09-04,135.1300048828125
2018-11-20,137.5
2019-07-02,138.07000732421875
2019-05-31,134.9199981689453
2019-12-12,135.14999389648438
2020-05-18,136.1999969482422
2019-09-27,138.92999267578125
2020-03-03,138.30999755859375
2020-05-21,138.50999450683594
2019-05-14,138.1699981689453
2018-08-31,133.92999267578125
2018-07-30,135.1300048828125
2018-10-02,137.00999450683594
2019-04-12,138.55999755859375
2019-03-11,137.9499969482422
2019-02-07,137.42999267578125
2019-07-17,137.11000061035156
2019-09-19,133.63999938964844
2019-10-21,134.8300018310547
2019-12-18,134.5
2020-03-06,137.13999938964844
2019-10-03,138.17999267578125
2020-03-09,139.1999969482422
2020-05-27,139.38999938964844
2019-12-24,138.00999450683594
2020-03-12,139.5399932861328
2018-12-20,139.74000549316406
2019-08-01,137.0800018310547
2018-08-14,138.52000427246094
2018-07-13,140.2899932861328
2018-10-17,142.61000061035156
2019-05-29,138.7899932861328
2019-03-26,137.66000366210938
2019-02-22,138.83999633789062
2019-10-04,139.41000366210938
2019-11-05,139.66000366210938
2019-12-27,142.02000427246094
2020-06-02,141.64999389648438
2019-12-30,140.05999755859375
2020-03-18,137.36000061035156
2020-06-05,136.83999633789062
2019-07-15,134.1300048828125
2018-12-03,137.27000427246094
2019-06-13,133.61000061035156
2019-01-04,131.9499969482422
2018-08-29,132.94000244140625
2019-02-05,134.4499969482422
2018-11-01,134.5
2019-08-16,131.22000122070312
2019-04-10,133.4199981689453
2019-09-17,134.07000732421875
2019-10-15,136.44000244140625
2020-01-02,135.24000549316406
2020-06-08,137.88999938964844
2019-10-18,136.5800018310547
2020-03-24,138.50999450683594
2020-06-11,137.61000061035156
2020-01-08,137.60000610351562
2019-04-25,134.82000732421875
2019-07-30,135.22000122070312
2019-02-20,134.88999938964844
2018-07-11,134.07000732421875
2018-09-13,135.9499969482422
2018-10-15,138.19000244140625
2019-06-28,138.07000732421875
2018-12-18,138.22999572753906
2018-11-16,138.22000122070312
2019-10-02,136.52999877929688
2020-03-27,140.30999755859375
2020-01-10,143.22000122070312
2019-10-24,141.92999267578125
2020-03-30,144.0
2020-06-17,143.32000732421875
2020-01-14,144.5399932861328
2020-04-02,144.3699951171875
2019-01-02,145.02999877929688
2019-08-14,146.77999877929688
2018-10-30,144.99000549316406
2019-06-11,144.5399932861328
2019-05-10,142.57000732421875
2019-04-08,142.32000732421875
2018-08-27,143.82000732421875
2018-07-26,145.0800018310547
2018-09-28,144.86000061035156
2019-03-07,146.55999755859375
2019-10-30,145.27999877929688
2020-01-17,144.4600067138672
2020-06-23,143.39999389648438
2020-04-08,148.3699951171875
2020-06-26,147.6199951171875
2019-03-22,148.52999877929688
2019-01-17,146.72000122070312
2019-08-29,145.22999572753906
2018-11-14,147.00999450683594
2019-06-26,147.41000366210938
2018-09-11,148.07000732421875
2018-07-09,150.0
2018-08-10,149.86000061035156
2019-04-23,148.8800048828125
2019-09-30,148.8000030517578
2020-01-23,150.32000732421875
2019-11-08,151.24000549316406
2020-04-14,150.8699951171875
2019-11-11,150.3000030517578
2020-01-29,150.00999450683594
2020-04-17,148.75
2018-07-24,149.67999267578125
2018-09-26,149.1999969482422
2019-05-08,148.80999755859375
2019-03-05,147.9499969482422
2019-02-01,147.82000732421875
2018-12-31,149.58999633789062
2018-11-29,148.60000610351562
2019-08-12,149.99000549316406
2019-07-11,149.02000427246094
2019-09-13,148.33999633789062
2019-11-14,148.14999389648438
2020-04-20,148.77000427246094
2020-02-04,149.3800048828125
2020-04-23,149.47999572753906
2018-12-14,150.97999572753906
2019-08-27,149.50999450683594
2018-08-08,147.8000030517578
2018-10-11,148.0399932861328
2018-11-12,149.1999969482422
2019-07-26,150.75
2019-06-24,151.17999267578125
2019-05-23,147.89999389648438
2019-03-20,148.50999450683594
2019-01-15,156.77000427246094
2019-11-20,157.6999969482422
2020-02-07,159.00999450683594
2020-02-10,156.38999938964844
2020-04-29,158.22000122070312
2019-11-26,159.2899932861328
2020-02-13,158.6999969482422
2019-01-30,158.72999572753906
2018-08-23,160.39999389648438
2018-09-24,159.25
2018-11-27,160.02000427246094
2018-10-26,158.38999938964844
2019-07-09,157.38999938964844
2019-06-07,154.3300018310547
2019-05-06,149.72999572753906
2019-04-04,146.55999755859375
2019-09-11,139.9499969482422
2019-11-29,136.14999389648438
2020-05-05,139.25
2019-12-02,133.86000061035156
2020-02-19,138.07000732421875
2020-05-08,129.19000244140625
2019-05-21,124.0999984741211
2019-03-18,111.26000213623047
2018-09-07,118.30999755859375
2018-08-06,111.19000244140625
2018-10-09,102.02999877929688
2019-02-14,97.80000305175781
2018-12-12,92.0
2019-07-24,86.16000366210938
2019-09-26,80.62999725341797
2019-10-28,89.13999938964844
2019-12-05,85.9800033569336
2020-05-11,80.80999755859375
2019-07-03,93.4000015258789
2020-02-25,96.83000183105469
2020-05-14,100.8499984741211
2020-02-28,94.94000244140625
2019-08-08,98.27999877929688
2019-06-05,101.08000183105469
2018-07-20,89.62999725341797
2018-08-21,92.70999908447266
2018-10-24,92.01000213623047
2019-04-02,97.94000244140625
2019-03-01,101.91000366210938
2019-01-28,111.27999877929688
2018-12-27,110.36000061035156
2019-09-09,108.0199966430664
2020-03-02,113.58999633789062
2020-05-20,110.12000274658203
2019-12-17,109.31999969482422
2020-03-05,118.58000183105469
2019-02-12,117.0
2019-01-11,112.13999938964844
2018-12-10,109.26000213623047
2019-08-23,112.98999786376953
2018-11-08,116.44999694824219
2019-07-22,117.48999786376953
2019-06-20,114.73999786376953
2018-09-05,120.86000061035156
2019-04-17,119.69999694824219
2019-09-24,116.25
2019-12-20,114.06999969482422
2020-05-26,118.0199966430664
2019-04-30,115.87999725341797
2019-12-23,119.4000015258789
2020-03-11,121.86000061035156
2020-05-29,117.98999786376953
2019-12-26,113.58999633789062
2020-06-01,111.06999969482422
2019-05-02,112.0999984741211
2019-02-27,112.38999938964844
2018-11-23,122.66999816894531
2019-08-06,123.94999694824219
2018-07-18,126.5999984741211
2018-09-20,122.0
2018-10-22,123.4000015258789
2019-07-05,126.73999786376953
2019-06-03,128.33999633789062
2019-10-09,127.98999786376953
2019-10-11,126.33999633789062
2020-03-17,127.87999725341797
2020-06-04,128.47999572753906
2019-10-14,130.3699951171875
2020-03-20,129.50999450683594
2018-11-06,137.39999389648438
2019-06-18,136.5
2019-05-17,134.13999938964844
2019-04-15,134.2899932861328
2019-03-14,121.13999938964844
2019-01-09,125.19000244140625
2018-08-02,127.12999725341797
2018-10-05,131.05999755859375
2019-08-21,128.07000732421875
2019-10-17,127.44000244140625
2020-03-23,126.22000122070312
2020-06-10,124.5999984741211
2019-02-25,125.95999908447266
2020-01-07,118.22000122070312
2020-03-26,115.30000305175781
2019-10-23,115.43000030517578
