Dates,BMY
2020-04-23,66.52999877929688
2018-12-14,67.22000122070312
2019-08-27,66.02999877929688
2018-08-08,63.61000061035156
2018-10-11,63.09000015258789
2018-11-12,63.900001525878906
2019-07-26,64.12999725341797
2019-06-24,63.38999938964844
2019-05-23,62.5099983215332
2019-03-20,63.04999923706055
2019-01-15,64.05000305175781
2019-11-20,64.8499984741211
2020-02-07,66.38999938964844
2020-02-10,65.83999633789062
2020-04-29,65.80000305175781
2019-11-26,66.97000122070312
2020-02-13,66.56999969482422
2019-01-30,66.04000091552734
2018-08-23,65.9800033569336
2018-09-24,65.44000244140625
2018-11-27,65.36000061035156
2018-10-26,64.88999938964844
2019-07-09,64.80000305175781
2019-06-07,63.689998626708984
2019-05-06,61.599998474121094
2019-04-04,61.61000061035156
2019-09-11,59.560001373291016
2019-11-29,56.369998931884766
2020-05-05,58.68000030517578
2019-12-02,58.34000015258789
2020-02-19,59.689998626708984
2020-05-08,59.84000015258789
2019-05-21,58.7599983215332
2019-03-18,56.0
2018-09-07,55.90999984741211
2018-08-06,55.810001373291016
2018-10-09,50.619998931884766
2019-02-14,51.779998779296875
2018-12-12,48.0099983215332
2019-07-24,51.20000076293945
2019-09-26,48.02000045776367
2019-10-28,48.130001068115234
2019-12-05,47.25
2020-05-11,45.7599983215332
2019-07-03,47.38999938964844
2020-02-25,48.16999816894531
2020-05-14,50.310001373291016
2020-02-28,50.869998931884766
2019-08-08,53.20000076293945
2019-06-05,54.2400016784668
2018-07-20,53.52000045776367
2018-08-21,53.58000183105469
2018-10-24,54.900001525878906
2019-04-02,56.58000183105469
2019-03-01,56.68000030517578
2019-01-28,56.36000061035156
2018-12-27,58.369998931884766
2019-09-09,58.060001373291016
2020-03-02,59.630001068115234
2020-05-20,58.900001525878906
2019-12-17,59.5
2020-03-05,59.880001068115234
2019-02-12,60.599998474121094
2019-01-11,60.2599983215332
2018-12-10,60.880001068115234
2019-08-23,60.84000015258789
2018-11-08,61.2599983215332
2019-07-22,62.40999984741211
2019-06-20,61.77000045776367
2018-09-05,61.529998779296875
2019-04-17,60.36000061035156
2019-09-24,59.68000030517578
2019-12-20,59.72999954223633
2020-05-26,60.43000030517578
2019-04-30,60.939998626708984
2019-12-23,60.619998931884766
2020-03-11,60.95000076293945
2020-05-29,60.77000045776367
2019-12-26,62.880001068115234
2020-06-01,62.58000183105469
2019-05-02,62.130001068115234
2019-02-27,63.810001373291016
2018-11-23,63.47999954223633
2019-08-06,62.4900016784668
2018-07-18,60.83000183105469
2018-09-20,60.439998626708984
2018-10-22,60.59000015258789
2019-07-05,60.18000030517578
2019-06-03,59.11000061035156
2019-10-09,59.68000030517578
2019-10-11,59.380001068115234
2020-03-17,59.43000030517578
2020-06-04,59.27000045776367
2019-10-14,59.689998626708984
2020-03-20,59.81999969482422
2018-11-06,60.529998779296875
2019-06-18,60.400001525878906
2019-05-17,60.93000030517578
2019-04-15,59.900001525878906
2019-03-14,56.400001525878906
2019-01-09,55.59000015258789
2018-08-02,54.06999969482422
2018-10-05,55.5
2019-08-21,56.709999084472656
2019-10-17,55.58000183105469
2020-03-23,54.72999954223633
2020-06-10,55.91999816894531
2019-02-25,57.81999969482422
2020-01-07,57.11000061035156
2020-03-26,57.70000076293945
2019-10-23,56.66999816894531
