Dates,BMY
2020-06-09,50.220001220703125
2019-02-15,50.099998474121094
2019-01-14,49.709999084472656
2018-07-06,50.97999954223633
2018-08-07,50.83000183105469
2018-10-10,51.66999816894531
2018-12-13,51.36000061035156
2019-08-26,51.29999923706055
2019-07-25,50.130001068115234
2019-05-22,50.97999954223633
2019-03-19,50.650001525878906
2020-01-06,50.15999984741211
2020-03-25,50.959999084472656
2020-06-12,51.65999984741211
2019-10-22,53.220001220703125
2020-01-09,53.04999923706055
2020-06-15,53.79999923706055
2019-10-25,52.88999938964844
2020-03-31,51.5099983215332
2020-06-18,51.38999938964844
2019-04-03,50.900001525878906
2018-08-22,50.380001068115234
2018-10-25,50.970001220703125
2019-01-29,49.88999938964844
2018-12-28,49.959999084472656
2018-11-26,49.86000061035156
2019-08-09,49.599998474121094
2019-07-08,49.189998626708984
2019-06-06,48.91999816894531
2019-09-10,48.15999984741211
2020-01-15,47.4900016784668
2020-04-03,48.34000015258789
2019-10-31,47.97999954223633
2020-04-06,47.84000015258789
2020-06-24,47.709999084472656
2018-11-09,47.09000015258789
2019-07-23,46.70000076293945
2019-06-21,46.880001068115234
2019-05-20,46.66999816894531
2019-04-18,46.63999938964844
2018-09-06,46.790000915527344
2018-10-08,45.97999954223633
2019-02-13,45.88999938964844
2018-12-11,46.09000015258789
2019-09-25,45.56999969482422
2020-01-21,46.5
2020-04-09,46.02000045776367
2019-11-06,45.79999923706055
2020-01-24,45.52000045776367
2020-01-27,45.2400016784668
2020-04-15,45.31999969482422
2018-12-26,44.619998931884766
2019-08-07,45.63999938964844
2019-06-04,45.88999938964844
2018-09-21,46.31999969482422
2018-07-19,46.43000030517578
2018-08-20,46.58000183105469
2018-10-23,46.880001068115234
2019-05-03,48.619998931884766
2019-04-01,48.099998474121094
2019-02-28,47.220001220703125
2019-11-12,47.45000076293945
2020-01-30,47.22999954223633
2019-11-15,47.0099983215332
2020-04-21,45.900001525878906
2019-04-16,45.90999984741211
2019-03-15,46.630001068115234
2019-02-11,47.119998931884766
2019-01-10,46.849998474121094
2019-08-22,46.310001373291016
2018-11-07,47.43000030517578
2018-08-03,47.7400016784668
2018-09-04,47.29999923706055
2019-06-19,46.810001373291016
2019-09-23,45.86000061035156
2019-11-18,45.380001068115234
2020-02-05,45.880001068115234
2020-04-24,45.369998931884766
2019-03-29,46.119998931884766
2019-11-21,46.630001068115234
2020-04-27,46.630001068115234
2020-02-11,46.150001525878906
2020-04-30,46.75
2019-05-01,46.0099983215332
2019-02-26,46.869998931884766
2019-01-25,47.630001068115234
2018-12-24,47.33000183105469
2019-09-06,47.560001373291016
2018-07-17,48.209999084472656
2018-09-19,47.790000915527344
2019-08-05,48.61000061035156
2019-10-08,48.88999938964844
2019-12-11,49.34000015258789
2019-11-27,45.68000030517578
2020-02-14,45.77000045776367
2020-05-06,44.91999816894531
2019-01-08,45.099998474121094
2018-12-07,45.349998474121094
2019-08-20,46.18000030517578
2018-11-05,46.68000030517578
2019-07-19,46.560001373291016
2018-10-04,45.88999938964844
2019-06-17,45.77000045776367
2019-05-16,46.040000915527344
2018-08-01,45.959999084472656
2019-03-13,44.529998779296875
2019-12-03,44.27000045776367
2020-02-20,44.189998626708984
2019-12-06,44.45000076293945
2020-05-12,44.130001068115234
2019-12-09,44.04999923706055
2020-02-26,43.33000183105469
2020-05-15,42.77000045776367
2019-03-28,43.04999923706055
2018-09-17,43.22999954223633
2018-08-16,45.400001525878906
2018-10-19,45.369998931884766
2019-04-29,45.38999938964844
2019-01-23,44.560001373291016
2019-09-04,44.40999984741211
2018-11-20,45.20000076293945
2019-07-02,45.9900016784668
2019-05-31,45.380001068115234
2019-12-12,45.689998626708984
2020-05-18,46.2400016784668
2019-09-27,47.290000915527344
2020-03-03,47.31999969482422
2020-05-21,46.5099983215332
2019-05-14,46.4900016784668
2018-08-31,45.63999938964844
2018-07-30,45.75
2018-10-02,46.97999954223633
2019-04-12,47.459999084472656
2019-03-11,47.630001068115234
2019-02-07,47.77000045776367
2019-07-17,47.86000061035156
2019-09-19,46.58000183105469
2019-10-21,48.11000061035156
2019-12-18,47.93000030517578
2020-03-06,48.65999984741211
2019-10-03,48.27000045776367
2020-03-09,48.06999969482422
2020-05-27,48.040000915527344
2019-12-24,48.119998931884766
2020-03-12,48.5099983215332
2018-12-20,48.27000045776367
2019-08-01,48.09000015258789
2018-08-14,48.560001373291016
2018-07-13,49.2400016784668
2018-10-17,49.61000061035156
2019-05-29,49.43000030517578
2019-03-26,49.470001220703125
2019-02-22,49.7400016784668
2019-10-04,49.86000061035156
2019-11-05,50.06999969482422
2019-12-27,50.56999969482422
2020-06-02,50.52000045776367
2019-12-30,50.0099983215332
2020-03-18,49.84000015258789
2020-06-05,49.970001220703125
2019-07-15,50.220001220703125
2018-12-03,50.709999084472656
2019-06-13,50.650001525878906
2019-01-04,49.209999084472656
2018-08-29,49.54999923706055
2019-02-05,50.75
2018-11-01,50.880001068115234
2019-08-16,50.36000061035156
2019-04-10,50.83000183105469
2019-09-17,50.779998779296875
2019-10-15,51.61000061035156
2020-01-02,51.560001373291016
2020-06-08,51.83000183105469
2019-10-18,51.5099983215332
2020-03-24,52.41999816894531
2020-06-11,53.029998779296875
2020-01-08,53.20000076293945
2019-04-25,54.41999816894531
2019-07-30,54.77000045776367
2019-02-20,54.369998931884766
2018-07-11,54.97999954223633
2018-09-13,55.59000015258789
2018-10-15,55.77000045776367
2019-06-28,56.869998931884766
2018-12-18,57.369998931884766
2018-11-16,57.15999984741211
2019-10-02,56.63999938964844
2020-03-27,56.38999938964844
2020-01-10,56.959999084472656
2019-10-24,57.58000183105469
2020-03-30,58.02000045776367
2020-06-17,58.150001525878906
2020-01-14,58.38999938964844
2020-04-02,58.790000915527344
2019-01-02,58.5099983215332
2019-08-14,58.59000015258789
2018-10-30,57.650001525878906
2019-06-11,56.47999954223633
2019-05-10,56.40999984741211
2019-04-08,56.849998474121094
2018-08-27,56.45000076293945
2018-07-26,56.16999816894531
2018-09-28,56.72999954223633
2019-03-07,57.599998474121094
2019-10-30,56.939998626708984
2020-01-17,57.40999984741211
2020-06-23,57.75
2020-04-08,58.900001525878906
2020-06-26,59.47999954223633
2019-03-22,59.95000076293945
2019-01-17,61.279998779296875
2019-08-29,62.09000015258789
2018-11-14,62.40999984741211
2019-06-26,63.939998626708984
2018-09-11,63.81999969482422
2018-07-09,63.5
2018-08-10,64.11000061035156
2019-04-23,63.150001525878906
2019-09-30,62.849998474121094
2020-01-23,63.5099983215332
2019-11-08,63.209999084472656
2020-04-14,63.15999984741211
2019-11-11,63.959999084472656
2020-01-29,64.13999938964844
2020-04-17,63.72999954223633
2018-07-24,64.19000244140625
2018-09-26,63.34000015258789
2019-05-08,62.779998779296875
2019-03-05,62.97999954223633
2019-02-01,63.93000030517578
2018-12-31,63.86000061035156
2018-11-29,65.44999694824219
2019-08-12,65.2300033569336
2019-07-11,66.1500015258789
2019-09-13,66.44000244140625
2019-11-14,66.58000183105469
2020-04-20,66.77999877929688
2020-02-04,66.72000122070312
2020-04-23,67.43000030517578
2018-12-14,67.43000030517578
2019-08-27,66.87000274658203
2018-08-08,64.16000366210938
2018-10-11,63.70000076293945
2018-11-12,64.80999755859375
2019-07-26,64.13999938964844
2019-06-24,63.810001373291016
2019-05-23,62.95000076293945
2019-03-20,63.58000183105469
2019-01-15,64.29000091552734
2019-11-20,65.58999633789062
2020-02-07,67.0999984741211
2020-02-10,66.25
2020-04-29,66.91000366210938
2019-11-26,66.98999786376953
2020-02-13,67.0
2019-01-30,66.08000183105469
2018-08-23,66.37999725341797
2018-09-24,66.06999969482422
2018-11-27,65.70999908447266
2018-10-26,65.16999816894531
2019-07-09,65.62999725341797
2019-06-07,63.970001220703125
2019-05-06,62.13999938964844
2019-04-04,62.040000915527344
2019-09-11,59.58000183105469
2019-11-29,59.060001373291016
2020-05-05,60.34000015258789
2019-12-02,59.20000076293945
2020-02-19,61.47999954223633
2020-05-08,60.5
2019-05-21,60.310001373291016
2019-03-18,57.65999984741211
2018-09-07,57.93000030517578
2018-08-06,56.5099983215332
2018-10-09,52.75
2019-02-14,54.9900016784668
2018-12-12,51.11000061035156
2019-07-24,54.09000015258789
2019-09-26,50.2400016784668
2019-10-28,48.790000915527344
2019-12-05,48.400001525878906
2020-05-11,46.400001525878906
2019-07-03,49.2400016784668
2020-02-25,49.349998474121094
2020-05-14,52.25
2020-02-28,52.790000915527344
2019-08-08,54.38999938964844
2019-06-05,55.7400016784668
2018-07-20,54.81999969482422
2018-08-21,55.209999084472656
2018-10-24,55.529998779296875
2019-04-02,57.869998931884766
2019-03-01,56.900001525878906
2019-01-28,58.25
2018-12-27,58.90999984741211
2019-09-09,58.91999816894531
2020-03-02,60.040000915527344
2020-05-20,59.459999084472656
2019-12-17,59.560001373291016
2020-03-05,60.599998474121094
2019-02-12,61.68000030517578
2019-01-11,60.59000015258789
2018-12-10,60.93000030517578
2019-08-23,60.95000076293945
2018-11-08,62.25
2019-07-22,62.560001373291016
2019-06-20,62.13999938964844
2018-09-05,61.630001068115234
2019-04-17,60.810001373291016
2019-09-24,60.2599983215332
2019-12-20,60.16999816894531
2020-05-26,61.36000061035156
2019-04-30,61.130001068115234
2019-12-23,61.040000915527344
2020-03-11,61.04999923706055
2020-05-29,62.65999984741211
2019-12-26,63.349998474121094
2020-06-01,63.27000045776367
2019-05-02,63.77000045776367
2019-02-27,64.08999633789062
2018-11-23,63.599998474121094
2019-08-06,62.709999084472656
2018-07-18,61.68000030517578
2018-09-20,61.13999938964844
2018-10-22,60.790000915527344
2019-07-05,60.31999969482422
2019-06-03,60.400001525878906
2019-10-09,59.810001373291016
2019-10-11,59.720001220703125
2020-03-17,60.290000915527344
2020-06-04,60.650001525878906
2019-10-14,60.209999084472656
2020-03-20,60.88999938964844
2018-11-06,61.33000183105469
2019-06-18,61.43000030517578
2019-05-17,60.93000030517578
2019-04-15,60.15999984741211
2019-03-14,56.709999084472656
2019-01-09,56.16999816894531
2018-08-02,55.099998474121094
2018-10-05,57.060001373291016
2019-08-21,56.95000076293945
2019-10-17,55.970001220703125
2020-03-23,56.40999984741211
2020-06-10,57.560001373291016
2019-02-25,58.380001068115234
2020-01-07,57.7599983215332
2020-03-26,58.18000030517578
2019-10-23,57.540000915527344
