Dates,PWR
2018-10-26,39.72999954223633
2019-07-09,40.09000015258789
2019-06-07,39.7599983215332
2019-05-06,39.58000183105469
2019-04-04,38.5
2019-09-11,40.09000015258789
2019-11-29,39.41999816894531
2020-05-05,39.040000915527344
2019-12-02,39.869998931884766
2020-02-19,40.290000915527344
2020-05-08,39.77000045776367
2019-05-21,38.58000183105469
2019-03-18,35.40999984741211
2018-09-07,34.290000915527344
2018-08-06,33.2599983215332
2018-10-09,31.15999984741211
2019-02-14,32.45000076293945
2018-12-12,30.899999618530273
2019-07-24,31.190000534057617
2019-09-26,28.610000610351562
2019-10-28,29.139999389648438
2019-12-05,27.56999969482422
2020-05-11,25.920000076293945
2019-07-03,27.799999237060547
2020-02-25,31.3700008392334
2020-05-14,32.33000183105469
2020-02-28,30.510000228881836
2019-08-08,30.889999389648438
2019-06-05,32.2599983215332
2018-07-20,30.969999313354492
2018-08-21,32.209999084472656
2018-10-24,31.0
2019-04-02,33.310001373291016
2019-03-01,34.31999969482422
2019-01-28,34.16999816894531
2018-12-27,34.970001220703125
2019-09-09,33.45000076293945
2020-03-02,34.13999938964844
2020-05-20,33.040000915527344
2019-12-17,32.79999923706055
2020-03-05,34.970001220703125
2019-02-12,34.689998626708984
2019-01-11,34.0099983215332
2018-12-10,33.40999984741211
2019-08-23,34.22999954223633
2018-11-08,34.119998931884766
2019-07-22,35.13999938964844
2019-06-20,37.20000076293945
2018-09-05,38.150001525878906
2019-04-17,36.529998779296875
2019-09-24,36.06999969482422
2019-12-20,34.75
2020-05-26,35.779998779296875
2019-04-30,35.36000061035156
2019-12-23,35.779998779296875
2020-03-11,34.5
2020-05-29,34.130001068115234
2019-12-26,33.5099983215332
2020-06-01,31.829999923706055
2019-05-02,30.959999084472656
2019-02-27,31.559999465942383
2018-11-23,33.66999816894531
2019-08-06,33.810001373291016
2018-07-18,33.970001220703125
2018-09-20,34.060001373291016
2018-10-22,34.279998779296875
2019-07-05,36.47999954223633
2019-06-03,37.689998626708984
2019-10-09,37.9900016784668
2019-10-11,37.130001068115234
2020-03-17,38.119998931884766
2020-06-04,39.720001220703125
2019-10-14,40.84000015258789
2020-03-20,41.02000045776367
2018-11-06,42.9900016784668
2019-06-18,43.5099983215332
2019-05-17,42.45000076293945
2019-04-15,41.4900016784668
2019-03-14,38.630001068115234
2019-01-09,38.43000030517578
2018-08-02,38.349998474121094
2018-10-05,40.5
2019-08-21,39.68000030517578
2019-10-17,38.9900016784668
2020-03-23,39.279998779296875
2020-06-10,39.33000183105469
2019-02-25,40.83000183105469
2020-01-07,39.16999816894531
2020-03-26,38.97999954223633
2019-10-23,38.83000183105469
