Dates,PWR
2019-01-18,33.880001068115234
2020-02-24,33.630001068115234
2020-05-13,33.959999084472656
2019-12-10,34.369998931884766
2020-02-27,34.70000076293945
2019-12-13,34.689998626708984
2020-05-19,34.310001373291016
2019-03-06,35.65999984741211
2018-11-30,35.61000061035156
2019-08-13,33.0
2019-07-12,32.77000045776367
2019-06-10,30.829999923706055
2019-05-09,31.299999237060547
2018-07-25,31.209999084472656
2018-09-27,31.579999923706055
2018-10-29,30.239999771118164
2019-10-16,30.18000030517578
2019-12-16,29.549999237060547
2020-03-04,29.1200008392334
2020-05-22,28.979999542236328
2019-10-01,28.639999389648438
2019-12-19,28.1200008392334
2018-09-10,27.979999542236328
2019-05-24,29.18000030517578
2018-08-09,30.290000915527344
2019-04-22,29.989999771118164
2019-03-21,29.639999389648438
2019-01-16,29.989999771118164
2019-08-28,30.1299991607666
2018-11-13,31.059999465942383
2018-10-12,31.6299991607666
2019-06-25,31.84000015258789
2020-03-10,31.59000015258789
2020-05-28,32.29999923706055
2019-10-07,31.989999771118164
2020-03-13,32.189998626708984
2019-10-10,31.959999084472656
2020-03-16,31.90999984741211
2020-06-03,32.7599983215332
2018-11-28,33.540000915527344
2018-09-25,33.650001525878906
2018-07-23,33.15999984741211
2018-08-24,33.93000030517578
2019-07-10,34.20000076293945
2019-05-07,35.13999938964844
2019-04-05,35.06999969482422
2019-03-04,35.119998931884766
2019-01-31,35.29999923706055
2019-09-12,34.400001525878906
2019-12-31,34.84000015258789
2020-03-19,34.599998474121094
2020-01-03,34.56999969482422
2020-06-09,34.06999969482422
2019-02-15,34.38999938964844
2019-01-14,34.88999938964844
2018-07-06,35.4900016784668
2018-08-07,35.380001068115234
2018-10-10,35.630001068115234
2018-12-13,35.4900016784668
2019-08-26,35.7400016784668
2019-07-25,36.54999923706055
2019-05-22,36.4900016784668
2019-03-19,36.630001068115234
2020-01-06,36.5
2020-03-25,35.65999984741211
2020-06-12,35.93000030517578
2019-10-22,36.09000015258789
2020-01-09,36.040000915527344
2020-06-15,35.970001220703125
2019-10-25,35.779998779296875
2020-03-31,35.459999084472656
2020-06-18,34.79999923706055
2019-04-03,35.20000076293945
2018-08-22,35.959999084472656
2018-10-25,36.369998931884766
2019-01-29,36.619998931884766
2018-12-28,36.9900016784668
2018-11-26,37.31999969482422
2019-08-09,37.599998474121094
2019-07-08,37.279998779296875
2019-06-06,37.150001525878906
2019-09-10,37.31999969482422
2020-01-15,36.72999954223633
2020-04-03,37.13999938964844
2019-10-31,37.130001068115234
2020-04-06,37.20000076293945
2020-06-24,37.5099983215332
2018-11-09,38.060001373291016
2019-07-23,38.63999938964844
2019-06-21,38.91999816894531
2019-05-20,38.72999954223633
2019-04-18,39.16999816894531
2018-09-06,39.349998474121094
2018-10-08,39.68000030517578
2019-02-13,39.06999969482422
2018-12-11,39.38999938964844
2019-09-25,39.900001525878906
2020-01-21,39.959999084472656
2020-04-09,40.04999923706055
2019-11-06,40.41999816894531
2020-01-24,40.060001373291016
2020-01-27,39.880001068115234
2020-04-15,39.810001373291016
2018-12-26,40.470001220703125
2019-08-07,40.5
2019-06-04,40.27000045776367
2018-09-21,40.650001525878906
2018-07-19,40.599998474121094
2018-08-20,40.83000183105469
2018-10-23,40.5
2019-05-03,39.970001220703125
2019-04-01,38.099998474121094
2019-02-28,38.27000045776367
2019-11-12,37.88999938964844
2020-01-30,37.56999969482422
2019-11-15,37.290000915527344
2020-04-21,36.65999984741211
2019-04-16,35.47999954223633
2019-03-15,35.36000061035156
2019-02-11,35.75
2019-01-10,35.459999084472656
2019-08-22,34.91999816894531
2018-11-07,35.119998931884766
2018-08-03,35.119998931884766
2018-09-04,34.439998626708984
2019-06-19,35.040000915527344
2019-09-23,35.29999923706055
2019-11-18,34.869998931884766
2020-02-05,35.189998626708984
2020-04-24,34.90999984741211
2019-03-29,34.88999938964844
2019-11-21,35.77000045776367
2020-04-27,37.369998931884766
2020-02-11,37.29999923706055
2020-04-30,37.0
2019-05-01,37.5099983215332
2019-02-26,37.4900016784668
2019-01-25,37.08000183105469
2018-12-24,37.5099983215332
2019-09-06,37.880001068115234
2018-07-17,37.970001220703125
2018-09-19,37.68000030517578
2019-08-05,38.560001373291016
2019-10-08,39.189998626708984
2019-12-11,39.2400016784668
2019-11-27,38.72999954223633
2020-02-14,38.29999923706055
2020-05-06,38.13999938964844
2019-01-08,37.79999923706055
2018-12-07,38.060001373291016
2019-08-20,38.7599983215332
2018-11-05,38.970001220703125
2019-07-19,38.95000076293945
2018-10-04,38.599998474121094
2019-06-17,38.41999816894531
2019-05-16,38.04999923706055
2018-08-01,38.25
2019-03-13,37.65999984741211
2019-12-03,37.59000015258789
2020-02-20,38.220001220703125
2019-12-06,37.97999954223633
2020-05-12,38.02000045776367
2019-12-09,37.90999984741211
2020-02-26,38.099998474121094
2020-05-15,37.900001525878906
2019-03-28,37.54999923706055
2018-09-17,37.59000015258789
2018-08-16,38.400001525878906
2018-10-19,37.63999938964844
2019-04-29,37.81999969482422
2019-01-23,37.630001068115234
2019-09-04,38.0
2018-11-20,36.65999984741211
2019-07-02,35.18000030517578
2019-05-31,32.880001068115234
2019-12-12,32.86000061035156
2020-05-18,32.58000183105469
2019-09-27,33.02000045776367
2020-03-03,33.7599983215332
2020-05-21,34.040000915527344
2019-05-14,33.18000030517578
2018-08-31,33.0
2018-07-30,32.58000183105469
2018-10-02,32.900001525878906
2019-04-12,33.65999984741211
2019-03-11,33.40999984741211
2019-02-07,33.630001068115234
2019-07-17,33.439998626708984
2019-09-19,33.38999938964844
2019-10-21,33.75
2019-12-18,33.40999984741211
2020-03-06,32.54999923706055
2019-10-03,33.310001373291016
2020-03-09,33.79999923706055
2020-05-27,33.470001220703125
2019-12-24,33.290000915527344
2020-03-12,34.040000915527344
2018-12-20,34.41999816894531
2019-08-01,34.5
2018-08-14,36.43000030517578
2018-07-13,38.27000045776367
2018-10-17,38.0
2019-05-29,38.15999984741211
2019-03-26,38.220001220703125
2019-02-22,38.43000030517578
2019-10-04,38.08000183105469
2019-11-05,38.400001525878906
2019-12-27,37.939998626708984
2020-06-02,37.5
2019-12-30,38.040000915527344
2020-03-18,37.43000030517578
2020-06-05,37.709999084472656
2019-07-15,38.0
2018-12-03,37.630001068115234
2019-06-13,38.029998779296875
2019-01-04,36.18000030517578
2018-08-29,36.13999938964844
2019-02-05,36.58000183105469
2018-11-01,36.939998626708984
2019-08-16,36.900001525878906
2019-04-10,37.43000030517578
2019-09-17,37.40999984741211
2019-10-15,38.470001220703125
2020-01-02,38.709999084472656
2020-06-08,38.95000076293945
2019-10-18,38.97999954223633
2020-03-24,39.369998931884766
2020-06-11,39.45000076293945
2020-01-08,40.47999954223633
2019-04-25,40.43000030517578
2019-07-30,40.900001525878906
2019-02-20,41.099998474121094
2018-07-11,41.20000076293945
2018-09-13,41.70000076293945
2018-10-15,41.779998779296875
2019-06-28,41.939998626708984
2018-12-18,42.41999816894531
2018-11-16,42.0
2019-10-02,43.45000076293945
2020-03-27,44.0
2020-01-10,43.77000045776367
2019-10-24,43.7400016784668
2020-03-30,43.0099983215332
2020-06-17,42.56999969482422
2020-01-14,42.77000045776367
2020-04-02,42.34000015258789
2019-01-02,42.06999969482422
2019-08-14,42.34000015258789
2018-10-30,42.220001220703125
2019-06-11,42.18000030517578
2019-05-10,41.66999816894531
2019-04-08,42.40999984741211
2018-08-27,41.95000076293945
2018-07-26,41.91999816894531
2018-09-28,42.20000076293945
2019-03-07,41.75
2019-10-30,42.04999923706055
2020-01-17,41.650001525878906
2020-06-23,40.7599983215332
2020-04-08,40.849998474121094
2020-06-26,40.560001373291016
2019-03-22,40.790000915527344
2019-01-17,40.459999084472656
2019-08-29,40.59000015258789
2018-11-14,40.040000915527344
2019-06-26,40.72999954223633
2018-09-11,41.630001068115234
2018-07-09,41.36000061035156
2018-08-10,40.630001068115234
2019-04-23,41.290000915527344
2019-09-30,40.650001525878906
2020-01-23,40.900001525878906
2019-11-08,41.380001068115234
2020-04-14,41.59000015258789
2019-11-11,41.20000076293945
2020-01-29,41.27000045776367
2020-04-17,40.72999954223633
2018-07-24,40.810001373291016
2018-09-26,41.06999969482422
2019-05-08,40.58000183105469
2019-03-05,40.56999969482422
2019-02-01,41.06999969482422
2018-12-31,40.66999816894531
2018-11-29,40.720001220703125
2019-08-12,41.20000076293945
2019-07-11,41.099998474121094
2019-09-13,41.0
2019-11-14,40.20000076293945
2020-04-20,40.540000915527344
2020-02-04,41.09000015258789
2020-04-23,41.060001373291016
2018-12-14,41.470001220703125
2019-08-27,40.880001068115234
2018-08-08,41.119998931884766
2018-10-11,39.58000183105469
2018-11-12,39.68000030517578
2019-07-26,40.16999816894531
2019-06-24,39.75
2019-05-23,39.61000061035156
2019-03-20,39.38999938964844
2019-01-15,40.099998474121094
2019-11-20,40.0099983215332
2020-02-07,40.47999954223633
2020-02-10,38.84000015258789
2020-04-29,38.75
2019-11-26,39.650001525878906
2020-02-13,40.38999938964844
2019-01-30,40.4900016784668
2018-08-23,40.880001068115234
2018-09-24,40.2599983215332
2018-11-27,40.27000045776367
2018-10-26,39.439998626708984
2019-07-09,39.130001068115234
2019-06-07,39.029998779296875
2019-05-06,39.58000183105469
2019-04-04,38.18000030517578
2019-09-11,38.33000183105469
2019-11-29,38.59000015258789
2020-05-05,37.72999954223633
2019-12-02,38.90999984741211
2020-02-19,39.13999938964844
2020-05-08,39.380001068115234
2019-05-21,37.81999969482422
2019-03-18,35.290000915527344
2018-09-07,34.119998931884766
2018-08-06,33.060001373291016
2018-10-09,30.440000534057617
2019-02-14,31.079999923706055
2018-12-12,29.1200008392334
2019-07-24,29.649999618530273
2019-09-26,27.979999542236328
2019-10-28,27.040000915527344
2019-12-05,27.420000076293945
2020-05-11,25.079999923706055
2019-07-03,24.799999237060547
2020-02-25,27.610000610351562
2020-05-14,30.850000381469727
2020-02-28,30.170000076293945
2019-08-08,29.860000610351562
2019-06-05,30.43000030517578
2018-07-20,30.280000686645508
2018-08-21,30.760000228881836
2018-10-24,30.860000610351562
2019-04-02,31.68000030517578
2019-03-01,34.0099983215332
2019-01-28,33.04999923706055
2018-12-27,34.18000030517578
2019-09-09,33.43000030517578
2020-03-02,33.18000030517578
2020-05-20,32.560001373291016
2019-12-17,32.529998779296875
2020-03-05,33.400001525878906
2019-02-12,34.0
2019-01-11,33.45000076293945
2018-12-10,33.290000915527344
2019-08-23,33.529998779296875
2018-11-08,33.68000030517578
2019-07-22,34.060001373291016
2019-06-20,35.939998626708984
2018-09-05,38.0
2019-04-17,36.11000061035156
2019-09-24,35.72999954223633
2019-12-20,34.5
2020-05-26,35.22999954223633
2019-04-30,35.08000183105469
2019-12-23,34.38999938964844
2020-03-11,33.65999984741211
2020-05-29,33.9900016784668
2019-12-26,33.09000015258789
2020-06-01,31.559999465942383
2019-05-02,29.700000762939453
2019-02-27,30.56999969482422
2018-11-23,32.7400016784668
2019-08-06,33.16999816894531
2018-07-18,33.619998931884766
2018-09-20,33.5
2018-10-22,33.81999969482422
2019-07-05,35.38999938964844
2019-06-03,37.16999816894531
2019-10-09,37.95000076293945
2019-10-11,36.15999984741211
2020-03-17,36.97999954223633
2020-06-04,38.36000061035156
2019-10-14,40.0
2020-03-20,40.09000015258789
2018-11-06,41.9900016784668
2019-06-18,42.77000045776367
2019-05-17,42.400001525878906
2019-04-15,41.4900016784668
2019-03-14,38.279998779296875
2019-01-09,38.310001373291016
2018-08-02,35.72999954223633
2018-10-05,39.959999084472656
2019-08-21,39.06999969482422
2019-10-17,38.5
2020-03-23,39.11000061035156
2020-06-10,38.310001373291016
2019-02-25,40.0
2020-01-07,38.97999954223633
2020-03-26,37.65999984741211
2019-10-23,38.709999084472656
