Dates,BEN
2019-03-28,34.970001220703125
2018-09-17,35.04999923706055
2018-08-16,34.619998931884766
2018-10-19,34.959999084472656
2019-04-29,34.59000015258789
2019-01-23,33.83000183105469
2019-09-04,32.630001068115234
2018-11-20,31.510000228881836
2019-07-02,31.440000534057617
2019-05-31,30.530000686645508
2019-12-12,30.719999313354492
2020-05-18,30.31999969482422
2019-09-27,30.56999969482422
2020-03-03,29.31999969482422
2020-05-21,28.309999465942383
2019-05-14,28.530000686645508
2018-08-31,26.979999542236328
2018-07-30,27.010000228881836
2018-10-02,27.3700008392334
2019-04-12,27.290000915527344
2019-03-11,27.040000915527344
2019-02-07,27.040000915527344
2019-07-17,27.059999465942383
2019-09-19,26.1299991607666
2019-10-21,25.93000030517578
2019-12-18,25.950000762939453
2020-03-06,26.0
2019-10-03,26.350000381469727
2020-03-09,26.280000686645508
2020-05-27,26.030000686645508
2019-12-24,26.229999542236328
2020-03-12,27.030000686645508
2018-12-20,26.920000076293945
2019-08-01,27.780000686645508
2018-08-14,28.450000762939453
2018-07-13,29.479999542236328
2018-10-17,29.790000915527344
2019-05-29,29.90999984741211
2019-03-26,29.729999542236328
2019-02-22,29.459999084472656
2019-10-04,29.440000534057617
2019-11-05,29.559999465942383
2019-12-27,29.34000015258789
2020-06-02,29.079999923706055
2019-12-30,28.43000030517578
2020-03-18,28.790000915527344
2020-06-05,28.65999984741211
2019-07-15,28.6299991607666
2018-12-03,28.860000610351562
2019-06-13,27.90999984741211
2019-01-04,27.059999465942383
2018-08-29,27.1299991607666
2019-02-05,27.3799991607666
2018-11-01,27.139999389648438
2019-08-16,26.280000686645508
2019-04-10,26.3700008392334
2019-09-17,26.530000686645508
2019-10-15,27.31999969482422
2020-01-02,26.969999313354492
2020-06-08,27.270000457763672
2019-10-18,26.889999389648438
2020-03-24,27.139999389648438
2020-06-11,27.219999313354492
2020-01-08,27.43000030517578
2019-04-25,27.079999923706055
2019-07-30,27.8799991607666
2019-02-20,28.139999389648438
2018-07-11,27.829999923706055
2018-09-13,28.40999984741211
2018-10-15,28.1200008392334
2019-06-28,28.06999969482422
2018-12-18,27.549999237060547
2018-11-16,28.049999237060547
2019-10-02,28.670000076293945
2020-03-27,28.989999771118164
2020-01-10,28.559999465942383
2019-10-24,28.739999771118164
2020-03-30,28.280000686645508
2020-06-17,27.959999084472656
2020-01-14,27.969999313354492
2020-04-02,27.299999237060547
2019-01-02,27.229999542236328
2019-08-14,27.729999542236328
2018-10-30,27.729999542236328
2019-06-11,27.729999542236328
2019-05-10,27.329999923706055
2019-04-08,27.25
2018-08-27,27.31999969482422
2018-07-26,27.979999542236328
2018-09-28,27.719999313354492
2019-03-07,27.8799991607666
2019-10-30,27.489999771118164
2020-01-17,26.979999542236328
2020-06-23,26.3799991607666
2020-04-08,26.469999313354492
2020-06-26,26.459999084472656
2019-03-22,27.0
2019-01-17,27.020000457763672
2019-08-29,25.84000015258789
2018-11-14,25.93000030517578
2019-06-26,26.790000915527344
2018-09-11,25.989999771118164
2018-07-09,26.170000076293945
2018-08-10,26.239999771118164
2019-04-23,26.100000381469727
2019-09-30,26.139999389648438
2020-01-23,25.799999237060547
2019-11-08,26.190000534057617
2020-04-14,26.139999389648438
2019-11-11,26.31999969482422
2020-01-29,26.25
2020-04-17,25.81999969482422
2018-07-24,25.979999542236328
2018-09-26,25.610000610351562
2019-05-08,25.09000015258789
2019-03-05,25.290000915527344
2019-02-01,25.559999465942383
2018-12-31,25.420000076293945
2018-11-29,25.200000762939453
2019-08-12,25.020000457763672
2019-07-11,25.510000228881836
2019-09-13,25.25
2019-11-14,25.1200008392334
2020-04-20,25.760000228881836
2020-02-04,25.739999771118164
2020-04-23,25.510000228881836
2018-12-14,25.860000610351562
2019-08-27,25.68000030517578
2018-08-08,25.260000228881836
2018-10-11,24.639999389648438
2018-11-12,25.09000015258789
2019-07-26,24.84000015258789
2019-06-24,26.209999084472656
2019-05-23,25.299999237060547
2019-03-20,25.200000762939453
2019-01-15,25.579999923706055
2019-11-20,26.309999465942383
2020-02-07,26.079999923706055
2020-02-10,25.600000381469727
2020-04-29,25.600000381469727
2019-11-26,25.15999984741211
2020-02-13,24.610000610351562
2019-01-30,24.209999084472656
2018-08-23,24.360000610351562
2018-09-24,26.049999237060547
2018-11-27,25.3700008392334
2018-10-26,25.670000076293945
2019-07-09,25.200000762939453
2019-06-07,24.190000534057617
2019-05-06,23.579999923706055
2019-04-04,23.010000228881836
2019-09-11,22.639999389648438
2019-11-29,21.760000228881836
2020-05-05,23.350000381469727
2019-12-02,23.389999389648438
2020-02-19,23.420000076293945
2020-05-08,22.1299991607666
2019-05-21,21.649999618530273
2019-03-18,19.510000228881836
2018-09-07,20.149999618530273
2018-08-06,18.799999237060547
2018-10-09,16.760000228881836
2019-02-14,18.110000610351562
2018-12-12,17.760000228881836
2019-07-24,20.15999984741211
2019-09-26,19.799999237060547
2019-10-28,19.43000030517578
2019-12-05,16.899999618530273
2020-05-11,15.300000190734863
2019-07-03,16.559999465942383
2020-02-25,16.790000915527344
2020-05-14,18.219999313354492
2020-02-28,17.350000381469727
2019-08-08,17.760000228881836
2019-06-05,16.690000534057617
2018-07-20,15.859999656677246
2018-08-21,16.059999465942383
2018-10-24,15.609999656677246
2019-04-02,16.75
2019-03-01,16.639999389648438
2019-01-28,17.190000534057617
2018-12-27,16.809999465942383
2019-09-09,16.09000015258789
2020-03-02,16.31999969482422
2020-05-20,15.3100004196167
2019-12-17,15.420000076293945
2020-03-05,16.34000015258789
2019-02-12,16.280000686645508
2019-01-11,15.979999542236328
2018-12-10,16.1299991607666
2019-08-23,15.859999656677246
2018-11-08,15.920000076293945
2019-07-22,16.84000015258789
2019-06-20,17.399999618530273
2018-09-05,18.489999771118164
2019-04-17,18.84000015258789
2019-09-24,18.030000686645508
2019-12-20,18.329999923706055
2020-05-26,17.959999084472656
2019-04-30,17.739999771118164
2019-12-23,18.139999389648438
2020-03-11,19.200000762939453
2020-05-29,19.56999969482422
2019-12-26,18.010000228881836
2020-06-01,17.329999923706055
2019-05-02,18.030000686645508
2019-02-27,17.760000228881836
2018-11-23,18.34000015258789
2019-08-06,17.93000030517578
2018-07-18,18.200000762939453
2018-09-20,17.959999084472656
2018-10-22,17.889999389648438
2019-07-05,18.959999084472656
2019-06-03,19.350000381469727
2019-10-09,18.90999984741211
2019-10-11,18.8700008392334
2020-03-17,19.489999771118164
2020-06-04,19.799999237060547
2019-10-14,21.09000015258789
2020-03-20,21.59000015258789
2018-11-06,22.700000762939453
2019-06-18,24.229999542236328
2019-05-17,23.649999618530273
2019-04-15,22.540000915527344
2019-03-14,20.850000381469727
2019-01-09,21.790000915527344
2018-08-02,22.229999542236328
2018-10-05,22.489999771118164
2019-08-21,22.5
2019-10-17,22.559999465942383
2020-03-23,21.950000762939453
2020-06-10,21.690000534057617
2019-02-25,21.549999237060547
2020-01-07,20.81999969482422
2020-03-26,21.079999923706055
2019-10-23,20.040000915527344
