Dates,FTV
2020-03-20,66.36000061035156
2018-11-06,70.26000213623047
2019-06-18,71.62999725341797
2019-05-17,69.2300033569336
2019-04-15,69.33999633789062
2019-03-14,64.0999984741211
2019-01-09,65.18000030517578
2018-08-02,61.849998474121094
2018-10-05,66.81999969482422
2019-08-21,68.58000183105469
2019-10-17,67.12999725341797
2020-03-23,69.83000183105469
2020-06-10,67.2300033569336
2019-02-25,69.23999786376953
2020-01-07,67.20999908447266
2020-03-26,66.16999816894531
2019-10-23,67.41000366210938
