Dates,TPR
2018-10-19,29.326396942138672
2019-04-29,29.316818237304688
2019-01-23,29.36470603942871
2019-09-04,29.62329864501953
2018-11-20,28.033428192138672
2019-07-02,28.493148803710938
2019-05-31,26.663843154907227
2019-12-12,26.702150344848633
2020-05-18,26.989477157592773
2019-09-27,27.26722526550293
2020-03-03,26.232852935791016
2020-05-21,25.141014099121094
2019-05-14,25.581579208374023
2018-08-31,23.943822860717773
2018-07-30,18.6282958984375
2018-10-02,19.116748809814453
2019-04-12,20.08407974243164
2019-03-11,20.151123046875
2019-02-07,20.831127166748047
2019-07-17,20.380983352661133
2019-09-19,19.451963424682617
2019-10-21,19.997880935668945
2019-12-18,19.61478042602539
2020-03-06,19.624357223510742
2019-10-03,19.423229217529297
2020-03-09,19.77759552001953
2020-05-27,19.57646942138672
2019-12-24,20.582109451293945
2020-03-12,22.30247688293457
2018-12-20,23.051729202270508
2019-08-01,23.63556480407715
2018-08-14,24.49185562133789
2018-07-13,25.085420608520508
2018-10-17,24.89080810546875
2019-05-29,24.5015869140625
2019-03-26,24.822694778442383
2019-02-22,24.482126235961914
2019-10-04,24.5015869140625
2019-11-05,24.589160919189453
2019-12-27,24.462661743164062
2020-06-02,24.462661743164062
2019-12-30,24.472393035888672
2020-03-18,24.67673683166504
2020-06-05,24.822694778442383
2019-07-15,25.289762496948242
2018-12-03,25.34814453125
2019-06-13,24.91027069091797
2019-01-04,24.073440551757812
2018-08-29,24.589160919189453
2019-02-05,24.803234100341797
2018-11-01,24.5015869140625
2019-08-16,23.995595932006836
2019-04-10,24.112363815307617
2019-09-17,24.31670570373535
2019-10-15,25.280031204223633
2020-01-02,24.569700241088867
2020-06-08,24.83242416381836
2019-10-18,24.812963485717773
2020-03-24,24.754581451416016
2020-06-11,24.871347427368164
2020-01-08,25.53302574157715
2019-04-25,25.69844627380371
2019-07-30,25.25084114074707
2019-02-20,25.017305374145508
2018-07-11,25.737369537353516
2018-09-13,25.42599105834961
2018-10-15,25.172996520996094
2019-06-28,25.542757034301758
2018-12-18,25.163265228271484
2018-11-16,25.581680297851562
2019-10-02,25.805482864379883
2020-03-27,26.22389793395996
2020-01-10,25.23137855529785
2019-10-24,26.34066390991211
2020-03-30,26.496353149414062
2020-06-17,25.96117401123047
2020-01-14,25.669254302978516
2020-04-02,25.328685760498047
2019-01-02,25.387067794799805
2019-08-14,26.039016723632812
2018-10-30,26.214168548583984
2019-06-11,26.22389793395996
2019-05-10,25.42599105834961
2019-04-08,25.07569122314453
2018-08-27,25.64006233215332
2018-07-26,25.970903396606445
2018-09-28,25.82494354248047
2019-03-07,26.292011260986328
2019-10-30,26.16551399230957
2020-01-17,25.19245719909668
2020-06-23,24.161014556884766
2020-04-08,24.85188865661621
2020-06-26,25.0964412689209
2019-03-22,25.175331115722656
2019-01-17,25.441577911376953
2019-08-29,25.175331115722656
2018-11-14,25.461299896240234
2019-06-26,25.974077224731445
2018-09-11,25.579633712768555
2018-07-09,25.12602424621582
2018-08-10,25.155607223510742
2019-04-23,25.579633712768555
2019-09-30,26.02338218688965
2020-01-23,26.33893585205078
2019-11-08,26.71365737915039
2020-04-14,26.368520736694336
2019-11-11,26.851713180541992
2020-01-29,26.506574630737305
2020-04-17,26.220603942871094
2018-07-24,26.59532356262207
2018-09-26,26.55588150024414
2019-05-08,26.546018600463867
2019-03-05,26.881296157836914
2019-02-01,27.137683868408203
2018-12-31,27.315183639526367
2018-11-29,26.9996280670166
2019-08-12,27.048934936523438
2019-07-11,27.709627151489258
2019-09-13,28.232263565063477
2019-11-14,28.16323471069336
2020-04-20,28.449207305908203
2020-02-04,28.488651275634766
2020-04-23,27.966014862060547
2018-12-14,27.26587677001953
2019-08-27,27.551849365234375
2018-08-08,26.91088104248047
2018-10-11,25.875465393066406
2018-11-12,26.03324317932129
2019-07-26,26.388242721557617
2019-06-24,26.269908905029297
2019-05-23,25.411996841430664
2019-03-20,25.668384552001953
2019-01-15,26.82213020324707
2019-11-20,27.99559783935547
2020-02-07,28.597124099731445
2020-02-10,27.581432342529297
2020-04-29,28.11393165588379
2019-11-26,28.182958602905273
2020-02-13,29.060592651367188
2019-01-30,28.429485321044922
2018-08-23,28.8042049407959
2018-09-24,27.709627151489258
2018-11-27,27.650461196899414
2018-10-26,28.40976333618164
2019-07-09,27.601154327392578
2019-06-07,25.195051193237305
2019-05-06,24.011722564697266
2019-04-04,23.193254470825195
2019-09-11,22.63117218017578
2019-11-29,23.124225616455078
2020-05-05,23.360891342163086
2019-12-02,23.035476684570312
2020-02-19,23.992000579833984
2020-05-08,22.219999313354492
2019-05-21,21.700000762939453
2019-03-18,18.43000030517578
2018-09-07,19.15999984741211
2018-08-06,17.56999969482422
2018-10-09,15.010000228881836
2019-02-14,16.229999542236328
2018-12-12,11.479999542236328
2019-07-24,13.1899995803833
2019-09-26,13.359999656677246
2019-10-28,12.710000038146973
2019-12-05,12.039999961853027
2020-05-11,10.579999923706055
2019-07-03,13.720000267028809
2020-02-25,14.899999618530273
2020-05-14,15.15999984741211
2020-02-28,13.90999984741211
2019-08-08,13.210000038146973
2019-06-05,12.949999809265137
2018-07-20,11.069999694824219
2018-08-21,11.010000228881836
2018-10-24,11.09000015258789
2019-04-02,13.039999961853027
2019-03-01,14.470000267028809
2019-01-28,14.970000267028809
2018-12-27,15.699999809265137
2019-09-09,14.770000457763672
2020-03-02,15.380000114440918
2020-05-20,14.420000076293945
2019-12-17,14.40999984741211
2020-03-05,15.220000267028809
2019-02-12,14.210000038146973
2019-01-11,13.75
2018-12-10,13.40999984741211
2019-08-23,13.770000457763672
2018-11-08,13.640000343322754
2019-07-22,15.050000190734863
2019-06-20,16.110000610351562
2018-09-05,17.049999237060547
2019-04-17,14.880000114440918
2019-09-24,15.15999984741211
2019-12-20,14.770000457763672
2020-05-26,14.770000457763672
2019-04-30,14.069999694824219
2019-12-23,14.5
2020-03-11,14.880000114440918
2020-05-29,13.920000076293945
2019-12-26,13.1899995803833
2020-06-01,11.930000305175781
2019-05-02,12.40999984741211
2019-02-27,12.199999809265137
2018-11-23,13.390000343322754
2019-08-06,12.859999656677246
2018-07-18,13.260000228881836
2018-09-20,14.239999771118164
2018-10-22,13.979999542236328
2019-07-05,14.75
2019-06-03,15.380000114440918
2019-10-09,13.989999771118164
2019-10-11,13.600000381469727
2020-03-17,14.1899995803833
2020-06-04,14.5
2019-10-14,15.6899995803833
2020-03-20,16.440000534057617
2018-11-06,17.309999465942383
2019-06-18,17.979999542236328
2019-05-17,16.549999237060547
2019-04-15,15.479999542236328
2019-03-14,14.119999885559082
2019-01-09,14.479999542236328
2018-08-02,14.1899995803833
2018-10-05,14.989999771118164
2019-08-21,14.220000267028809
2019-10-17,13.979999542236328
2020-03-23,13.529999732971191
2020-06-10,13.710000038146973
2019-02-25,13.779999732971191
2020-01-07,12.800000190734863
2020-03-26,12.600000381469727
2019-10-23,12.550000190734863
