Dates,TPR
2019-08-07,31.5
2019-06-04,31.739999771118164
2018-09-21,32.349998474121094
2018-07-19,32.290000915527344
2018-08-20,32.529998779296875
2018-10-23,31.59000015258789
2019-05-03,31.8799991607666
2019-04-01,31.65999984741211
2019-02-28,31.450000762939453
2019-11-12,31.290000915527344
2020-01-30,36.060001373291016
2019-11-15,33.310001373291016
2020-04-21,31.43000030517578
2019-04-16,30.959999084472656
2019-03-15,31.389999389648438
2019-02-11,31.790000915527344
2019-01-10,31.270000457763672
2019-08-22,30.799999237060547
2018-11-07,31.440000534057617
2018-08-03,31.110000610351562
2018-09-04,30.690000534057617
2019-06-19,30.530000686645508
2019-09-23,30.09000015258789
2019-11-18,29.479999542236328
2020-02-05,29.0
2020-04-24,28.719999313354492
2019-03-29,29.079999923706055
2019-11-21,30.25
2020-04-27,30.6200008392334
2020-02-11,29.8700008392334
2020-04-30,30.290000915527344
2019-05-01,30.780000686645508
2019-02-26,30.440000534057617
2019-01-25,29.93000030517578
2018-12-24,29.940000534057617
2019-09-06,29.889999389648438
2018-07-17,30.030000686645508
2018-09-19,30.920000076293945
2019-08-05,30.600000381469727
2019-10-08,30.899999618530273
2019-12-11,31.350000381469727
2019-11-27,31.6299991607666
2020-02-14,31.190000534057617
2020-05-06,31.040000915527344
2019-01-08,31.700000762939453
2018-12-07,31.799999237060547
2019-08-20,32.439998626708984
2018-11-05,31.360000610351562
2019-07-19,30.639999389648438
2018-10-04,30.3799991607666
2019-06-17,30.399999618530273
2019-05-16,30.049999237060547
2018-08-01,29.780000686645508
2019-03-13,29.81999969482422
2019-12-03,30.670000076293945
2020-02-20,30.790000915527344
2019-12-06,31.34000015258789
2020-05-12,31.020000457763672
2019-12-09,30.549999237060547
2020-02-26,30.799999237060547
2020-05-15,30.579999923706055
2019-03-28,30.1299991607666
2018-09-17,30.850000381469727
2018-08-16,30.969999313354492
2018-10-19,30.940000534057617
2019-04-29,30.700000762939453
2019-01-23,30.780000686645508
2019-09-04,31.049999237060547
2018-11-20,30.950000762939453
2019-07-02,29.959999084472656
2019-05-31,28.989999771118164
2019-12-12,28.200000762939453
2020-05-18,28.260000228881836
2019-09-27,28.600000381469727
2020-03-03,28.34000015258789
2020-05-21,27.43000030517578
2019-05-14,27.639999389648438
2018-08-31,25.8799991607666
2018-07-30,22.260000228881836
2018-10-02,20.309999465942383
2019-04-12,21.15999984741211
2019-03-11,21.09000015258789
2019-02-07,21.790000915527344
2019-07-17,22.0
2019-09-19,21.270000457763672
2019-10-21,20.899999618530273
2019-12-18,21.020000457763672
2020-03-06,20.760000228881836
2019-10-03,20.670000076293945
2020-03-09,20.950000762939453
2020-05-27,20.940000534057617
2019-12-24,21.540000915527344
2020-03-12,22.940000534057617
2018-12-20,23.760000228881836
2019-08-01,24.3799991607666
2018-08-14,25.270000457763672
2018-07-13,26.139999389648438
2018-10-17,25.75
2019-05-29,26.600000381469727
2019-03-26,25.950000762939453
2019-02-22,25.479999542236328
2019-10-04,25.34000015258789
2019-11-05,25.479999542236328
2019-12-27,25.899999618530273
2020-06-02,25.40999984741211
2019-12-30,25.489999771118164
2020-03-18,25.850000381469727
2020-06-05,25.709999084472656
2019-07-15,26.229999542236328
2018-12-03,26.280000686645508
2019-06-13,26.520000457763672
2019-01-04,25.239999771118164
2018-08-29,25.280000686645508
2019-02-05,25.5
2018-11-01,25.510000228881836
2019-08-16,24.81999969482422
2019-04-10,25.049999237060547
2019-09-17,25.100000381469727
2019-10-15,26.350000381469727
2020-01-02,25.350000381469727
2020-06-08,25.799999237060547
2019-10-18,25.799999237060547
2020-03-24,26.0
2020-06-11,25.670000076293945
2020-01-08,26.469999313354492
2019-04-25,26.479999542236328
2019-07-30,26.489999771118164
2019-02-20,26.149999618530273
2018-07-11,26.510000228881836
2018-09-13,26.639999389648438
2018-10-15,26.209999084472656
2019-06-28,26.260000228881836
2018-12-18,26.200000762939453
2018-11-16,26.520000457763672
2019-10-02,26.860000610351562
2020-03-27,28.0
2020-01-10,26.690000534057617
2019-10-24,27.3700008392334
2020-03-30,27.229999542236328
2020-06-17,27.100000381469727
2020-01-14,26.84000015258789
2020-04-02,26.299999237060547
2019-01-02,26.43000030517578
2019-08-14,26.940000534057617
2018-10-30,27.020000457763672
2019-06-11,27.100000381469727
2019-05-10,26.940000534057617
2019-04-08,26.3799991607666
2018-08-27,26.479999542236328
2018-07-26,26.760000228881836
2018-09-28,26.8700008392334
2019-03-07,27.049999237060547
2019-10-30,27.0
2020-01-17,26.899999618530273
2020-06-23,25.200000762939453
2020-04-08,25.610000610351562
2020-06-26,25.860000610351562
2019-03-22,26.020000457763672
2019-01-17,26.219999313354492
2019-08-29,25.959999084472656
2018-11-14,25.969999313354492
2019-06-26,26.600000381469727
2018-09-11,26.719999313354492
2018-07-09,26.200000762939453
2018-08-10,25.540000915527344
2019-04-23,26.190000534057617
2019-09-30,26.43000030517578
2020-01-23,26.940000534057617
2019-11-08,27.3799991607666
2020-04-14,27.149999618530273
2019-11-11,27.31999969482422
2020-01-29,27.290000915527344
2020-04-17,26.969999313354492
2018-07-24,27.0
2018-09-26,27.31999969482422
2019-05-08,26.93000030517578
2019-03-05,27.299999237060547
2019-02-01,27.809999465942383
2018-12-31,27.959999084472656
2018-11-29,27.770000457763672
2019-08-12,27.6200008392334
2019-07-11,28.200000762939453
2019-09-13,28.790000915527344
2019-11-14,28.780000686645508
2020-04-20,29.190000534057617
2020-02-04,28.989999771118164
2020-04-23,28.75
2018-12-14,28.420000076293945
2019-08-27,28.030000686645508
2018-08-08,27.969999313354492
2018-10-11,26.809999465942383
2018-11-12,26.670000076293945
2019-07-26,26.940000534057617
2019-06-24,26.739999771118164
2019-05-23,26.56999969482422
2019-03-20,26.420000076293945
2019-01-15,27.5
2019-11-20,28.459999084472656
2020-02-07,30.399999618530273
2020-02-10,28.40999984741211
2020-04-29,28.510000228881836
2019-11-26,28.940000534057617
2020-02-13,29.489999771118164
2019-01-30,29.260000228881836
2018-08-23,29.229999542236328
2018-09-24,29.100000381469727
2018-11-27,28.450000762939453
2018-10-26,28.950000762939453
2019-07-09,28.790000915527344
2019-06-07,26.40999984741211
2019-05-06,25.809999465942383
2019-04-04,25.100000381469727
2019-09-11,24.389999389648438
2019-11-29,23.469999313354492
2020-05-05,23.75
2019-12-02,24.780000686645508
2020-02-19,24.34000015258789
2020-05-08,23.489999771118164
2019-05-21,22.229999542236328
2019-03-18,20.260000228881836
2018-09-07,19.940000534057617
2018-08-06,18.530000686645508
2018-10-09,16.469999313354492
2019-02-14,16.229999542236328
2018-12-12,13.949999809265137
2019-07-24,13.199999809265137
2019-09-26,13.380000114440918
2019-10-28,13.949999809265137
2019-12-05,13.149999618530273
2020-05-11,12.170000076293945
2019-07-03,13.829999923706055
2020-02-25,15.670000076293945
2020-05-14,15.800000190734863
2020-02-28,14.449999809265137
2019-08-08,14.109999656677246
2019-06-05,13.649999618530273
2018-07-20,12.180000305175781
2018-08-21,11.300000190734863
2018-10-24,11.210000038146973
2019-04-02,13.300000190734863
2019-03-01,15.130000114440918
2019-01-28,15.59000015258789
2018-12-27,16.65999984741211
2019-09-09,15.949999809265137
2020-03-02,15.569999694824219
2020-05-20,14.630000114440918
2019-12-17,14.630000114440918
2020-03-05,15.979999542236328
2019-02-12,15.199999809265137
2019-01-11,14.050000190734863
2018-12-10,14.180000305175781
2019-08-23,14.239999771118164
2018-11-08,14.0600004196167
2019-07-22,15.329999923706055
2019-06-20,16.290000915527344
2018-09-05,17.350000381469727
2019-04-17,16.549999237060547
2019-09-24,15.199999809265137
2019-12-20,15.350000381469727
2020-05-26,15.579999923706055
2019-04-30,15.220000267028809
2019-12-23,14.8100004196167
2020-03-11,15.0600004196167
2020-05-29,14.5600004196167
2019-12-26,14.319999694824219
2020-06-01,13.100000381469727
2019-05-02,12.489999771118164
2019-02-27,12.489999771118164
2018-11-23,13.539999961853027
2019-08-06,13.199999809265137
2018-07-18,13.399999618530273
2018-09-20,14.550000190734863
2018-10-22,14.649999618530273
2019-07-05,15.180000305175781
2019-06-03,15.550000190734863
2019-10-09,15.470000267028809
2019-10-11,14.199999809265137
2020-03-17,14.390000343322754
2020-06-04,14.609999656677246
2019-10-14,16.219999313354492
2020-03-20,16.68000030517578
2018-11-06,17.950000762939453
2019-06-18,18.149999618530273
2019-05-17,17.31999969482422
2019-04-15,16.5
2019-03-14,14.579999923706055
2019-01-09,15.149999618530273
2018-08-02,14.390000343322754
2018-10-05,15.680000305175781
2019-08-21,14.989999771118164
2019-10-17,14.449999809265137
2020-03-23,14.6899995803833
2020-06-10,13.859999656677246
2019-02-25,14.069999694824219
2020-01-07,13.579999923706055
2020-03-26,12.6899995803833
2019-10-23,12.770000457763672
