Dates,ABT
2019-09-16,68.69999694824219
2020-02-18,69.08999633789062
2020-05-07,70.75
2018-08-17,70.4800033569336
2019-12-04,70.33000183105469
2020-02-21,71.69000244140625
2018-12-17,72.0
2019-08-30,72.87999725341797
2018-11-15,72.7300033569336
2019-07-29,70.87000274658203
2019-06-27,70.0999984741211
2019-04-24,68.93000030517578
2018-07-10,70.4800033569336
2018-09-12,72.0
2019-02-19,70.38999938964844
2019-01-18,69.3499984741211
2020-02-24,67.94000244140625
2020-05-13,68.7300033569336
2019-12-10,68.70999908447266
2020-02-27,70.0999984741211
2019-12-13,72.43000030517578
2020-05-19,73.93000030517578
2019-03-06,74.29000091552734
2018-11-30,74.23999786376953
2019-08-13,70.58999633789062
2019-07-12,71.75
2019-06-10,70.04000091552734
2019-05-09,71.66000366210938
2018-07-25,72.80999755859375
2018-09-27,72.70999908447266
2018-10-29,71.31999969482422
2019-10-16,70.37999725341797
2019-12-16,70.8499984741211
2020-03-04,70.33999633789062
2020-05-22,68.33999633789062
2019-10-01,68.06999969482422
2019-12-19,66.81999969482422
2018-09-10,65.9000015258789
2019-05-24,68.41000366210938
2018-08-09,71.05000305175781
2019-04-22,71.56999969482422
2019-03-21,70.38999938964844
2019-01-16,68.73999786376953
2019-08-28,67.12000274658203
2018-11-13,68.19000244140625
2018-10-12,69.55000305175781
2019-06-25,68.93000030517578
2020-03-10,68.68000030517578
2020-05-28,68.5999984741211
2019-10-07,68.41000366210938
2020-03-13,68.41000366210938
2019-10-10,70.5
2020-03-16,69.87000274658203
2020-06-03,70.98999786376953
2018-11-28,70.97000122070312
2018-09-25,70.5
2018-07-23,70.0
2018-08-24,71.2699966430664
2019-07-10,70.5199966430664
2019-05-07,69.08999633789062
2019-04-05,69.91000366210938
2019-03-04,71.30999755859375
2019-01-31,73.0199966430664
2019-09-12,72.38999938964844
2019-12-31,72.9000015258789
2020-03-19,72.9000015258789
2020-01-03,72.98999786376953
2020-06-09,72.16000366210938
2019-02-15,73.4800033569336
2019-01-14,73.98999786376953
2018-07-06,75.04000091552734
2018-08-07,74.08000183105469
2018-10-10,74.55999755859375
2018-12-13,75.16000366210938
2019-08-26,74.83000183105469
2019-07-25,75.11000061035156
2019-05-22,75.3499984741211
2019-03-19,76.38999938964844
2020-01-06,76.58000183105469
2020-03-25,76.44999694824219
2020-06-12,77.01000213623047
2019-10-22,77.98999786376953
2020-01-09,78.83999633789062
2020-06-15,78.55999755859375
2019-10-25,78.11000061035156
2020-03-31,77.69000244140625
2020-06-18,76.3499984741211
2019-04-03,76.91999816894531
2018-08-22,77.98999786376953
2018-10-25,78.66999816894531
2019-01-29,78.5
2018-12-28,79.02999877929688
2018-11-26,79.94999694824219
2019-08-09,79.18000030517578
2019-07-08,79.87000274658203
2019-06-06,79.44999694824219
2019-09-10,79.80999755859375
2020-01-15,77.80999755859375
2020-04-03,78.88999938964844
2019-10-31,79.0
2020-04-06,79.16000366210938
2020-06-24,79.86000061035156
2018-11-09,80.66999816894531
2019-07-23,79.83000183105469
2019-06-21,79.97000122070312
2019-05-20,79.47000122070312
2019-04-18,78.9000015258789
2018-09-06,78.91000366210938
2018-10-08,78.23999786376953
2019-02-13,78.72000122070312
2018-12-11,79.19000244140625
2019-09-25,78.37000274658203
2020-01-21,78.11000061035156
2020-04-09,77.94000244140625
2019-11-06,76.18000030517578
2020-01-24,73.63999938964844
2020-01-27,73.12999725341797
2020-04-15,74.62999725341797
2018-12-26,76.05000305175781
2019-08-07,76.62000274658203
2019-06-04,78.45999908447266
2018-09-21,78.55999755859375
2018-07-19,78.2699966430664
2018-08-20,79.3499984741211
2018-10-23,78.41999816894531
2019-05-03,78.83000183105469
2019-04-01,77.41999816894531
2019-02-28,78.5
2019-11-12,76.93000030517578
2020-01-30,75.66000366210938
2019-11-15,76.20999908447266
2020-04-21,75.16999816894531
2019-04-16,75.63999938964844
2019-03-15,75.5
2019-02-11,76.5199966430664
2019-01-10,76.29000091552734
2019-08-22,75.5999984741211
2018-11-07,76.55999755859375
2018-08-03,76.13999938964844
2018-09-04,76.13999938964844
2019-06-19,76.0199966430664
2019-09-23,77.02999877929688
2019-11-18,75.37000274658203
2020-02-05,76.01000213623047
2020-04-24,75.97000122070312
2019-03-29,76.25
2019-11-21,76.25
2020-04-27,77.83999633789062
2020-02-11,78.8499984741211
2020-04-30,80.48999786376953
2019-05-01,81.0
2019-02-26,81.79000091552734
2019-01-25,81.29000091552734
2018-12-24,81.9800033569336
2019-09-06,82.16999816894531
2018-07-17,82.38999938964844
2018-09-19,82.44999694824219
2019-08-05,83.4000015258789
2019-10-08,84.83999633789062
2019-12-11,85.36000061035156
2019-11-27,84.77999877929688
2020-02-14,84.94000244140625
2020-05-06,84.05000305175781
2019-01-08,83.38999938964844
2018-12-07,83.81999969482422
2019-08-20,84.73999786376953
2018-11-05,84.75
2019-07-19,85.05000305175781
2018-10-04,85.16000366210938
2019-06-17,85.27999877929688
2019-05-16,84.95999908447266
2018-08-01,85.68000030517578
2019-03-13,85.6500015258789
2019-12-03,85.27999877929688
2020-02-20,83.80999755859375
2019-12-06,84.11000061035156
2020-05-12,85.88999938964844
2019-12-09,86.23999786376953
2020-02-26,88.29000091552734
2020-05-15,87.36000061035156
2019-03-28,88.0999984741211
2018-09-17,88.44999694824219
2018-08-16,88.2699966430664
2018-10-19,88.3499984741211
2019-04-29,88.05999755859375
2019-01-23,88.18000030517578
2019-09-04,88.18000030517578
2018-11-20,87.18000030517578
2019-07-02,85.94999694824219
2019-05-31,84.7300033569336
2019-12-12,83.80999755859375
2020-05-18,83.80000305175781
2019-09-27,85.11000061035156
2020-03-03,85.62999725341797
2020-05-21,86.38999938964844
2019-05-14,85.31999969482422
2018-08-31,85.87999725341797
2018-07-30,84.16000366210938
2018-10-02,84.73999786376953
2019-04-12,85.79000091552734
2019-03-11,85.94999694824219
2019-02-07,85.05000305175781
2019-07-17,84.91999816894531
2019-09-19,83.83999633789062
2019-10-21,82.61000061035156
2019-12-18,83.81999969482422
2020-03-06,83.19999694824219
2019-10-03,85.0
2020-03-09,85.47000122070312
2020-05-27,84.43000030517578
2019-12-24,84.5
2020-03-12,85.0
2018-12-20,86.2300033569336
2019-08-01,86.33999633789062
2018-08-14,83.44000244140625
2018-07-13,82.44999694824219
2018-10-17,85.02999877929688
2019-05-29,85.30000305175781
2019-03-26,83.91000366210938
2019-02-22,83.4000015258789
2019-10-04,83.58000183105469
2019-11-05,83.83000183105469
2019-12-27,83.51000213623047
2020-06-02,83.43000030517578
2019-12-30,83.66000366210938
2020-03-18,82.4000015258789
2020-06-05,83.27999877929688
2019-07-15,83.04000091552734
2018-12-03,82.19000244140625
2019-06-13,84.02999877929688
2019-01-04,81.4000015258789
2018-08-29,79.25
2019-02-05,81.30000305175781
2018-11-01,81.4000015258789
2019-08-16,80.55999755859375
2019-04-10,79.30999755859375
2019-09-17,79.08999633789062
2019-10-15,80.7300033569336
2020-01-02,79.69000244140625
2020-06-08,80.69999694824219
2019-10-18,81.36000061035156
2020-03-24,81.5199966430664
2020-06-11,82.41000366210938
2020-01-08,83.13999938964844
2019-04-25,81.80999755859375
2019-07-30,80.69000244140625
2019-02-20,81.58999633789062
2018-07-11,81.44999694824219
2018-09-13,81.80000305175781
2018-10-15,82.44999694824219
2019-06-28,83.31999969482422
2018-12-18,83.7699966430664
2018-11-16,84.08999633789062
2019-10-02,83.04000091552734
2020-03-27,82.87000274658203
2020-01-10,82.5
2019-10-24,83.12999725341797
2020-03-30,83.33000183105469
2020-06-17,83.30999755859375
2020-01-14,83.66000366210938
2020-04-02,83.95999908447266
2019-01-02,84.08999633789062
2019-08-14,84.66999816894531
2018-10-30,85.70999908447266
2019-06-11,84.62000274658203
2019-05-10,84.33999633789062
2019-04-08,83.72000122070312
2018-08-27,83.94999694824219
2018-07-26,83.91000366210938
2018-09-28,84.6500015258789
2019-03-07,85.97000122070312
2019-10-30,85.30000305175781
2020-01-17,85.56999969482422
2020-06-23,83.58999633789062
2020-04-08,84.5
2020-06-26,85.12000274658203
2019-03-22,85.66999816894531
2019-01-17,85.12000274658203
2019-08-29,83.87999725341797
2018-11-14,84.62000274658203
2019-06-26,84.77999877929688
2018-09-11,85.77999877929688
2018-07-09,86.94999694824219
2018-08-10,86.58000183105469
2019-04-23,87.08000183105469
2019-09-30,86.73999786376953
2020-01-23,88.98999786376953
2019-11-08,86.30999755859375
2020-04-14,87.37000274658203
2019-11-11,87.20999908447266
2020-01-29,87.48999786376953
2020-04-17,87.5199966430664
2018-07-24,86.5
2018-09-26,86.05999755859375
2019-05-08,85.75
2019-03-05,85.62000274658203
2019-02-01,85.7699966430664
2018-12-31,86.23999786376953
2018-11-29,86.30000305175781
2019-08-12,86.79000091552734
2019-07-11,85.5
2019-09-13,84.12999725341797
2019-11-14,86.11000061035156
2020-04-20,87.94000244140625
2020-02-04,88.44999694824219
2020-04-23,88.86000061035156
2018-12-14,90.77999877929688
2019-08-27,91.80999755859375
2018-08-08,90.8499984741211
2018-10-11,89.11000061035156
2018-11-12,89.69999694824219
2019-07-26,89.61000061035156
2019-06-24,88.29000091552734
2019-05-23,89.12999725341797
2019-03-20,87.77999877929688
2019-01-15,88.1500015258789
2019-11-20,88.87000274658203
2020-02-07,90.0
2020-02-10,89.2300033569336
2020-04-29,87.20999908447266
2019-11-26,88.63999938964844
2020-02-13,89.55999755859375
2019-01-30,88.5
2018-08-23,88.87000274658203
2018-09-24,89.41999816894531
2018-11-27,88.83000183105469
2018-10-26,89.0999984741211
2019-07-09,88.04000091552734
2019-06-07,85.44999694824219
2019-05-06,84.93000030517578
2019-04-04,82.12999725341797
2019-09-11,80.4000015258789
2019-11-29,77.12000274658203
2020-05-05,77.87999725341797
2019-12-02,81.58000183105469
2020-02-19,80.66000366210938
2020-05-08,80.29000091552734
2019-05-21,78.5999984741211
2019-03-18,76.61000061035156
2018-09-07,79.2300033569336
2018-08-06,78.52999877929688
2018-10-09,73.27999877929688
2019-02-14,77.91000366210938
2018-12-12,70.6500015258789
2019-07-24,75.5199966430664
2019-09-26,74.9800033569336
2019-10-28,81.36000061035156
2019-12-05,74.05000305175781
2020-05-11,67.06999969482422
2019-07-03,64.91000366210938
2020-02-25,68.94999694824219
2020-05-14,71.08000183105469
2020-02-28,77.5
2019-08-08,82.83000183105469
2019-06-05,81.43000030517578
2018-07-20,77.0
2018-08-21,76.12000274658203
2018-10-24,78.79000091552734
2019-04-02,81.08000183105469
2019-03-01,83.44999694824219
2019-01-28,82.5
2018-12-27,85.0
2019-09-09,86.31999969482422
2020-03-02,87.0
2020-05-20,90.01000213623047
2019-12-17,92.5999984741211
2020-03-05,97.44999694824219
2019-02-12,94.81999969482422
2019-01-11,96.0999984741211
2018-12-10,94.27999877929688
2019-08-23,95.87000274658203
2018-11-08,94.5
2019-07-22,95.4800033569336
2019-06-20,94.87999725341797
2018-09-05,92.08999633789062
2019-04-17,91.8499984741211
2019-09-24,91.0
2019-12-20,89.79000091552734
2020-05-26,90.94999694824219
2019-04-30,93.1500015258789
2019-12-23,92.13999938964844
2020-03-11,94.83999633789062
2020-05-29,93.22000122070312
2019-12-26,96.45999908447266
2020-06-01,93.2699966430664
2019-05-02,90.5
2019-02-27,89.95999908447266
2018-11-23,91.9000015258789
2019-08-06,90.33000183105469
2018-07-18,89.58000183105469
2018-09-20,89.63999938964844
2018-10-22,90.41999816894531
2019-07-05,92.94999694824219
2019-06-03,89.27999877929688
2019-10-09,91.94999694824219
2019-10-11,92.9000015258789
2020-03-17,92.94999694824219
2020-06-04,92.91999816894531
2019-10-14,92.55999755859375
2020-03-20,91.05000305175781
2018-11-06,88.47000122070312
2019-06-18,88.9800033569336
2019-05-17,92.31999969482422
2019-04-15,90.8499984741211
2019-03-14,92.16999816894531
2019-01-09,89.25
2018-08-02,87.5199966430664
2018-10-05,90.62000274658203
2019-08-21,90.41999816894531
2019-10-17,90.5
2020-03-23,91.66999816894531
2020-06-10,90.33000183105469
2019-02-25,91.11000061035156
2020-01-07,90.62999725341797
2020-03-26,87.23999786376953
2019-10-23,89.81999969482422
