Dates,ABT
2019-02-11,75.07915496826172
2019-01-10,74.46166229248047
2019-08-22,74.26563262939453
2018-11-07,74.52047729492188
2018-08-03,74.74591064453125
2018-09-04,74.12842559814453
2019-06-19,75.45161437988281
2019-09-23,74.20683288574219
2019-11-18,74.1676254272461
2020-02-05,75.00074768066406
2020-04-24,74.61848449707031
2019-03-29,74.20683288574219
2019-11-21,75.92208862304688
2020-04-27,77.1276626586914
2020-02-11,78.49986267089844
2020-04-30,79.136962890625
2019-05-01,79.65644073486328
2019-02-26,79.5094223022461
2019-01-25,80.32293701171875
2018-12-24,80.65618896484375
2019-09-06,80.58758544921875
2018-07-17,80.42095184326172
2018-09-19,81.76374816894531
2019-08-05,82.65568542480469
2019-10-08,83.25357055664062
2019-12-11,83.3123779296875
2019-11-27,83.02813720703125
2020-02-14,82.56745910644531
2020-05-06,81.3128890991211
2019-01-08,82.02839660644531
2018-12-07,82.43024444580078
2019-08-20,82.81250762939453
2018-11-05,83.26336669921875
2019-07-19,83.9396743774414
2018-10-04,83.72403717041016
2019-06-17,83.40059661865234
2019-05-16,83.57701873779297
2018-08-01,83.6848373413086
2019-03-13,84.06708526611328
2019-12-03,82.56185150146484
2020-02-20,82.45362854003906
2019-12-06,81.81415557861328
2020-05-12,84.37207794189453
2019-12-09,86.33971405029297
2020-02-26,86.07408142089844
2020-05-15,86.64469146728516
2019-03-28,87.30384063720703
2018-09-17,87.15626525878906
2018-08-16,86.57582092285156
2018-10-19,86.32987213134766
2019-04-29,87.1169204711914
2019-01-23,86.88081359863281
2019-09-04,85.69038391113281
2018-11-20,84.68690490722656
2019-07-02,84.43110656738281
2019-05-31,81.81415557861328
2019-12-12,83.48664093017578
2020-05-18,83.23085021972656
2019-09-27,84.17530822753906
2020-03-03,85.2181625366211
2020-05-21,83.28988647460938
2019-05-14,85.48379516601562
2018-08-31,82.58153533935547
2018-07-30,82.58153533935547
2018-10-02,83.4079360961914
2019-04-12,84.17530822753906
2019-03-11,83.17182922363281
2019-02-07,83.5260009765625
2019-07-17,83.00457763671875
2019-09-19,80.60406494140625
2019-10-21,81.7748031616211
2019-12-18,82.29623413085938
2020-03-06,82.85700225830078
2019-10-03,83.4472885131836
2020-03-09,83.93920135498047
2020-05-27,82.6995849609375
2019-12-24,82.85700225830078
2020-03-12,84.50981140136719
2018-12-20,84.64754486083984
2019-08-01,82.85700225830078
2018-08-14,81.86334991455078
2018-07-13,83.15214538574219
2018-10-17,83.83097839355469
2019-05-29,82.90618133544922
2019-03-26,82.01091766357422
2019-02-22,82.22735595703125
2019-10-04,82.28638458251953
2019-11-05,81.88302612304688
2019-12-27,82.22735595703125
2020-06-02,81.81415557861328
2019-12-30,81.10580444335938
2020-03-18,81.51900482177734
2020-06-05,81.32225036621094
2019-07-15,80.51551818847656
2018-12-03,82.31590270996094
2019-06-13,80.51551818847656
2019-01-04,78.2428970336914
2018-08-29,79.75798034667969
2019-02-05,80.66309356689453
2018-11-01,79.72846984863281
2019-08-16,77.23941802978516
2019-04-10,78.21339416503906
2019-09-17,78.84303283691406
2019-10-15,78.65535736083984
2020-01-02,78.84303283691406
2020-06-08,80.97659301757812
2019-10-18,80.77904510498047
2020-03-24,81.37169647216797
2020-06-11,81.77667999267578
2020-01-08,80.650634765625
2019-04-25,79.5542221069336
2019-07-30,80.27527618408203
2019-02-20,80.36418914794922
2018-07-11,80.650634765625
2018-09-13,81.64826965332031
2018-10-15,82.42859649658203
2019-06-28,82.98175048828125
2018-12-18,82.5866470336914
2018-11-16,81.64826965332031
2019-10-02,81.21365356445312
2020-03-27,81.33218383789062
2020-01-10,82.10264587402344
2019-10-24,82.36933135986328
2020-03-30,82.71504974365234
2020-06-17,82.73480987548828
2020-01-14,83.30770874023438
2020-04-02,83.18917846679688
2019-01-02,83.09040069580078
2019-08-14,84.66093444824219
2018-10-30,83.22869110107422
2019-06-11,83.25831604003906
2019-05-10,82.86321258544922
2019-04-08,82.65579223632812
2018-08-27,82.71504974365234
2018-07-26,83.45587158203125
2018-09-28,84.3744888305664
2019-03-07,84.3744888305664
2019-10-30,84.40412139892578
2020-01-17,83.47563171386719
2020-06-23,83.32746887207031
2020-04-08,84.1374282836914
2020-06-26,84.19668579101562
2019-03-22,84.43375396728516
2019-01-17,82.84346008300781
2019-08-29,83.52500915527344
2018-11-14,83.87073516845703
2019-06-26,84.91776275634766
2018-09-11,85.29310607910156
2018-07-09,85.34249877929688
2018-08-10,85.99441528320312
2019-04-23,85.86600494384766
2019-09-30,86.28086853027344
2020-01-23,85.59931945800781
2019-11-08,86.28086853027344
2020-04-14,86.21172332763672
2019-11-11,86.21172332763672
2020-01-29,86.33026123046875
2020-04-17,85.73760223388672
2018-07-24,85.79686737060547
2018-09-26,85.88575744628906
2019-05-08,84.83873748779297
2019-03-05,85.28323364257812
2019-02-01,84.80911254882812
2018-12-31,85.15481567382812
2018-11-29,85.38200378417969
2019-08-12,84.31522369384766
2019-07-11,84.07816314697266
2019-09-13,85.0502700805664
2019-11-14,86.67707824707031
2020-04-20,87.56983947753906
2020-02-04,88.2840576171875
2020-04-23,89.0081787109375
2018-12-14,91.12104797363281
2019-08-27,90.00013732910156
2018-08-08,89.67279052734375
2018-10-11,88.86930084228516
2018-11-12,88.81970977783203
2019-07-26,88.42292785644531
2019-06-24,88.4427719116211
2019-05-23,86.43901062011719
2019-03-20,86.35965728759766
2019-01-15,87.52024841308594
2019-11-20,88.83954620361328
2020-02-07,88.7502670288086
2020-02-10,87.16314697265625
2020-04-29,87.58968353271484
2019-11-26,88.45268249511719
2020-02-13,88.07574462890625
2019-01-30,87.96662902832031
2018-08-23,88.9387435913086
2018-09-24,88.1650161743164
2018-11-27,88.64115905761719
2018-10-26,87.7483901977539
2019-07-09,86.74652099609375
2019-06-07,83.94920349121094
2019-05-06,80.47735595703125
2019-04-04,80.70551300048828
2019-09-11,78.55297088623047
2019-11-29,76.41034698486328
2020-05-05,80.95349884033203
2019-12-02,77.36261749267578
2020-02-19,81.42963409423828
2020-05-08,79.87226867675781
2019-05-21,81.08245086669922
2019-03-18,76.40042114257812
2018-09-07,80.2293701171875
2018-08-06,77.4618148803711
2018-10-09,74.13875579833984
2019-02-14,80.99317932128906
2018-12-12,73.06745910644531
2019-07-24,78.85055541992188
2019-09-26,78.62240600585938
2019-10-28,73.90069580078125
2019-12-05,67.45298767089844
2020-05-11,62.31465148925781
2019-07-03,69.12938690185547
2020-02-25,70.18085479736328
2020-05-14,75.20014953613281
2020-02-28,73.960205078125
2019-08-08,78.7017593383789
2019-06-05,78.27522277832031
2018-07-20,75.95404815673828
2018-08-21,78.80095672607422
2018-10-24,78.81087493896484
2019-04-02,82.06449127197266
2019-03-01,81.27092742919922
2019-01-28,84.26663208007812
2018-12-27,85.34786987304688
2019-09-09,85.15939331054688
2020-03-02,88.79527282714844
2020-05-20,90.58831787109375
2019-12-17,95.62874603271484
2020-03-05,95.63871002197266
2019-02-12,97.62100982666016
2019-01-11,93.68629455566406
2018-12-10,95.11076354980469
2019-08-23,93.57671356201172
2018-11-08,93.69625091552734
2019-07-22,94.58280181884766
2019-06-20,91.1063003540039
2018-09-05,91.92313385009766
2019-04-17,91.7338638305664
2019-09-24,89.50253295898438
2019-12-20,89.48261260986328
2020-05-26,92.67023468017578
2019-04-30,90.72777557373047
2019-12-23,93.62651824951172
2020-03-11,93.33763885498047
2020-05-29,95.69847869873047
2019-12-26,93.437255859375
2020-06-01,91.80360412597656
2019-05-02,91.42506408691406
2019-02-27,89.54237365722656
2018-11-23,89.92090606689453
2019-08-06,87.87883758544922
2018-07-18,89.7416000366211
2018-09-20,90.04044342041016
2018-10-22,91.11626434326172
2019-07-05,89.13396453857422
2019-06-03,90.40901184082031
2019-10-09,91.74382781982422
2019-10-11,94.55292510986328
2020-03-17,92.65031433105469
2020-06-04,92.26182556152344
2019-10-14,91.04653930664062
2020-03-20,87.90872192382812
2018-11-06,89.51249694824219
2019-06-18,92.2020492553711
2019-05-17,89.92090606689453
2019-04-15,91.80360412597656
2019-03-14,87.44053649902344
2019-01-09,88.67573547363281
2018-08-02,89.20369720458984
2018-10-05,89.39295196533203
2019-08-21,90.54846954345703
2019-10-17,89.93087005615234
2020-03-23,90.3293228149414
2020-06-10,89.99063110351562
2019-02-25,90.94692993164062
2020-01-07,86.96239471435547
2020-03-26,89.27342224121094
2019-10-23,88.36693572998047
