Dates,ABT
2020-02-07,89.25
2020-02-10,87.68000030517578
2020-04-29,87.20999908447266
2019-11-26,88.52999877929688
2020-02-13,88.58000183105469
2019-01-30,87.69999694824219
2018-08-23,88.30999755859375
2018-09-24,88.30999755859375
2018-11-27,88.69000244140625
2018-10-26,88.04000091552734
2019-07-09,87.16000366210938
2019-06-07,84.06999969482422
2019-05-06,80.77999877929688
2019-04-04,81.11000061035156
2019-09-11,79.16000366210938
2019-11-29,74.0199966430664
2020-05-05,77.25
2019-12-02,77.26000213623047
2020-02-19,79.45999908447266
2020-05-08,79.12999725341797
2019-05-21,78.08999633789062
2019-03-18,75.0999984741211
2018-09-07,75.93000030517578
2018-08-06,76.3499984741211
2018-10-09,72.01000213623047
2019-02-14,74.83000183105469
2018-12-12,70.0
2019-07-24,73.33999633789062
2019-09-26,74.38999938964844
2019-10-28,73.55000305175781
2019-12-05,67.94999694824219
2020-05-11,61.61000061035156
2019-07-03,64.5
2020-02-25,68.1500015258789
2020-05-14,71.0
2020-02-28,73.61000061035156
2019-08-08,78.47000122070312
2019-06-05,78.55999755859375
2018-07-20,75.3499984741211
2018-08-21,76.0
2018-10-24,78.18000030517578
2019-04-02,79.61000061035156
2019-03-01,81.7699966430664
2019-01-28,81.05000305175781
2018-12-27,82.94999694824219
2019-09-09,83.5199966430664
2020-03-02,86.5
2020-05-20,88.51000213623047
2019-12-17,91.13999938964844
2020-03-05,94.23999786376953
2019-02-12,94.6500015258789
2019-01-11,93.62000274658203
2018-12-10,92.79000091552734
2019-08-23,93.3499984741211
2018-11-08,92.77999877929688
2019-07-22,94.0199966430664
2019-06-20,91.33999633789062
2018-09-05,91.06999969482422
2019-04-17,91.8499984741211
2019-09-24,88.75
2019-12-20,88.70999908447266
2020-05-26,90.38999938964844
2019-04-30,91.02999877929688
2019-12-23,91.80999755859375
2020-03-11,92.9000015258789
2020-05-29,93.13999938964844
2019-12-26,93.7300033569336
2020-06-01,90.83999633789062
2019-05-02,89.33999633789062
2019-02-27,88.79000091552734
2018-11-23,90.0199966430664
2019-08-06,88.11000061035156
2018-07-18,88.02999877929688
2018-09-20,88.37999725341797
2018-10-22,89.70999908447266
2019-07-05,89.16999816894531
2019-06-03,88.16999816894531
2019-10-09,91.20999908447266
2019-10-11,90.75
2020-03-17,92.04000091552734
2020-06-04,91.76000213623047
2019-10-14,90.55999755859375
2020-03-20,88.23999786376953
2018-11-06,87.31999969482422
2019-06-18,88.91000366210938
2019-05-17,90.23999786376953
2019-04-15,90.63999938964844
2019-03-14,86.94000244140625
2019-01-09,87.58999633789062
2018-08-02,87.05000305175781
2018-10-05,89.13999938964844
2019-08-21,90.0999984741211
2019-10-17,89.56999969482422
2020-03-23,90.61000061035156
2020-06-10,89.16000366210938
2019-02-25,90.79000091552734
2020-01-07,86.81999969482422
2020-03-26,86.16000366210938
2019-10-23,87.94000244140625
