Dates,ABT
2019-01-04,81.55000305175781
2018-08-29,81.12999725341797
2019-02-05,82.31999969482422
2018-11-01,81.9800033569336
2019-08-16,80.55999755859375
2019-04-10,79.80999755859375
2019-09-17,80.45999908447266
2019-10-15,81.33000183105469
2020-01-02,80.19000244140625
2020-06-08,82.75
2019-10-18,83.69000244140625
2020-03-24,83.0
2020-06-11,83.31999969482422
2020-01-08,83.27999877929688
2019-04-25,82.27999877929688
2019-07-30,81.5999984741211
2019-02-20,82.08999633789062
2018-07-11,81.97000122070312
2018-09-13,82.88999938964844
2018-10-15,83.87000274658203
2019-06-28,84.08999633789062
2018-12-18,84.3499984741211
2018-11-16,84.29000091552734
2019-10-02,83.20999908447266
2020-03-27,82.9000015258789
2020-01-10,83.44000244140625
2019-10-24,83.58000183105469
2020-03-30,83.88999938964844
2020-06-17,83.9000015258789
2020-01-14,84.77999877929688
2020-04-02,84.41999816894531
2019-01-02,84.38999938964844
2019-08-14,85.70999908447266
2018-10-30,85.9000015258789
2019-06-11,84.63999938964844
2019-05-10,84.7300033569336
2019-04-08,83.80000305175781
2018-08-27,84.0199966430664
2018-07-26,84.80999755859375
2018-09-28,85.56999969482422
2019-03-07,85.97000122070312
2019-10-30,85.6500015258789
2020-01-17,85.72000122070312
2020-06-23,84.41999816894531
2020-04-08,85.33999633789062
2020-06-26,85.41999816894531
2019-03-22,85.91000366210938
2019-01-17,85.41999816894531
2019-08-29,84.62999725341797
2018-11-14,85.04000091552734
2019-06-26,86.27999877929688
2018-09-11,86.70999908447266
2018-07-09,87.0999984741211
2018-08-10,87.30000305175781
2019-04-23,87.2699966430664
2019-09-30,87.3499984741211
2020-01-23,89.23999786376953
2019-11-08,87.45999908447266
2020-04-14,87.4800033569336
2019-11-11,87.5199966430664
2020-01-29,87.75
2020-04-17,87.79000091552734
2018-07-24,86.98999786376953
2018-09-26,86.95999908447266
2019-05-08,86.66999816894531
2019-03-05,86.36000061035156
2019-02-01,86.30000305175781
2018-12-31,86.66000366210938
2018-11-29,86.68000030517578
2019-08-12,86.98999786376953
2019-07-11,85.7300033569336
2019-09-13,86.0
2019-11-14,87.8499984741211
2020-04-20,88.30999755859375
2020-02-04,89.19999694824219
2020-04-23,90.04000091552734
2018-12-14,92.44999694824219
2019-08-27,91.8499984741211
2018-08-08,91.52999877929688
2018-10-11,90.0
2018-11-12,90.02999877929688
2019-07-26,90.2300033569336
2019-06-24,89.20999908447266
2019-05-23,89.2300033569336
2019-03-20,88.4000015258789
2019-01-15,89.25
2019-11-20,89.61000061035156
2020-02-07,90.08000183105469
2020-02-10,89.51000213623047
2020-04-29,88.30000305175781
2019-11-26,89.41000366210938
2020-02-13,89.58999633789062
2019-01-30,89.04000091552734
2018-08-23,89.70999908447266
2018-09-24,89.48999786376953
2018-11-27,89.93000030517578
2018-10-26,89.55999755859375
2019-07-09,88.25
2019-06-07,85.66999816894531
2019-05-06,85.37000274658203
2019-04-04,82.87999725341797
2019-09-11,82.02999877929688
2019-11-29,78.16000366210938
2020-05-05,81.68000030517578
2019-12-02,83.5
2020-02-19,82.33000183105469
2020-05-08,81.47000122070312
2019-05-21,82.30000305175781
2019-03-18,79.33999633789062
2018-09-07,81.0
2018-08-06,79.06999969482422
2018-10-09,78.1500015258789
2019-02-14,82.66999816894531
2018-12-12,79.25
2019-07-24,79.79000091552734
2019-09-26,81.98999786376953
2019-10-28,81.80999755859375
2019-12-05,74.86000061035156
2020-05-11,67.48999786376953
2019-07-03,69.97000122070312
2020-02-25,72.62999725341797
2020-05-14,75.97000122070312
2020-02-28,77.5
2019-08-08,84.4000015258789
2019-06-05,81.48999786376953
2018-07-20,77.37999725341797
2018-08-21,79.66000366210938
2018-10-24,79.98999786376953
2019-04-02,83.12000274658203
2019-03-01,84.4800033569336
2019-01-28,85.38999938964844
2018-12-27,86.5
2019-09-09,86.4800033569336
2020-03-02,89.54000091552734
2020-05-20,91.9000015258789
2019-12-17,96.98999786376953
2020-03-05,97.75
2019-02-12,100.0
2019-01-11,96.97000122070312
2018-12-10,95.9800033569336
2019-08-23,97.44999694824219
2018-11-08,94.58000183105469
2019-07-22,95.9000015258789
2019-06-20,95.1500015258789
2018-09-05,93.05000305175781
2019-04-17,93.7699966430664
2019-09-24,91.36000061035156
2019-12-20,90.16000366210938
2020-05-26,93.66000366210938
2019-04-30,93.43000030517578
2019-12-23,94.54000091552734
2020-03-11,94.94000244140625
2020-05-29,96.48999786376953
2019-12-26,96.68000030517578
2020-06-01,94.66999816894531
2019-05-02,91.77999877929688
2019-02-27,91.16000366210938
2018-11-23,93.0
2019-08-06,90.5
2018-07-18,90.41999816894531
2018-09-20,90.61000061035156
2018-10-22,91.54000091552734
2019-07-05,93.29000091552734
2019-06-03,90.77999877929688
2019-10-09,93.33000183105469
2019-10-11,95.58999633789062
2020-03-17,93.95999908447266
2020-06-04,93.1500015258789
2019-10-14,92.69999694824219
2020-03-20,91.33999633789062
2018-11-06,89.95999908447266
2019-06-18,92.61000061035156
2019-05-17,92.81999969482422
2019-04-15,92.75
2019-03-14,92.5
2019-01-09,90.19000244140625
2018-08-02,90.3499984741211
2018-10-05,91.76000213623047
2019-08-21,91.66999816894531
2019-10-17,91.33999633789062
2020-03-23,92.4000015258789
2020-06-10,90.6500015258789
2019-02-25,92.30000305175781
2020-01-07,90.7300033569336
2020-03-26,89.80999755859375
2019-10-23,89.94999694824219
