Dates,APTV
2020-05-28,68.5242691040039
2019-10-07,69.4520034790039
2020-03-13,68.9091796875
2019-10-10,69.43226623535156
2020-03-16,70.21195983886719
2020-06-03,71.9786148071289
2018-11-28,70.78439331054688
2018-09-25,69.33356475830078
2018-07-23,70.88308715820312
2018-08-24,72.04769897460938
2019-07-10,72.07730102539062
2019-05-07,71.48513793945312
2019-04-05,72.827392578125
2019-03-04,78.09773254394531
2019-01-31,77.00220489501953
2019-09-12,77.56476593017578
2019-12-31,77.85179901123047
2020-03-19,77.47570037841797
2020-01-03,75.4368667602539
2020-06-09,74.91231536865234
2019-02-15,75.27851104736328
2019-01-14,76.3672103881836
2018-07-06,78.70294952392578
2018-08-07,78.83162689208984
2018-10-10,80.1182632446289
2018-12-13,80.46466827392578
2019-08-26,80.8704605102539
2019-07-25,80.2865219116211
2019-05-22,81.51377868652344
2019-03-19,82.19669342041016
2020-01-06,81.91956329345703
2020-03-25,82.45401763916016
2020-06-12,82.25607299804688
2019-10-22,83.4041519165039
2020-01-09,83.08744049072266
2020-06-15,83.12702941894531
2019-10-25,81.61274719238281
2020-03-31,81.29603576660156
2020-06-18,80.94964599609375
2019-04-03,81.73152160644531
2018-08-22,81.62265014648438
2018-10-25,81.50387573242188
2019-01-29,80.2667236328125
2018-12-28,81.11788940429688
2018-11-26,80.16775512695312
2019-08-09,81.95915222167969
2019-07-08,79.6036148071289
2019-06-06,80.06877899169922
2019-09-10,76.81258392333984
2020-01-15,77.2183609008789
2020-04-03,78.16851806640625
2019-10-31,76.91156005859375
2020-04-06,78.00025177001953
2020-06-24,78.67326354980469
2018-11-09,81.73152160644531
2019-07-23,82.07792663574219
2019-06-21,84.10686492919922
2019-05-20,85.55186462402344
2019-04-18,86.04672241210938
2018-09-06,87.58079528808594
2018-10-08,86.6108627319336
2019-02-13,87.65008544921875
2018-12-11,88.16472625732422
2019-09-25,89.85717010498047
2020-01-21,88.79816436767578
2020-04-09,89.19405364990234
2019-11-06,89.78787994384766
2020-01-24,89.41178894042969
2020-01-27,88.81796264648438
2020-04-15,88.57051849365234
2018-12-26,88.03605651855469
2019-08-07,84.57202911376953
2019-06-04,85.62113952636719
2018-09-21,84.95802307128906
2018-07-19,84.8194580078125
2018-08-20,82.78062438964844
2018-10-23,78.96028900146484
2019-05-03,79.35618591308594
2019-04-01,78.881103515625
2019-02-28,78.83148956298828
2019-11-12,79.11930847167969
2020-01-30,77.32295227050781
2019-11-15,76.64806365966797
2020-04-21,72.75759887695312
2019-04-16,74.16690826416016
2019-03-15,74.47456359863281
2019-02-11,73.15458679199219
2019-01-10,73.09503936767578
2019-08-22,72.18197631835938
2018-11-07,71.83460235595703
2018-08-03,68.82744598388672
2018-09-04,67.20973205566406
2019-06-19,67.2990493774414
2019-09-23,68.59917449951172
2019-11-18,68.09300994873047
2020-02-05,68.1525650024414
2020-04-24,63.55745315551758
2019-03-29,66.33634948730469
2019-11-21,69.97869873046875
2020-04-27,71.96363067626953
2020-02-11,72.37052917480469
2020-04-30,72.84693145751953
2019-05-01,75.13951110839844
2019-02-26,75.56627655029297
2019-01-25,74.32569885253906
2018-12-24,75.51665496826172
2019-09-06,74.76238250732422
2018-07-17,75.2685317993164
2018-09-19,76.22130584716797
2019-08-05,76.27091979980469
2019-10-08,77.87872314453125
2019-12-11,77.8291015625
2019-11-27,77.71992492675781
2020-02-14,77.52143096923828
2020-05-06,78.32532501220703
2019-01-08,80.44920349121094
2018-12-07,80.22093963623047
2019-08-20,80.10183715820312
2018-11-05,78.98036193847656
2019-07-19,78.7223129272461
2018-10-04,78.59329986572266
2019-06-17,76.1915283203125
2019-05-16,75.4968032836914
2018-08-01,76.93587493896484
2019-03-13,77.13436889648438
2019-12-03,79.5956802368164
2020-02-20,80.17131042480469
2019-12-06,79.38726043701172
2020-05-12,77.7695541381836
2019-12-09,78.05736541748047
2020-02-26,79.48650360107422
2020-05-15,79.48650360107422
2019-03-28,81.58061218261719
2018-09-17,83.04946899414062
2018-08-16,81.29280090332031
2018-10-19,81.77911376953125
2019-04-29,81.5607681274414
2019-01-23,80.95536804199219
2019-09-04,86.98954772949219
2018-11-20,82.99983978271484
2019-07-02,82.6227035522461
2019-05-31,80.3797378540039
2019-12-12,82.79798126220703
2020-05-18,83.11643981933594
2019-09-27,85.04707336425781
2020-03-03,83.1363525390625
2020-05-21,82.16107940673828
2019-05-14,83.15625
2018-08-31,79.1357650756836
2018-07-30,78.807373046875
2018-10-02,81.45450592041016
2019-04-12,83.15625
2019-03-11,81.7928695678711
2019-02-07,83.0268783569336
2019-07-17,83.11643981933594
2019-09-19,79.49403381347656
2019-10-21,80.46929931640625
2019-12-18,80.62852478027344
2020-03-06,82.28050231933594
2019-10-03,82.89750671386719
2020-03-09,82.76812744140625
2020-05-27,81.16590881347656
2019-12-24,83.78321075439453
2020-03-12,87.74398040771484
2018-12-20,88.32117462158203
2019-08-01,89.8736343383789
2018-08-14,90.32145690917969
2018-07-13,90.65982055664062
2018-10-17,90.70957946777344
2019-05-29,89.7442626953125
2019-03-26,89.1571044921875
2019-02-22,89.20687103271484
2019-10-04,89.07749938964844
2019-11-05,89.0376968383789
2019-12-27,86.64928436279297
2020-06-02,87.5648422241211
2019-12-30,86.27113342285156
2020-03-18,87.64446258544922
2020-06-05,87.28619384765625
2019-07-15,86.46021270751953
2018-12-03,86.99759674072266
2019-06-13,84.69876098632812
2019-01-04,81.82272338867188
2018-08-29,82.20088195800781
2019-02-05,83.0268783569336
2018-11-01,83.59412384033203
2019-08-16,80.17073822021484
2019-04-10,81.45450592041016
2019-09-17,82.76812744140625
2019-10-15,85.84320831298828
2020-01-02,86.1716079711914
2020-06-08,87.62455749511719
2019-10-18,88.67943572998047
2020-03-24,88.60977172851562
2020-06-11,88.5301513671875
2020-01-08,88.92823028564453
2019-04-25,89.9532470703125
2019-07-30,88.93817901611328
2019-02-20,88.5898666381836
2018-07-11,89.14716339111328
2018-09-13,89.67459869384766
2018-10-15,89.94329071044922
2019-06-28,91.97344207763672
2018-12-18,89.1173095703125
2018-11-16,91.90377807617188
2019-10-02,95.1579818725586
2020-03-27,94.98841857910156
2020-01-10,95.3375244140625
2019-10-24,96.2452163696289
2020-03-30,96.63422393798828
2020-06-17,95.80633544921875
2020-01-14,94.93853759765625
2020-04-02,91.4573974609375
2019-01-02,92.0159683227539
2019-08-14,92.07581329345703
2018-10-30,92.0857925415039
2019-06-11,90.9087905883789
2019-05-10,89.27294921875
2019-04-08,88.76423645019531
2018-08-27,91.23795318603516
2018-07-26,93.78147888183594
2018-09-28,94.62932586669922
2019-03-07,94.43980407714844
2019-10-30,93.64183044433594
2020-01-17,94.26026153564453
2020-06-23,91.59703826904297
2020-04-08,92.13567352294922
2020-06-26,93.14310455322266
2019-03-22,93.53211212158203
2019-01-17,92.72416687011719
2019-08-29,92.53465270996094
2018-11-14,92.75408935546875
2019-06-26,95.56694030761719
2018-09-11,93.31267547607422
2018-07-09,94.7190933227539
2018-08-10,95.59686279296875
2019-04-23,97.61174011230469
2019-09-30,97.60176086425781
2020-01-23,96.1055679321289
2019-11-08,95.28765106201172
2020-04-14,94.64927673339844
2019-11-11,95.4771728515625
2020-01-29,96.06566619873047
2020-04-17,95.00836181640625
2018-07-24,94.72907257080078
2018-09-26,96.06566619873047
2019-05-08,93.86127471923828
2019-03-05,92.11571502685547
2019-02-01,90.95866394042969
2018-12-31,92.85383605957031
2018-11-29,91.4972915649414
2019-08-12,89.28292846679688
2019-07-11,88.64454650878906
2019-09-13,88.78419494628906
2019-11-14,87.66703033447266
2020-04-20,90.96863555908203
2020-02-04,91.29779815673828
2020-04-23,90.7691421508789
2018-12-14,90.91876220703125
2019-08-27,92.09577178955078
2018-08-08,91.30777740478516
2018-10-11,88.37522888183594
2018-11-12,89.41259002685547
2019-07-26,89.6519775390625
2019-06-24,87.45756530761719
2019-05-23,84.57489776611328
2019-03-20,86.5
2019-01-15,90.51000213623047
2019-11-20,90.5199966430664
2020-02-07,88.23999786376953
2020-02-10,87.12999725341797
2020-04-29,87.30000305175781
2019-11-26,90.77999877929688
2020-02-13,91.51000213623047
2019-01-30,90.5199966430664
2018-08-23,88.31999969482422
2018-09-24,88.0199966430664
2018-11-27,90.70999908447266
2018-10-26,91.08999633789062
2019-07-09,90.06999969482422
2019-06-07,83.9800033569336
2019-05-06,81.11000061035156
2019-04-04,81.0999984741211
2019-09-11,77.9800033569336
2019-11-29,78.11000061035156
2020-05-05,82.16999816894531
2019-12-02,80.56999969482422
2020-02-19,83.0999984741211
2020-05-08,78.5
2019-05-21,76.29000091552734
2019-03-18,68.91000366210938
2018-09-07,72.83999633789062
2018-08-06,67.2300033569336
2018-10-09,59.400001525878906
2019-02-14,66.47000122070312
2018-12-12,51.119998931884766
2019-07-24,48.310001373291016
2019-09-26,33.54999923706055
2019-10-28,40.58000183105469
2019-12-05,45.16999816894531
2020-05-11,46.5
2019-07-03,49.52000045776367
2020-02-25,50.72999954223633
2020-05-14,55.279998779296875
2020-02-28,51.279998779296875
2019-08-08,49.91999816894531
2019-06-05,49.2400016784668
2018-07-20,45.91999816894531
2018-08-21,45.59000015258789
2018-10-24,43.290000915527344
2019-04-02,49.93000030517578
2019-03-01,53.5
2019-01-28,60.20000076293945
2018-12-27,62.22999954223633
2019-09-09,60.7400016784668
2020-03-02,62.81999969482422
2020-05-20,60.869998931884766
2019-12-17,59.36000061035156
2020-03-05,63.91999816894531
2019-02-12,59.529998779296875
2019-01-11,58.349998474121094
2018-12-10,60.5
2019-08-23,60.72999954223633
2018-11-08,62.7400016784668
2019-07-22,65.51000213623047
2019-06-20,66.68000030517578
2018-09-05,71.66000366210938
2019-04-17,69.55000305175781
2019-09-24,65.75
2019-12-20,64.2699966430664
2020-05-26,65.63999938964844
2019-04-30,65.18000030517578
2019-12-23,65.2300033569336
2020-03-11,68.1500015258789
2020-05-29,66.70999908447266
2019-12-26,64.5
2020-06-01,60.790000915527344
2019-05-02,63.150001525878906
2019-02-27,64.06999969482422
2018-11-23,70.18000030517578
2019-08-06,70.0
2018-07-18,71.70999908447266
2018-09-20,71.52999877929688
2018-10-22,71.88999938964844
2019-07-05,75.68000030517578
2019-06-03,77.62999725341797
2019-10-09,73.62999725341797
2019-10-11,75.3499984741211
2020-03-17,76.63999938964844
2020-06-04,79.66000366210938
2019-10-14,83.33000183105469
2020-03-20,83.69000244140625
2018-11-06,85.8499984741211
2019-06-18,87.5
2019-05-17,75.91000366210938
2019-04-15,82.43000030517578
2019-03-14,72.94999694824219
2019-01-09,75.66000366210938
2018-08-02,75.55000305175781
2018-10-05,76.1500015258789
2019-08-21,76.05000305175781
2019-10-17,76.61000061035156
2020-03-23,77.7300033569336
2020-06-10,78.5199966430664
2019-02-25,78.76000213623047
2020-01-07,74.62000274658203
2020-03-26,76.62999725341797
2019-10-23,74.12999725341797
