Dates,APTV
2020-05-22,63.45000076293945
2019-10-01,63.91999816894531
2019-12-19,62.029998779296875
2018-09-10,61.7400016784668
2019-05-24,61.959999084472656
2018-08-09,62.209999084472656
2019-04-22,61.66999816894531
2019-03-21,61.79999923706055
2019-01-16,61.08000183105469
2019-08-28,63.0099983215332
2018-11-13,63.90999984741211
2018-10-12,67.02999877929688
2019-06-25,70.91999816894531
2020-03-10,70.30000305175781
2020-05-28,70.33000183105469
2019-10-07,70.75
2020-03-13,70.80000305175781
2019-10-10,71.0999984741211
2020-03-16,71.1500015258789
2020-06-03,73.47000122070312
2018-11-28,72.61000061035156
2018-09-25,71.70999908447266
2018-07-23,71.95999908447266
2018-08-24,73.48999786376953
2019-07-10,73.19000244140625
2019-05-07,72.95999908447266
2019-04-05,73.98999786376953
2019-03-04,79.72000122070312
2019-01-31,78.72000122070312
2019-09-12,78.76000213623047
2019-12-31,78.98999786376953
2020-03-19,79.04000091552734
2020-01-03,77.56999969482422
2020-06-09,75.80999755859375
2019-02-15,76.68000030517578
2019-01-14,77.6500015258789
2018-07-06,79.95999908447266
2018-08-07,80.01000213623047
2018-10-10,81.18000030517578
2018-12-13,81.62000274658203
2019-08-26,82.41000366210938
2019-07-25,82.02999877929688
2019-05-22,82.41000366210938
2019-03-19,83.94000244140625
2020-01-06,83.30999755859375
2020-03-25,83.58999633789062
2020-06-12,83.30999755859375
2019-10-22,84.81999969482422
2020-01-09,84.95999908447266
2020-06-15,84.36000061035156
2019-10-25,84.23999786376953
2020-03-31,82.52999877929688
2020-06-18,82.11000061035156
2019-04-03,83.08000183105469
2018-08-22,83.43000030517578
2018-10-25,83.43000030517578
2019-01-29,82.0
2018-12-28,82.54000091552734
2018-11-26,81.97000122070312
2019-08-09,83.5999984741211
2019-07-08,82.7300033569336
2019-06-06,81.37000274658203
2019-09-10,80.5999984741211
2020-01-15,78.58999633789062
2020-04-03,79.29000091552734
2019-10-31,79.4800033569336
2020-04-06,79.5999984741211
2020-06-24,79.95999908447266
2018-11-09,82.66999816894531
2019-07-23,83.08000183105469
2019-06-21,85.80000305175781
2019-05-20,86.75
2019-04-18,87.25
2018-09-06,88.62000274658203
2018-10-08,87.72000122070312
2019-02-13,88.62999725341797
2018-12-11,89.1500015258789
2019-09-25,91.22000122070312
2020-01-21,90.87999725341797
2020-04-09,90.25
2019-11-06,91.31999969482422
2020-01-24,90.66999816894531
2020-01-27,90.52999877929688
2020-04-15,89.79000091552734
2018-12-26,89.55000305175781
2019-08-07,88.26000213623047
2019-06-04,87.02999877929688
2018-09-21,86.63999938964844
2018-07-19,86.13999938964844
2018-08-20,86.1500015258789
2018-10-23,80.41000366210938
2019-05-03,80.66000366210938
2019-04-01,79.94000244140625
2019-02-28,79.58000183105469
2019-11-12,80.83999633789062
2020-01-30,78.5199966430664
2019-11-15,78.0
2020-04-21,75.41000366210938
2019-04-16,75.2300033569336
2019-03-15,75.62000274658203
2019-02-11,75.31999969482422
2019-01-10,74.61000061035156
2019-08-22,73.48999786376953
2018-11-07,73.66000366210938
2018-08-03,71.91999816894531
2018-09-04,68.66999816894531
2019-06-19,68.61000061035156
2019-09-23,69.48999786376953
2019-11-18,69.0999984741211
2020-02-05,69.66000366210938
2020-04-24,65.91999816894531
2019-03-29,67.13999938964844
2019-11-21,70.69999694824219
2020-04-27,72.66000366210938
2020-02-11,73.30999755859375
2020-04-30,74.30000305175781
2019-05-01,76.7699966430664
2019-02-26,77.55000305175781
2019-01-25,76.20999908447266
2018-12-24,76.12999725341797
2019-09-06,75.93000030517578
2018-07-17,76.1500015258789
2018-09-19,78.41000366210938
2019-08-05,77.70999908447266
2019-10-08,78.69999694824219
2019-12-11,78.75
2019-11-27,79.06999969482422
2020-02-14,78.47000122070312
2020-05-06,79.75
2019-01-08,81.05999755859375
2018-12-07,82.51000213623047
2019-08-20,82.98999786376953
2018-11-05,81.08999633789062
2019-07-19,80.16999816894531
2018-10-04,79.72000122070312
2019-06-17,79.16000366210938
2019-05-16,76.44999694824219
2018-08-01,77.68000030517578
2019-03-13,77.80999755859375
2019-12-03,80.5
2020-02-20,80.9000015258789
2019-12-06,80.91000366210938
2020-05-12,80.0
2019-12-09,78.66999816894531
2020-02-26,81.98999786376953
2020-05-15,81.44000244140625
2019-03-28,82.91999816894531
2018-09-17,83.68000030517578
2018-08-16,83.41000366210938
2018-10-19,82.54000091552734
2019-04-29,82.75
2019-01-23,81.72000122070312
2019-09-04,88.9800033569336
2018-11-20,88.83000183105469
2019-07-02,83.56999969482422
2019-05-31,81.98999786376953
2019-12-12,83.48999786376953
2020-05-18,83.69000244140625
2019-09-27,85.72000122070312
2020-03-03,85.30000305175781
2020-05-21,83.66000366210938
2019-05-14,84.83000183105469
2018-08-31,81.5199966430664
2018-07-30,80.5199966430664
2018-10-02,82.12000274658203
2019-04-12,83.97000122070312
2019-03-11,83.22000122070312
2019-02-07,83.88999938964844
2019-07-17,84.55000305175781
2019-09-19,83.01000213623047
2019-10-21,81.36000061035156
2019-12-18,82.37000274658203
2020-03-06,82.83999633789062
2019-10-03,84.30999755859375
2020-03-09,84.81999969482422
2020-05-27,82.9000015258789
2019-12-24,84.2300033569336
2020-03-12,88.27999877929688
2018-12-20,89.08000183105469
2019-08-01,90.77999877929688
2018-08-14,90.76000213623047
2018-07-13,91.13999938964844
2018-10-17,91.44999694824219
2019-05-29,91.56999969482422
2019-03-26,90.91999816894531
2019-02-22,89.9000015258789
2019-10-04,90.13999938964844
2019-11-05,90.23999786376953
2019-12-27,90.05000305175781
2020-06-02,89.30000305175781
2019-12-30,89.12000274658203
2020-03-18,88.30999755859375
2020-06-05,88.33999633789062
2019-07-15,88.58999633789062
2018-12-03,87.95999908447266
2019-06-13,88.3499984741211
2019-01-04,84.69000244140625
2018-08-29,83.51000213623047
2019-02-05,84.1500015258789
2018-11-01,84.81999969482422
2019-08-16,82.91000366210938
2019-04-10,82.30000305175781
2019-09-17,83.9800033569336
2019-10-15,87.22000122070312
2020-01-02,86.81999969482422
2020-06-08,88.86000061035156
2019-10-18,89.75
2020-03-24,89.58000183105469
2020-06-11,89.72000122070312
2020-01-08,89.83000183105469
2019-04-25,91.0199966430664
2019-07-30,90.2699966430664
2019-02-20,90.19000244140625
2018-07-11,89.94999694824219
2018-09-13,90.69999694824219
2018-10-15,90.43000030517578
2019-06-28,92.76000213623047
2018-12-18,92.41999816894531
2018-11-16,92.48999786376953
2019-10-02,95.62999725341797
2020-03-27,96.3499984741211
2020-01-10,95.81999969482422
2019-10-24,97.63999938964844
2020-03-30,96.91999816894531
2020-06-17,97.12000274658203
2020-01-14,96.87999725341797
2020-04-02,94.2300033569336
2019-01-02,92.83999633789062
2019-08-14,93.16000366210938
2018-10-30,92.62999725341797
2019-06-11,92.69000244140625
2019-05-10,90.95999908447266
2019-04-08,90.87000274658203
2018-08-27,91.62000274658203
2018-07-26,94.0199966430664
2018-09-28,94.9800033569336
2019-03-07,95.2699966430664
2019-10-30,94.66000366210938
2020-01-17,95.56999969482422
2020-06-23,95.0
2020-04-08,93.05000305175781
2020-06-26,93.66999816894531
2019-03-22,94.83000183105469
2019-01-17,93.52999877929688
2019-08-29,93.23999786376953
2018-11-14,93.76000213623047
2019-06-26,96.13999938964844
2018-09-11,96.36000061035156
2018-07-09,95.87000274658203
2018-08-10,95.87999725341797
2019-04-23,98.18000030517578
2019-09-30,98.30000305175781
2020-01-23,99.04000091552734
2019-11-08,96.91000366210938
2020-04-14,96.04000091552734
2019-11-11,95.76000213623047
2020-01-29,96.58000183105469
2020-04-17,96.27999877929688
2018-07-24,95.87999725341797
2018-09-26,96.33999633789062
2019-05-08,94.83000183105469
2019-03-05,93.18000030517578
2019-02-01,92.5
2018-12-31,93.47000122070312
2018-11-29,94.3499984741211
2019-08-12,91.7300033569336
2019-07-11,89.41999816894531
2019-09-13,89.7300033569336
2019-11-14,89.33000183105469
2020-04-20,91.41999816894531
2020-02-04,92.19000244140625
2020-04-23,91.91000366210938
2018-12-14,92.41000366210938
2019-08-27,92.4000015258789
2018-08-08,92.83999633789062
2018-10-11,89.5999984741211
2018-11-12,90.30000305175781
2019-07-26,91.05000305175781
2019-06-24,88.13999938964844
2019-05-23,87.06999969482422
2019-03-20,87.55999755859375
2019-01-15,91.0199966430664
2019-11-20,92.5
2020-02-07,90.98999786376953
2020-02-10,87.48999786376953
2020-04-29,87.3499984741211
2019-11-26,91.0999984741211
2020-02-13,92.30000305175781
2019-01-30,91.0999984741211
2018-08-23,90.5199966430664
2018-09-24,89.4800033569336
2018-11-27,90.87000274658203
2018-10-26,92.04000091552734
2019-07-09,90.45999908447266
2019-06-07,87.18000030517578
2019-05-06,84.83999633789062
2019-04-04,83.44000244140625
2019-09-11,81.70999908447266
2019-11-29,79.38999938964844
2020-05-05,82.18000030517578
2019-12-02,84.87000274658203
2020-02-19,83.1500015258789
2020-05-08,81.66999816894531
2019-05-21,77.95999908447266
2019-03-18,71.56999969482422
2018-09-07,73.3499984741211
2018-08-06,71.62999725341797
2018-10-09,64.79000091552734
2019-02-14,66.5
2018-12-12,59.0099983215332
2019-07-24,52.86000061035156
2019-09-26,45.70000076293945
2019-10-28,45.36000061035156
2019-12-05,49.61000061035156
2020-05-11,48.63999938964844
2019-07-03,52.119998931884766
2020-02-25,53.43000030517578
2020-05-14,55.88999938964844
2020-02-28,52.810001373291016
2019-08-08,51.81999969482422
2019-06-05,52.209999084472656
2018-07-20,47.470001220703125
2018-08-21,48.790000915527344
2018-10-24,46.459999084472656
2019-04-02,50.709999084472656
2019-03-01,56.22999954223633
2019-01-28,60.38999938964844
2018-12-27,66.6500015258789
2019-09-09,61.849998474121094
2020-03-02,64.63999938964844
2020-05-20,61.22999954223633
2019-12-17,61.290000915527344
2020-03-05,64.76000213623047
2019-02-12,62.41999816894531
2019-01-11,59.720001220703125
2018-12-10,61.22999954223633
2019-08-23,62.650001525878906
2018-11-08,63.7400016784668
2019-07-22,65.91000366210938
2019-06-20,69.7699966430664
2018-09-05,72.41000366210938
2019-04-17,71.02999877929688
2019-09-24,67.4000015258789
2019-12-20,65.43000030517578
2020-05-26,67.05000305175781
2019-04-30,68.38999938964844
2019-12-23,68.19999694824219
2020-03-11,68.68000030517578
2020-05-29,68.13999938964844
2019-12-26,67.75
2020-06-01,64.5
2019-05-02,63.189998626708984
2019-02-27,64.4000015258789
2018-11-23,70.80000305175781
2019-08-06,74.22000122070312
2018-07-18,73.33000183105469
2018-09-20,74.4000015258789
2018-10-22,72.12999725341797
2019-07-05,76.37000274658203
2019-06-03,81.95999908447266
2019-10-09,78.19999694824219
2019-10-11,75.62000274658203
2020-03-17,77.05000305175781
2020-06-04,79.66000366210938
2019-10-14,84.55000305175781
2020-03-20,84.22000122070312
2018-11-06,89.0
2019-06-18,89.73999786376953
2019-05-17,82.04000091552734
2019-04-15,82.61000061035156
2019-03-14,79.29000091552734
2019-01-09,77.77999877929688
2018-08-02,76.23999786376953
2018-10-05,79.41000366210938
2019-08-21,76.55999755859375
2019-10-17,77.27999877929688
2020-03-23,80.79000091552734
2020-06-10,79.30000305175781
2019-02-25,80.87999725341797
2020-01-07,78.19999694824219
2020-03-26,76.86000061035156
2019-10-23,77.02999877929688
