Dates,BAM
2019-04-03,30.360000610351562
2018-08-22,30.559999465942383
2018-10-25,30.540000915527344
2019-01-29,30.16666603088379
2018-12-28,30.16666603088379
2018-11-26,30.713333129882812
2019-08-09,30.85333251953125
2019-07-08,30.773332595825195
2019-06-06,30.886667251586914
2019-09-10,30.600000381469727
2020-01-15,30.280000686645508
2020-04-03,30.52666664123535
2019-10-31,30.540000915527344
2020-04-06,30.786666870117188
2020-06-24,30.899999618530273
2018-11-09,31.106666564941406
2019-07-23,31.35333251953125
2019-06-21,31.49333381652832
2019-05-20,31.5
2019-04-18,31.34666633605957
2018-09-06,31.266666412353516
2018-10-08,31.18666648864746
2019-02-13,31.33333396911621
2018-12-11,31.399999618530273
2019-09-25,31.486665725708008
2020-01-21,31.566667556762695
2020-04-09,31.906665802001953
2019-11-06,31.69333267211914
2020-01-24,31.68666648864746
2020-01-27,32.00666809082031
2020-04-15,31.96666717529297
2018-12-26,31.80666732788086
2019-08-07,31.6733341217041
2019-06-04,31.899999618530273
2018-09-21,31.959999084472656
2018-07-19,31.893333435058594
2018-08-20,31.906665802001953
2018-10-23,31.64666748046875
2019-05-03,31.66666603088379
2019-04-01,31.47333335876465
2019-02-28,31.260000228881836
2019-11-12,31.299999237060547
2020-01-30,30.50666618347168
2019-11-15,30.84666633605957
2020-04-21,31.106666564941406
2019-04-16,31.559999465942383
2019-03-15,31.440000534057617
2019-02-11,31.626667022705078
2019-01-10,31.34666633605957
2019-08-22,31.233333587646484
2018-11-07,31.273332595825195
2018-08-03,31.1733341217041
2018-09-04,30.746665954589844
2019-06-19,31.0
2019-09-23,31.14666748046875
2019-11-18,30.739999771118164
2020-02-05,30.786666870117188
2020-04-24,30.366666793823242
2019-03-29,30.479999542236328
2019-11-21,30.66666603088379
2020-04-27,30.96666717529297
2020-02-11,31.253334045410156
2020-04-30,31.639999389648438
2019-05-01,31.65999984741211
2019-02-26,31.5
2019-01-25,31.46666717529297
2018-12-24,31.49333381652832
2019-09-06,31.33333396911621
2018-07-17,31.426666259765625
2018-09-19,31.626667022705078
2019-08-05,32.00666809082031
2019-10-08,32.060001373291016
2019-12-11,31.873332977294922
2019-11-27,31.899999618530273
2020-02-14,31.739999771118164
2020-05-06,31.65999984741211
2019-01-08,31.739999771118164
2018-12-07,31.700000762939453
2019-08-20,31.899999618530273
2018-11-05,32.06666564941406
2019-07-19,32.313331604003906
2018-10-04,32.20000076293945
2019-06-17,32.099998474121094
2019-05-16,31.986665725708008
2018-08-01,32.51333236694336
2019-03-13,32.33333206176758
2019-12-03,32.459999084472656
2020-02-20,32.64666748046875
2019-12-06,32.40666580200195
2020-05-12,32.22666549682617
2019-12-09,32.13333511352539
2020-02-26,32.040000915527344
2020-05-15,31.926666259765625
2019-03-28,31.933332443237305
2018-09-17,32.16666793823242
2018-08-16,32.606666564941406
2018-10-19,32.77333450317383
2019-04-29,32.85333251953125
2019-01-23,32.6533317565918
2019-09-04,32.34000015258789
2018-11-20,32.52000045776367
2019-07-02,32.36666488647461
2019-05-31,31.68000030517578
2019-12-12,32.00666809082031
2020-05-18,31.906665802001953
2019-09-27,32.35333251953125
2020-03-03,33.413333892822266
2020-05-21,33.65999984741211
2019-05-14,33.48666763305664
2018-08-31,33.14666748046875
2018-07-30,33.13333511352539
2018-10-02,33.473331451416016
2019-04-12,34.08000183105469
2019-03-11,34.2599983215332
2019-02-07,34.46666717529297
2019-07-17,34.253334045410156
2019-09-19,33.63333511352539
2019-10-21,33.84000015258789
2019-12-18,33.88666534423828
2020-03-06,33.733333587646484
2019-10-03,34.03333282470703
2020-03-09,34.28666687011719
2020-05-27,34.09333419799805
2019-12-24,34.67333221435547
2020-03-12,35.08000183105469
2018-12-20,35.439998626708984
2019-08-01,35.20000076293945
2018-08-14,34.63333511352539
2018-07-13,34.900001525878906
2018-10-17,35.22666549682617
2019-05-29,35.59333419799805
2019-03-26,35.12666702270508
2019-02-22,35.2400016784668
2019-10-04,35.43333435058594
2019-11-05,35.7066650390625
2019-12-27,35.746665954589844
2020-06-02,35.393333435058594
2019-12-30,34.98666763305664
2020-03-18,35.026668548583984
2020-06-05,35.47999954223633
2019-07-15,35.779998779296875
2018-12-03,34.973331451416016
2019-06-13,34.62666702270508
2019-01-04,33.5533332824707
2018-08-29,33.36666488647461
2019-02-05,33.98666763305664
2018-11-01,33.93333435058594
2019-08-16,33.91999816894531
2019-04-10,34.12666702270508
2019-09-17,34.426666259765625
2019-10-15,35.060001373291016
2020-01-02,34.900001525878906
2020-06-08,35.060001373291016
2019-10-18,35.21333312988281
2020-03-24,35.56666564941406
2020-06-11,35.49333190917969
2020-01-08,35.526668548583984
2019-04-25,35.766666412353516
2019-07-30,35.71333312988281
2019-02-20,35.880001068115234
2018-07-11,35.71333312988281
2018-09-13,35.959999084472656
2018-10-15,36.380001068115234
2019-06-28,36.2933349609375
2018-12-18,36.66666793823242
2018-11-16,36.973331451416016
2019-10-02,37.20000076293945
2020-03-27,37.233333587646484
2020-01-10,37.106666564941406
2019-10-24,37.606666564941406
2020-03-30,37.5
2020-06-17,37.50666809082031
2020-01-14,37.880001068115234
2020-04-02,37.813331604003906
2019-01-02,37.65999984741211
2019-08-14,38.0533332824707
2018-10-30,38.073333740234375
2019-06-11,37.93333435058594
2019-05-10,37.9466667175293
2019-04-08,37.90666580200195
2018-08-27,37.900001525878906
2018-07-26,38.06666564941406
2018-09-28,38.34000015258789
2019-03-07,38.5
2019-10-30,38.82666778564453
2020-01-17,38.15999984741211
2020-06-23,37.77333450317383
2020-04-08,38.16666793823242
2020-06-26,38.58000183105469
2019-03-22,38.746665954589844
2019-01-17,38.599998474121094
2019-08-29,38.266666412353516
2018-11-14,38.599998474121094
2019-06-26,38.11333465576172
2018-09-11,37.959999084472656
2018-07-09,38.36666488647461
2018-08-10,38.36666488647461
2019-04-23,38.47999954223633
2019-09-30,38.459999084472656
2020-01-23,38.766666412353516
2019-11-08,38.34000015258789
2020-04-14,38.08000183105469
2019-11-11,38.36666488647461
2020-01-29,38.49333190917969
2020-04-17,38.40666580200195
2018-07-24,38.35333251953125
2018-09-26,38.33333206176758
2019-05-08,38.19333267211914
2019-03-05,38.313331604003906
2019-02-01,38.52000045776367
2018-12-31,38.53333282470703
2018-11-29,38.70000076293945
2019-08-12,38.746665954589844
2019-07-11,39.099998474121094
2019-09-13,39.56666564941406
2019-11-14,40.11333465576172
2020-04-20,40.5533332824707
2020-02-04,41.16666793823242
2020-04-23,41.220001220703125
2018-12-14,41.2400016784668
2019-08-27,41.06666564941406
2018-08-08,41.5
2018-10-11,40.439998626708984
2018-11-12,41.06666564941406
2019-07-26,41.17333221435547
2019-06-24,41.01333236694336
2019-05-23,40.599998474121094
2019-03-20,40.85333251953125
2019-01-15,41.619998931884766
2019-11-20,41.7599983215332
2020-02-07,42.1533317565918
2020-02-10,42.37333297729492
2020-04-29,42.29999923706055
2019-11-26,42.606666564941406
2020-02-13,42.526668548583984
2019-01-30,42.83333206176758
2018-08-23,44.43333435058594
2018-09-24,44.72666549682617
2018-11-27,45.0
2018-10-26,44.93333435058594
2019-07-09,44.93333435058594
2019-06-07,43.69333267211914
2019-05-06,42.2400016784668
2019-04-04,42.36666488647461
2019-09-11,40.400001525878906
2019-11-29,38.106666564941406
2020-05-05,39.53333282470703
2019-12-02,40.619998931884766
2020-02-19,41.40666580200195
2020-05-08,40.91999816894531
2019-05-21,39.9466667175293
2019-03-18,36.5533332824707
2018-09-07,36.34000015258789
2018-08-06,35.459999084472656
2018-10-09,30.14666748046875
2019-02-14,31.33333396911621
2018-12-12,30.0
2019-07-24,29.02666664123535
2019-09-26,22.520000457763672
2019-10-28,25.766666412353516
2019-12-05,25.440000534057617
2020-05-11,21.573333740234375
2019-07-03,23.52666664123535
2020-02-25,26.0
2020-05-14,28.700000762939453
2020-02-28,26.913333892822266
2019-08-08,27.280000686645508
2019-06-05,28.85333251953125
2018-07-20,27.633333206176758
2018-08-21,27.25
2018-10-24,28.190000534057617
2019-04-02,30.100000381469727
2019-03-01,31.540000915527344
2019-01-28,32.0
2018-12-27,34.279998779296875
2019-09-09,33.20000076293945
2020-03-02,33.529998779296875
2020-05-20,32.630001068115234
2019-12-17,32.5
2020-03-05,33.060001373291016
2019-02-12,32.7599983215332
2019-01-11,31.790000915527344
2018-12-10,31.90999984741211
2019-08-23,31.709999084472656
2018-11-08,31.59000015258789
2019-07-22,32.029998779296875
2019-06-20,32.90999984741211
2018-09-05,33.689998626708984
2019-04-17,33.689998626708984
2019-09-24,32.400001525878906
2019-12-20,32.22999954223633
2020-05-26,33.060001373291016
2019-04-30,32.31999969482422
2019-12-23,32.79999923706055
2020-03-11,33.0099983215332
2020-05-29,32.61000061035156
2019-12-26,32.5
2020-06-01,30.899999618530273
2019-05-02,29.65999984741211
2019-02-27,29.760000228881836
2018-11-23,30.270000457763672
2019-08-06,29.90999984741211
2018-07-18,29.469999313354492
2018-09-20,29.81999969482422
2018-10-22,29.75
2019-07-05,31.329999923706055
2019-06-03,31.489999771118164
2019-10-09,31.68000030517578
2019-10-11,31.0
2020-03-17,31.420000076293945
2020-06-04,31.940000534057617
2019-10-14,33.18000030517578
2020-03-20,34.36000061035156
2018-11-06,35.63999938964844
2019-06-18,36.560001373291016
2019-05-17,36.599998474121094
2019-04-15,36.18000030517578
2019-03-14,33.209999084472656
2019-01-09,33.59000015258789
2018-08-02,32.72999954223633
2018-10-05,34.2599983215332
2019-08-21,34.43000030517578
2019-10-17,34.09000015258789
2020-03-23,33.900001525878906
2020-06-10,33.66999816894531
2019-02-25,33.849998474121094
2020-01-07,32.040000915527344
2020-03-26,32.2599983215332
2019-10-23,32.40999984741211
