Dates,C
2009-05-28,15281200.0
2009-02-26,9972300.0
2008-07-17,8991200.0
2008-05-14,14035200.0
2008-12-24,16091600.0
2008-02-08,27693000.0
2008-03-11,28156900.0
2008-10-21,16755800.0
2008-09-19,21271800.0
2008-08-18,34145100.0
2009-03-30,72437300.0
2008-08-01,102772500.0
2008-09-02,80378300.0
2009-03-13,46312000.0
2009-01-08,38172000.0
2008-01-22,25077400.0
2008-03-26,31481200.0
2008-05-29,32692300.0
2008-11-05,31407200.0
2009-02-09,25963500.0
2008-06-30,21521400.0
2009-02-24,22910900.0
2008-11-20,21702300.0
2008-09-17,16340000.0
2009-01-23,16549200.0
2008-04-10,14896100.0
2008-02-06,10147200.0
2008-05-12,20492900.0
2008-07-15,15419000.0
2008-12-22,11149600.0
2008-06-13,20240200.0
2008-10-24,13533200.0
2009-01-06,10685800.0
2008-05-27,3998000.0
2008-12-05,4805800.0
2009-03-11,6103500.0
2008-11-03,7337200.0
2008-10-02,9255800.0
2008-02-21,10470700.0
2008-03-24,12818400.0
2008-04-25,11249800.0
2008-07-30,10528700.0
2008-09-15,10532500.0
2008-08-14,14024800.0
2008-06-11,29449600.0
2009-01-21,27389700.0
2008-11-18,51309100.0
2008-03-07,63453400.0
2008-02-04,42653100.0
2008-04-08,38431100.0
2008-10-17,31235300.0
2009-03-26,29362700.0
2008-08-21,26644600.0
2009-04-15,21284600.0
2008-01-18,17714200.0
2008-02-19,37601000.0
2008-12-03,16636000.0
2008-09-30,19739800.0
2008-08-29,17009300.0
2008-07-28,16658200.0
2008-06-26,18493500.0
2009-03-09,21841400.0
2009-02-05,26148300.0
2008-04-23,17448200.0
2009-04-24,29657600.0
2008-06-09,15698200.0
2009-02-20,13235700.0
2008-03-05,13606700.0
2008-05-08,19249800.0
2008-12-18,18635600.0
2008-10-15,23114100.0
2008-08-12,61771000.0
2008-07-11,38826800.0
2009-03-24,36277100.0
2009-04-27,43757800.0
2009-04-30,26164000.0
2008-08-27,186820900.0
2008-01-16,107799600.0
2008-04-21,51618500.0
2008-03-20,48175500.0
2008-06-24,57908500.0
2008-05-23,41521800.0
2009-02-03,24061700.0
2009-01-02,111511600.0
2008-12-01,86438900.0
2008-10-30,51990900.0
2008-11-14,72675800.0
2008-10-13,147367800.0
2008-09-11,69616400.0
2008-03-03,129964700.0
2008-01-31,124562500.0
2008-04-04,60747100.0
2008-05-06,81343800.0
2008-07-09,52271100.0
2009-02-18,64079800.0
2008-12-16,43143200.0
2009-05-12,43150400.0
2009-05-18,44857300.0
2008-05-21,30679100.0
2008-12-31,38512100.0
2008-10-28,52594600.0
2008-03-18,27997300.0
2008-02-15,19565400.0
2008-09-26,36332000.0
2008-08-25,22628300.0
2008-07-24,54495400.0
2009-03-05,83474200.0
2009-04-06,122225400.0
2009-05-21,74633200.0
2008-08-08,73522300.0
2008-07-07,111530400.0
2008-06-05,83212100.0
2009-01-15,70991300.0
2008-04-02,48982800.0
2008-01-29,36173500.0
2008-11-12,32964000.0
2008-09-09,19385000.0
2009-03-20,32919800.0
2009-04-21,22935100.0
2009-05-27,26594800.0
2008-02-11,25310700.0
2008-09-24,31985300.0
2008-07-22,43485800.0
2008-06-20,86731300.0
2009-03-03,103236300.0
2008-05-19,76724800.0
2009-01-30,49317200.0
2008-02-13,48135400.0
2008-04-17,39301500.0
2008-12-29,40135000.0
2009-05-06,23552800.0
2008-05-02,31057300.0
2009-01-13,31807300.0
2008-12-12,38251100.0
2008-11-10,17093800.0
2008-10-09,13459800.0
2008-08-06,18545400.0
2009-03-18,17682400.0
2008-02-28,15697000.0
2008-03-31,14770600.0
2008-06-03,23989200.0
