Dates,WRK
2019-03-14,27.06999969482422
2019-01-09,27.170000076293945
2018-08-02,26.6299991607666
2018-10-05,28.334999084472656
2019-08-21,28.219999313354492
2019-10-17,28.1200008392334
2020-03-23,28.049999237060547
2020-06-10,27.149999618530273
2019-02-25,27.3700008392334
2020-01-07,26.15999984741211
2020-03-26,25.440000534057617
2019-10-23,25.90999984741211
