Dates,WRK
2019-07-17,33.90999984741211
2019-09-19,33.4900016784668
2019-10-21,33.18000030517578
2019-12-18,33.40999984741211
2020-03-06,33.54499816894531
2019-10-03,34.5099983215332
2020-03-09,34.869998931884766
2020-05-27,33.849998474121094
2019-12-24,34.130001068115234
2020-03-12,35.099998474121094
2018-12-20,35.459999084472656
2019-08-01,36.40999984741211
2018-08-14,37.97999954223633
2018-07-13,39.11000061035156
2018-10-17,39.0
2019-05-29,39.685001373291016
2019-03-26,38.95000076293945
2019-02-22,37.63999938964844
2019-10-04,37.39500045776367
2019-11-05,37.040000915527344
2019-12-27,36.40999984741211
2020-06-02,36.29999923706055
2019-12-30,36.5099983215332
2020-03-18,36.47999954223633
2020-06-05,36.599998474121094
2019-07-15,36.7400016784668
2018-12-03,36.790000915527344
2019-06-13,36.86000061035156
2019-01-04,34.5
2018-08-29,33.790000915527344
2019-02-05,34.13999938964844
2018-11-01,34.45000076293945
2019-08-16,34.0
2019-04-10,34.1150016784668
2019-09-17,35.560001373291016
2019-10-15,36.86000061035156
2020-01-02,36.459999084472656
2020-06-08,36.599998474121094
2019-10-18,37.220001220703125
2020-03-24,36.52000045776367
2020-06-11,36.849998474121094
2020-01-08,37.542999267578125
2019-04-25,37.97999954223633
2019-07-30,38.35499954223633
2019-02-20,38.459999084472656
2018-07-11,38.439998626708984
2018-09-13,38.5
2018-10-15,38.19599914550781
2019-06-28,37.97999954223633
2018-12-18,38.06999969482422
2018-11-16,38.83000183105469
2019-10-02,39.26499938964844
2020-03-27,40.0
2020-01-10,39.77000045776367
2019-10-24,39.97999954223633
2020-03-30,39.779998779296875
2020-06-17,39.720001220703125
2020-01-14,41.042999267578125
2020-04-02,40.779998779296875
2019-01-02,41.08000183105469
2019-08-14,40.84700012207031
2018-10-30,40.36000061035156
2019-06-11,40.236000061035156
2019-05-10,39.7599983215332
2019-04-08,39.099998474121094
2018-08-27,38.959999084472656
2018-07-26,39.790000915527344
2018-09-28,40.584999084472656
2019-03-07,40.882999420166016
2019-10-30,40.60499954223633
2020-01-17,41.0
2020-06-23,39.90999984741211
2020-04-08,40.349998474121094
2020-06-26,40.09000015258789
2019-03-22,41.310001373291016
2019-01-17,41.400001525878906
2019-08-29,40.86000061035156
2018-11-14,40.4900016784668
2019-06-26,41.36000061035156
2018-09-11,41.38999938964844
2018-07-09,41.47999954223633
2018-08-10,42.060001373291016
2019-04-23,42.27000045776367
2019-09-30,42.75
2020-01-23,42.86000061035156
2019-11-08,43.290000915527344
2020-04-14,43.36000061035156
2019-11-11,42.9900016784668
2020-01-29,43.13999938964844
2020-04-17,42.790000915527344
2018-07-24,42.970001220703125
2018-09-26,44.38999938964844
2019-05-08,43.220001220703125
2019-03-05,42.900001525878906
2019-02-01,41.91999816894531
2018-12-31,42.08000183105469
2018-11-29,42.58000183105469
2019-08-12,42.7400016784668
2019-07-11,42.81999969482422
2019-09-13,42.959999084472656
2019-11-14,42.900001525878906
2020-04-20,43.45000076293945
2020-02-04,43.880001068115234
2020-04-23,42.75
2018-12-14,42.2400016784668
2019-08-27,42.29999923706055
2018-08-08,41.900001525878906
2018-10-11,40.439998626708984
2018-11-12,40.790000915527344
2019-07-26,40.95000076293945
2019-06-24,40.70500183105469
2019-05-23,39.72999954223633
2019-03-20,39.71500015258789
2019-01-15,40.2599983215332
2019-11-20,41.83000183105469
2020-02-07,41.869998931884766
2020-02-10,41.560001373291016
2020-04-29,41.310001373291016
2019-11-26,42.11000061035156
2020-02-13,42.77000045776367
2019-01-30,41.31999969482422
2018-08-23,41.060001373291016
2018-09-24,40.939998626708984
2018-11-27,41.279998779296875
2018-10-26,41.119998931884766
2019-07-09,40.91999816894531
2019-06-07,39.22999954223633
2019-05-06,37.7599983215332
2019-04-04,35.88999938964844
2019-09-11,34.66999816894531
2019-11-29,33.41999816894531
2020-05-05,34.220001220703125
2019-12-02,34.849998474121094
2020-02-19,33.60499954223633
2020-05-08,32.64799880981445
2019-05-21,30.865999221801758
2019-03-18,27.79199981689453
2018-09-07,29.020000457763672
2018-08-06,27.90999984741211
2018-10-09,24.40999984741211
2019-02-14,25.899999618530273
2018-12-12,24.489999771118164
2019-07-24,26.239999771118164
2019-09-26,26.350000381469727
2019-10-28,26.149999618530273
2019-12-05,26.31999969482422
2020-05-11,26.809999465942383
2019-07-03,27.760000228881836
2020-02-25,28.2450008392334
2020-05-14,28.690000534057617
2020-02-28,28.770000457763672
2019-08-08,29.1299991607666
2019-06-05,29.329999923706055
2018-07-20,28.1200008392334
2018-08-21,27.68000030517578
2018-10-24,27.639999389648438
2019-04-02,29.260000228881836
2019-03-01,30.75
2019-01-28,30.959999084472656
2018-12-27,32.86000061035156
2019-09-09,32.52000045776367
2020-03-02,33.25
2020-05-20,30.780000686645508
2019-12-17,30.510000228881836
2020-03-05,30.93000030517578
2019-02-12,30.545000076293945
2019-01-11,29.709999084472656
2018-12-10,29.3700008392334
2019-08-23,29.440000534057617
2018-11-08,29.389999389648438
2019-07-22,30.65999984741211
2019-06-20,33.189998626708984
2018-09-05,34.56999969482422
2019-04-17,33.220001220703125
2019-09-24,31.65999984741211
2019-12-20,30.739999771118164
2020-05-26,28.299999237060547
2019-04-30,25.739999771118164
2019-12-23,26.200000762939453
2020-03-11,27.1299991607666
2020-05-29,26.540000915527344
2019-12-26,26.200000762939453
2020-06-01,25.079999923706055
2019-05-02,25.25
2019-02-27,25.1299991607666
2018-11-23,26.079999923706055
2019-08-06,25.8799991607666
2018-07-18,25.850000381469727
2018-09-20,25.889999389648438
2018-10-22,25.440000534057617
2019-07-05,27.3700008392334
2019-06-03,29.170000076293945
2019-10-09,29.3799991607666
2019-10-11,28.729999542236328
2020-03-17,29.030000686645508
2020-06-04,29.09000015258789
2019-10-14,30.209999084472656
2020-03-20,30.690000534057617
2018-11-06,33.71500015258789
2019-06-18,33.290000915527344
2019-05-17,32.470001220703125
2019-04-15,31.790000915527344
2019-03-14,29.3700008392334
2019-01-09,29.309999465942383
2018-08-02,28.559999465942383
2018-10-05,29.979999542236328
2019-08-21,29.219999313354492
2019-10-17,28.899999618530273
2020-03-23,29.040000915527344
2020-06-10,28.219999313354492
2019-02-25,27.920000076293945
2020-01-07,27.229999542236328
2020-03-26,26.670000076293945
2019-10-23,26.739999771118164
