Dates,ROP
2018-11-01,337.0843200683594
2019-08-16,331.13037109375
2019-04-10,336.9250183105469
2019-09-17,338.5678405761719
2019-10-15,340.98724365234375
2020-01-02,337.2237243652344
2020-06-08,337.512451171875
2019-10-18,334.21685791015625
2020-03-24,339.2647705078125
2020-06-11,336.4471435546875
2020-01-08,335.5610046386719
2019-04-25,331.27972412109375
2019-07-30,333.4602355957031
2019-02-20,330.8814697265625
2018-07-11,333.0121765136719
2018-09-13,331.4988098144531
2018-10-15,340.35003662109375
2019-06-28,336.8155212402344
2018-12-18,335.4913024902344
2018-11-16,340.61883544921875
2019-10-02,337.512451171875
2020-03-27,339.46392822265625
2020-01-10,342.47076416015625
2019-10-24,338.84661865234375
2020-03-30,336.02899169921875
2020-06-17,336.467041015625
2020-01-14,341.7837829589844
2020-04-02,347.07061767578125
2019-01-02,347.61822509765625
2019-08-14,344.13348388671875
2018-10-30,340.15093994140625
2019-06-11,348.43463134765625
2019-05-10,351.5410461425781
2019-04-08,352.4769287109375
2018-08-27,354.1994323730469
2018-07-26,358.12225341796875
2018-09-28,361.3580627441406
2019-03-07,361.21868896484375
2019-10-30,358.79925537109375
2020-01-17,352.3276062011719
2020-06-23,350.226806640625
2020-04-08,345.1091613769531
2020-06-26,345.53729248046875
2019-03-22,344.7109375
2019-01-17,342.82916259765625
2019-08-29,341.8036804199219
2018-11-14,345.2087707519531
2019-06-26,345.2386169433594
2018-09-11,348.9722900390625
2018-07-09,350.406005859375
2018-08-10,351.65057373046875
2019-04-23,346.8615417480469
2019-09-30,350.44586181640625
2020-01-23,351.093017578125
2019-11-08,352.83538818359375
2020-04-14,351.7003479003906
2019-11-11,352.27783203125
2020-01-29,355.7426452636719
2020-04-17,354.0301513671875
2018-07-24,352.68603515625
2018-09-26,363.578369140625
2019-05-08,361.4476623535156
2019-03-05,358.0425720214844
2019-02-01,359.8646240234375
2018-12-31,363.7959899902344
2018-11-29,369.02056884765625
2019-08-12,369.2598876953125
2019-07-11,372.9888610839844
2019-09-13,371.5032653808594
2019-11-14,372.4305114746094
2020-04-20,374.5941162109375
2020-02-04,378.6221923828125
2020-04-23,377.1466064453125
2018-12-14,374.55426025390625
2019-08-27,377.3459777832031
2018-08-08,375.7307434082031
2018-10-11,371.38360595703125
2018-11-12,376.7876281738281
2019-07-26,377.3459777832031
2019-06-24,388.2338562011719
2019-05-23,380.53656005859375
2019-03-20,378.5923156738281
2019-01-15,385.0532531738281
2019-11-20,384.6145324707031
2020-02-07,383.9066467285156
2020-02-10,384.3054504394531
2020-04-29,390.6268005371094
2019-11-26,388.6227111816406
2020-02-13,389.9089050292969
2019-01-30,387.2467956542969
2018-08-23,391.5740051269531
2018-09-24,388.1839599609375
2018-11-27,386.8280029296875
2018-10-26,382.8796691894531
2019-07-09,386.110107421875
2019-06-07,373.9161071777344
2019-05-06,364.83294677734375
2019-04-04,363.9256286621094
2019-09-11,353.9550476074219
2019-11-29,350.6647644042969
2020-05-05,359.95733642578125
2019-12-02,351.51226806640625
2020-02-19,365.8798522949219
2020-05-08,350.5052490234375
2019-05-21,349.2987976074219
2019-03-18,314.391845703125
2018-09-07,340.54461669921875
2018-08-06,322.13897705078125
2018-10-09,290.0836181640625
2019-02-14,312.5971374511719
2018-12-12,282.4262390136719
2019-07-24,308.47930908203125
2019-09-26,286.4244079589844
2019-10-28,299.1269226074219
2019-12-05,282.3165283203125
2020-05-11,253.5514678955078
2019-07-03,282.0473327636719
2020-02-25,284.3405456542969
2020-05-14,305.4183349609375
2020-02-28,304.8899230957031
2019-08-08,316.5255432128906
2019-06-05,310.8921813964844
2018-07-20,292.79559326171875
2018-08-21,304.1720275878906
2018-10-24,298.7978820800781
2019-04-02,311.6997985839844
2019-03-01,307.7080078125
2019-01-28,317.66497802734375
2018-12-27,315.0384521484375
2019-09-09,314.30938720703125
2020-03-02,319.2429504394531
2020-05-20,313.6802062988281
2019-12-17,309.6954345703125
2020-03-05,321.5499267578125
2019-02-12,319.902099609375
2019-01-11,310.1747741699219
2018-12-10,313.2308044433594
2019-08-23,313.6003112792969
2018-11-08,306.0102233886719
2019-07-22,314.13958740234375
2019-06-20,336.3506164550781
2018-09-05,340.2754821777344
2019-04-17,340.5850524902344
2019-09-24,338.9372253417969
2019-12-20,340.6349792480469
2020-05-26,345.4187316894531
2019-04-30,350.70184326171875
2019-12-23,355.72528076171875
2020-03-11,357.8924255371094
2020-05-29,363.6449279785156
2019-12-26,356.53424072265625
2020-06-01,352.1299743652344
2019-05-02,357.0235900878906
2019-02-27,361.0283508300781
2018-11-23,365.8620300292969
2019-08-06,357.2832336425781
2018-07-18,367.4000244140625
2018-09-20,364.5837097167969
2018-10-22,366.5810852050781
2019-07-05,369.806884765625
2019-06-03,378.70526123046875
2019-10-09,381.2319641113281
2019-10-11,393.28619384765625
2020-03-17,387.2640686035156
2020-06-04,395.10382080078125
2019-10-14,400.9461975097656
2020-03-20,401.7151794433594
2018-11-06,405.3005065917969
2019-06-18,401.3756408691406
2019-05-17,401.6053466796875
2019-04-15,400.696533203125
2019-03-14,391.78814697265625
2019-01-09,389.3014221191406
2018-08-02,393.5259094238281
2018-10-05,398.1298828125
2019-08-21,401.7052307128906
2019-10-17,401.6053466796875
2020-03-23,390.0504455566406
2020-06-10,399.5180969238281
2019-02-25,396.9214782714844
2020-01-07,386.4251708984375
2020-03-26,392.8368225097656
2019-10-23,386.7048034667969
