Dates,FISV
2018-11-05,93.61000061035156
2019-07-19,94.44000244140625
2018-10-04,94.4800033569336
2019-06-17,94.5999984741211
2019-05-16,93.9000015258789
2018-08-01,94.88999938964844
2019-03-13,94.30000305175781
2019-12-03,94.63999938964844
2020-02-20,95.41999816894531
2019-12-06,95.22000122070312
2020-05-12,94.69999694824219
2019-12-09,96.9800033569336
2020-02-26,97.25
2020-05-15,96.16000366210938
2019-03-28,95.7699966430664
2018-09-17,95.29000091552734
2018-08-16,97.18000030517578
2018-10-19,104.30999755859375
2019-04-29,105.0199966430664
2019-01-23,104.22000122070312
2019-09-04,106.87999725341797
2018-11-20,107.05999755859375
2019-07-02,104.83000183105469
2019-05-31,103.36000061035156
2019-12-12,103.30000305175781
2020-05-18,105.5
2019-09-27,106.19999694824219
2020-03-03,105.55000305175781
2020-05-21,105.7300033569336
2019-05-14,105.81999969482422
2018-08-31,105.25
2018-07-30,105.93000030517578
2018-10-02,107.4800033569336
2019-04-12,108.56999969482422
2019-03-11,108.0
2019-02-07,108.0
2019-07-17,108.54000091552734
2019-09-19,108.19000244140625
2019-10-21,106.41000366210938
2019-12-18,107.33999633789062
2020-03-06,106.95999908447266
2019-10-03,108.27999877929688
2020-03-09,108.31999969482422
2020-05-27,107.20999908447266
2019-12-24,106.66000366210938
2020-03-12,108.81999969482422
2018-12-20,109.91999816894531
2019-08-01,109.19999694824219
2018-08-14,106.19000244140625
2018-07-13,103.72000122070312
2018-10-17,104.80999755859375
2019-05-29,103.95999908447266
2019-03-26,104.31999969482422
2019-02-22,105.25
2019-10-04,105.0
2019-11-05,105.83999633789062
2019-12-27,106.08999633789062
2020-06-02,105.23999786376953
2019-12-30,106.76000213623047
2020-03-18,104.58000183105469
2020-06-05,105.33000183105469
2019-07-15,105.79000091552734
2018-12-03,103.80999755859375
2019-06-13,104.58000183105469
2019-01-04,102.33999633789062
2018-08-29,103.2300033569336
2019-02-05,105.86000061035156
2018-11-01,105.30999755859375
2019-08-16,104.5
2019-04-10,105.08999633789062
2019-09-17,105.55999755859375
2019-10-15,106.76000213623047
2020-01-02,106.66000366210938
2020-06-08,107.0999984741211
2019-10-18,106.70999908447266
2020-03-24,107.11000061035156
2020-06-11,107.2300033569336
2020-01-08,106.83000183105469
2019-04-25,104.66000366210938
2019-07-30,101.55999755859375
2019-02-20,103.58000183105469
2018-07-11,103.43000030517578
2018-09-13,103.37999725341797
2018-10-15,106.86000061035156
2019-06-28,106.52999877929688
2018-12-18,107.44000244140625
2018-11-16,107.02999877929688
2019-10-02,107.58999633789062
2020-03-27,105.81999969482422
2020-01-10,105.04000091552734
2019-10-24,111.45999908447266
2020-03-30,110.66000366210938
2020-06-17,111.26000213623047
2020-01-14,111.31999969482422
2020-04-02,111.75
2019-01-02,114.29000091552734
2019-08-14,115.0
2018-10-30,115.0
2019-06-11,116.23999786376953
2019-05-10,116.76000213623047
2019-04-08,116.19999694824219
2018-08-27,114.38999938964844
2018-07-26,115.0999984741211
2018-09-28,116.94999694824219
2019-03-07,116.3499984741211
2019-10-30,117.04000091552734
2020-01-17,116.37000274658203
2020-06-23,114.97000122070312
2020-04-08,115.25
2020-06-26,115.54000091552734
2019-03-22,115.88999938964844
2019-01-17,115.48999786376953
2019-08-29,114.9800033569336
2018-11-14,114.7300033569336
2019-06-26,115.45999908447266
2018-09-11,116.88999938964844
2018-07-09,118.0
2018-08-10,117.1500015258789
2019-04-23,117.1500015258789
2019-09-30,116.69999694824219
2020-01-23,117.19999694824219
2019-11-08,117.01000213623047
2020-04-14,116.62999725341797
2019-11-11,116.77999877929688
2020-01-29,117.22000122070312
2020-04-17,116.70999908447266
2018-07-24,115.76000213623047
2018-09-26,116.33999633789062
2019-05-08,116.7300033569336
2019-03-05,116.97000122070312
2019-02-01,117.33000183105469
2018-12-31,117.69000244140625
2018-11-29,118.01000213623047
2019-08-12,118.69999694824219
2019-07-11,118.61000061035156
2019-09-13,118.52999877929688
2019-11-14,119.30999755859375
2020-04-20,120.2699966430664
2020-02-04,120.86000061035156
2020-04-23,121.61000061035156
2018-12-14,122.5199966430664
2019-08-27,122.51000213623047
2018-08-08,122.93000030517578
2018-10-11,120.37000274658203
2018-11-12,121.13999938964844
2019-07-26,121.05000305175781
2019-06-24,121.33999633789062
2019-05-23,120.81999969482422
2019-03-20,122.08000183105469
2019-01-15,125.05000305175781
2019-11-20,124.23999786376953
2020-02-07,122.0
2020-02-10,122.12999725341797
2020-04-29,123.55000305175781
2019-11-26,124.61000061035156
2020-02-13,121.06999969482422
2019-01-30,122.33999633789062
2018-08-23,122.36000061035156
2018-09-24,123.72000122070312
2018-11-27,123.77999877929688
2018-10-26,123.4800033569336
2019-07-09,121.79000091552734
2019-06-07,118.87999725341797
2019-05-06,117.27999877929688
2019-04-04,115.26000213623047
2019-09-11,112.73999786376953
2019-11-29,109.51000213623047
2020-05-05,114.29000091552734
2019-12-02,114.94999694824219
2020-02-19,112.91000366210938
2020-05-08,111.52999877929688
2019-05-21,107.37999725341797
2019-03-18,103.0
2018-09-07,107.08999633789062
2018-08-06,108.04000091552734
2018-10-09,101.11000061035156
2019-02-14,103.6500015258789
2018-12-12,94.80999755859375
2019-07-24,91.16999816894531
2019-09-26,86.91999816894531
2019-10-28,85.98999786376953
2019-12-05,89.58999633789062
2020-05-11,81.7300033569336
2019-07-03,87.37999725341797
2020-02-25,94.58999633789062
2020-05-14,98.3499984741211
2020-02-28,96.79000091552734
2019-08-08,98.73999786376953
2019-06-05,97.98999786376953
2018-07-20,92.0
2018-08-21,89.41000366210938
2018-10-24,89.72000122070312
2019-04-02,96.52999877929688
2019-03-01,100.43000030517578
2019-01-28,98.83000183105469
2018-12-27,101.81999969482422
2019-09-09,98.4000015258789
2020-03-02,98.80000305175781
2020-05-20,95.38999938964844
2019-12-17,96.05000305175781
2020-03-05,100.7699966430664
2019-02-12,99.77999877929688
2019-01-11,95.5999984741211
2018-12-10,96.45999908447266
2019-08-23,96.6500015258789
2018-11-08,96.69000244140625
2019-07-22,99.37999725341797
2019-06-20,101.19999694824219
2018-09-05,105.58000183105469
2019-04-17,104.26000213623047
2019-09-24,102.1500015258789
2019-12-20,101.69999694824219
2020-05-26,105.12000274658203
2019-04-30,107.05999755859375
2019-12-23,108.37000274658203
2020-03-11,108.83000183105469
2020-05-29,104.33999633789062
2019-12-26,102.54000091552734
2020-06-01,101.19000244140625
2019-05-02,99.87000274658203
2019-02-27,100.63999938964844
2018-11-23,106.51000213623047
2019-08-06,106.16000366210938
2018-07-18,106.04000091552734
2018-09-20,105.55000305175781
2018-10-22,104.48999786376953
2019-07-05,106.87999725341797
2019-06-03,106.31999969482422
2019-10-09,107.69000244140625
2019-10-11,107.06999969482422
2020-03-17,109.08999633789062
2020-06-04,109.5
2019-10-14,109.25
2020-03-20,108.83999633789062
2018-11-06,109.83999633789062
2019-06-18,109.70999908447266
2019-05-17,108.76000213623047
2019-04-15,108.41000366210938
2019-03-14,105.4000015258789
2019-01-09,102.62000274658203
2018-08-02,100.93000030517578
2018-10-05,104.25
2019-08-21,104.30999755859375
2019-10-17,104.36000061035156
2020-03-23,105.33999633789062
2020-06-10,102.5
2019-02-25,103.19999694824219
2020-01-07,101.5999984741211
2020-03-26,97.73999786376953
2019-10-23,97.9000015258789
