Dates,LNT
2019-06-10,45.88999938964844
2019-05-09,45.959999084472656
2018-07-25,46.220001220703125
2018-09-27,45.810001373291016
2018-10-29,45.72999954223633
2019-10-16,45.43000030517578
2019-12-16,44.43000030517578
2020-03-04,44.029998779296875
2020-05-22,43.709999084472656
2019-10-01,43.84000015258789
2019-12-19,43.59000015258789
2018-09-10,41.2599983215332
2019-05-24,41.619998931884766
2018-08-09,42.099998474121094
2019-04-22,42.560001373291016
2019-03-21,42.15999984741211
2019-01-16,41.15999984741211
2019-08-28,41.0
2018-11-13,42.29999923706055
2018-10-12,41.4900016784668
2019-06-25,42.060001373291016
2020-03-10,41.70000076293945
2020-05-28,42.439998626708984
2019-10-07,41.70000076293945
2020-03-13,41.2599983215332
2019-10-10,42.06999969482422
2020-03-16,42.41999816894531
2020-06-03,42.599998474121094
2018-11-28,43.15999984741211
2018-09-25,43.0
2018-07-23,43.540000915527344
2018-08-24,43.650001525878906
2019-07-10,43.22999954223633
2019-05-07,43.150001525878906
2019-04-05,42.880001068115234
2019-03-04,43.72999954223633
2019-01-31,44.349998474121094
2019-09-12,44.0
2019-12-31,44.150001525878906
2020-03-19,44.18000030517578
2020-01-03,44.08000183105469
2020-06-09,44.75
2019-02-15,44.970001220703125
2019-01-14,45.15999984741211
2018-07-06,44.95000076293945
2018-08-07,44.9900016784668
2018-10-10,45.209999084472656
2018-12-13,44.880001068115234
2019-08-26,45.130001068115234
2019-07-25,45.130001068115234
2019-05-22,44.77000045776367
2019-03-19,45.75
2020-01-06,45.52000045776367
2020-03-25,45.45000076293945
2020-06-12,45.5
2019-10-22,46.0
2020-01-09,45.849998474121094
2020-06-15,46.25
2019-10-25,45.970001220703125
2020-03-31,46.099998474121094
2020-06-18,46.2400016784668
2019-04-03,46.400001525878906
2018-08-22,46.779998779296875
2018-10-25,47.08000183105469
2019-01-29,47.16999816894531
2018-12-28,46.84000015258789
2018-11-26,47.31999969482422
2019-08-09,47.06999969482422
2019-07-08,46.59000015258789
2019-06-06,46.529998779296875
2019-09-10,47.27000045776367
2020-01-15,47.630001068115234
2020-04-03,47.599998474121094
2019-10-31,47.880001068115234
2020-04-06,47.599998474121094
2020-06-24,46.880001068115234
2018-11-09,47.130001068115234
2019-07-23,46.91999816894531
2019-06-21,46.52000045776367
2019-05-20,46.63999938964844
2019-04-18,46.209999084472656
2018-09-06,46.650001525878906
2018-10-08,46.369998931884766
2019-02-13,46.470001220703125
2018-12-11,46.31999969482422
2019-09-25,46.560001373291016
2020-01-21,46.84000015258789
2020-04-09,46.709999084472656
2019-11-06,46.13999938964844
2020-01-24,45.880001068115234
2020-01-27,45.95000076293945
2020-04-15,46.099998474121094
2018-12-26,46.33000183105469
2019-08-07,46.459999084472656
2019-06-04,47.029998779296875
2018-09-21,46.4900016784668
2018-07-19,46.380001068115234
2018-08-20,46.9900016784668
2018-10-23,46.79999923706055
2019-05-03,46.95000076293945
2019-04-01,47.34000015258789
2019-02-28,47.0
2019-11-12,46.86000061035156
2020-01-30,46.119998931884766
2019-11-15,46.279998779296875
2020-04-21,47.150001525878906
2019-04-16,47.869998931884766
2019-03-15,47.41999816894531
2019-02-11,47.20000076293945
2019-01-10,47.61000061035156
2019-08-22,48.16999816894531
2018-11-07,48.22999954223633
2018-08-03,48.15999984741211
2018-09-04,48.47999954223633
2019-06-19,48.880001068115234
2019-09-23,48.77000045776367
2019-11-18,47.7599983215332
2020-02-05,46.97999954223633
2020-04-24,46.88999938964844
2019-03-29,47.61000061035156
2019-11-21,48.06999969482422
2020-04-27,48.130001068115234
2020-02-11,49.2599983215332
2020-04-30,49.59000015258789
2019-05-01,48.900001525878906
2019-02-26,48.650001525878906
2019-01-25,48.54999923706055
2018-12-24,49.439998626708984
2019-09-06,49.38999938964844
2018-07-17,49.959999084472656
2018-09-19,49.88999938964844
2019-08-05,49.060001373291016
2019-10-08,49.91999816894531
2019-12-11,49.97999954223633
2019-11-27,50.11000061035156
2020-02-14,49.9900016784668
2020-05-06,50.16999816894531
2019-01-08,49.029998779296875
2018-12-07,48.81999969482422
2019-08-20,49.45000076293945
2018-11-05,49.130001068115234
2019-07-19,49.88999938964844
2018-10-04,49.7400016784668
2019-06-17,49.97999954223633
2019-05-16,49.869998931884766
2018-08-01,50.150001525878906
2019-03-13,50.22999954223633
2019-12-03,50.290000915527344
2020-02-20,49.849998474121094
2019-12-06,49.810001373291016
2020-05-12,49.970001220703125
2019-12-09,50.27000045776367
2020-02-26,50.83000183105469
2020-05-15,50.040000915527344
2019-03-28,50.040000915527344
2018-09-17,49.880001068115234
2018-08-16,49.56999969482422
2018-10-19,49.459999084472656
2019-04-29,49.91999816894531
2019-01-23,49.84000015258789
2019-09-04,49.650001525878906
2018-11-20,49.45000076293945
2019-07-02,50.439998626708984
2019-05-31,50.29999923706055
2019-12-12,49.84000015258789
2020-05-18,50.40999984741211
2019-09-27,50.56999969482422
2020-03-03,51.54999923706055
2020-05-21,51.65999984741211
2019-05-14,51.20000076293945
2018-08-31,51.599998474121094
2018-07-30,50.810001373291016
2018-10-02,51.880001068115234
2019-04-12,51.68000030517578
2019-03-11,52.15999984741211
2019-02-07,51.88999938964844
2019-07-17,52.16999816894531
2019-09-19,52.150001525878906
2019-10-21,51.709999084472656
2019-12-18,52.31999969482422
2020-03-06,52.36000061035156
2019-10-03,52.5099983215332
2020-03-09,52.72999954223633
2020-05-27,52.75
2019-12-24,53.709999084472656
2020-03-12,53.18000030517578
2018-12-20,52.7400016784668
2019-08-01,51.52000045776367
2018-08-14,51.11000061035156
2018-07-13,50.900001525878906
2018-10-17,51.68000030517578
2019-05-29,51.5
2019-03-26,51.7400016784668
2019-02-22,51.93000030517578
2019-10-04,52.959999084472656
2019-11-05,53.119998931884766
2019-12-27,52.83000183105469
2020-06-02,52.97999954223633
2019-12-30,53.560001373291016
2020-03-18,54.04999923706055
2020-06-05,54.150001525878906
2019-07-15,54.310001373291016
2018-12-03,54.15999984741211
2019-06-13,53.65999984741211
2019-01-04,53.84000015258789
2018-08-29,53.220001220703125
2019-02-05,53.5
2018-11-01,54.310001373291016
2019-08-16,53.77000045776367
2019-04-10,53.40999984741211
2019-09-17,53.290000915527344
2019-10-15,53.25
2020-01-02,53.13999938964844
2020-06-08,52.150001525878906
2019-10-18,51.7400016784668
2020-03-24,52.310001373291016
2020-06-11,52.720001220703125
2020-01-08,53.06999969482422
2019-04-25,53.310001373291016
2019-07-30,53.36000061035156
2019-02-20,53.720001220703125
2018-07-11,53.619998931884766
2018-09-13,52.869998931884766
2018-10-15,52.720001220703125
2019-06-28,52.29999923706055
2018-12-18,52.88999938964844
2018-11-16,53.349998474121094
2019-10-02,53.060001373291016
2020-03-27,51.9900016784668
2020-01-10,51.9900016784668
2019-10-24,52.599998474121094
2020-03-30,51.25
2020-06-17,51.540000915527344
2020-01-14,51.439998626708984
2020-04-02,52.31999969482422
2019-01-02,53.150001525878906
2019-08-14,53.119998931884766
2018-10-30,53.13999938964844
2019-06-11,52.689998626708984
2019-05-10,52.650001525878906
2019-04-08,53.61000061035156
2018-08-27,53.540000915527344
2018-07-26,53.40999984741211
2018-09-28,52.72999954223633
2019-03-07,52.9900016784668
2019-10-30,53.2400016784668
2020-01-17,52.77000045776367
2020-06-23,52.63999938964844
2020-04-08,52.47999954223633
2020-06-26,53.06999969482422
2019-03-22,53.04999923706055
2019-01-17,53.290000915527344
2019-08-29,52.91999816894531
2018-11-14,52.95000076293945
2019-06-26,53.0
2018-09-11,52.56999969482422
2018-07-09,53.060001373291016
2018-08-10,53.630001068115234
2019-04-23,54.08000183105469
2019-09-30,54.459999084472656
2020-01-23,55.040000915527344
2019-11-08,55.0
2020-04-14,54.220001220703125
2019-11-11,54.25
2020-01-29,54.08000183105469
2020-04-17,54.20000076293945
2018-07-24,54.40999984741211
2018-09-26,54.68000030517578
2019-05-08,53.66999816894531
2019-03-05,53.79999923706055
2019-02-01,53.650001525878906
2018-12-31,53.81999969482422
2018-11-29,53.86000061035156
2019-08-12,54.66999816894531
2019-07-11,55.150001525878906
2019-09-13,55.619998931884766
2019-11-14,55.83000183105469
2020-04-20,56.4900016784668
2020-02-04,56.869998931884766
2020-04-23,57.22999954223633
2018-12-14,57.560001373291016
2019-08-27,57.779998779296875
2018-08-08,58.459999084472656
2018-10-11,59.0099983215332
2018-11-12,59.04999923706055
2019-07-26,59.25
2019-06-24,58.91999816894531
2019-05-23,59.2599983215332
2019-03-20,59.58000183105469
2019-01-15,59.439998626708984
2019-11-20,58.5
2020-02-07,58.68000030517578
2020-02-10,58.77000045776367
2020-04-29,58.4900016784668
2019-11-26,58.470001220703125
2020-02-13,58.20000076293945
2019-01-30,58.630001068115234
2018-08-23,59.470001220703125
2018-09-24,59.95000076293945
2018-11-27,60.150001525878906
2018-10-26,59.369998931884766
2019-07-09,59.650001525878906
2019-06-07,59.36000061035156
2019-05-06,58.900001525878906
2019-04-04,58.060001373291016
2019-09-11,57.83000183105469
2019-11-29,54.0
2020-05-05,52.209999084472656
2019-12-02,55.290000915527344
2020-02-19,55.41999816894531
2020-05-08,57.02000045776367
2019-05-21,56.02000045776367
2019-03-18,54.619998931884766
2018-09-07,54.77000045776367
2018-08-06,52.810001373291016
2018-10-09,48.75
2019-02-14,49.91999816894531
2018-12-12,47.869998931884766
2019-07-24,48.599998474121094
2019-09-26,50.06999969482422
2019-10-28,49.040000915527344
2019-12-05,45.060001373291016
2020-05-11,40.279998779296875
2019-07-03,41.0
2020-02-25,43.06999969482422
2020-05-14,44.2400016784668
2020-02-28,46.369998931884766
2019-08-08,48.369998931884766
2019-06-05,49.66999816894531
2018-07-20,46.459999084472656
2018-08-21,44.029998779296875
2018-10-24,46.369998931884766
2019-04-02,46.470001220703125
2019-03-01,49.040000915527344
2019-01-28,48.119998931884766
2018-12-27,51.5099983215332
2019-09-09,52.56999969482422
2020-03-02,52.459999084472656
2020-05-20,52.81999969482422
2019-12-17,51.790000915527344
2020-03-05,52.22999954223633
2019-02-12,52.06999969482422
2019-01-11,48.970001220703125
2018-12-10,50.45000076293945
2019-08-23,51.09000015258789
2018-11-08,50.04999923706055
2019-07-22,50.25
2019-06-20,50.939998626708984
2018-09-05,50.779998779296875
2019-04-17,49.099998474121094
2019-09-24,48.18000030517578
2019-12-20,47.40999984741211
2020-05-26,47.61000061035156
2019-04-30,48.220001220703125
2019-12-23,46.880001068115234
2020-03-11,47.470001220703125
2020-05-29,47.84000015258789
2019-12-26,46.970001220703125
2020-06-01,45.95000076293945
2019-05-02,45.15999984741211
2019-02-27,45.720001220703125
2018-11-23,47.2599983215332
2019-08-06,47.349998474121094
2018-07-18,46.630001068115234
2018-09-20,46.40999984741211
2018-10-22,46.099998474121094
2019-07-05,47.13999938964844
2019-06-03,47.7400016784668
2019-10-09,47.90999984741211
2019-10-11,48.47999954223633
2020-03-17,49.31999969482422
2020-06-04,49.54999923706055
2019-10-14,50.619998931884766
2020-03-20,50.61000061035156
2018-11-06,50.650001525878906
2019-06-18,50.56999969482422
2019-05-17,51.75
2019-04-15,50.540000915527344
2019-03-14,49.970001220703125
2019-01-09,49.599998474121094
2018-08-02,47.47999954223633
2018-10-05,49.77000045776367
2019-08-21,49.279998779296875
2019-10-17,48.630001068115234
2020-03-23,49.77000045776367
2020-06-10,47.9900016784668
2019-02-25,48.959999084472656
2020-01-07,47.400001525878906
2020-03-26,47.060001373291016
2019-10-23,46.83000183105469
