Dates,LNT
2018-09-21,45.00799560546875
2018-07-19,45.931884765625
2018-08-20,45.49424743652344
2018-10-23,45.397003173828125
2019-05-03,45.92216491699219
2019-04-01,45.834632873535156
2019-02-28,45.59150695800781
2019-11-12,44.891292572021484
2020-01-30,45.00799560546875
2019-11-15,45.883262634277344
2020-04-21,46.534847259521484
2019-04-16,46.048587799072266
2019-03-15,46.00968933105469
2019-02-11,46.4570426940918
2019-01-10,46.77797317504883
2019-08-22,46.87522506713867
2018-11-07,46.75852966308594
2018-08-03,47.1378059387207
2018-09-04,47.429561614990234
2019-06-19,47.38093185424805
2019-09-23,46.3403434753418
2019-11-18,45.601234436035156
2020-02-05,45.601234436035156
2020-04-24,46.15556716918945
2019-03-29,46.68072509765625
2019-11-21,46.63209915161133
2020-04-27,47.7213134765625
2020-02-11,47.925540924072266
2020-04-30,47.65324020385742
2019-05-01,47.43928146362305
2019-02-26,46.884952545166016
2019-01-25,47.692138671875
2018-12-24,47.876914978027344
2019-09-06,48.62575149536133
2018-07-17,48.23674392700195
2018-09-19,47.8380126953125
2019-08-05,48.28537368774414
2019-10-08,48.606300354003906
2019-12-11,48.58685302734375
2019-11-27,48.440975189208984
2020-02-14,48.411800384521484
2020-05-06,47.633785247802734
2019-01-08,47.58516311645508
2018-12-07,47.731040954589844
2019-08-20,47.643516540527344
2018-11-05,48.32427215576172
2019-07-19,48.800804138183594
2018-10-04,48.57712936401367
2019-06-17,48.55767822265625
2019-05-16,48.732730865478516
2018-08-01,48.98558044433594
2019-03-13,48.907779693603516
2019-12-03,48.47987747192383
2020-02-20,48.62575149536133
2019-12-06,48.57712936401367
2020-05-12,48.88833236694336
2019-12-09,49.452392578125
2020-02-26,48.55767822265625
2020-05-15,48.518775939941406
2019-03-28,48.227020263671875
2018-09-17,48.14921951293945
2018-08-16,48.03252029418945
2018-10-19,48.42152404785156
2019-04-29,48.771629333496094
2019-01-23,48.649200439453125
2019-09-04,48.521873474121094
2018-11-20,48.95282745361328
2019-07-02,49.09974670410156
2019-05-31,48.72755432128906
2019-12-12,49.40336990356445
2020-05-18,49.64823532104492
2019-09-27,50.28487777709961
2020-03-03,50.43179702758789
2020-05-21,50.324058532714844
2019-05-14,50.38282012939453
2018-08-31,49.80495071411133
2018-07-30,50.51015090942383
2018-10-02,50.56892013549805
2019-04-12,50.91172409057617
2019-03-11,50.80398178100586
2019-02-07,51.08802795410156
2019-07-17,51.10761260986328
2019-09-19,50.57870864868164
2019-10-21,51.18596649169922
2019-12-18,51.26432800292969
2020-03-06,51.303504943847656
2019-10-03,51.45042037963867
2020-03-09,51.372066497802734
2020-05-27,52.45925521850586
2019-12-24,52.410274505615234
2020-03-12,51.47980499267578
2018-12-20,51.18596649169922
2019-08-01,50.235904693603516
2018-08-14,49.912689208984375
2018-07-13,50.37303161621094
2018-10-17,50.637481689453125
2019-05-29,50.58850860595703
2019-03-26,50.86275100708008
2019-02-22,51.72467041015625
2019-10-04,51.86178970336914
2019-11-05,52.01850128173828
2019-12-27,52.08706283569336
2020-06-02,52.17521286010742
2019-12-30,53.04692459106445
2020-03-18,52.919593811035156
2020-06-05,53.144866943359375
2019-07-15,52.919593811035156
2018-12-03,52.82164764404297
2019-06-13,52.782470703125
2019-01-04,52.214393615722656
2018-08-29,52.28295135498047
2019-02-05,53.23301696777344
2018-11-01,52.67473220825195
2019-08-16,52.292747497558594
2019-04-10,52.43966293334961
2019-09-17,52.39069366455078
2019-10-15,51.94014358520508
2020-01-02,51.303504943847656
2020-06-08,50.92152404785156
2019-10-18,51.215354919433594
2020-03-24,51.65610885620117
2020-06-11,51.89117431640625
2020-01-08,52.057682037353516
2019-04-25,52.27315902709961
2019-07-30,52.53760528564453
2019-02-20,52.55719757080078
2018-07-11,52.08706283569336
2018-09-13,51.64631271362305
2018-10-15,51.44062805175781
2019-06-28,52.214725494384766
2018-12-18,52.59931182861328
2018-11-16,52.29361343383789
2019-10-02,51.455421447753906
2020-03-27,50.991943359375
2020-01-10,51.17930603027344
2019-10-24,50.78486251831055
2020-03-30,50.96236038208008
2020-06-17,50.88347244262695
2020-01-14,50.96236038208008
2020-04-02,51.899173736572266
2019-01-02,52.32320022583008
2019-08-14,52.14569854736328
2018-10-30,52.116111755371094
2019-06-11,51.8498649597168
2019-05-10,52.4020881652832
2019-04-08,52.63875961303711
2018-08-27,52.648616790771484
2018-07-26,52.01750564575195
2018-09-28,52.23445129394531
2019-03-07,52.31333923339844
2019-10-30,52.26403045654297
2020-01-17,51.70194625854492
2020-06-23,51.96820068359375
2020-04-08,52.431671142578125
2020-06-26,52.431671142578125
2019-03-22,52.37250518798828
2019-01-17,52.14569854736328
2019-08-29,52.214725494384766
2018-11-14,52.3034782409668
2019-06-26,51.85972595214844
2018-09-11,52.19500732421875
2018-07-09,52.73736572265625
2018-08-10,53.131813049316406
2019-04-23,53.5262565612793
2019-09-30,53.46709442138672
2020-01-23,54.186954498291016
2019-11-08,53.54597854614258
2020-04-14,53.516395568847656
2019-11-11,53.46709442138672
2020-01-29,53.585426330566406
2020-04-17,53.62487030029297
2018-07-24,53.960147857666016
2018-09-26,52.885284423828125
2019-05-08,53.05292510986328
2019-03-05,53.00361633300781
2019-02-01,53.05292510986328
2018-12-31,53.17125701904297
2018-11-29,53.77278518676758
2019-08-12,54.3052864074707
2019-07-11,54.80820846557617
2019-09-13,54.84764862060547
2019-11-14,55.478763580322266
2020-04-20,55.99154281616211
2020-02-04,56.36626434326172
2020-04-23,56.5634880065918
2018-12-14,56.94807434082031
2019-08-27,57.64821243286133
2018-08-08,58.11168670654297
2018-10-11,58.01307678222656
2018-11-12,58.328636169433594
2019-07-26,58.259605407714844
2019-06-24,58.97420120239258
2019-05-23,58.91465377807617
2019-03-20,59.07345199584961
2019-01-15,58.21990203857422
2019-11-20,58.12065505981445
2020-02-07,58.090877532958984
2020-02-10,57.89237976074219
2020-04-29,57.9817008972168
2019-11-26,57.951927185058594
2020-02-13,58.21990203857422
2019-01-30,58.93450164794922
2018-08-23,59.29180145263672
2018-09-24,59.71857452392578
2018-11-27,59.023826599121094
2018-10-26,59.123077392578125
2019-07-09,58.6963005065918
2019-06-07,58.39855194091797
2019-05-06,57.57477951049805
2019-04-04,57.39613342285156
2019-09-11,54.53773880004883
2019-11-29,51.72896957397461
2020-05-05,54.944664001464844
2019-12-02,54.35908889770508
2020-02-19,57.425907135009766
2020-05-08,56.95943069458008
2019-05-21,57.05868148803711
2019-03-18,53.753665924072266
2018-09-07,53.59486389160156
2018-08-06,51.202945709228516
2018-10-09,47.81853103637695
2019-02-14,50.518123626708984
2018-12-12,47.203182220458984
2019-07-24,51.97709274291992
2019-09-26,48.602603912353516
2019-10-28,44.692161560058594
2019-12-05,40.394649505615234
2020-05-11,39.68997573852539
2019-07-03,43.530941009521484
2020-02-25,43.848541259765625
2020-05-14,47.54063034057617
2020-02-28,47.391754150390625
2019-08-08,50.19059753417969
2019-06-05,47.927703857421875
2018-07-20,44.63261413574219
2018-08-21,46.5679817199707
2018-10-24,44.81126403808594
2019-04-02,47.47115707397461
2019-03-01,47.669654846191406
2019-01-28,50.845645904541016
2018-12-27,52.74131774902344
2019-09-09,50.89527130126953
2020-03-02,53.217716217041016
2020-05-20,51.11362075805664
2019-12-17,51.22279739379883
2020-03-05,52.47334289550781
2019-02-12,49.614952087402344
2019-01-11,49.327125549316406
2018-12-10,50.64714813232422
2019-08-23,49.71419906616211
2018-11-08,49.60502624511719
2019-07-22,49.96232604980469
2019-06-20,50.27000045776367
2018-09-05,49.40999984741211
2019-04-17,48.54999923706055
2019-09-24,47.25
2019-12-20,47.5
2020-05-26,48.02000045776367
2019-04-30,46.16999816894531
2019-12-23,46.2400016784668
2020-03-11,47.9900016784668
2020-05-29,47.08000183105469
2019-12-26,46.400001525878906
2020-06-01,45.86000061035156
2019-05-02,45.939998626708984
2019-02-27,45.95000076293945
2018-11-23,47.7400016784668
2019-08-06,46.31999969482422
2018-07-18,46.65999984741211
2018-09-20,46.029998779296875
2018-10-22,46.380001068115234
2019-07-05,46.90999984741211
2019-06-03,47.33000183105469
2019-10-09,48.86000061035156
2019-10-11,49.36000061035156
2020-03-17,49.459999084472656
2020-06-04,50.15999984741211
2019-10-14,51.040000915527344
2020-03-20,50.099998474121094
2018-11-06,50.63999938964844
2019-06-18,52.31999969482422
2019-05-17,50.77000045776367
2019-04-15,50.720001220703125
2019-03-14,48.689998626708984
2019-01-09,48.54999923706055
2018-08-02,48.91999816894531
2018-10-05,49.0
2019-08-21,48.90999984741211
2019-10-17,49.029998779296875
2020-03-23,47.9900016784668
2020-06-10,48.4900016784668
2019-02-25,47.88999938964844
2020-01-07,47.119998931884766
2020-03-26,46.77000045776367
2019-10-23,47.04999923706055
