Dates,EGP
2017-04-26,40.33000183105469
2018-03-08,39.84000015258789
2018-08-13,40.16999816894531
2019-01-18,39.630001068115234
2013-08-28,39.5
2019-06-25,39.650001525878906
2014-07-10,39.529998779296875
2020-05-06,38.83000183105469
2014-12-15,38.16999816894531
2015-05-22,38.439998626708984
2015-10-27,38.5
2012-09-17,38.599998474121094
2012-01-05,38.400001525878906
2011-08-30,38.58000183105469
2009-03-17,38.59000015258789
2009-07-23,38.720001220703125
2010-12-17,38.54999923706055
2010-08-11,38.84000015258789
2010-04-05,38.599998474121094
2013-01-23,38.040000915527344
2013-05-31,37.36000061035156
2016-09-07,37.22999954223633
2017-07-20,37.27000045776367
2018-06-01,37.709999084472656
2018-11-06,37.040000915527344
2019-09-18,37.04999923706055
2014-04-28,37.279998779296875
2015-03-10,38.25
2016-01-20,38.65999984741211
2016-12-01,38.47999954223633
2017-05-08,38.54999923706055
2012-07-30,38.59000015258789
2011-11-17,38.470001220703125
2011-07-12,38.220001220703125
2009-06-04,38.220001220703125
2009-01-27,38.81999969482422
2010-10-29,38.45000076293945
2010-06-23,38.630001068115234
2013-04-12,38.75
2013-12-24,38.15999984741211
2014-05-01,37.29999923706055
2017-10-13,36.130001068115234
2018-03-20,36.22999954223633
2019-01-30,36.29999923706055
2013-09-09,35.47999954223633
2014-02-14,34.79999923706055
2019-12-12,34.349998474121094
2014-07-22,34.369998931884766
2020-05-18,35.13999938964844
2015-06-03,35.060001373291016
2016-04-14,35.15999984741211
2016-09-19,35.15999984741211
2017-02-24,35.02000045776367
2017-08-01,35.27000045776367
2018-06-13,34.86000061035156
2009-12-28,35.81999969482422
2012-10-17,35.97999954223633
2012-06-11,36.77000045776367
2011-09-29,37.209999084472656
2008-12-09,37.060001373291016
2009-04-16,37.09000015258789
2011-05-24,37.4900016784668
2010-09-10,37.09000015258789
2013-06-28,37.310001373291016
2013-11-05,37.79999923706055
2013-12-03,38.29999923706055
2019-04-25,38.279998779296875
2019-09-30,38.06999969482422
2014-10-15,38.220001220703125
2020-03-06,38.58000183105469
2015-08-27,38.619998931884766
2016-02-01,38.38999938964844
2016-07-08,38.650001525878906
2016-12-13,38.34000015258789
2017-10-25,38.619998931884766
2018-09-06,39.29999923706055
2019-02-11,38.869998931884766
2019-07-19,38.849998474121094
2014-02-26,38.33000183105469
2019-12-24,37.83000183105469
2010-07-23,37.7400016784668
2010-03-17,38.29999923706055
2009-11-09,39.25
2012-08-29,38.95000076293945
2012-04-23,39.13999938964844
2009-02-26,39.459999084472656
2008-10-21,39.279998779296875
2011-08-11,39.9900016784668
2011-04-05,39.849998474121094
2013-09-17,39.130001068115234
2015-01-08,37.779998779296875
2015-06-15,38.61000061035156
2015-11-20,38.900001525878906
2016-04-26,39.0099983215332
2017-03-08,39.31999969482422
2011-10-17,38.86000061035156
2018-01-18,39.88999938964844
2018-06-25,39.72999954223633
2018-11-30,40.33000183105469
2013-07-10,41.689998626708984
2019-05-07,41.189998626708984
2014-05-22,41.04999923706055
2020-03-18,40.9900016784668
2014-10-27,39.290000915527344
2015-09-08,37.959999084472656
2012-11-16,38.58000183105469
2010-06-04,39.040000915527344
2010-01-27,40.27000045776367
2012-07-11,40.709999084472656
2008-09-02,39.900001525878906
2009-01-08,39.11000061035156
2009-09-21,38.959999084472656
2012-03-05,37.400001525878906
2011-06-23,36.36000061035156
2011-02-15,35.22999954223633
2016-07-20,36.40999984741211
2017-06-01,34.7599983215332
2017-11-06,36.36000061035156
2018-04-13,36.529998779296875
2018-09-18,37.29999923706055
2019-07-31,36.75
2014-03-10,36.09000015258789
2014-08-15,37.810001373291016
2020-06-11,37.13999938964844
2015-01-20,36.09000015258789
2015-12-02,35.86000061035156
2016-10-13,35.869998931884766
2017-03-20,36.189998626708984
2010-12-28,36.18000030517578
2010-04-16,37.5
2012-05-23,38.2599983215332
2009-12-09,38.040000915527344
2008-11-20,37.33000183105469
2009-08-03,37.29999923706055
2008-07-15,38.0
2011-05-05,37.34000015258789
2013-06-11,36.54999923706055
2013-10-17,36.5
2017-08-25,36.27000045776367
2018-01-30,37.97999954223633
2018-12-12,36.880001068115234
2013-07-22,36.20000076293945
2013-12-27,35.47999954223633
2020-01-10,35.529998779296875
2019-10-24,35.279998779296875
2014-06-03,33.43000030517578
2020-03-30,35.400001525878906
2015-04-15,35.52000045776367
2016-02-25,35.959999084472656
2016-08-01,36.13999938964844
2017-01-06,36.77000045776367
2017-06-13,36.36000061035156
2018-04-25,35.459999084472656
2011-03-17,34.66999816894531
2010-11-09,34.29999923706055
2013-04-23,35.9900016784668
2010-02-26,34.619998931884766
2009-10-21,35.18000030517578
2012-08-10,36.18000030517578
2012-04-04,37.25
2009-06-15,36.849998474121094
2008-10-02,37.5
2011-11-28,36.04999923706055
2013-10-15,36.869998931884766
2019-03-07,36.630001068115234
2019-08-12,36.91999816894531
2020-01-17,37.060001373291016
2014-08-27,36.099998474121094
2020-06-23,36.34000015258789
2015-07-09,35.88999938964844
2015-12-14,35.2400016784668
2016-05-20,35.099998474121094
2016-10-25,35.439998626708984
2017-09-06,35.43000030517578
2018-07-19,36.02000045776367
2018-12-24,36.06999969482422
2019-05-31,36.290000915527344
2014-01-08,35.130001068115234
2019-11-05,35.65999984741211
2011-01-27,34.54999923706055
2010-09-21,34.5
2013-03-05,35.45000076293945
2010-01-08,35.20000076293945
2012-06-22,35.0
2009-04-27,34.9900016784668
2009-09-02,35.7400016784668
2008-08-14,36.349998474121094
2012-02-15,37.939998626708984
2011-10-10,37.790000915527344
2014-11-20,37.0
2015-04-27,37.58000183105469
2015-10-02,36.790000915527344
2016-03-08,37.47999954223633
2017-01-18,37.90999984741211
2017-11-30,37.40999984741211
2018-05-07,37.369998931884766
2018-10-12,37.72999954223633
2019-03-19,37.68000030517578
2014-04-03,37.939998626708984
2020-01-29,37.27000045776367
2014-09-08,36.810001373291016
2015-02-13,37.06999969482422
2015-07-21,37.54999923706055
2011-08-22,37.45000076293945
2010-12-09,37.63999938964844
2010-08-03,37.7599983215332
2013-01-15,37.779998779296875
2009-11-20,37.220001220703125
2009-07-15,38.099998474121094
2009-03-09,39.11000061035156
2012-05-04,39.29999923706055
2011-12-28,39.060001373291016
2013-05-23,39.20000076293945
2016-06-01,39.13999938964844
2017-04-13,39.779998779296875
2017-09-18,40.2599983215332
2018-02-23,40.529998779296875
2012-10-03,40.13999938964844
2018-07-31,40.0099983215332
2013-08-15,40.25
2019-06-12,41.560001373291016
2014-06-27,41.7599983215332
2020-04-23,41.93000030517578
2014-12-02,41.529998779296875
2015-10-14,41.06999969482422
2016-08-25,41.0
2011-11-09,40.099998474121094
2010-10-21,40.720001220703125
2010-06-15,40.869998931884766
2013-04-04,40.93000030517578
2012-11-27,41.06999969482422
2009-05-27,41.86000061035156
2009-10-02,41.43000030517578
2012-03-16,41.630001068115234
2013-12-16,40.61000061035156
2014-04-23,40.63999938964844
2017-01-30,40.45000076293945
2017-07-07,40.15999984741211
2017-12-12,39.5
2018-10-24,38.900001525878906
2013-11-08,39.29999923706055
2019-09-05,39.209999084472656
2020-03-27,39.02000045776367
2014-04-15,38.880001068115234
2020-02-10,39.34000015258789
2015-02-25,39.88999938964844
2016-01-07,39.959999084472656
2016-06-13,39.939998626708984
2016-11-18,40.540000915527344
2017-04-25,40.47999954223633
2018-03-07,40.4900016784668
2012-01-27,40.43000030517578
2011-09-21,41.15999984741211
2011-05-16,41.630001068115234
2010-09-02,41.470001220703125
2010-04-27,41.630001068115234
2013-02-14,42.9900016784668
2012-10-09,42.7400016784668
2009-04-08,42.0099983215332
2008-12-01,41.650001525878906
2009-08-14,41.77000045776367
2013-08-27,42.59000015258789
2019-01-17,43.09000015258789
2019-06-24,43.0099983215332
2019-11-29,42.810001373291016
2014-07-09,42.43000030517578
2020-05-05,42.72999954223633
2015-05-21,42.720001220703125
2015-10-26,42.5
2016-04-01,42.4900016784668
2016-09-06,42.66999816894531
2017-07-19,43.4900016784668
2018-05-31,41.849998474121094
2018-11-05,41.90999984741211
2019-04-12,41.599998474121094
2013-11-20,40.790000915527344
2011-12-09,41.13999938964844
2011-08-03,41.099998474121094
2011-03-28,41.029998779296875
2010-07-15,41.099998474121094
2010-03-09,41.5099983215332
2012-12-27,41.45000076293945
2009-06-26,40.79999923706055
2008-10-13,41.31999969482422
2009-02-18,41.33000183105469
2012-08-21,41.45000076293945
2014-10-02,42.720001220703125
2015-03-09,43.09000015258789
2015-08-14,43.86000061035156
2016-01-19,43.59000015258789
2011-02-03,43.81999969482422
2016-11-30,43.119998931884766
2017-10-12,43.029998779296875
2018-03-19,43.29999923706055
2018-08-24,42.79999923706055
2019-01-29,43.06999969482422
2014-02-13,43.150001525878906
2019-12-11,43.119998931884766
2014-07-21,43.439998626708984
2014-12-26,43.79999923706055
2012-07-03,43.349998474121094
2011-10-21,43.75
2011-06-15,44.16999816894531
2011-02-07,44.04999923706055
2010-05-27,43.810001373291016
2008-12-31,43.869998931884766
2008-08-25,43.58000183105469
2009-05-08,43.619998931884766
2010-01-19,44.779998779296875
2012-11-08,45.560001373291016
2015-06-02,44.75
2016-04-13,45.0099983215332
2017-02-23,45.04999923706055
2017-07-31,44.540000915527344
2018-01-05,43.38999938964844
2018-06-12,44.189998626708984
2019-04-24,43.599998474121094
2014-05-09,42.9900016784668
2020-03-05,42.77000045776367
2014-10-14,41.75
2015-08-26,41.58000183105469
2016-07-07,41.65999984741211
2009-12-01,41.439998626708984
2012-09-20,42.220001220703125
2012-05-15,42.439998626708984
2011-09-02,42.150001525878906
2011-04-27,42.099998474121094
2010-12-20,42.529998779296875
2009-03-20,42.869998931884766
2008-11-12,42.810001373291016
2010-04-08,42.9900016784668
2013-06-03,43.619998931884766
2016-12-12,44.31999969482422
2017-05-19,44.0099983215332
2017-10-24,44.08000183105469
2018-09-05,44.04999923706055
2013-09-20,44.06999969482422
2019-07-18,43.709999084472656
2014-02-25,43.52000045776367
2019-12-23,43.29999923706055
2020-05-29,43.22999954223633
2015-01-07,42.5099983215332
2015-11-19,43.540000915527344
2016-04-25,43.790000915527344
2016-09-30,43.83000183105469
2017-03-07,44.63999938964844
2010-02-18,44.77000045776367
2012-08-02,44.56999969482422
2012-03-27,44.5
2011-07-15,44.900001525878906
2011-03-09,45.15999984741211
2010-11-01,46.18000030517578
2013-04-15,46.310001373291016
2009-01-30,46.119998931884766
2008-09-24,45.56999969482422
2009-10-13,45.060001373291016
2018-01-17,45.83000183105469
2013-07-09,45.09000015258789
2018-11-29,45.66999816894531
2019-05-06,46.22999954223633
2019-10-11,45.70000076293945
2020-03-17,45.970001220703125
2009-06-05,45.369998931884766
2015-04-02,45.34000015258789
2016-02-12,45.61000061035156
2016-07-19,46.09000015258789
2017-05-31,45.599998474121094
2018-04-12,44.810001373291016
2018-09-17,45.189998626708984
2019-02-22,44.77000045776367
2013-02-25,45.27000045776367
2009-12-31,46.09000015258789
2012-06-14,46.40999984741211
2012-02-07,46.68000030517578
2011-05-27,45.40999984741211
2011-01-19,44.380001068115234
2010-09-13,44.689998626708984
2008-12-12,44.22999954223633
2009-08-25,43.97999954223633
2008-08-06,44.08000183105469
2014-08-14,43.2400016784668
2019-07-30,42.20000076293945
2020-06-10,42.310001373291016
2015-06-26,41.81999969482422
2015-12-01,41.56999969482422
2016-10-12,42.279998779296875
2017-08-24,42.150001525878906
2018-01-29,42.47999954223633
2018-07-06,42.56999969482422
2018-12-11,42.029998779296875
2019-04-10,41.41999816894531
2013-12-26,41.459999084472656
2019-10-23,41.68000030517578
2008-07-07,42.220001220703125
2013-05-06,42.59000015258789
2012-04-09,42.689998626708984
2013-02-19,43.529998779296875
2011-03-14,44.29999923706055
2008-10-24,45.04999923706055
2012-09-28,44.599998474121094
2012-01-24,44.470001220703125
2012-12-05,44.369998931884766
2008-08-04,44.81999969482422
2010-07-26,44.209999084472656
2013-01-07,43.58000183105469
2009-11-12,43.849998474121094
2009-07-07,43.689998626708984
2012-04-26,44.220001220703125
2015-04-14,45.5
2016-02-24,45.63999938964844
2017-01-05,45.91999816894531
2017-06-12,46.41999816894531
2017-11-17,46.06999969482422
2018-04-24,45.0099983215332
2019-03-06,44.33000183105469
2013-10-14,45.08000183105469
2014-03-21,43.52000045776367
2020-01-16,42.47999954223633
2014-08-26,41.4900016784668
2020-06-22,40.15999984741211
2015-07-08,37.790000915527344
2008-09-05,35.4900016784668
2009-05-19,35.310001373291016
2009-09-24,36.15999984741211
2010-10-13,38.209999084472656
2010-06-07,38.720001220703125
2013-03-27,39.2599983215332
2012-11-19,39.70000076293945
2012-03-08,38.189998626708984
2011-11-01,36.650001525878906
2011-02-18,37.22999954223633
2016-05-19,36.7400016784668
2016-10-24,37.15999984741211
2017-03-31,38.09000015258789
2017-09-05,37.150001525878906
2018-07-18,38.59000015258789
2013-08-02,39.369998931884766
2019-05-30,39.93000030517578
2020-04-28,40.5099983215332
2014-01-07,39.13999938964844
2019-11-04,37.209999084472656
2014-11-19,39.31999969482422
2015-10-01,40.099998474121094
2016-03-07,39.779998779296875
2016-08-12,38.7599983215332
2017-01-17,39.900001525878906
2010-12-31,39.650001525878906
2009-08-06,40.029998779296875
2008-07-18,40.7599983215332
2009-03-31,40.75
2010-08-25,41.13999938964844
2010-04-19,41.34000015258789
2013-02-06,38.939998626708984
2012-10-01,38.61000061035156
2012-01-19,39.599998474121094
2011-09-13,40.43000030517578
2017-11-29,40.369998931884766
2018-10-11,39.20000076293945
2019-03-18,38.849998474121094
2019-08-23,38.02000045776367
2014-04-02,35.709999084472656
2020-01-28,37.349998474121094
2015-02-12,36.310001373291016
2015-07-20,37.63999938964844
2016-05-31,36.810001373291016
2017-04-12,36.65999984741211
2018-02-22,37.040000915527344
2018-07-30,37.40999984741211
2009-02-10,37.630001068115234
2009-06-18,38.77000045776367
2010-11-12,38.540000915527344
2010-07-07,39.59000015258789
2013-04-26,39.220001220703125
2010-03-01,39.40999984741211
2012-12-19,41.36000061035156
2012-08-13,42.560001373291016
2011-12-01,42.52000045776367
2011-07-26,44.47999954223633
2013-08-14,44.40999984741211
2014-06-26,43.459999084472656
2019-06-11,42.13999938964844
2020-04-22,43.349998474121094
2014-12-01,44.029998779296875
2015-05-08,44.0
2014-11-07,44.04999923706055
2015-10-13,44.31999969482422
2016-08-24,43.7599983215332
2017-07-06,43.11000061035156
2017-12-11,42.77000045776367
2018-05-18,43.13999938964844
2018-10-23,42.0
2013-11-07,42.15999984741211
2019-09-04,42.220001220703125
2014-04-14,41.599998474121094
2011-06-07,41.099998474121094
2009-04-30,40.599998474121094
2008-12-23,40.15999984741211
2010-09-24,39.2599983215332
2010-05-19,40.90999984741211
2013-03-08,40.58000183105469
2010-01-11,41.779998779296875
2012-10-31,42.310001373291016
2012-06-25,42.34000015258789
2011-10-13,42.41999816894531
2014-09-19,42.689998626708984
2015-02-24,42.119998931884766
2016-01-06,41.93000030517578
2016-11-17,41.119998931884766
2017-04-24,41.150001525878906
2017-09-29,41.290000915527344
2018-03-06,39.790000915527344
2019-01-16,41.060001373291016
2013-08-26,41.66999816894531
2014-01-31,42.06999969482422
2014-07-08,42.29999923706055
2020-05-04,42.97999954223633
2015-05-20,43.58000183105469
2011-08-25,43.75
2008-11-04,43.45000076293945
2009-03-12,44.0099983215332
2011-04-19,43.58000183105469
2010-08-06,43.81999969482422
2010-03-31,44.439998626708984
2013-01-18,43.91999816894531
2009-11-23,43.77000045776367
2012-09-12,44.65999984741211
2012-05-07,44.29999923706055
2016-03-31,44.400001525878906
2017-02-10,44.54999923706055
2017-07-18,45.08000183105469
2018-05-30,44.220001220703125
2013-06-14,44.91999816894531
2019-04-11,45.279998779296875
2013-11-19,45.7599983215332
2019-09-16,45.900001525878906
2020-02-21,46.33000183105469
2014-10-01,46.220001220703125
2015-08-13,46.54999923706055
2016-06-24,47.75
2016-11-29,47.63999938964844
2011-07-07,47.68000030517578
2009-01-22,47.709999084472656
2008-09-16,48.31999969482422
2011-03-01,48.599998474121094
2010-06-18,48.9900016784668
2010-02-10,49.04999923706055
2012-11-30,49.18000030517578
2009-10-05,49.2599983215332
2012-07-25,50.38999938964844
2012-03-19,48.93000030517578
2017-10-11,49.2599983215332
2018-08-23,49.93000030517578
2019-01-28,49.33000183105469
2019-07-05,48.58000183105469
2014-02-12,50.709999084472656
2019-12-10,50.41999816894531
2015-06-01,49.13999938964844
2015-11-06,48.9900016784668
2016-04-12,49.43000030517578
2017-02-22,48.93000030517578
2018-01-04,48.959999084472656
2018-06-11,48.5
2012-01-30,48.36000061035156
2008-12-04,49.09000015258789
2009-08-17,48.380001068115234
2008-07-29,48.81999969482422
2011-05-19,48.779998779296875
2011-01-11,49.08000183105469
2010-04-30,48.81999969482422
2009-12-23,49.369998931884766
2012-10-12,49.68000030517578
2012-06-06,50.130001068115234
2018-11-16,50.08000183105469
2019-04-23,49.599998474121094
2014-05-08,49.529998779296875
2020-03-04,49.47999954223633
