Dates,DISCA
2019-03-04,28.3799991607666
2019-01-31,28.559999465942383
2019-09-12,28.290000915527344
2019-12-31,29.040000915527344
2020-03-19,29.1200008392334
2020-01-03,28.639999389648438
2020-06-09,29.190000534057617
2019-02-15,28.639999389648438
2019-01-14,28.1299991607666
2018-07-06,28.31999969482422
2018-08-07,28.770000457763672
2018-10-10,29.299999237060547
2018-12-13,29.059999465942383
2019-08-26,29.09000015258789
2019-07-25,29.0
2019-05-22,29.209999084472656
2019-03-19,29.209999084472656
2020-01-06,28.389999389648438
2020-03-25,28.639999389648438
2020-06-12,28.899999618530273
2019-10-22,29.079999923706055
2020-01-09,28.780000686645508
2020-06-15,28.989999771118164
2019-10-25,28.809999465942383
2020-03-31,28.420000076293945
2020-06-18,28.920000076293945
2019-04-03,28.420000076293945
2018-08-22,28.3700008392334
2018-10-25,26.93000030517578
2019-01-29,27.43000030517578
2018-12-28,27.43000030517578
2018-11-26,27.229999542236328
2019-08-09,27.260000228881836
2019-07-08,26.690000534057617
2019-06-06,26.68000030517578
2019-09-10,26.670000076293945
2020-01-15,27.110000610351562
2020-04-03,27.639999389648438
2019-10-31,27.579999923706055
2020-04-06,26.90999984741211
2020-06-24,27.020000457763672
2018-11-09,27.75
2019-07-23,27.389999389648438
2019-06-21,27.8700008392334
2019-05-20,28.8799991607666
2019-04-18,29.479999542236328
2018-09-06,28.8700008392334
2018-10-08,28.84000015258789
2019-02-13,30.59000015258789
2018-12-11,30.190000534057617
2019-09-25,30.020000457763672
2020-01-21,30.049999237060547
2020-04-09,29.979999542236328
2019-11-06,30.40999984741211
2020-01-24,30.1299991607666
2020-01-27,29.1200008392334
2020-04-15,29.469999313354492
2018-12-26,30.3799991607666
2019-08-07,30.3700008392334
2019-06-04,31.510000228881836
2018-09-21,31.6299991607666
2018-07-19,30.899999618530273
2018-08-20,30.889999389648438
2018-10-23,29.260000228881836
2019-05-03,29.34000015258789
2019-04-01,29.139999389648438
2019-02-28,28.690000534057617
2019-11-12,28.920000076293945
2020-01-30,28.450000762939453
2019-11-15,28.459999084472656
2020-04-21,27.34000015258789
2019-04-16,27.739999771118164
2019-03-15,27.75
2019-02-11,27.8799991607666
2019-01-10,27.8700008392334
2019-08-22,27.309999465942383
2018-11-07,28.010000228881836
2018-08-03,27.420000076293945
2018-09-04,27.239999771118164
2019-06-19,27.139999389648438
2019-09-23,27.920000076293945
2019-11-18,27.469999313354492
2020-02-05,27.1299991607666
2020-04-24,27.260000228881836
2019-03-29,27.31999969482422
2019-11-21,28.6200008392334
2020-04-27,28.049999237060547
2020-02-11,28.3799991607666
2020-04-30,28.420000076293945
2019-05-01,28.25
2019-02-26,28.969999313354492
2019-01-25,29.229999542236328
2018-12-24,29.889999389648438
2019-09-06,29.020000457763672
2018-07-17,29.520000457763672
2018-09-19,29.649999618530273
2019-08-05,30.5
2019-10-08,30.93000030517578
2019-12-11,30.690000534057617
2019-11-27,31.010000228881836
2020-02-14,29.93000030517578
2020-05-06,29.520000457763672
2019-01-08,29.739999771118164
2018-12-07,30.700000762939453
2019-08-20,30.68000030517578
2018-11-05,30.8799991607666
2019-07-19,30.899999618530273
2018-10-04,31.260000228881836
2019-06-17,31.299999237060547
2019-05-16,31.6299991607666
2018-08-01,31.649999618530273
2019-03-13,31.6200008392334
2019-12-03,32.40999984741211
2020-02-20,32.380001068115234
2019-12-06,32.56999969482422
2020-05-12,31.799999237060547
2019-12-09,31.31999969482422
2020-02-26,31.459999084472656
2020-05-15,30.979999542236328
2019-03-28,30.889999389648438
2018-09-17,31.489999771118164
2018-08-16,31.459999084472656
2018-10-19,31.469999313354492
2019-04-29,31.079999923706055
2019-01-23,31.020000457763672
2019-09-04,30.309999465942383
2018-11-20,29.940000534057617
2019-07-02,29.43000030517578
2019-05-31,29.18000030517578
2019-12-12,29.540000915527344
2020-05-18,29.860000610351562
2019-09-27,29.670000076293945
2020-03-03,29.459999084472656
2020-05-21,29.25
2019-05-14,29.600000381469727
2018-08-31,27.489999771118164
2018-07-30,27.170000076293945
2018-10-02,27.950000762939453
2019-04-12,28.420000076293945
2019-03-11,28.209999084472656
2019-02-07,28.280000686645508
2019-07-17,28.030000686645508
2019-09-19,27.010000228881836
2019-10-21,27.200000762939453
2019-12-18,26.469999313354492
2020-03-06,26.940000534057617
2019-10-03,27.729999542236328
2020-03-09,27.600000381469727
2020-05-27,26.889999389648438
2019-12-24,27.040000915527344
2020-03-12,27.399999618530273
2018-12-20,27.34000015258789
2019-08-01,27.299999237060547
2018-08-14,28.43000030517578
2018-07-13,28.549999237060547
2018-10-17,28.110000610351562
2019-05-29,27.889999389648438
2019-03-26,27.969999313354492
2019-02-22,27.200000762939453
2019-10-04,27.209999084472656
2019-11-05,26.670000076293945
2019-12-27,26.229999542236328
2020-06-02,26.579999923706055
2019-12-30,26.420000076293945
2020-03-18,26.690000534057617
2020-06-05,26.459999084472656
2019-07-15,26.799999237060547
2018-12-03,26.6299991607666
2019-06-13,26.770000457763672
2019-01-04,26.43000030517578
2018-08-29,27.020000457763672
2019-02-05,27.010000228881836
2018-11-01,27.3799991607666
2019-08-16,26.829999923706055
2019-04-10,27.010000228881836
2019-09-17,27.350000381469727
2019-10-15,27.969999313354492
2020-01-02,27.75
2020-06-08,27.860000610351562
2019-10-18,27.799999237060547
2020-03-24,27.889999389648438
2020-06-11,27.709999084472656
2020-01-08,27.690000534057617
2019-04-25,28.170000076293945
2019-07-30,28.15999984741211
2019-02-20,27.540000915527344
2018-07-11,27.56999969482422
2018-09-13,27.790000915527344
2018-10-15,27.420000076293945
2019-06-28,26.90999984741211
2018-12-18,26.959999084472656
2018-11-16,27.260000228881836
2019-10-02,27.809999465942383
2020-03-27,27.950000762939453
2020-01-10,27.690000534057617
2019-10-24,31.030000686645508
2020-03-30,30.90999984741211
2020-06-17,30.959999084472656
2020-01-14,30.739999771118164
2020-04-02,29.8799991607666
2019-01-02,29.899999618530273
2019-08-14,29.719999313354492
2018-10-30,30.760000228881836
2019-06-11,31.56999969482422
2019-05-10,32.02000045776367
2019-04-08,32.13999938964844
2018-08-27,32.529998779296875
2018-07-26,32.33000183105469
2018-09-28,33.36000061035156
2019-03-07,33.119998931884766
2019-10-30,32.939998626708984
2020-01-17,32.7400016784668
2020-06-23,32.130001068115234
2020-04-08,32.20000076293945
2020-06-26,32.08000183105469
2019-03-22,32.040000915527344
2019-01-17,32.02000045776367
2019-08-29,32.2400016784668
2018-11-14,32.09000015258789
2019-06-26,32.36000061035156
2018-09-11,32.34000015258789
2018-07-09,32.349998474121094
2018-08-10,32.369998931884766
2019-04-23,32.349998474121094
2019-09-30,32.7599983215332
2020-01-23,32.95000076293945
2019-11-08,32.900001525878906
2020-04-14,33.029998779296875
2019-11-11,33.279998779296875
2020-01-29,33.130001068115234
2020-04-17,32.7599983215332
2018-07-24,32.7400016784668
2018-09-26,32.220001220703125
2019-05-08,32.029998779296875
2019-03-05,31.959999084472656
2019-02-01,32.06999969482422
2018-12-31,32.11000061035156
2018-11-29,32.25
2019-08-12,31.850000381469727
2019-07-11,31.790000915527344
2019-09-13,31.899999618530273
2019-11-14,32.2400016784668
2020-04-20,32.77000045776367
2020-02-04,32.43000030517578
2020-04-23,31.969999313354492
2018-12-14,32.029998779296875
2019-08-27,30.450000762939453
2018-08-08,30.31999969482422
2018-10-11,30.200000762939453
2018-11-12,30.520000457763672
2019-07-26,29.700000762939453
2019-06-24,29.920000076293945
2019-05-23,29.260000228881836
2019-03-20,29.149999618530273
2019-01-15,29.739999771118164
2019-11-20,30.6299991607666
2020-02-07,30.049999237060547
2020-02-10,29.790000915527344
2020-04-29,29.829999923706055
2019-11-26,30.209999084472656
2020-02-13,30.350000381469727
2019-01-30,30.329999923706055
2018-08-23,30.209999084472656
2018-09-24,30.299999237060547
2018-11-27,30.479999542236328
2018-10-26,29.979999542236328
2019-07-09,29.209999084472656
2019-06-07,28.309999465942383
2019-05-06,27.420000076293945
2019-04-04,26.469999313354492
2019-09-11,24.670000076293945
2019-11-29,25.700000762939453
2020-05-05,26.399999618530273
2019-12-02,26.239999771118164
2020-02-19,26.510000228881836
2020-05-08,25.229999542236328
2019-05-21,25.440000534057617
2019-03-18,23.649999618530273
2018-09-07,25.079999923706055
2018-08-06,24.059999465942383
2018-10-09,22.280000686645508
2019-02-14,22.889999389648438
2018-12-12,20.6299991607666
2019-07-24,21.510000228881836
2019-09-26,19.8799991607666
2019-10-28,21.219999313354492
2019-12-05,18.760000228881836
2020-05-11,18.489999771118164
2019-07-03,20.030000686645508
2020-02-25,21.059999465942383
2020-05-14,20.93000030517578
2020-02-28,19.030000686645508
2019-08-08,20.010000228881836
2019-06-05,19.440000534057617
2018-07-20,19.450000762939453
2018-08-21,18.68000030517578
2018-10-24,18.360000610351562
2019-04-02,19.649999618530273
2019-03-01,20.670000076293945
2019-01-28,21.579999923706055
2018-12-27,22.31999969482422
2019-09-09,21.989999771118164
2020-03-02,22.299999237060547
2020-05-20,21.350000381469727
2019-12-17,21.469999313354492
2020-03-05,22.139999389648438
2019-02-12,21.700000762939453
2019-01-11,20.780000686645508
2018-12-10,20.3700008392334
2019-08-23,20.389999389648438
2018-11-08,21.020000457763672
2019-07-22,22.75
2019-06-20,23.420000076293945
2018-09-05,24.729999542236328
2019-04-17,22.420000076293945
2019-09-24,21.670000076293945
2019-12-20,21.8700008392334
2020-05-26,21.25
2019-04-30,20.850000381469727
2019-12-23,20.530000686645508
2020-03-11,21.09000015258789
2020-05-29,20.329999923706055
2019-12-26,19.780000686645508
2020-06-01,19.1299991607666
2019-05-02,20.540000915527344
2019-02-27,20.469999313354492
2018-11-23,21.280000686645508
2019-08-06,21.049999237060547
2018-07-18,21.170000076293945
2018-09-20,20.670000076293945
2018-10-22,20.299999237060547
2019-07-05,21.920000076293945
2019-06-03,22.6200008392334
2019-10-09,21.969999313354492
2019-10-11,21.75
2020-03-17,21.950000762939453
2020-06-04,21.829999923706055
2019-10-14,22.270000457763672
2020-03-20,23.09000015258789
2018-11-06,24.780000686645508
2019-06-18,26.149999618530273
2019-05-17,23.8799991607666
2019-04-15,23.170000076293945
2019-03-14,22.34000015258789
2019-01-09,22.06999969482422
2018-08-02,22.75
2018-10-05,22.260000228881836
2019-08-21,22.170000076293945
2019-10-17,22.520000457763672
2020-03-23,22.149999618530273
2020-06-10,21.84000015258789
2019-02-25,22.15999984741211
2020-01-07,21.719999313354492
2020-03-26,21.260000228881836
2019-10-23,20.260000228881836
