Dates,DISCA
2020-04-14,33.25
2019-11-11,33.31999969482422
2020-01-29,33.47999954223633
2020-04-17,33.349998474121094
2018-07-24,32.810001373291016
2018-09-26,32.84000015258789
2019-05-08,32.22999954223633
2019-03-05,32.08000183105469
2019-02-01,32.540000915527344
2018-12-31,32.38999938964844
2018-11-29,32.56999969482422
2019-08-12,32.290000915527344
2019-07-11,31.940000534057617
2019-09-13,31.989999771118164
2019-11-14,32.2400016784668
2020-04-20,32.869998931884766
2020-02-04,32.88999938964844
2020-04-23,32.38999938964844
2018-12-14,32.459999084472656
2019-08-27,32.029998779296875
2018-08-08,30.420000076293945
2018-10-11,30.399999618530273
2018-11-12,30.760000228881836
2019-07-26,30.559999465942383
2019-06-24,29.959999084472656
2019-05-23,30.079999923706055
2019-03-20,29.940000534057617
2019-01-15,29.799999237060547
2019-11-20,30.84000015258789
2020-02-07,30.8799991607666
2020-02-10,30.06999969482422
2020-04-29,29.860000610351562
2019-11-26,30.43000030517578
2020-02-13,30.600000381469727
2019-01-30,30.510000228881836
2018-08-23,30.479999542236328
2018-09-24,30.579999923706055
2018-11-27,30.770000457763672
2018-10-26,30.09000015258789
2019-07-09,29.889999389648438
2019-06-07,28.65999984741211
2019-05-06,28.5
2019-04-04,28.329999923706055
2019-09-11,25.389999389648438
2019-11-29,25.899999618530273
2020-05-05,26.43000030517578
2019-12-02,26.93000030517578
2020-02-19,26.520000457763672
2020-05-08,25.969999313354492
2019-05-21,25.559999465942383
2019-03-18,24.780000686645508
2018-09-07,25.09000015258789
2018-08-06,24.790000915527344
2018-10-09,22.770000457763672
2019-02-14,24.040000915527344
2018-12-12,21.239999771118164
2019-07-24,21.600000381469727
2019-09-26,20.809999465942383
2019-10-28,21.770000457763672
2019-12-05,21.969999313354492
2020-05-11,19.229999542236328
2019-07-03,21.100000381469727
2020-02-25,22.200000762939453
2020-05-14,22.079999923706055
2020-02-28,20.489999771118164
2019-08-08,20.170000076293945
2019-06-05,20.459999084472656
2018-07-20,20.010000228881836
2018-08-21,20.049999237060547
2018-10-24,18.920000076293945
2019-04-02,20.1299991607666
2019-03-01,21.75
2019-01-28,22.059999465942383
2018-12-27,22.75
2019-09-09,22.299999237060547
2020-03-02,22.790000915527344
2020-05-20,21.56999969482422
2019-12-17,21.610000610351562
2020-03-05,22.43000030517578
2019-02-12,22.31999969482422
2019-01-11,21.59000015258789
2018-12-10,21.420000076293945
2019-08-23,21.06999969482422
2018-11-08,21.170000076293945
2019-07-22,23.010000228881836
2019-06-20,23.93000030517578
2018-09-05,25.049999237060547
2019-04-17,24.350000381469727
2019-09-24,22.110000610351562
2019-12-20,21.969999313354492
2020-05-26,22.110000610351562
2019-04-30,21.790000915527344
2019-12-23,22.030000686645508
2020-03-11,21.510000228881836
2020-05-29,20.920000076293945
2019-12-26,20.530000686645508
2020-06-01,19.729999542236328
2019-05-02,20.559999465942383
2019-02-27,20.739999771118164
2018-11-23,21.6299991607666
2019-08-06,21.489999771118164
2018-07-18,21.780000686645508
2018-09-20,21.290000915527344
2018-10-22,20.950000762939453
2019-07-05,22.059999465942383
2019-06-03,23.100000381469727
2019-10-09,22.920000076293945
2019-10-11,21.8700008392334
2020-03-17,22.229999542236328
2020-06-04,22.3700008392334
2019-10-14,22.799999237060547
2020-03-20,23.1200008392334
2018-11-06,24.889999389648438
2019-06-18,26.270000457763672
2019-05-17,25.530000686645508
2019-04-15,23.889999389648438
2019-03-14,22.700000762939453
2019-01-09,23.219999313354492
2018-08-02,23.149999618530273
2018-10-05,23.690000534057617
2019-08-21,22.600000381469727
2019-10-17,22.6299991607666
2020-03-23,22.959999084472656
2020-06-10,21.969999313354492
2019-02-25,22.549999237060547
2020-01-07,21.920000076293945
2020-03-26,21.540000915527344
2019-10-23,21.170000076293945
